#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  4.843828E-02  2.735908E-03  5.455192E-05  7.160071E-05  7.966148E-05  9.498641E-05  7.777841E-06  3.252408E-06  4.343580E-08  3.050004E-06  6.493080E-06  6.791459E-06  9.503466E-06  1.198930E-07  9.734229E-07  7.484838E-07  5.349316E-07  9.525227E-08  5.768825E-09  4.050643E-02  4.862521E-03  8.400347E-03  4.675951E-01  4.321490E-01  1.356316E+00  4.248645E-01  1.983879E-01  1.219670E-01  1.625861E-01  5.814697E-02  2.392019E-01  7.233644E-02  2.200791E-03  7.221493E-03  3.249689E-03  4.681014E-01  1.097154E-01  2.795902E-01  8.785194E-04  2.103581E-03  5.425530E-04  2.286426E-03  4.541412E-02  1.634026E-02  2.147073E-02  2.556479E-04  1.707275E-04  4.139165E-04  1.710409E-06  5.657778E-05  9.533728E-06  3.612683E-07
 2.741500E+02  4.984288E-02  2.840545E-03  5.647540E-05  7.415043E-05  8.250441E-05  9.840726E-05  7.978076E-06  3.347493E-06  4.488145E-08  3.138762E-06  6.688898E-06  6.991648E-06  9.776628E-06  1.205073E-07  9.880679E-07  7.594243E-07  5.436247E-07  9.498678E-08  5.763743E-09  4.218910E-02  5.141126E-03  8.735699E-03  4.726767E-01  4.329226E-01  1.360733E+00  4.216820E-01  1.980946E-01  1.211410E-01  1.615131E-01  5.797482E-02  2.388413E-01  7.542237E-02  2.283832E-03  7.518249E-03  3.347023E-03  4.681258E-01  1.086574E-01  2.770129E-01  9.129813E-04  2.161416E-03  5.575570E-04  2.319042E-03  4.480272E-02  1.617705E-02  2.118253E-02  2.634801E-04  1.742317E-04  4.160736E-04  1.748922E-06  5.692191E-05  9.616403E-06  3.652630E-07
 2.751500E+02  5.126975E-02  2.947333E-03  5.841939E-05  7.672861E-05  8.537937E-05  1.018683E-04  8.175731E-06  3.442015E-06  4.632898E-08  3.226973E-06  6.883892E-06  7.190742E-06  1.004792E-05  1.210035E-07  1.001858E-06  7.697005E-07  5.518618E-07  9.461336E-08  5.751984E-09  4.393078E-02  5.433705E-03  9.082067E-03  4.777782E-01  4.336886E-01  1.365122E+00  4.185380E-01  1.978003E-01  1.203241E-01  1.604517E-01  5.780333E-02  2.384793E-01  7.860381E-02  2.368972E-03  7.823608E-03  3.445911E-03  4.680567E-01  1.075947E-01  2.744202E-01  9.481887E-04  2.219578E-03  5.726490E-04  2.350978E-03  4.418616E-02  1.601023E-02  2.089186E-02  2.713399E-04  1.776799E-04  4.179814E-04  1.786642E-06  5.722112E-05  9.691642E-06  3.689139E-07
 2.761500E+02  5.271710E-02  3.056156E-03  6.038054E-05  7.933086E-05  8.828150E-05  1.053636E-04  8.370290E-06  3.535743E-06  4.777511E-08  3.314418E-06  7.077593E-06  7.388253E-06  1.031668E-05  1.213794E-07  1.014746E-06  7.792783E-07  5.596158E-07  9.413335E-08  5.733592E-09  4.573188E-02  5.740733E-03  9.439588E-03  4.828955E-01  4.344463E-01  1.369480E+00  4.154335E-01  1.975056E-01  1.195168E-01  1.594023E-01  5.763272E-02  2.381172E-01  8.188027E-02  2.456183E-03  8.137530E-03  3.546296E-03  4.678928E-01  1.065279E-01  2.718136E-01  9.841115E-04  2.277992E-03  5.878096E-04  2.382188E-03  4.356496E-02  1.583996E-02  2.059896E-02  2.792136E-04  1.810656E-04  4.196377E-04  1.823475E-06  5.747483E-05  9.759283E-06  3.722109E-07
 2.771500E+02  5.418440E-02  3.166944E-03  6.235593E-05  8.195335E-05  9.120653E-05  1.088882E-04  8.561249E-06  3.628446E-06  4.921656E-08  3.400883E-06  7.269534E-06  7.583700E-06  1.058224E-05  1.216328E-07  1.026685E-06  7.881209E-07  5.668580E-07  9.354719E-08  5.708558E-09  4.759402E-02  6.062814E-03  9.808535E-03  4.880283E-01  4.351958E-01  1.373808E+00  4.123679E-01  1.972108E-01  1.187187E-01  1.583648E-01  5.746300E-02  2.377548E-01  8.525264E-02  2.545463E-03  8.460069E-03  3.648141E-03  4.676334E-01  1.054571E-01  2.691935E-01  1.020728E-03  2.336592E-03  6.030216E-04  2.412624E-03  4.293935E-02  1.566634E-02  2.030395E-02  2.870878E-04  1.843818E-04  4.210369E-04  1.859322E-06  5.768196E-05  9.819084E-06  3.751400E-07
 2.781500E+02  5.567111E-02  3.279618E-03  6.434250E-05  8.459207E-05  9.414999E-05  1.124367E-04  8.748103E-06  3.719891E-06  5.064994E-08  3.486150E-06  7.459237E-06  7.776592E-06  1.084391E-05  1.217616E-07  1.037626E-06  7.961934E-07  5.735605E-07  9.285572E-08  5.676899E-09  4.951882E-02  6.400569E-03  1.018919E-02  4.931766E-01  4.359371E-01  1.378106E+00  4.093404E-01  1.969157E-01  1.179298E-01  1.573389E-01  5.729415E-02  2.373922E-01  8.872169E-02  2.636808E-03  8.791267E-03  3.751406E-03  4.672778E-01  1.043823E-01  2.665599E-01  1.058014E-03  2.395309E-03  6.182673E-04  2.442240E-03  4.230956E-02  1.548942E-02  2.000692E-02  2.949487E-04  1.876216E-04  4.221739E-04  1.894082E-06  5.784154E-05  9.870820E-06  3.776886E-07
 2.791500E+02  5.717661E-02  3.394093E-03  6.633705E-05  8.724279E-05  9.710718E-05  1.160036E-04  8.930344E-06  3.809842E-06  5.207179E-08  3.569998E-06  7.646219E-06  7.966431E-06  1.110103E-05  1.217644E-07  1.047528E-06  8.034632E-07  5.796970E-07  9.206022E-08  5.638659E-09  5.150795E-02  6.754642E-03  1.058182E-02  4.983402E-01  4.366705E-01  1.382374E+00  4.063505E-01  1.966204E-01  1.171500E-01  1.563244E-01  5.712616E-02  2.370294E-01  9.228813E-02  2.730212E-03  9.131156E-03  3.856049E-03  4.668254E-01  1.033036E-01  2.639131E-01  1.095943E-03  2.454073E-03  6.335284E-04  2.470989E-03  4.167583E-02  1.530929E-02  1.970799E-02  3.027822E-04  1.907778E-04  4.230441E-04  1.927658E-06  5.795273E-05  9.914287E-06  3.798452E-07
 2.801500E+02  5.870027E-02  3.510279E-03  6.833624E-05  8.990112E-05  1.000732E-04  1.195829E-04  9.107464E-06  3.898058E-06  5.347855E-08  3.652203E-06  7.829990E-06  8.152715E-06  1.135291E-05  1.216400E-07  1.056347E-06  8.099000E-07  5.852429E-07  9.116237E-08  5.593908E-09  5.356309E-02  7.125697E-03  1.098672E-02  5.035190E-01  4.373959E-01  1.386612E+00  4.033974E-01  1.963249E-01  1.163789E-01  1.553213E-01  5.695903E-02  2.366664E-01  9.595255E-02  2.825667E-03  9.479760E-03  3.962024E-03  4.662755E-01  1.022211E-01  2.612533E-01  1.134487E-03  2.512811E-03  6.487861E-04  2.498824E-03  4.103842E-02  1.512605E-02  1.940730E-02  3.105736E-04  1.938437E-04  4.236437E-04  1.959951E-06  5.801483E-05  9.949300E-06  3.815995E-07
 2.811500E+02  6.024144E-02  3.628078E-03  7.033661E-05  9.256251E-05  1.030430E-04  1.231686E-04  9.278962E-06  3.984302E-06  5.486662E-08  3.732542E-06  8.010056E-06  8.334939E-06  1.159885E-05  1.213877E-07  1.064047E-06  8.154759E-07  5.901752E-07  9.016428E-08  5.542743E-09  5.568599E-02  7.514420E-03  1.140417E-02  5.087128E-01  4.381135E-01  1.390820E+00  4.004804E-01  1.960292E-01  1.156166E-01  1.543292E-01  5.679274E-02  2.363032E-01  9.971544E-02  2.923159E-03  9.837090E-03  4.069284E-03  4.656277E-01  1.011348E-01  2.585808E-01  1.173615E-03  2.571449E-03  6.640211E-04  2.525700E-03  4.039759E-02  1.493979E-02  1.910496E-02  3.183083E-04  1.968123E-04  4.239691E-04  1.990867E-06  5.802726E-05  9.975702E-06  3.829424E-07
 2.821500E+02  6.179941E-02  3.747384E-03  7.233460E-05  9.522223E-05  1.060113E-04  1.267545E-04  9.444341E-06  4.068332E-06  5.623233E-08  3.810791E-06  8.185922E-06  8.512596E-06  1.183816E-05  1.210072E-07  1.070595E-06  8.201661E-07  5.944729E-07  8.906844E-08  5.485286E-09  5.787839E-02  7.921518E-03  1.183448E-02  5.139215E-01  4.388232E-01  1.395000E+00  3.975988E-01  1.957331E-01  1.148629E-01  1.533479E-01  5.662726E-02  2.359398E-01  1.035772E-01  3.022674E-03  1.020315E-02  4.177778E-03  4.648816E-01  1.000449E-01  2.558959E-01  1.213294E-03  2.629911E-03  6.792137E-04  2.551574E-03  3.975364E-02  1.475061E-02  1.880110E-02  3.259709E-04  1.996769E-04  4.240175E-04  2.020311E-06  5.798959E-05  9.993353E-06  3.838664E-07
