#         T/K          A/kJ          G/kJ
  2.731500000000E+02   4.490074138251E+01   4.490458694049E+01
  2.741500000000E+02   4.478171584171E+01   4.478556282066E+01
  2.751500000000E+02   4.466235730979E+01   4.466620572856E+01
  2.761500000000E+02   4.454266491788E+01   4.454651479464E+01
  2.771500000000E+02   4.442263788575E+01   4.442648923839E+01
  2.781500000000E+02   4.430227552898E+01   4.430612837504E+01
  2.791500000000E+02   4.418157726044E+01   4.418543161712E+01
  2.801500000000E+02   4.406054259198E+01   4.406439847608E+01
  2.811500000000E+02   4.393917113499E+01   4.394302856293E+01
  2.821500000000E+02   4.381746260164E+01   4.382132158944E+01
  2.831500000000E+02   4.369541680416E+01   4.369927736737E+01
  2.841500000000E+02   4.357303365489E+01   4.357689580865E+01
  2.851500000000E+02   4.345031316428E+01   4.345417692327E+01
  2.861500000000E+02   4.332725544151E+01   4.333112081997E+01
  2.871500000000E+02   4.320386069064E+01   4.320772770233E+01
  2.881500000000E+02   4.308012920926E+01   4.308399786748E+01
  2.891500000000E+02   4.295606138568E+01   4.295993170329E+01
  2.901500000000E+02   4.283165769572E+01   4.283552968511E+01
  2.911500000000E+02   4.270691869948E+01   4.271079237261E+01
  2.921500000000E+02   4.258184503739E+01   4.258572040577E+01
  2.931500000000E+02   4.245643742637E+01   4.246031450108E+01
  2.941500000000E+02   4.233069665468E+01   4.233457544641E+01
  2.951500000000E+02   4.220462357904E+01   4.220850409808E+01
  2.961500000000E+02   4.207821911819E+01   4.208210137445E+01
  2.971500000000E+02   4.195148424880E+01   4.195536825184E+01
  2.981500000000E+02   4.182442000035E+01   4.182830575942E+01
  2.991500000000E+02   4.169702744964E+01   4.170091497366E+01
  3.001500000000E+02   4.156930771628E+01   4.157319701392E+01
  3.011500000000E+02   4.144126195680E+01   4.144515303645E+01
  3.021500000000E+02   4.131289135971E+01   4.131678422956E+01
  3.031500000000E+02   4.118419714035E+01   4.118809180840E+01
  3.041500000000E+02   4.105518053544E+01   4.105907700951E+01
  3.051500000000E+02   4.092584279856E+01   4.092974108635E+01
