#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  1.509597E-02  7.952347E-04  6.028759E-04  1.472643E-02  5.972526E-03  1.874500E-02  2.576747E-03  1.203196E-03  7.397137E-04  9.860633E-04  3.526537E-04  1.450728E-03  1.169005E-02  1.945707E-03  4.391794E-03  6.162155E-05  1.214344E-01  1.415526E-01  9.909333E-02  3.731617E-04  6.324898E-04  1.122639E+00  1.527673E+00  1.125554E+00  2.981139E-03  4.519168E-02  4.534484E-02  1.065779E+00  9.892046E-04  1.346574E-03  1.869321E-03  1.055061E-01  2.746094E-02  6.886254E-02  4.250773E-01  9.028866E-02  3.849946E-01  5.236721E-02  5.091402E-01  4.517245E-01  1.953687E-01  8.740399E-04  1.106983E-03  5.786370E-02  1.806981E-02  2.908679E-03  8.829343E-03  1.732606E-01  1.518536E-01  9.314781E-02  3.584173E-02  1.052019E-01  5.266780E-02  3.579585E-02  3.429315E-02  5.505482E-02  1.331117E-02  1.022887E-03  1.628394E-02  2.364678E-02  1.534501E-02  2.110254E-02  7.690462E-03  1.202521E-02  4.475057E-03  7.318642E-03  1.140496E-02  1.194324E-02  1.172722E-02
 2.741500E+02  1.572589E-02  8.419368E-04  6.285287E-04  1.494162E-02  6.012430E-03  1.889787E-02  2.572949E-03  1.208701E-03  7.391579E-04  9.854937E-04  3.537411E-04  1.457322E-03  1.219199E-02  2.065737E-03  4.602259E-03  6.708406E-05  1.236181E-01  1.451598E-01  1.005551E-01  3.923238E-04  6.640025E-04  1.115102E+00  1.516226E+00  1.128341E+00  3.030562E-03  4.571380E-02  4.586720E-02  1.080643E+00  1.049282E-03  1.428265E-03  1.956576E-03  1.074210E-01  2.780670E-02  6.972126E-02  4.318462E-01  8.987440E-02  3.819942E-01  5.202584E-02  5.050295E-01  4.484113E-01  1.940947E-01  9.132110E-04  1.157054E-03  5.887172E-02  1.824460E-02  2.936211E-03  8.928567E-03  1.716526E-01  1.506010E-01  9.291290E-02  3.578478E-02  1.043636E-01  5.355149E-02  3.638693E-02  3.470669E-02  5.495782E-02  1.323996E-02  1.024624E-03  1.624965E-02  2.358386E-02  1.551202E-02  2.132543E-02  7.646494E-03  1.195446E-02  4.451194E-03  7.252453E-03  1.136118E-02  1.181647E-02  1.163974E-02
 2.751500E+02  1.637682E-02  8.909685E-04  6.550233E-04  1.515668E-02  6.051478E-03  1.904824E-02  2.568763E-03  1.213992E-03  7.384854E-04  9.847669E-04  3.547660E-04  1.463659E-03  1.271154E-02  2.192190E-03  4.821016E-03  7.298448E-05  1.258173E-01  1.488234E-01  1.020203E-01  4.122946E-04  6.968025E-04  1.107566E+00  1.504812E+00  1.131011E+00  3.080167E-03  4.623446E-02  4.638806E-02  1.095513E+00  1.112496E-03  1.514218E-03  2.047127E-03  1.093484E-01  2.815180E-02  7.057818E-02  4.386355E-01  8.945532E-02  3.789983E-01  5.168334E-02  5.009274E-01  4.450988E-01  1.928177E-01  9.537732E-04  1.208926E-03  5.988470E-02  1.841791E-02  2.963489E-03  9.027275E-03  1.700505E-01  1.493497E-01  9.266920E-02  3.572408E-02  1.035257E-01  5.443811E-02  3.697975E-02  3.511825E-02  5.485451E-02  1.316789E-02  1.026210E-03  1.621353E-02  2.351846E-02  1.567766E-02  2.154634E-02  7.602008E-03  1.188290E-02  4.426981E-03  7.186217E-03  1.131615E-02  1.169012E-02  1.155173E-02
 2.761500E+02  1.704923E-02  9.424227E-04  6.823766E-04  1.537153E-02  6.089654E-03  1.919607E-02  2.564193E-03  1.219070E-03  7.376972E-04  9.838839E-04  3.557283E-04  1.469738E-03  1.324917E-02  2.325352E-03  5.048308E-03  7.935399E-05  1.280315E-01  1.525434E-01  1.034884E-01  4.330997E-04  7.309290E-04  1.100033E+00  1.493430E+00  1.133564E+00  3.129944E-03  4.675353E-02  4.690732E-02  1.110385E+00  1.178982E-03  1.604617E-03  2.141065E-03  1.112880E-01  2.849615E-02  7.143309E-02  4.454436E-01  8.903157E-02  3.760073E-01  5.133981E-02  4.968342E-01  4.417874E-01  1.915380E-01  9.957600E-04  1.262642E-03  6.090237E-02  1.858970E-02  2.990507E-03  9.125440E-03  1.684544E-01  1.481001E-01  9.241685E-02  3.565969E-02  1.026884E-01  5.532740E-02  3.757413E-02  3.552768E-02  5.474497E-02  1.309499E-02  1.027645E-03  1.617561E-02  2.345060E-02  1.584188E-02  2.176521E-02  7.557021E-03  1.181055E-02  4.402426E-03  7.119947E-03  1.126988E-02  1.156421E-02  1.146323E-02
 2.771500E+02  1.774363E-02  9.963953E-04  7.106061E-04  1.558609E-02  6.126947E-03  1.934129E-02  2.559243E-03  1.223933E-03  7.367938E-04  9.828457E-04  3.566277E-04  1.475557E-03  1.380534E-02  2.465523E-03  5.284390E-03  8.622577E-05  1.302605E-01  1.563199E-01  1.049592E-01  4.547653E-04  7.664223E-04  1.092503E+00  1.482084E+00  1.136002E+00  3.179882E-03  4.727093E-02  4.742487E-02  1.125256E+00  1.248878E-03  1.699649E-03  2.238479E-03  1.132395E-01  2.883967E-02  7.228578E-02  4.522691E-01  8.860329E-02  3.730216E-01  5.099533E-02  4.927507E-01  4.384779E-01  1.902560E-01  1.039206E-03  1.318249E-03  6.192453E-02  1.875992E-02  3.017257E-03  9.223035E-03  1.668644E-01  1.468521E-01  9.215599E-02  3.559166E-02  1.018517E-01  5.621912E-02  3.816992E-02  3.593487E-02  5.462926E-02  1.302128E-02  1.028931E-03  1.613590E-02  2.338033E-02  1.600461E-02  2.198195E-02  7.511546E-03  1.173745E-02  4.377540E-03  7.053655E-03  1.122241E-02  1.143876E-02  1.137427E-02
 2.781500E+02  1.846053E-02  1.052985E-03  7.397290E-04  1.580030E-02  6.163343E-03  1.948386E-02  2.553917E-03  1.228577E-03  7.357762E-04  9.816533E-04  3.574640E-04  1.481114E-03  1.438055E-02  2.613009E-03  5.529516E-03  9.363502E-05  1.325039E-01  1.601530E-01  1.064325E-01  4.773181E-04  8.033232E-04  1.084977E+00  1.470773E+00  1.138325E+00  3.229971E-03  4.778654E-02  4.794062E-02  1.140123E+00  1.322329E-03  1.799510E-03  2.339465E-03  1.152024E-01  2.918227E-02  7.313606E-02  4.591103E-01  8.817062E-02  3.700416E-01  5.064996E-02  4.886772E-01  4.351705E-01  1.889718E-01  1.084144E-03  1.375790E-03  6.295092E-02  1.892853E-02  3.043732E-03  9.320034E-03  1.652807E-01  1.456061E-01  9.188677E-02  3.552003E-02  1.010158E-01  5.711303E-02  3.876694E-02  3.633967E-02  5.450747E-02  1.294679E-02  1.030067E-03  1.609443E-02  2.330769E-02  1.616580E-02  2.219648E-02  7.465598E-03  1.166361E-02  4.352331E-03  6.987354E-03  1.117375E-02  1.131377E-02  1.128486E-02
 2.791500E+02  1.920045E-02  1.112293E-03  7.697625E-04  1.601408E-02  6.198829E-03  1.962372E-02  2.548216E-03  1.233003E-03  7.346452E-04  9.803076E-04  3.582371E-04  1.486407E-03  1.497527E-02  2.768131E-03  5.783948E-03  1.016191E-04  1.347615E-01  1.640426E-01  1.079080E-01  5.007854E-04  8.416731E-04  1.077458E+00  1.459499E+00  1.140532E+00  3.280200E-03  4.830027E-02  4.845445E-02  1.154982E+00  1.399481E-03  1.904402E-03  2.444116E-03  1.171765E-01  2.952389E-02  7.398374E-02  4.659658E-01  8.773370E-02  3.670677E-01  5.030380E-02  4.846143E-01  4.318660E-01  1.876858E-01  1.130611E-03  1.435313E-03  6.398133E-02  1.909549E-02  3.069926E-03  9.416410E-03  1.637034E-01  1.443621E-01  9.160933E-02  3.544485E-02  1.001808E-01  5.800887E-02  3.936504E-02  3.674196E-02  5.437968E-02  1.287153E-02  1.031054E-03  1.605124E-02  2.323271E-02  1.632539E-02  2.240874E-02  7.419191E-03  1.158905E-02  4.326808E-03  6.921055E-03  1.112392E-02  1.118926E-02  1.119503E-02
 2.801500E+02  1.996389E-02  1.174423E-03  8.007238E-04  1.622737E-02  6.233394E-03  1.976081E-02  2.542146E-03  1.237208E-03  7.334016E-04  9.788100E-04  3.589468E-04  1.491434E-03  1.559002E-02  2.931216E-03  6.047953E-03  1.102176E-04  1.370329E-01  1.679887E-01  1.093854E-01  5.251946E-04  8.815144E-04  1.069945E+00  1.448263E+00  1.142626E+00  3.330557E-03  4.881200E-02  4.896626E-02  1.169832E+00  1.480488E-03  2.014531E-03  2.552528E-03  1.191614E-01  2.986444E-02  7.482860E-02  4.728340E-01  8.729268E-02  3.641001E-01  4.995691E-02  4.805625E-01  4.285646E-01  1.863980E-01  1.178640E-03  1.496863E-03  6.501552E-02  1.926075E-02  3.095832E-03  9.512138E-03  1.621328E-01  1.431204E-01  9.132381E-02  3.536618E-02  9.934677E-02  5.890640E-02  3.996404E-02  3.714162E-02  5.424597E-02  1.279554E-02  1.031893E-03  1.600634E-02  2.315544E-02  1.648333E-02  2.261865E-02  7.372339E-03  1.151381E-02  4.300980E-03  6.854770E-03  1.107295E-02  1.106524E-02  1.110479E-02
 2.811500E+02  2.075140E-02  1.239482E-03  8.326300E-04  1.644009E-02  6.267027E-03  1.989509E-02  2.535710E-03  1.241192E-03  7.320463E-04  9.771614E-04  3.595929E-04  1.496194E-03  1.622529E-02  3.102607E-03  6.321800E-03  1.194724E-04  1.393179E-01  1.719913E-01  1.108644E-01  5.505740E-04  9.228900E-04  1.062441E+00  1.437066E+00  1.144607E+00  3.381033E-03  4.932165E-02  4.947597E-02  1.184667E+00  1.565507E-03  2.130112E-03  2.664798E-03  1.211567E-01  3.020383E-02  7.567048E-02  4.797133E-01  8.684769E-02  3.611394E-01  4.960938E-02  4.765221E-01  4.252670E-01  1.851089E-01  1.228267E-03  1.560487E-03  6.605324E-02  1.942426E-02  3.121443E-03  9.607192E-03  1.605688E-01  1.418812E-01  9.103037E-02  3.528406E-02  9.851391E-02  5.980537E-02  4.056378E-02  3.753851E-02  5.410642E-02  1.271883E-02  1.032585E-03  1.595975E-02  2.307591E-02  1.663954E-02  2.282612E-02  7.325058E-03  1.143790E-02  4.274855E-03  6.788511E-03  1.102085E-02  1.094173E-02  1.101418E-02
 2.821500E+02  2.156350E-02  1.307580E-03  8.654983E-04  1.665217E-02  6.299715E-03  2.002651E-02  2.528911E-03  1.244952E-03  7.305804E-04  9.753632E-04  3.601754E-04  1.500685E-03  1.688159E-02  3.282656E-03  6.605764E-03  1.294281E-04  1.416161E-01  1.760504E-01  1.123448E-01  5.769521E-04  9.658434E-04  1.054946E+00  1.425910E+00  1.146475E+00  3.431617E-03  4.982911E-02  4.998346E-02  1.199486E+00  1.654701E-03  2.251365E-03  2.781023E-03  1.231621E-01  3.054201E-02  7.650916E-02  4.866023E-01  8.639888E-02  3.581859E-01  4.926127E-02  4.724938E-01  4.219736E-01  1.838185E-01  1.279527E-03  1.626231E-03  6.709426E-02  1.958601E-02  3.146754E-03  9.701548E-03  1.590118E-01  1.406445E-01  9.072914E-02  3.519854E-02  9.768231E-02  6.070553E-02  4.116408E-02  3.793251E-02  5.396112E-02  1.264144E-02  1.033131E-03  1.591152E-02  2.299416E-02  1.679399E-02  2.303110E-02  7.277360E-03  1.136134E-02  4.248444E-03  6.722289E-03  1.096765E-02  1.081874E-02  1.092322E-02
