#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  6.061852E-02  5.657105E-02  1.089975E-03                                 112
 2.741500E+02  6.068459E-02  5.657105E-02  1.074629E-03                                 112
 2.751500E+02  6.074894E-02  5.657105E-02  1.044087E-03                                 112
 2.761500E+02  6.081144E-02  5.657105E-02  1.012782E-03                                 112
 2.771500E+02  6.087212E-02  5.657105E-02  9.823465E-04                                 112
 2.781500E+02  6.093104E-02  5.657105E-02  9.532514E-04                                 112
 2.791500E+02  6.098829E-02  5.657105E-02  9.258664E-04                                 112
 2.801500E+02  6.104397E-02  5.657105E-02  9.004136E-04                                 112
 2.811500E+02  6.109821E-02  5.657105E-02  8.771370E-04                                 112
 2.821500E+02  6.115115E-02  5.657105E-02  8.560982E-04                                 112
 2.831500E+02  6.120292E-02  5.657105E-02  8.372036E-04                                 112
 2.841500E+02  6.125363E-02  5.657105E-02  8.204287E-04                                 112
 2.851500E+02  6.130343E-02  5.657105E-02  8.056597E-04                                 112
 2.861500E+02  6.135241E-02  5.657105E-02  7.927536E-04                                 112
 2.871500E+02  6.140070E-02  5.657105E-02  7.815514E-04                                 112
 2.881500E+02  6.144839E-02  5.657105E-02  7.718883E-04                                 112
 2.891500E+02  6.149556E-02  5.657105E-02  7.636007E-04                                 112
 2.901500E+02  6.154230E-02  5.657105E-02  7.565318E-04                                 112
 2.911500E+02  6.158868E-02  5.657105E-02  7.505353E-04                                 112
 2.921500E+02  6.163475E-02  5.657105E-02  7.454766E-04                                 112
 2.931500E+02  6.168058E-02  5.657105E-02  7.412341E-04                                 112
 2.941500E+02  6.172619E-02  5.657105E-02  7.376991E-04                                 112
 2.951500E+02  6.177165E-02  5.657105E-02  7.347752E-04                                 112
 2.961500E+02  6.181697E-02  5.657105E-02  7.323776E-04                                 112
 2.971500E+02  6.186219E-02  5.657105E-02  7.304321E-04                                 112
 2.981500E+02  6.190734E-02  5.657105E-02  7.288739E-04                                 112
 2.991500E+02  6.195244E-02  5.657105E-02  7.276469E-04                                 112
 3.001500E+02  6.199750E-02  5.657105E-02  7.267023E-04                                 112
 3.011500E+02  6.204255E-02  5.657105E-02  7.259980E-04                                 112
 3.021500E+02  6.208759E-02  5.657105E-02  7.254977E-04                                 112
 3.031500E+02  6.213263E-02  5.657105E-02  7.251698E-04                                 112
 3.041500E+02  6.217770E-02  5.657105E-02  7.249874E-04                                 112
 3.051500E+02  6.222279E-02  5.657105E-02  7.249271E-04                                 112
 3.061500E+02  6.226791E-02  5.657105E-02  7.249688E-04                                 112
 3.071500E+02  6.231307E-02  5.657105E-02  7.250953E-04                                 112
 3.081500E+02  6.235828E-02  5.657105E-02  7.252915E-04                                 112
 3.091500E+02  6.240353E-02  5.657105E-02  7.255448E-04                                 112
 3.101500E+02  6.244883E-02  5.657105E-02  7.258442E-04                                 112
 3.111500E+02  6.249419E-02  5.657105E-02  7.261801E-04                                 112
 3.121500E+02  6.253960E-02  5.657105E-02  7.265446E-04                                 112
 3.131500E+02  6.258506E-02  5.657105E-02  7.269306E-04                                 112
 3.141500E+02  6.263059E-02  5.657105E-02  7.273324E-04                                 112
 3.151500E+02  6.267617E-02  5.657105E-02  7.277448E-04                                 112
 3.161500E+02  6.272181E-02  5.657105E-02  7.281636E-04                                 112
 3.171500E+02  6.276751E-02  5.657105E-02  7.285851E-04                                 112
 3.181500E+02  6.281327E-02  5.657105E-02  7.290065E-04                                 112
 3.191500E+02  6.285910E-02  5.657105E-02  7.294251E-04                                 112
 3.201500E+02  6.290498E-02  5.657105E-02  7.298389E-04                                 112
 3.211500E+02  6.295092E-02  5.657105E-02  7.302461E-04                                 112
 3.221500E+02  6.299692E-02  5.657105E-02  7.306455E-04                                 112
 3.231500E+02  6.304297E-02  5.657105E-02  7.310360E-04                                 112
 3.241500E+02  6.308909E-02  5.657105E-02  7.314167E-04                                 112
 3.251500E+02  6.313526E-02  5.657105E-02  7.317871E-04                                 112
 3.261500E+02  6.318149E-02  5.657105E-02  7.321467E-04                                 112
 3.271500E+02  6.322778E-02  5.657105E-02  7.324955E-04                                 112
 3.281500E+02  6.327412E-02  5.657105E-02  7.328332E-04                                 112
 3.291500E+02  6.332052E-02  5.657105E-02  2.001264E+02                                 112
 3.301500E+02  2.540749E+01  5.657105E-02  5.006454E-01                                 111
 3.311500E+02  2.550360E+01  5.657105E-02  3.765389E-03                                 111
 3.321500E+02  2.559955E+01  5.657105E-02  3.744508E-03                                 111
 3.331500E+02  2.569532E+01  5.657105E-02  3.723880E-03                                 111
 3.341500E+02  2.579092E+01  5.657105E-02  3.703501E-03                                 111
 3.351500E+02  2.588635E+01  5.657105E-02  3.683369E-03                                 111
 3.361500E+02  2.598162E+01  5.657105E-02  3.663480E-03                                 111
 3.371500E+02  2.607672E+01  5.657105E-02  3.643832E-03                                 111
 3.381500E+02  2.617166E+01  5.657105E-02  3.624419E-03                                 111
 3.391500E+02  2.626643E+01  5.657105E-02  3.605241E-03                                 111
 3.401500E+02  2.636105E+01  5.657105E-02  3.586292E-03                                 111
 3.411500E+02  2.645551E+01  5.657105E-02  3.567571E-03                                 111
 3.421500E+02  2.654981E+01  5.657105E-02  3.549073E-03                                 111
 3.431500E+02  2.664396E+01  5.657105E-02  3.530796E-03                                 111
 3.441500E+02  2.673796E+01  5.657105E-02  3.512737E-03                                 111
 3.451500E+02  2.683181E+01  5.657105E-02  3.494892E-03                                 111
 3.461500E+02  2.692551E+01  5.657105E-02  3.477258E-03                                 111
 3.471500E+02  2.701907E+01  5.657105E-02  3.459833E-03                                 111
 3.481500E+02  2.711247E+01  5.657105E-02  3.442613E-03                                 111
 3.491500E+02  2.720574E+01  5.657105E-02  3.425595E-03                                 111
 3.501500E+02  2.729887E+01  5.657105E-02  3.408776E-03                                 111
 3.511500E+02  2.739185E+01  5.657105E-02  3.392154E-03                                 111
 3.521500E+02  2.748470E+01  5.657105E-02  3.375724E-03                                 111
 3.531500E+02  2.757741E+01  5.657105E-02  3.359486E-03                                 111
 3.541500E+02  2.766999E+01  5.657105E-02  3.343435E-03                                 111
 3.551500E+02  2.776244E+01  5.657105E-02  3.327568E-03                                 111
 3.561500E+02  2.785476E+01  5.657105E-02  3.311884E-03                                 111
 3.571500E+02  2.794694E+01  5.657105E-02  3.296378E-03                                 111
 3.581500E+02  2.803900E+01  5.657105E-02  3.281049E-03                                 111
 3.591500E+02  2.813094E+01  5.657105E-02  3.265894E-03                                 111
 3.601500E+02  2.822275E+01  5.657105E-02  3.250910E-03                                 111
 3.611500E+02  2.831444E+01  5.657105E-02  3.236095E-03                                 111
 3.621500E+02  2.840600E+01  5.657105E-02  3.221445E-03                                 111
 3.631500E+02  2.849745E+01  5.657105E-02  3.206959E-03                                 111
 3.641500E+02  2.858879E+01  5.657105E-02  3.192634E-03                                 111
 3.651500E+02  2.868000E+01  5.657105E-02  3.178467E-03                                 111
 3.661500E+02  2.877110E+01  5.657105E-02  3.164456E-03                                 111
 3.671500E+02  2.886209E+01  5.657105E-02  3.150598E-03                                 111
 3.681500E+02  2.895297E+01  5.657105E-02  3.136892E-03                                 111
 3.691500E+02  2.904374E+01  5.657105E-02  3.123335E-03                                 111
 3.701500E+02  2.913439E+01  5.657105E-02  3.109924E-03                                 111
 3.711500E+02  2.922495E+01  5.657105E-02  3.096657E-03                                 111
 3.721500E+02  2.931539E+01  5.657105E-02  3.083533E-03                                 111
 3.731500E+02  2.940574E+01  5.657105E-02  3.070548E-03                                 111
 3.741500E+02  2.949598E+01  5.657105E-02  3.057701E-03                                 111
 3.751500E+02  2.958612E+01  5.657105E-02  3.044990E-03                                 111
 3.761500E+02  2.967616E+01  5.657105E-02  3.032412E-03                                 111
 3.771500E+02  2.976610E+01  5.657105E-02  3.019965E-03                                 111
 3.781500E+02  2.985594E+01  5.657105E-02  3.007648E-03                                 111
 3.791500E+02  2.994569E+01  5.657105E-02  2.995458E-03                                 111
 3.801500E+02  3.003534E+01  5.657105E-02  2.983394E-03                                 111
 3.811500E+02  3.012490E+01  5.657105E-02  2.971454E-03                                 111
 3.821500E+02  3.021437E+01  5.657105E-02  2.959635E-03                                 111
