#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  3.624744E+01  3.625432E+01  1.940173E+02
 2.741500E+02  3.643187E+01  3.643876E+01  1.946912E+02
 2.751500E+02  3.661353E+01  3.662043E+01  1.953527E+02
 2.761500E+02  3.679254E+01  3.679944E+01  1.960021E+02
 2.771500E+02  3.696902E+01  3.697593E+01  1.966401E+02
 2.781500E+02  3.714310E+01  3.715001E+01  1.972671E+02
 2.791500E+02  3.731490E+01  3.732182E+01  1.978837E+02
 2.801500E+02  3.748454E+01  3.749147E+01  1.984903E+02
 2.811500E+02  3.765213E+01  3.765906E+01  1.990875E+02
 2.821500E+02  3.781776E+01  3.782470E+01  1.996756E+02
 2.831500E+02  3.798153E+01  3.798847E+01  2.002550E+02
 2.841500E+02  3.814352E+01  3.815046E+01  2.008261E+02
 2.851500E+02  3.830380E+01  3.831075E+01  2.013892E+02
 2.861500E+02  3.846244E+01  3.846939E+01  2.019445E+02
 2.871500E+02  3.861949E+01  3.862645E+01  2.024925E+02
 2.881500E+02  3.877501E+01  3.878197E+01  2.030331E+02
 2.891500E+02  3.892904E+01  3.893601E+01  2.035668E+02
 2.901500E+02  3.908163E+01  3.908861E+01  2.040936E+02
 2.911500E+02  3.923281E+01  3.923979E+01  2.046138E+02
 2.921500E+02  3.938262E+01  3.938961E+01  2.051275E+02
 2.931500E+02  3.953109E+01  3.953808E+01  2.056348E+02
 2.941500E+02  3.967824E+01  3.968523E+01  2.061359E+02
 2.951500E+02  3.982410E+01  3.983110E+01  2.066310E+02
 2.961500E+02  3.996870E+01  3.997571E+01  2.071201E+02
 2.971500E+02  4.011206E+01  4.011908E+01  2.076034E+02
 2.981500E+02  4.025421E+01  4.026123E+01  2.080810E+02
 2.991500E+02  4.039518E+01  4.040220E+01  2.085530E+02
 3.001500E+02  4.053498E+01  4.054201E+01  2.090196E+02
 3.011500E+02  4.067364E+01  4.068067E+01  2.094808E+02
 3.021500E+02  4.081119E+01  4.081822E+01  2.099368E+02
 3.031500E+02  4.094764E+01  4.095469E+01  2.103877E+02
 3.041500E+02  4.108303E+01  4.109008E+01  2.108336E+02
 3.051500E+02  4.121738E+01  4.122444E+01  2.112746E+02
 3.061500E+02  4.135072E+01  4.135778E+01  2.117108E+02
 3.071500E+02  4.148306E+01  4.149013E+01  2.121424E+02
 3.081500E+02  4.161444E+01  4.162151E+01  2.125695E+02
 3.091500E+02  4.174487E+01  4.175195E+01  2.129921E+02
 3.101500E+02  4.187439E+01  4.188147E+01  2.134104E+02
 3.111500E+02  4.200302E+01  4.201011E+01  2.138245E+02
