#         T/K          A/kJ          G/kJ
  2.731500000000E+02   2.086436652018E+01   2.307326292438E+01
  2.741500000000E+02   2.058810401812E+01   2.280628308827E+01
  2.751500000000E+02   2.031163246408E+01   2.253907432358E+01
  2.761500000000E+02   2.003495262097E+01   2.227163790454E+01
  2.771500000000E+02   1.975806523794E+01   2.200397507323E+01
  2.781500000000E+02   1.948097105059E+01   2.173608704076E+01
  2.791500000000E+02   1.920367078129E+01   2.146797498855E+01
  2.801500000000E+02   1.892616513937E+01   2.119964006939E+01
  2.811500000000E+02   1.864845482144E+01   2.093108340857E+01
  2.821500000000E+02   1.837054051165E+01   2.066230610484E+01
  2.831500000000E+02   1.809242288196E+01   2.039330923147E+01
  2.841500000000E+02   1.781410259242E+01   2.012409383705E+01
  2.851500000000E+02   1.753558029143E+01   1.985466094648E+01
  2.861500000000E+02   1.725685661601E+01   1.958501156173E+01
  2.871500000000E+02   1.697793219209E+01   1.931514666267E+01
  2.881500000000E+02   1.669880763478E+01   1.904506720782E+01
  2.891500000000E+02   1.641948354861E+01   1.877477413508E+01
  2.901500000000E+02   1.613996052781E+01   1.850426836241E+01
  2.911500000000E+02   1.586023915659E+01   1.823355078851E+01
  2.921500000000E+02   1.558032000934E+01   1.796262229343E+01
  2.931500000000E+02   1.530020365097E+01   1.769148373921E+01
  2.941500000000E+02   1.501989063706E+01   1.742013597043E+01
  2.951500000000E+02   1.473938151417E+01   1.714857981479E+01
  2.961500000000E+02   1.445867682008E+01   1.687681608361E+01
  2.971500000000E+02   1.417777708399E+01   1.660484557240E+01
  2.981500000000E+02   1.389668282677E+01   1.633266906131E+01
  2.991500000000E+02   1.361539456116E+01   1.606028731559E+01
  3.001500000000E+02   1.333391279205E+01   1.578770108609E+01
  3.011500000000E+02   1.305223801664E+01   1.551491110968E+01
  3.021500000000E+02   1.277037072465E+01   1.524191810965E+01
  3.031500000000E+02   1.248831139856E+01   1.496872279613E+01
  3.041500000000E+02   1.220606051378E+01   1.469532586649E+01
  3.051500000000E+02   1.192361853886E+01   1.442172800571E+01
  3.061500000000E+02   1.164098593567E+01   1.414792988672E+01
  3.071500000000E+02   1.135816315958E+01   1.387393217078E+01
  3.081500000000E+02   1.107515065965E+01   1.359973550779E+01
  3.091500000000E+02   1.079194887881E+01   1.332534053665E+01
  3.101500000000E+02   1.050855825399E+01   1.305074788553E+01
  3.111500000000E+02   1.022497921635E+01   1.277595817220E+01
  3.121500000000E+02   9.941212191384E+00   1.250097200431E+01
  3.131500000000E+02   9.657257599087E+00   1.222578997968E+01
  3.141500000000E+02   9.373115854122E+00   1.195041268658E+01
  3.151500000000E+02   9.088787365955E+00   1.167484070395E+01
  3.161500000000E+02   8.804272538994E+00   1.139907460172E+01
  3.171500000000E+02   8.519571772733E+00   1.112311494099E+01
  3.181500000000E+02   8.234685461879E+00   1.084696227433E+01
  3.191500000000E+02   7.949613996485E+00   1.057061714594E+01
  3.201500000000E+02   7.664357762074E+00   1.029408009195E+01
  3.211500000000E+02   7.378917139760E+00   1.001735164058E+01
  3.221500000000E+02   7.093292506364E+00   9.740432312350E+00
  3.231500000000E+02   6.807484234530E+00   9.463322620314E+00
  3.241500000000E+02   6.521492692834E+00   9.186023070230E+00
  3.251500000000E+02   6.235318245890E+00   8.908534160756E+00
  3.261500000000E+02   5.948961254455E+00   8.630856383632E+00
  3.271500000000E+02   5.662422075528E+00   8.352990223857E+00
  3.281500000000E+02   5.375701062446E+00   8.074936159864E+00
  3.291500000000E+02   5.088798564979E+00   7.796694663680E+00
  3.301500000000E+02   4.801714929419E+00   7.518266201094E+00
  3.311500000000E+02   4.514450498672E+00   7.239651231809E+00
  3.321500000000E+02   4.227005612338E+00   6.960850209594E+00
  3.331500000000E+02   3.939380606795E+00   6.681863582434E+00
  3.341500000000E+02   3.651575815281E+00   6.402691792667E+00
  3.351500000000E+02   3.363591567968E+00   6.123335277127E+00
  3.361500000000E+02   3.075428192039E+00   5.843794467276E+00
  3.371500000000E+02   2.787086011758E+00   5.564069789335E+00
  3.381500000000E+02   2.498565348542E+00   5.284161664406E+00
  3.391500000000E+02   2.209866521027E+00   5.004070508602E+00
  3.401500000000E+02   1.920989845136E+00   4.723796733158E+00
  3.411500000000E+02   1.631935634139E+00   4.443340744553E+00
  3.421500000000E+02   1.342704198719E+00   4.162702944615E+00
  3.431500000000E+02   1.053295847027E+00   3.881883730637E+00
  3.441500000000E+02   7.637108847417E-01   3.600883495475E+00
  3.451500000000E+02   4.739496151254E-01   3.319702627657E+00
  3.461500000000E+02   1.840123390781E-01   3.038341511478E+00
  3.471500000000E+02  -1.061006448103E-01   2.756800527099E+00
  3.481500000000E+02  -3.963890402098E-01   2.475080050642E+00
  3.491500000000E+02  -6.868525530006E-01   2.193180454275E+00
  3.501500000000E+02  -9.774908912257E-01   1.911102106309E+00
  3.511500000000E+02  -1.268303765045E+00   1.628845371277E+00
  3.521500000000E+02  -1.559290886689E+00   1.346410610024E+00
  3.531500000000E+02  -1.850451970419E+00   1.063798179782E+00
  3.541500000000E+02  -2.141786732480E+00   7.810084342541E-01
  3.551500000000E+02  -2.433294891067E+00   4.980417236880E-01
  3.561500000000E+02  -2.724976166278E+00   2.148983949529E-01
  3.571500000000E+02  -3.016830280080E+00  -6.842120838864E-02
  3.581500000000E+02  -3.308856956272E+00  -3.519167460105E-01
  3.591500000000E+02  -3.601055920446E+00  -6.355878807536E-01
  3.601500000000E+02  -3.893426899956E+00  -9.194342785593E-01
  3.611500000000E+02  -4.185969623881E+00  -1.203455608404E+00
  3.621500000000E+02  -4.478683822995E+00  -1.487651542237E+00
  3.631500000000E+02  -4.771569231641E+00  -1.772021756672E+00
  3.641500000000E+02  -5.064625579943E+00  -2.056565925799E+00
  3.651500000000E+02  -5.357852605766E+00  -2.341283732143E+00
  3.661500000000E+02  -5.651250046012E+00  -2.626174858634E+00
  3.671500000000E+02  -5.944817639633E+00  -2.911238991349E+00
  3.681500000000E+02  -6.238555126941E+00  -3.196475818854E+00
  3.691500000000E+02  -6.532462249677E+00  -3.481885032226E+00
  3.701500000000E+02  -6.826538751106E+00  -3.767466325128E+00
  3.711500000000E+02  -7.120784375907E+00  -4.053219393677E+00
  3.721500000000E+02  -7.415198870176E+00  -4.339143936415E+00
  3.731500000000E+02  -7.709781981393E+00  -4.625239654261E+00
  3.741500000000E+02  -8.004533458406E+00  -4.911506250468E+00
  3.751500000000E+02  -8.299453051406E+00  -5.197943430577E+00
  3.761500000000E+02  -8.594540511902E+00  -5.484550902371E+00
  3.771500000000E+02  -8.889795592705E+00  -5.771328375838E+00
  3.781500000000E+02  -9.185218047904E+00  -6.058275563123E+00
  3.791500000000E+02  -9.480807632845E+00  -6.345392178496E+00
  3.801500000000E+02  -9.776564104115E+00  -6.632677938302E+00
  3.811500000000E+02  -1.007248721952E+01  -6.920132560935E+00
  3.821500000000E+02  -1.036857673806E+01  -7.207755766789E+00
  3.831500000000E+02  -1.066483241993E+01  -7.495547278230E+00
  3.841500000000E+02  -1.096125402648E+01  -7.783506819558E+00
  3.851500000000E+02  -1.125784132021E+01  -8.071634116969E+00
  3.861500000000E+02  -1.155459406475E+01  -8.359928898528E+00
  3.871500000000E+02  -1.185151202485E+01  -8.648390894130E+00
  3.881500000000E+02  -1.214859496636E+01  -8.937019835471E+00
  3.891500000000E+02  -1.244584265618E+01  -9.225815456016E+00
  3.901500000000E+02  -1.274325486233E+01  -9.514777490967E+00
  3.911500000000E+02  -1.304083135385E+01  -9.803905677238E+00
  3.921500000000E+02  -1.333857190082E+01  -1.009319975342E+01
  3.931500000000E+02  -1.363647627435E+01  -1.038265945975E+01
  3.941500000000E+02  -1.393454424655E+01  -1.067228453811E+01
  3.951500000000E+02  -1.423277559056E+01  -1.096207473194E+01
  3.961500000000E+02  -1.453117008045E+01  -1.125202978629E+01
  3.971500000000E+02  -1.482972749131E+01  -1.154214944773E+01
  3.981500000000E+02  -1.512844759917E+01  -1.183243346436E+01
  3.991500000000E+02  -1.542733018100E+01  -1.212288158577E+01
