#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  4.713536E-01  7.055108E-04  2.795874E-07  3.669652E-07  4.082780E-07  4.868207E-07  4.377646E-01  1.546610E-03  5.897672E-05  3.218455E-02  3.410875E-05  3.676621E-07  5.158691E-09  2.071657E-02  1.391245E-05  4.565116E-05  5.000547E-06  3.510903E-02  2.045030E-06  8.064103E-07  7.081136E-07  1.826514E-04  2.486379E-04  1.648312E-06  8.117744E-06  1.028123E-05  5.118593E-06
 2.741500E+02  4.718649E-01  6.942148E-04  2.672333E-07  3.508689E-07  3.903987E-07  4.656486E-07  4.380609E-01  1.511437E-03  5.453660E-05  3.243725E-02  3.382877E-05  3.479247E-07  5.071466E-09  2.021678E-02  1.299974E-05  4.279444E-05  4.738194E-06  3.461204E-02  1.947349E-06  7.747150E-07  6.796950E-07  1.799091E-04  2.448892E-04  1.548676E-06  7.568058E-06  9.588863E-06  4.825496E-06
 2.751500E+02  4.723645E-01  6.831793E-04  2.555132E-07  3.355935E-07  3.734300E-07  4.455487E-07  4.383477E-01  1.477302E-03  5.045943E-05  3.268629E-02  3.354605E-05  3.292751E-07  4.984835E-09  1.973254E-02  1.215301E-05  4.013571E-05  4.491432E-06  3.412221E-02  1.854625E-06  7.444184E-07  6.525550E-07  1.772081E-04  2.411979E-04  1.455415E-06  7.058444E-06  8.946716E-06  4.550694E-06
 2.761500E+02  4.728528E-01  6.723972E-04  2.443906E-07  3.210922E-07  3.573200E-07  4.264599E-07  4.386255E-01  1.444170E-03  4.671341E-05  3.293168E-02  3.326089E-05  3.116534E-07  4.898857E-09  1.926327E-02  1.136708E-05  3.766005E-05  4.259241E-06  3.363949E-02  1.766599E-06  7.154537E-07  6.266313E-07  1.745485E-04  2.375637E-04  1.368106E-06  6.585797E-06  8.350914E-06  4.292964E-06
 2.771500E+02  4.733299E-01  6.618616E-04  2.338315E-07  3.073208E-07  3.420198E-07  4.083252E-07  4.388945E-01  1.412008E-03  4.326967E-05  3.317344E-02  3.297357E-05  2.950031E-07  4.813587E-09  1.880844E-02  1.063722E-05  3.535374E-05  4.040669E-06  3.316385E-02  1.683024E-06  6.877573E-07  6.018650E-07  1.719299E-04  2.339863E-04  1.286350E-06  6.147264E-06  7.797900E-06  4.051168E-06
 2.781500E+02  4.737962E-01  6.515657E-04  2.238038E-07  2.942382E-07  3.274837E-07  3.910909E-07  4.391550E-01  1.380782E-03  4.010203E-05  3.341159E-02  3.268437E-05  2.792705E-07  4.729075E-09  1.836752E-02  9.959088E-06  3.320416E-05  3.834834E-06  3.269526E-02  1.603666E-06  6.612693E-07  5.781999E-07  1.693521E-04  2.304653E-04  1.209780E-06  5.740225E-06  7.284403E-06  3.824251E-06
 2.791500E+02  4.742520E-01  6.415030E-04  2.142774E-07  2.818057E-07  3.136690E-07  3.747069E-07  4.394075E-01  1.350461E-03  3.718671E-05  3.364616E-02  3.239356E-05  2.644047E-07  4.645368E-09  1.794003E-02  9.328707E-06  3.119973E-05  3.640916E-06  3.223367E-02  1.528305E-06  6.359323E-07  5.555831E-07  1.668148E-04  2.270001E-04  1.138052E-06  5.362271E-06  6.807413E-06  3.611231E-06
 2.801500E+02  4.746976E-01  6.316671E-04  2.052242E-07  2.699869E-07  3.005352E-07  3.591259E-07  4.396522E-01  1.321014E-03  3.450211E-05  3.387718E-02  3.210140E-05  2.503579E-07  4.562509E-09  1.752548E-02  8.742425E-06  2.932974E-05  3.458150E-06  3.177903E-02  1.456732E-06  6.116921E-07  5.339641E-07  1.643177E-04  2.235905E-04  1.070845E-06  5.011188E-06  6.364166E-06  3.411192E-06
 2.811500E+02  4.751331E-01  6.220519E-04  1.966178E-07  2.587478E-07  2.880448E-07  3.443037E-07  4.398894E-01  1.292411E-03  3.202861E-05  3.410466E-02  3.180812E-05  2.370844E-07  4.480536E-09  1.712340E-02  8.196889E-06  2.758438E-05  3.285828E-06  3.133130E-02  1.388748E-06  5.884971E-07  5.132949E-07  1.618605E-04  2.202360E-04  1.007862E-06  4.684941E-06  5.952117E-06  3.223286E-06
 2.821500E+02  4.755589E-01  6.126515E-04  1.884334E-07  2.480563E-07  2.761621E-07  3.301986E-07  4.401193E-01  1.264625E-03  2.974835E-05  3.432865E-02  3.151396E-05  2.245413E-07  4.399485E-09  1.673337E-02  7.689021E-06  2.595458E-05  3.123287E-06  3.089043E-02  1.324166E-06  5.662981E-07  4.935304E-07  1.594429E-04  2.169359E-04  9.488240E-07  4.381655E-06  5.568923E-06  3.046721E-06
