#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.129495E+01  4.129954E+01  1.501717E+02
 2.741500E+02  4.150791E+01  4.151251E+01  1.509500E+02
 2.751500E+02  4.171967E+01  4.172427E+01  1.517210E+02
 2.761500E+02  4.192995E+01  4.193455E+01  1.524839E+02
 2.771500E+02  4.213847E+01  4.214308E+01  1.532376E+02
 2.781500E+02  4.234498E+01  4.234959E+01  1.539814E+02
 2.791500E+02  4.254925E+01  4.255386E+01  1.547145E+02
 2.801500E+02  4.275106E+01  4.275568E+01  1.554362E+02
 2.811500E+02  4.295024E+01  4.295486E+01  1.561459E+02
 2.821500E+02  4.314661E+01  4.315123E+01  1.568431E+02
 2.831500E+02  4.334004E+01  4.334467E+01  1.575275E+02
 2.841500E+02  4.353041E+01  4.353504E+01  1.581986E+02
 2.851500E+02  4.371764E+01  4.372228E+01  1.588564E+02
 2.861500E+02  4.390166E+01  4.390630E+01  1.595006E+02
 2.871500E+02  4.408243E+01  4.408707E+01  1.601313E+02
 2.881500E+02  4.425992E+01  4.426457E+01  1.607483E+02
 2.891500E+02  4.443414E+01  4.443879E+01  1.613519E+02
 2.901500E+02  4.460509E+01  4.460975E+01  1.619421E+02
 2.911500E+02  4.477281E+01  4.477747E+01  1.625192E+02
 2.921500E+02  4.493734E+01  4.494201E+01  1.630834E+02
 2.931500E+02  4.509875E+01  4.510341E+01  1.636349E+02
 2.941500E+02  4.525709E+01  4.526176E+01  1.641741E+02
 2.951500E+02  4.541244E+01  4.541711E+01  1.647014E+02
 2.961500E+02  4.556489E+01  4.556956E+01  1.652170E+02
 2.971500E+02  4.571451E+01  4.571919E+01  1.657214E+02
 2.981500E+02  4.586142E+01  4.586610E+01  1.662150E+02
 2.991500E+02  4.600569E+01  4.601038E+01  1.666981E+02
 3.001500E+02  4.614743E+01  4.615212E+01  1.671711E+02
 3.011500E+02  4.628674E+01  4.629144E+01  1.676345E+02
 3.021500E+02  4.642372E+01  4.642841E+01  1.680886E+02
 3.031500E+02  4.655845E+01  4.656315E+01  1.685338E+02
 3.041500E+02  4.669105E+01  4.669575E+01  1.689705E+02
 3.051500E+02  4.682160E+01  4.682630E+01  1.693990E+02
 3.061500E+02  4.695019E+01  4.695490E+01  1.698198E+02
 3.071500E+02  4.707693E+01  4.708164E+01  1.702331E+02
 3.081500E+02  4.720189E+01  4.720660E+01  1.706393E+02
 3.091500E+02  4.732517E+01  4.732988E+01  1.710387E+02
 3.101500E+02  4.744684E+01  4.745156E+01  1.714316E+02
 3.111500E+02  4.756699E+01  4.757171E+01  1.718184E+02
 3.121500E+02  4.768570E+01  4.769042E+01  1.721993E+02
 3.131500E+02  4.780303E+01  4.780776E+01  1.725746E+02
 3.141500E+02  4.791907E+01  4.792380E+01  1.729446E+02
 3.151500E+02  4.803388E+01  4.803861E+01  1.733095E+02
 3.161500E+02  4.814753E+01  4.815226E+01  1.736695E+02
 3.171500E+02  4.826008E+01  4.826481E+01  1.740250E+02
 3.181500E+02  4.837159E+01  4.837633E+01  1.743760E+02
 3.191500E+02  4.848212E+01  4.848686E+01  1.747229E+02
 3.201500E+02  4.859173E+01  4.859648E+01  1.750659E+02
 3.211500E+02  4.870048E+01  4.870523E+01  1.754050E+02
 3.221500E+02  4.880841E+01  4.881316E+01  1.757406E+02
 3.231500E+02  4.891557E+01  4.892032E+01  1.760727E+02
 3.241500E+02  4.902202E+01  4.902677E+01  1.764016E+02
 3.251500E+02  4.912779E+01  4.913255E+01  1.767274E+02
 3.261500E+02  4.923294E+01  4.923770E+01  1.770503E+02
 3.271500E+02  4.933750E+01  4.934226E+01  1.773704E+02
 3.281500E+02  4.944151E+01  4.944628E+01  1.776879E+02
 3.291500E+02  4.954502E+01  4.954979E+01  1.780028E+02
 3.301500E+02  4.964806E+01  4.965283E+01  1.783154E+02
 3.311500E+02  4.975066E+01  4.975544E+01  1.786257E+02
 3.321500E+02  4.985287E+01  4.985765E+01  1.789339E+02
 3.331500E+02  4.995471E+01  4.995949E+01  1.792401E+02
 3.341500E+02  5.005621E+01  5.006100E+01  1.795443E+02
 3.351500E+02  5.015742E+01  5.016220E+01  1.798467E+02
 3.361500E+02  5.025834E+01  5.026313E+01  1.801474E+02
 3.371500E+02  5.035902E+01  5.036381E+01  1.804465E+02
 3.381500E+02  5.045948E+01  5.046427E+01  1.807440E+02
 3.391500E+02  5.055974E+01  5.056453E+01  1.810401E+02
 3.401500E+02  5.065983E+01  5.066463E+01  1.813348E+02
 3.411500E+02  5.075978E+01  5.076458E+01  1.816282E+02
