#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  4.763712E-01  2.489268E-01  4.591912E-02  6.026996E-02  6.705512E-02  7.995489E-02  6.056979E-02  2.532806E-02  3.382554E-04  2.375185E-02  5.056474E-02  5.288835E-02  7.400805E-02  8.637824E-03  7.013131E-02  5.392533E-02  3.853973E-02  6.348909E-02  3.845131E-03  2.426210E-02  1.641070E-03  1.597438E-03  5.010231E-02  2.609051E-02  8.188605E-02  1.445308E-02  6.748778E-03  4.149085E-03  5.530870E-03  1.978049E-03  8.137195E-03  4.008437E-01  6.871598E-03  2.254789E-02  5.717181E-03  4.640247E-01  6.128155E-02  1.561652E-01  4.503837E-02  6.076474E-02  1.567237E-02  3.721437E-02  4.164909E-01  1.498558E-01  1.969071E-01  1.212515E-01  4.562568E-02  6.232750E-02  7.505129E-03  1.398831E-01  2.357121E-02  1.466565E-02
 2.741500E+02  4.891928E-01  2.557642E-01  4.665077E-02  6.125100E-02  6.815169E-02  8.128804E-02  6.045872E-02  2.536766E-02  3.401165E-04  2.378588E-02  5.068919E-02  5.298346E-02  7.408834E-02  8.377908E-03  6.869243E-02  5.279668E-02  3.779386E-02  6.058241E-02  3.676106E-03  2.547641E-02  1.752341E-03  1.680662E-03  5.132977E-02  2.653614E-02  8.340660E-02  1.458932E-02  6.853659E-03  4.191225E-03  5.588016E-03  2.005808E-03  8.263409E-03  4.178298E-01  7.141440E-03  2.350923E-02  5.907486E-03  4.663683E-01  6.110096E-02  1.557718E-01  4.640048E-02  6.200422E-02  1.599456E-02  3.755034E-02  4.094795E-01  1.478520E-01  1.936001E-01  1.228484E-01  4.585338E-02  6.180688E-02  7.480897E-03  1.374311E-01  2.321765E-02  1.433343E-02
 2.751500E+02  5.022688E-01  2.626873E-01  4.736982E-02  6.221599E-02  6.923053E-02  8.260067E-02  6.031232E-02  2.539173E-02  3.417687E-04  2.380536E-02  5.078244E-02  5.304607E-02  7.412349E-02  8.121049E-03  6.723885E-02  5.165782E-02  3.703775E-02  5.776990E-02  3.512099E-03  2.674664E-02  1.870495E-03  1.767687E-03  5.257840E-02  2.698480E-02  8.494008E-02  1.472435E-02  6.958702E-03  4.233058E-03  5.644762E-03  2.033547E-03  8.389810E-03  4.353904E-01  7.419171E-03  2.450205E-02  6.101824E-03  4.686129E-01  6.090694E-02  1.553431E-01  4.778206E-02  6.324127E-02  1.631619E-02  3.787380E-02  4.024731E-01  1.458304E-01  1.902952E-01  1.243995E-01  4.605782E-02  6.126074E-02  7.452075E-03  1.349448E-01  2.285584E-02  1.399908E-02
 2.761500E+02  5.155628E-01  2.696798E-01  4.807427E-02  6.316228E-02  7.028868E-02  8.388924E-02  6.013107E-02  2.540032E-02  3.432102E-04  2.381035E-02  5.084451E-02  5.307625E-02  7.411370E-02  7.867673E-03  6.577467E-02  5.051192E-02  3.627365E-02  5.505384E-02  3.353288E-03  2.807275E-02  1.995776E-03  1.858558E-03  5.384618E-02  2.743573E-02  8.648408E-02  1.485801E-02  7.063802E-03  4.274525E-03  5.701034E-03  2.061238E-03  8.516276E-03  4.535111E-01  7.704563E-03  2.552583E-02  6.300005E-03  4.707507E-01  6.069970E-02  1.548797E-01  4.918082E-02  6.447365E-02  1.663669E-02  3.818429E-02  3.954802E-01  1.437943E-01  1.869962E-01  1.259015E-01  4.623905E-02  6.069125E-02  7.418856E-03  1.324321E-01  2.248711E-02  1.366372E-02
 2.771500E+02  5.290736E-01  2.767376E-01  4.876313E-02  6.408857E-02  7.132467E-02  8.515197E-02  5.991520E-02  2.539338E-02  3.444380E-04  2.380080E-02  5.087523E-02  5.307390E-02  7.405891E-02  7.617922E-03  6.430178E-02  4.936041E-02  3.550260E-02  5.243276E-02  3.199620E-03  2.945680E-02  2.128556E-03  1.953406E-03  5.513291E-02  2.788869E-02  8.803785E-02  1.499014E-02  7.168885E-03  4.315589E-03  5.756778E-03  2.088859E-03  8.642715E-03  4.722012E-01  7.997671E-03  2.658096E-02  6.501985E-03  4.727782E-01  6.047907E-02  1.543811E-01  5.059589E-02  6.570005E-02  1.695570E-02  3.848133E-02  3.885022E-01  1.417442E-01  1.837039E-01  1.273521E-01  4.639670E-02  6.009891E-02  7.381284E-03  1.298957E-01  2.211189E-02  1.332775E-02
 2.781500E+02  5.427999E-01  2.838562E-01  4.943544E-02  6.499352E-02  7.233703E-02  8.638706E-02  5.966499E-02  2.537090E-02  3.454495E-04  2.377671E-02  5.087449E-02  5.303896E-02  7.395912E-02  7.371934E-03  6.282203E-02  4.820472E-02  3.472563E-02  4.990509E-02  3.051036E-03  3.090094E-02  2.269220E-03  2.052364E-03  5.643833E-02  2.834342E-02  8.960061E-02  1.512063E-02  7.273870E-03  4.356210E-03  5.811941E-03  2.116389E-03  8.769031E-03  4.914694E-01  8.298544E-03  2.766781E-02  6.707709E-03  4.746922E-01  6.024492E-02  1.538468E-01  5.202633E-02  6.691911E-02  1.727289E-02  3.876446E-02  3.815405E-01  1.396810E-01  1.804190E-01  1.287489E-01  4.653039E-02  5.948425E-02  7.339411E-03  1.273383E-01  2.173064E-02  1.299157E-02
 2.791500E+02  5.567402E-01  2.910310E-01  5.009020E-02  6.587584E-02  7.332430E-02  8.759273E-02  5.938079E-02  2.533289E-02  3.462424E-04  2.373809E-02  5.084223E-02  5.297142E-02  7.381442E-02  7.129834E-03  6.133727E-02  4.704625E-02  3.394377E-02  4.746923E-02  2.907475E-03  3.240734E-02  2.418174E-03  2.155568E-03  5.776217E-02  2.879967E-02  9.117151E-02  1.524932E-02  7.378676E-03  4.396347E-03  5.866468E-03  2.143803E-03  8.895125E-03  5.113240E-01  8.607220E-03  2.878672E-02  6.917117E-03  4.764893E-01  5.999710E-02  1.532766E-01  5.347115E-02  6.812949E-02  1.758789E-02  3.903323E-02  3.745969E-01  1.376053E-01  1.771423E-01  1.300897E-01  4.663981E-02  5.884786E-02  7.293296E-03  1.247625E-01  2.134379E-02  1.265557E-02
 2.801500E+02  5.708927E-01  2.982569E-01  5.072646E-02  6.673422E-02  7.428503E-02  8.876723E-02  5.906300E-02  2.527938E-02  3.468148E-04  2.368498E-02  5.077843E-02  5.287134E-02  7.362497E-02  6.891742E-03  5.984932E-02  4.588640E-02  3.315803E-02  4.512350E-02  2.768870E-03  3.397825E-02  2.575836E-03  2.263155E-03  5.910412E-02  2.925716E-02  9.274966E-02  1.537609E-02  7.483217E-03  4.435957E-03  5.920303E-03  2.171079E-03  9.020895E-03  5.317731E-01  8.923728E-03  2.993800E-02  7.130140E-03  4.781664E-01  5.973548E-02  1.526700E-01  5.492929E-02  6.932978E-02  1.790035E-02  3.928720E-02  3.676729E-01  1.355179E-01  1.738746E-01  1.313722E-01  4.672466E-02  5.819032E-02  7.243005E-03  1.221710E-01  2.095181E-02  1.232015E-02
 2.811500E+02  5.852552E-01  3.055291E-01  5.134326E-02  6.756739E-02  7.521778E-02  8.990880E-02  5.871208E-02  2.521043E-02  3.471652E-04  2.361744E-02  5.068315E-02  5.273882E-02  7.339100E-02  6.657767E-03  5.835997E-02  4.472653E-02  3.236943E-02  4.286616E-02  2.635147E-03  3.561596E-02  2.742641E-03  2.375265E-03  6.046385E-02  2.971560E-02  9.433415E-02  1.550079E-02  7.587406E-03  4.474999E-03  5.973388E-03  2.198191E-03  9.146234E-03  5.528243E-01  9.248088E-03  3.112191E-02  7.346701E-03  4.797201E-01  5.945995E-02  1.520268E-01  5.639966E-02  7.051857E-02  1.820990E-02  3.952593E-02  3.607702E-01  1.334196E-01  1.706166E-01  1.325943E-01  4.678469E-02  5.751228E-02  7.188611E-03  1.195665E-01  2.055517E-02  1.198567E-02
 2.821500E+02  5.998255E-01  3.128420E-01  5.193967E-02  6.837408E-02  7.612115E-02  9.101572E-02  5.832853E-02  2.512614E-02  3.472925E-04  2.353556E-02  5.055650E-02  5.257405E-02  7.311285E-02  6.428013E-03  5.687099E-02  4.356798E-02  3.157895E-02  4.069544E-02  2.506231E-03  3.732283E-02  2.919042E-03  2.492039E-03  6.184096E-02  3.017469E-02  9.592401E-02  1.562328E-02  7.691152E-03  4.513429E-03  6.025665E-03  2.225116E-03  9.271035E-03  5.744847E-01  9.580307E-03  3.233869E-02  7.566714E-03  4.811473E-01  5.917041E-02  1.513466E-01  5.788110E-02  7.169443E-02  1.851616E-02  3.974901E-02  3.538905E-01  1.313113E-01  1.673691E-01  1.337537E-01  4.681968E-02  5.681437E-02  7.130195E-03  1.169518E-01  2.015432E-02  1.165251E-02
