#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  3.312848E+01  3.313092E+01  8.857288E+01
 2.741500E+02  3.319217E+01  3.319461E+01  8.880563E+01
 2.751500E+02  3.325608E+01  3.325851E+01  8.903830E+01
 2.761500E+02  3.332018E+01  3.332262E+01  8.927087E+01
 2.771500E+02  3.338449E+01  3.338692E+01  8.950330E+01
 2.781500E+02  3.344897E+01  3.345141E+01  8.973556E+01
 2.791500E+02  3.351364E+01  3.351607E+01  8.996762E+01
 2.801500E+02  3.357847E+01  3.358090E+01  9.019945E+01
 2.811500E+02  3.364345E+01  3.364589E+01  9.043101E+01
 2.821500E+02  3.370859E+01  3.371103E+01  9.066228E+01
 2.831500E+02  3.377387E+01  3.377630E+01  9.089322E+01
 2.841500E+02  3.383927E+01  3.384171E+01  9.112382E+01
 2.851500E+02  3.390480E+01  3.390724E+01  9.135403E+01
 2.861500E+02  3.397045E+01  3.397289E+01  9.158385E+01
 2.871500E+02  3.403620E+01  3.403864E+01  9.181323E+01
 2.881500E+02  3.410206E+01  3.410450E+01  9.204217E+01
 2.891500E+02  3.416800E+01  3.417044E+01  9.227063E+01
 2.901500E+02  3.423403E+01  3.423647E+01  9.249860E+01
 2.911500E+02  3.430014E+01  3.430258E+01  9.272605E+01
 2.921500E+02  3.436632E+01  3.436876E+01  9.295297E+01
 2.931500E+02  3.443257E+01  3.443501E+01  9.317934E+01
 2.941500E+02  3.449887E+01  3.450132E+01  9.340515E+01
 2.951500E+02  3.456524E+01  3.456768E+01  9.363038E+01
 2.961500E+02  3.463165E+01  3.463410E+01  9.385501E+01
 2.971500E+02  3.469811E+01  3.470056E+01  9.407905E+01
 2.981500E+02  3.476461E+01  3.476706E+01  9.430247E+01
 2.991500E+02  3.483115E+01  3.483360E+01  9.452527E+01
 3.001500E+02  3.489772E+01  3.490017E+01  9.474744E+01
 3.011500E+02  3.496433E+01  3.496678E+01  9.496898E+01
 3.021500E+02  3.503096E+01  3.503341E+01  9.518988E+01
 3.031500E+02  3.509762E+01  3.510007E+01  9.541014E+01
 3.041500E+02  3.516431E+01  3.516676E+01  9.562976E+01
 3.051500E+02  3.523102E+01  3.523347E+01  9.584873E+01
 3.061500E+02  3.529775E+01  3.530020E+01  9.606706E+01
 3.071500E+02  3.536450E+01  3.536696E+01  9.628475E+01
 3.081500E+02  3.543128E+01  3.543373E+01  9.650180E+01
 3.091500E+02  3.549808E+01  3.550053E+01  9.671822E+01
 3.101500E+02  3.556490E+01  3.556735E+01  9.693401E+01
 3.111500E+02  3.563174E+01  3.563419E+01  9.714918E+01
 3.121500E+02  3.569860E+01  3.570106E+01  9.736374E+01
 3.131500E+02  3.576550E+01  3.576795E+01  9.757769E+01
 3.141500E+02  3.583241E+01  3.583487E+01  9.779105E+01
 3.151500E+02  3.589936E+01  3.590182E+01  9.800382E+01
 3.161500E+02  3.596634E+01  3.596880E+01  9.821601E+01
 3.171500E+02  3.603335E+01  3.603581E+01  9.842765E+01
 3.181500E+02  3.610041E+01  3.610286E+01  9.863873E+01
 3.191500E+02  3.616750E+01  3.616995E+01  9.884928E+01
 3.201500E+02  3.623463E+01  3.623709E+01  9.905931E+01
 3.211500E+02  3.630181E+01  3.630427E+01  9.926883E+01
 3.221500E+02  3.636905E+01  3.637151E+01  9.947786E+01
 3.231500E+02  3.643634E+01  3.643880E+01  9.968642E+01
 3.241500E+02  3.650369E+01  3.650615E+01  9.989451E+01
 3.251500E+02  3.657110E+01  3.657356E+01  1.001022E+02
 3.261500E+02  3.663859E+01  3.664105E+01  1.003094E+02
 3.271500E+02  3.670614E+01  3.670861E+01  1.005162E+02
 3.281500E+02  3.677378E+01  3.677625E+01  1.007227E+02
 3.291500E+02  3.684151E+01  3.684397E+01  1.009287E+02
 3.301500E+02  3.690932E+01  3.691179E+01  1.011345E+02
 3.311500E+02  3.697723E+01  3.697970E+01  1.013398E+02
 3.321500E+02  3.704525E+01  3.704771E+01  1.015449E+02
 3.331500E+02  3.711337E+01  3.711584E+01  1.017497E+02
 3.341500E+02  3.718161E+01  3.718408E+01  1.019542E+02
