#         T/K          A/kJ          G/kJ
  2.731500000000E+02   9.121854229679E+00   1.121674979443E+01
  2.741500000000E+02   8.902108993937E+00   1.100733156126E+01
  2.751500000000E+02   8.682190882872E+00   1.079769955009E+01
  2.761500000000E+02   8.462100567590E+00   1.058785635935E+01
  2.771500000000E+02   8.241838760576E+00   1.037780447360E+01
  2.781500000000E+02   8.021406206803E+00   1.016754626859E+01
  2.791500000000E+02   7.800803681782E+00   9.957084021392E+00
  2.801500000000E+02   7.580031986822E+00   9.746419917040E+00
  2.811500000000E+02   7.359091945236E+00   9.535556055095E+00
  2.821500000000E+02   7.137984398845E+00   9.324494455640E+00
  2.831500000000E+02   6.916710204768E+00   9.113237064753E+00
  2.841500000000E+02   6.695270232478E+00   8.901785759500E+00
  2.851500000000E+02   6.473665361118E+00   8.690142352496E+00
  2.861500000000E+02   6.251896477050E+00   8.478308596073E+00
  2.871500000000E+02   6.029964471634E+00   8.266286186092E+00
  2.881500000000E+02   5.807870239211E+00   8.054076765432E+00
  2.891500000000E+02   5.585614675283E+00   7.841681927182E+00
  2.901500000000E+02   5.363198674871E+00   7.629103217572E+00
  2.911500000000E+02   5.140623131048E+00   7.416342138656E+00
  2.921500000000E+02   4.917888933612E+00   7.203400150777E+00
  2.931500000000E+02   4.694996967915E+00   6.990278674836E+00
  2.941500000000E+02   4.471948113815E+00   6.776979094375E+00
  2.951500000000E+02   4.248743244751E+00   6.563502757497E+00
  2.961500000000E+02   4.025383226926E+00   6.349850978636E+00
  2.971500000000E+02   3.801868918596E+00   6.136025040193E+00
  2.981500000000E+02   3.578201169444E+00   5.922026194045E+00
  2.991500000000E+02   3.354380820045E+00   5.707855662945E+00
  3.001500000000E+02   3.130408701401E+00   5.493514641814E+00
  3.011500000000E+02   2.906285634555E+00   5.279004298948E+00
  3.021500000000E+02   2.682012430260E+00   5.064325777132E+00
  3.031500000000E+02   2.457589888710E+00   4.849480194679E+00
  3.041500000000E+02   2.233018799321E+00   4.634468646404E+00
  3.051500000000E+02   2.008299940566E+00   4.419292204521E+00
  3.061500000000E+02   1.783434079838E+00   4.203951919496E+00
  3.071500000000E+02   1.558421973371E+00   3.988448820833E+00
  3.081500000000E+02   1.333264366178E+00   3.772783917821E+00
  3.091500000000E+02   1.107961992032E+00   3.556958200226E+00
  3.101500000000E+02   8.825155734688E-01   3.340972638953E+00
  3.111500000000E+02   6.569258218163E-01   3.124828186657E+00
  3.121500000000E+02   4.311934372463E-01   2.908525778333E+00
  3.131500000000E+02   2.053191088450E-01   2.692066331862E+00
  3.141500000000E+02  -2.069648529742E-02   2.475450748535E+00
  3.151500000000E+02  -2.468526779844E-01   2.258679913547E+00
  3.161500000000E+02  -4.731488127949E-01   2.041754696464E+00
  3.171500000000E+02  -6.995842439548E-01   1.824675951675E+00
  3.181500000000E+02  -9.261583361983E-01   1.607444518812E+00
  3.191500000000E+02  -1.152870464620E+00   1.390061223155E+00
  3.201500000000E+02  -1.379720014521E+00   1.172526876024E+00
  3.211500000000E+02  -1.606706381244E+00   9.548422751415E-01
  3.221500000000E+02  -1.833828970013E+00   7.370082049940E-01
  3.231500000000E+02  -2.061087195759E+00   5.190254371659E-01
  3.241500000000E+02  -2.288480482943E+00   3.008947306673E-01
  3.251500000000E+02  -2.516008265382E+00   8.261683225388E-02
  3.261500000000E+02  -2.743669986089E+00  -1.358075233019E-01
  3.271500000000E+02  -2.971465097065E+00  -3.543776128830E-01
  3.281500000000E+02  -3.199393059116E+00  -5.730927247520E-01
  3.291500000000E+02  -3.427453341708E+00  -7.919521583157E-01
  3.301500000000E+02  -3.655645422763E+00  -1.010955223836E+00
  3.311500000000E+02  -3.883968788481E+00  -1.230101242189E+00
  3.321500000000E+02  -4.112422933168E+00  -1.449389544618E+00
  3.331500000000E+02  -4.341007359055E+00  -1.668819472501E+00
  3.341500000000E+02  -4.569721576127E+00  -1.888390377123E+00
  3.351500000000E+02  -4.798565101947E+00  -2.108101619456E+00
  3.361500000000E+02  -5.027537461489E+00  -2.327952569941E+00
  3.371500000000E+02  -5.256638186966E+00  -2.547942608288E+00
  3.381500000000E+02  -5.485866817668E+00  -2.768071123265E+00
  3.391500000000E+02  -5.715222899797E+00  -2.988337512512E+00
  3.401500000000E+02  -5.944705986306E+00  -3.208741182343E+00
  3.411500000000E+02  -6.174315636745E+00  -3.429281547565E+00
  3.421500000000E+02  -6.404051417103E+00  -3.649958031297E+00
  3.431500000000E+02  -6.633912899657E+00  -3.870770064794E+00
  3.441500000000E+02  -6.863899662932E+00  -4.091717087382E+00
  3.451500000000E+02  -7.094011291128E+00  -4.312798545874E+00
  3.461500000000E+02  -7.324247374621E+00  -4.534013895038E+00
  3.471500000000E+02  -7.554607509395E+00  -4.755362597017E+00
  3.481500000000E+02  -7.785091297010E+00  -4.976844121282E+00
  3.491500000000E+02  -8.015698344471E+00  -5.198457944481E+00
  3.501500000000E+02  -8.246428264102E+00  -5.420203550293E+00
  3.511500000000E+02  -8.477280673413E+00  -5.642080429288E+00
  3.521500000000E+02  -8.708255194981E+00  -5.864088078785E+00
  3.531500000000E+02  -8.939351456330E+00  -6.086226002719E+00
  3.541500000000E+02  -9.170569089809E+00  -6.308493711507E+00
  3.551500000000E+02  -9.401907732483E+00  -6.530890721918E+00
  3.561500000000E+02  -9.633367026017E+00  -6.753416556948E+00
  3.571500000000E+02  -9.864946616569E+00  -6.976070745700E+00
  3.581500000000E+02  -1.009664615468E+01  -7.198852823256E+00
  3.591500000000E+02  -1.032846529519E+01  -7.421762330568E+00
  3.601500000000E+02  -1.056040369710E+01  -7.644798814336E+00
  3.611500000000E+02  -1.079246102352E+01  -7.867961826901E+00
  3.621500000000E+02  -1.102463694152E+01  -8.091250926133E+00
  3.631500000000E+02  -1.125693112210E+01  -8.314665675324E+00
  3.641500000000E+02  -1.148934324004E+01  -8.538205643086E+00
  3.651500000000E+02  -1.172187297387E+01  -8.761870403244E+00
  3.661500000000E+02  -1.195452000572E+01  -8.985659534740E+00
  3.671500000000E+02  -1.218728402130E+01  -9.209572621534E+00
  3.681500000000E+02  -1.242016470977E+01  -9.433609252509E+00
  3.691500000000E+02  -1.265316176370E+01  -9.657769021376E+00
  3.701500000000E+02  -1.288627487896E+01  -9.882051526585E+00
  3.711500000000E+02  -1.311950375468E+01  -1.010645637123E+01
  3.721500000000E+02  -1.335284809314E+01  -1.033098316299E+01
  3.731500000000E+02  -1.358630759972E+01  -1.055563151397E+01
  3.741500000000E+02  -1.381988198286E+01  -1.078040104073E+01
  3.751500000000E+02  -1.405357095393E+01  -1.100529136409E+01
  3.761500000000E+02  -1.428737422722E+01  -1.123030210913E+01
  3.771500000000E+02  -1.452129151986E+01  -1.145543290508E+01
  3.781500000000E+02  -1.475532255173E+01  -1.168068338523E+01
  3.791500000000E+02  -1.498946704546E+01  -1.190605318690E+01
  3.801500000000E+02  -1.522372472633E+01  -1.213154195131E+01
  3.811500000000E+02  -1.545809532222E+01  -1.235714932357E+01
  3.821500000000E+02  -1.569257856355E+01  -1.258287495256E+01
  3.831500000000E+02  -1.592717418326E+01  -1.280871849087E+01
  3.841500000000E+02  -1.616188191673E+01  -1.303467959476E+01
  3.851500000000E+02  -1.639670150171E+01  -1.326075792407E+01
  3.861500000000E+02  -1.663163267833E+01  -1.348695314218E+01
  3.871500000000E+02  -1.686667518899E+01  -1.371326491591E+01
  3.881500000000E+02  -1.710182877838E+01  -1.393969291548E+01
  3.891500000000E+02  -1.733709319335E+01  -1.416623681448E+01
  3.901500000000E+02  -1.757246818297E+01  -1.439289628974E+01
  3.911500000000E+02  -1.780795349839E+01  -1.461967102134E+01
  3.921500000000E+02  -1.804354889285E+01  -1.484656069253E+01
  3.931500000000E+02  -1.827925412166E+01  -1.507356498965E+01
  3.941500000000E+02  -1.851506894209E+01  -1.530068360214E+01
  3.951500000000E+02  -1.875099311341E+01  -1.552791622239E+01
  3.961500000000E+02  -1.898702639680E+01  -1.575526254580E+01
  3.971500000000E+02  -1.922316855534E+01  -1.598272227064E+01
  3.981500000000E+02  -1.945941935396E+01  -1.621029509806E+01
  3.991500000000E+02  -1.969577855950E+01  -1.643798073205E+01
