#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  6.327875E+01  6.550614E+01  1.884828E+02
 2.741500E+02  6.331726E+01  6.555441E+01  1.886592E+02
 2.751500E+02  6.335497E+01  6.560182E+01  1.888318E+02
 2.761500E+02  6.339194E+01  6.564842E+01  1.890008E+02
 2.771500E+02  6.342824E+01  6.569426E+01  1.891665E+02
 2.781500E+02  6.346391E+01  6.573942E+01  1.893292E+02
 2.791500E+02  6.349899E+01  6.578393E+01  1.894889E+02
 2.801500E+02  6.353353E+01  6.582785E+01  1.896460E+02
 2.811500E+02  6.356757E+01  6.587122E+01  1.898005E+02
 2.821500E+02  6.360115E+01  6.591407E+01  1.899526E+02
 2.831500E+02  6.363430E+01  6.595645E+01  1.901026E+02
 2.841500E+02  6.366704E+01  6.599838E+01  1.902504E+02
 2.851500E+02  6.369941E+01  6.603990E+01  1.903963E+02
 2.861500E+02  6.373144E+01  6.608104E+01  1.905403E+02
 2.871500E+02  6.376314E+01  6.612182E+01  1.906825E+02
 2.881500E+02  6.379455E+01  6.616226E+01  1.908232E+02
 2.891500E+02  6.382567E+01  6.620240E+01  1.909622E+02
 2.901500E+02  6.385653E+01  6.624224E+01  1.910998E+02
 2.911500E+02  6.388715E+01  6.628182E+01  1.912359E+02
 2.921500E+02  6.391754E+01  6.632114E+01  1.913707E+02
 2.931500E+02  6.394772E+01  6.636022E+01  1.915043E+02
 2.941500E+02  6.397770E+01  6.639908E+01  1.916366E+02
 2.951500E+02  6.400749E+01  6.643774E+01  1.917678E+02
 2.961500E+02  6.403711E+01  6.647620E+01  1.918979E+02
 2.971500E+02  6.406657E+01  6.651448E+01  1.920270E+02
 2.981500E+02  6.409588E+01  6.655259E+01  1.921550E+02
 2.991500E+02  6.412504E+01  6.659054E+01  1.922821E+02
 3.001500E+02  6.415407E+01  6.662834E+01  1.924082E+02
 3.011500E+02  6.418298E+01  6.666599E+01  1.925335E+02
 3.021500E+02  6.421176E+01  6.670352E+01  1.926579E+02
 3.031500E+02  6.424044E+01  6.674092E+01  1.927814E+02
 3.041500E+02  6.426901E+01  6.677820E+01  1.929042E+02
 3.051500E+02  6.429748E+01  6.681537E+01  1.930262E+02
 3.061500E+02  6.432586E+01  6.685243E+01  1.931475E+02
 3.071500E+02  6.435416E+01  6.688940E+01  1.932680E+02
 3.081500E+02  6.438237E+01  6.692628E+01  1.933879E+02
 3.091500E+02  6.441050E+01  6.696306E+01  1.935071E+02
 3.101500E+02  6.443857E+01  6.699977E+01  1.936256E+02
 3.111500E+02  6.446656E+01  6.703639E+01  1.937435E+02
 3.121500E+02  6.449449E+01  6.707295E+01  1.938608E+02
 3.131500E+02  6.452236E+01  6.710943E+01  1.939775E+02
 3.141500E+02  6.455018E+01  6.714585E+01  1.940936E+02
 3.151500E+02  6.457794E+01  6.718221E+01  1.942092E+02
 3.161500E+02  6.460564E+01  6.721850E+01  1.943242E+02
 3.171500E+02  6.463330E+01  6.725475E+01  1.944386E+02
 3.181500E+02  6.466092E+01  6.729093E+01  1.945525E+02
 3.191500E+02  6.468849E+01  6.732707E+01  1.946659E+02
 3.201500E+02  6.471602E+01  6.736317E+01  1.947789E+02
 3.211500E+02  6.474352E+01  6.739922E+01  1.948913E+02
 3.221500E+02  6.477097E+01  6.743522E+01  1.950032E+02
 3.231500E+02  6.479840E+01  6.747119E+01  1.951147E+02
 3.241500E+02  6.482579E+01  6.750712E+01  1.952257E+02
 3.251500E+02  6.485315E+01  6.754301E+01  1.953363E+02
 3.261500E+02  6.488049E+01  6.757887E+01  1.954464E+02
 3.271500E+02  6.490779E+01  6.761469E+01  1.955561E+02
 3.281500E+02  6.493507E+01  6.765049E+01  1.956653E+02
 3.291500E+02  6.496233E+01  6.768626E+01  1.957741E+02
 3.301500E+02  6.498957E+01  6.772200E+01  1.958826E+02
 3.311500E+02  6.501678E+01  6.775772E+01  1.959906E+02
 3.321500E+02  6.504397E+01  6.779341E+01  1.960982E+02
 3.331500E+02  6.507115E+01  6.782908E+01  1.962054E+02
 3.341500E+02  6.509831E+01  6.786472E+01  1.963123E+02
 3.351500E+02  6.512545E+01  6.790035E+01  1.964187E+02
 3.361500E+02  6.515257E+01  6.793596E+01  1.965248E+02
 3.371500E+02  6.517968E+01  6.797155E+01  1.966305E+02
 3.381500E+02  6.520678E+01  6.800712E+01  1.967359E+02
 3.391500E+02  6.523387E+01  6.804268E+01  1.968409E+02
 3.401500E+02  6.526094E+01  6.807822E+01  1.969455E+02
 3.411500E+02  6.528801E+01  6.811374E+01  1.970498E+02
 3.421500E+02  6.531506E+01  6.814926E+01  1.971538E+02
 3.431500E+02  6.534210E+01  6.818476E+01  1.972574E+02
 3.441500E+02  6.536914E+01  6.822025E+01  1.973606E+02
 3.451500E+02  6.539617E+01  6.825573E+01  1.974636E+02
 3.461500E+02  6.542319E+01  6.829120E+01  1.975662E+02
 3.471500E+02  6.545020E+01  6.832666E+01  1.976685E+02
 3.481500E+02  6.547721E+01  6.836211E+01  1.977705E+02
 3.491500E+02  6.550421E+01  6.839756E+01  1.978721E+02
 3.501500E+02  6.553121E+01  6.843299E+01  1.979735E+02
 3.511500E+02  6.555820E+01  6.846842E+01  1.980745E+02
 3.521500E+02  6.558519E+01  6.850385E+01  1.981753E+02
 3.531500E+02  6.561218E+01  6.853927E+01  1.982757E+02
