#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  2.240194E-03  4.408980E-07  1.248788E-09  4.156147E-02  6.191841E-04  1.250985E-04  1.755266E-06  1.313950E-05  1.788640E-05  2.222513E-06  4.337524E-08  5.493532E-08
 2.741500E+02  2.231284E-03  4.286682E-07  1.148336E-09  4.143431E-02  6.034052E-04  1.155457E-04  1.684232E-06  1.279617E-05  1.741794E-05  2.050846E-06  3.996330E-08  5.063421E-08
 2.751500E+02  2.222494E-03  4.168845E-07  1.056702E-09  4.130690E-02  5.881095E-04  1.067762E-04  1.616465E-06  1.246423E-05  1.696505E-05  1.893508E-06  3.684293E-08  4.669913E-08
 2.761500E+02  2.213820E-03  4.055262E-07  9.730451E-10  4.117932E-02  5.732816E-04  9.872196E-05  1.551803E-06  1.214321E-05  1.652713E-05  1.749221E-06  3.398729E-08  4.309652E-08
 2.771500E+02  2.205256E-03  3.945738E-07  8.966140E-10  4.105163E-02  5.589065E-04  9.132123E-05  1.490095E-06  1.183269E-05  1.610358E-05  1.616826E-06  3.137219E-08  3.979611E-08
 2.781500E+02  2.196796E-03  3.840087E-07  8.267324E-10  4.092391E-02  5.449694E-04  8.451770E-05  1.431195E-06  1.153226E-05  1.569385E-05  1.495275E-06  2.897581E-08  3.677059E-08
 2.791500E+02  2.188437E-03  3.738138E-07  7.627926E-10  4.079620E-02  5.314560E-04  7.826020E-05  1.374966E-06  1.124153E-05  1.529738E-05  1.383618E-06  2.677843E-08  3.399527E-08
 2.801500E+02  2.180174E-03  3.639726E-07  7.042475E-10  4.066858E-02  5.183525E-04  7.250213E-05  1.321275E-06  1.096013E-05  1.491368E-05  1.280992E-06  2.476227E-08  3.144787E-08
 2.811500E+02  2.172002E-03  3.544698E-07  6.506046E-10  4.054108E-02  5.056453E-04  6.720108E-05  1.269999E-06  1.068770E-05  1.454225E-05  1.186615E-06  2.291121E-08  2.910820E-08
 2.821500E+02  2.163919E-03  3.452907E-07  6.014197E-10  4.041375E-02  4.933214E-04  6.231843E-05  1.221018E-06  1.042390E-05  1.418262E-05  1.099776E-06  2.121069E-08  2.695801E-08
 2.831500E+02  2.155921E-03  3.364217E-07  5.562918E-10  4.028664E-02  4.813679E-04  5.781899E-05  1.174221E-06  1.016841E-05  1.383436E-05  1.019829E-06  1.964752E-08  2.498075E-08
 2.841500E+02  2.148005E-03  3.278496E-07  5.148590E-10  4.015978E-02  4.697726E-04  5.367067E-05  1.129500E-06  9.920909E-06  1.349702E-05  9.461891E-07  1.820975E-08  2.316144E-08
 2.851500E+02  2.140168E-03  3.195620E-07  4.767940E-10  4.003320E-02  4.585235E-04  4.984425E-05  1.086754E-06  9.681108E-06  1.317021E-05  8.783212E-07  1.688652E-08  2.148647E-08
 2.861500E+02  2.132408E-03  3.115474E-07  4.418007E-10  3.990694E-02  4.476091E-04  4.631304E-05  1.045888E-06  9.448718E-06  1.285353E-05  8.157401E-07  1.566802E-08  1.994349E-08
 2.871500E+02  2.124721E-03  3.037944E-07  4.096111E-10  3.978103E-02  4.370182E-04  4.305271E-05  1.006809E-06  9.223468E-06  1.254660E-05  7.580034E-07  1.454530E-08  1.852128E-08
 2.881500E+02  2.117107E-03  2.962927E-07  3.799821E-10  3.965549E-02  4.267400E-04  4.004104E-05  9.694307E-07  9.005096E-06  1.224908E-05  7.047085E-07  1.351024E-08  1.720965E-08
 2.891500E+02  2.109561E-03  2.890321E-07  3.526936E-10  3.953034E-02  4.167641E-04  3.725773E-05  9.336716E-07  8.793352E-06  1.196061E-05  6.554881E-07  1.255547E-08  1.599932E-08
 2.901500E+02  2.102084E-03  2.820031E-07  3.275456E-10  3.940560E-02  4.070803E-04  3.468426E-05  8.994536E-07  8.587996E-06  1.168087E-05  6.100075E-07  1.167427E-08  1.488185E-08
 2.911500E+02  2.094671E-03  2.751966E-07  3.043564E-10  3.928130E-02  3.976789E-04  3.230368E-05  8.667026E-07  8.388800E-06  1.140954E-05  5.679610E-07  1.086052E-08  1.384956E-08
 2.921500E+02  2.087323E-03  2.686040E-07  2.829612E-10  3.915746E-02  3.885505E-04  3.010049E-05  8.353484E-07  8.195541E-06  1.114632E-05  5.290699E-07  1.010865E-08  1.289543E-08
 2.931500E+02  2.080037E-03  2.622170E-07  2.632097E-10  3.903407E-02  3.796861E-04  2.806052E-05  8.053246E-07  8.008011E-06  1.089092E-05  4.930792E-07  9.413591E-09  1.201308E-08
 2.941500E+02  2.072812E-03  2.560278E-07  2.449654E-10  3.891118E-02  3.710768E-04  2.617081E-05  7.765680E-07  7.826006E-06  1.064307E-05  4.597563E-07  8.770702E-09  1.119667E-08
 2.951500E+02  2.065646E-03  2.500290E-07  2.281039E-10  3.878877E-02  3.627143E-04  2.441946E-05  7.490186E-07  7.649331E-06  1.040250E-05  4.288881E-07  8.175759E-09  1.044089E-08
 2.961500E+02  2.058538E-03  2.442132E-07  2.125118E-10  3.866687E-02  3.545903E-04  2.279561E-05  7.226196E-07  7.477802E-06  1.016895E-05  4.002799E-07  7.624899E-09  9.740865E-09
 2.971500E+02  2.051487E-03  2.385738E-07  1.980857E-10  3.854549E-02  3.466970E-04  2.128928E-05  6.973171E-07  7.311239E-06  9.942175E-06  3.737535E-07  7.114597E-09  9.092158E-09
 2.981500E+02  2.044491E-03  2.331042E-07  1.847313E-10  3.842463E-02  3.390269E-04  1.989133E-05  6.730598E-07  7.149470E-06  9.721946E-06  3.491455E-07  6.641627E-09  8.490702E-09
