#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.971769E+01  4.972086E+01  1.057402E+02
 2.741500E+02  4.980130E+01  4.980446E+01  1.060457E+02
 2.751500E+02  4.988535E+01  4.988852E+01  1.063518E+02
 2.761500E+02  4.996984E+01  4.997300E+01  1.066583E+02
 2.771500E+02  5.005473E+01  5.005790E+01  1.069651E+02
 2.781500E+02  5.014000E+01  5.014317E+01  1.072723E+02
 2.791500E+02  5.022564E+01  5.022881E+01  1.075796E+02
 2.801500E+02  5.031161E+01  5.031478E+01  1.078870E+02
 2.811500E+02  5.039790E+01  5.040107E+01  1.081945E+02
 2.821500E+02  5.048448E+01  5.048765E+01  1.085019E+02
 2.831500E+02  5.057133E+01  5.057450E+01  1.088092E+02
 2.841500E+02  5.065842E+01  5.066159E+01  1.091162E+02
 2.851500E+02  5.074574E+01  5.074891E+01  1.094230E+02
 2.861500E+02  5.083326E+01  5.083644E+01  1.097294E+02
 2.871500E+02  5.092096E+01  5.092414E+01  1.100353E+02
 2.881500E+02  5.100882E+01  5.101200E+01  1.103408E+02
 2.891500E+02  5.109682E+01  5.109999E+01  1.106456E+02
 2.901500E+02  5.118493E+01  5.118811E+01  1.109498E+02
 2.911500E+02  5.127314E+01  5.127632E+01  1.112533E+02
 2.921500E+02  5.136143E+01  5.136460E+01  1.115560E+02
 2.931500E+02  5.144977E+01  5.145295E+01  1.118579E+02
 2.941500E+02  5.153816E+01  5.154134E+01  1.121589E+02
 2.951500E+02  5.162657E+01  5.162976E+01  1.124590E+02
 2.961500E+02  5.171500E+01  5.171818E+01  1.127581E+02
 2.971500E+02  5.180342E+01  5.180660E+01  1.130561E+02
 2.981500E+02  5.189182E+01  5.189500E+01  1.133531E+02
 2.991500E+02  5.198019E+01  5.198337E+01  1.136490E+02
 3.001500E+02  5.206851E+01  5.207170E+01  1.139438E+02
 3.011500E+02  5.215678E+01  5.215997E+01  1.142374E+02
 3.021500E+02  5.224499E+01  5.224817E+01  1.145298E+02
 3.031500E+02  5.233312E+01  5.233631E+01  1.148210E+02
 3.041500E+02  5.242117E+01  5.242436E+01  1.151110E+02
 3.051500E+02  5.250913E+01  5.251232E+01  1.153997E+02
 3.061500E+02  5.259700E+01  5.260020E+01  1.156872E+02
 3.071500E+02  5.268478E+01  5.268797E+01  1.159735E+02
 3.081500E+02  5.277245E+01  5.277564E+01  1.162584E+02
 3.091500E+02  5.286001E+01  5.286321E+01  1.165421E+02
 3.101500E+02  5.294747E+01  5.295067E+01  1.168246E+02
 3.111500E+02  5.303482E+01  5.303802E+01  1.171058E+02
 3.121500E+02  5.312207E+01  5.312527E+01  1.173857E+02
 3.131500E+02  5.320920E+01  5.321240E+01  1.176644E+02
 3.141500E+02  5.329624E+01  5.329944E+01  1.179419E+02
 3.151500E+02  5.338317E+01  5.338637E+01  1.182182E+02
 3.161500E+02  5.347000E+01  5.347320E+01  1.184933E+02
 3.171500E+02  5.355673E+01  5.355994E+01  1.187672E+02
 3.181500E+02  5.364338E+01  5.364658E+01  1.190400E+02
 3.191500E+02  5.372994E+01  5.373314E+01  1.193116E+02
 3.201500E+02  5.381642E+01  5.381963E+01  1.195822E+02
 3.211500E+02  5.390283E+01  5.390604E+01  1.198517E+02
 3.221500E+02  5.398918E+01  5.399238E+01  1.201201E+02
 3.231500E+02  5.407546E+01  5.407867E+01  1.203876E+02
 3.241500E+02  5.416170E+01  5.416491E+01  1.206540E+02
 3.251500E+02  5.424790E+01  5.425112E+01  1.209196E+02
 3.261500E+02  5.433408E+01  5.433729E+01  1.211842E+02
 3.271500E+02  5.442023E+01  5.442344E+01  1.214479E+02
 3.281500E+02  5.450637E+01  5.450958E+01  1.217108E+02
 3.291500E+02  5.459251E+01  5.459573E+01  1.219729E+02
 3.301500E+02  5.467867E+01  5.468188E+01  1.222343E+02
 3.311500E+02  5.476485E+01  5.476807E+01  1.224949E+02
 3.321500E+02  5.485106E+01  5.485428E+01  1.227549E+02
 3.331500E+02  5.493733E+01  5.494055E+01  1.230142E+02
 3.341500E+02  5.502365E+01  5.502687E+01  1.232730E+02
 3.351500E+02  5.511005E+01  5.511327E+01  1.235311E+02
 3.361500E+02  5.519653E+01  5.519975E+01  1.237888E+02
 3.371500E+02  5.528311E+01  5.528633E+01  1.240460E+02
 3.381500E+02  5.536980E+01  5.537303E+01  1.243027E+02
 3.391500E+02  5.545662E+01  5.545985E+01  1.245591E+02
 3.401500E+02  5.554358E+01  5.554681E+01  1.248151E+02
 3.411500E+02  5.563069E+01  5.563392E+01  1.250709E+02
 3.421500E+02  5.571797E+01  5.572120E+01  1.253263E+02
 3.431500E+02  5.580543E+01  5.580866E+01  1.255816E+02
 3.441500E+02  5.589309E+01  5.589632E+01  1.258367E+02
 3.451500E+02  5.598096E+01  5.598419E+01  1.260916E+02
 3.461500E+02  5.606905E+01  5.607228E+01  1.263465E+02
 3.471500E+02  8.920523E+01  9.204571E+01  2.301232E+02
 3.481500E+02  8.924246E+01  9.209166E+01  2.302555E+02
 3.491500E+02  8.927970E+01  9.213761E+01  2.303875E+02
 3.501500E+02  8.931694E+01  9.218356E+01  2.305190E+02
 3.511500E+02  8.935419E+01  9.222951E+01  2.306502E+02
 3.521500E+02  8.939143E+01  9.227545E+01  2.307810E+02
 3.531500E+02  8.942869E+01  9.232140E+01  2.309114E+02
 3.541500E+02  8.946595E+01  9.236734E+01  2.310414E+02
 3.551500E+02  8.950321E+01  9.241329E+01  2.311711E+02
 3.561500E+02  8.954049E+01  9.245924E+01  2.313005E+02
 3.571500E+02  8.957777E+01  9.250519E+01  2.314295E+02
 3.581500E+02  8.961506E+01  9.255115E+01  2.315581E+02
 3.591500E+02  8.965236E+01  9.259711E+01  2.316864E+02
 3.601500E+02  8.968967E+01  9.264308E+01  2.318143E+02
 3.611500E+02  8.972699E+01  9.268905E+01  2.319419E+02
 3.621500E+02  8.976433E+01  9.273504E+01  2.320692E+02
 3.631500E+02  8.980168E+01  9.278102E+01  2.321961E+02
 3.641500E+02  8.983904E+01  9.282702E+01  2.323227E+02
 3.651500E+02  8.987641E+01  9.287303E+01  2.324490E+02
 3.661500E+02  8.991380E+01  9.291905E+01  2.325750E+02
 3.671500E+02  8.995120E+01  9.296507E+01  2.327006E+02
 3.681500E+02  8.998862E+01  9.301111E+01  2.328260E+02
 3.691500E+02  9.002606E+01  9.305716E+01  2.329510E+02
 3.701500E+02  9.006351E+01  9.310323E+01  2.330758E+02
 3.711500E+02  9.010098E+01  9.314930E+01  2.332002E+02
 3.721500E+02  9.013846E+01  9.319539E+01  2.333243E+02
 3.731500E+02  9.017597E+01  9.324150E+01  2.334482E+02
 3.741500E+02  9.021349E+01  9.328762E+01  2.335717E+02
 3.751500E+02  9.025103E+01  9.333375E+01  2.336950E+02
 3.761500E+02  9.028860E+01  9.337990E+01  2.338179E+02
 3.771500E+02  9.032618E+01  9.342607E+01  2.339406E+02
 3.781500E+02  9.036378E+01  9.347225E+01  2.340630E+02
 3.791500E+02  9.040141E+01  9.351845E+01  2.341851E+02
 3.801500E+02  9.043905E+01  9.356467E+01  2.343070E+02
 3.811500E+02  9.047672E+01  9.361091E+01  2.344286E+02
 3.821500E+02  9.051441E+01  9.365717E+01  2.345499E+02
 3.831500E+02  9.055212E+01  9.370344E+01  2.346709E+02
 3.841500E+02  9.058986E+01  9.374974E+01  2.347917E+02
 3.851500E+02  9.062762E+01  9.379606E+01  2.349122E+02
 3.861500E+02  9.066540E+01  9.384239E+01  2.350325E+02
 3.871500E+02  9.070321E+01  9.388875E+01  2.351525E+02
 3.881500E+02  9.074104E+01  9.393513E+01  2.352722E+02
 3.891500E+02  9.077889E+01  9.398153E+01  2.353917E+02
 3.901500E+02  9.081678E+01  9.402796E+01  2.355110E+02
 3.911500E+02  9.085468E+01  9.407440E+01  2.356300E+02
 3.921500E+02  9.089262E+01  9.412087E+01  2.357487E+02
 3.931500E+02  9.093058E+01  9.416737E+01  2.358672E+02
 3.941500E+02  9.096856E+01  9.421388E+01  2.359855E+02
 3.951500E+02  9.100658E+01  9.426042E+01  2.361035E+02
 3.961500E+02  9.104462E+01  9.430699E+01  2.362213E+02
 3.971500E+02  9.108269E+01  9.435358E+01  2.363389E+02
 3.981500E+02  9.112078E+01  9.440019E+01  2.364562E+02
 3.991500E+02  9.115891E+01  9.444683E+01  2.365733E+02
