#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1          c1m1        c1m2-1        c1m2-7        c2m1-1
 2.731500E+02  1.924017E-01  1.152787E-04  1.828717E-08  2.400235E-08  2.670452E-08  3.184182E-08  7.872573E-01  4.905172E-03  3.298763E-04  1.491342E-02  1.766283E-05  5.795734E-05  1.440988E-06
 2.741500E+02  1.925859E-01  1.134367E-04  1.748248E-08  2.295394E-08  2.553999E-08  3.046286E-08  7.875789E-01  4.792422E-03  3.049711E-04  1.455206E-02  1.650261E-05  5.432568E-05  1.365457E-06
 2.751500E+02  1.927643E-01  1.116355E-04  1.671857E-08  2.195834E-08  2.443403E-08  2.915285E-08  7.878892E-01  4.683072E-03  2.821106E-04  1.420194E-02  1.542637E-05  5.094610E-05  1.294398E-06
 2.761500E+02  1.929371E-01  1.098742E-04  1.599317E-08  2.101260E-08  2.338338E-08  2.790797E-08  7.881887E-01  4.577003E-03  2.611145E-04  1.386265E-02  1.442752E-05  4.779954E-05  1.227520E-06
 2.771500E+02  1.931046E-01  1.081519E-04  1.530412E-08  2.011395E-08  2.238497E-08  2.672461E-08  7.884779E-01  4.474099E-03  2.418193E-04  1.353382E-02  1.350003E-05  4.486855E-05  1.164553E-06
 2.781500E+02  1.932669E-01  1.064675E-04  1.464939E-08  1.925978E-08  2.143591E-08  2.559941E-08  7.887573E-01  4.374248E-03  2.240770E-04  1.321506E-02  1.263836E-05  4.213702E-05  1.105244E-06
 2.791500E+02  1.934242E-01  1.048202E-04  1.402709E-08  1.844764E-08  2.053348E-08  2.452917E-08  7.890273E-01  4.277343E-03  2.077530E-04  1.290602E-02  1.183745E-05  3.959018E-05  1.049360E-06
 2.801500E+02  1.935768E-01  1.032090E-04  1.343542E-08  1.767524E-08  1.967515E-08  2.351091E-08  7.892883E-01  4.183282E-03  1.927253E-04  1.260635E-02  1.109264E-05  3.721442E-05  9.966820E-07
 2.811500E+02  1.937247E-01  1.016331E-04  1.287271E-08  1.694040E-08  1.885850E-08  2.254181E-08  7.895407E-01  4.091965E-03  1.788832E-04  1.231572E-02  1.039966E-05  3.499720E-05  9.470074E-07
 2.821500E+02  1.938681E-01  1.000915E-04  1.233738E-08  1.624109E-08  1.808128E-08  2.161923E-08  7.897849E-01  4.003299E-03  1.661258E-04  1.203381E-02  9.754587E-06  3.292698E-05  9.001469E-07
 2.831500E+02  1.940072E-01  9.858339E-05  1.182794E-08  1.557540E-08  1.734136E-08  2.074067E-08  7.900212E-01  3.917190E-03  1.543616E-04  1.176032E-02  9.153823E-06  3.099312E-05  8.559245E-07
 2.841500E+02  1.941422E-01  9.710799E-05  1.134300E-08  1.494151E-08  1.663675E-08  1.990379E-08  7.902500E-01  3.833553E-03  1.435073E-04  1.149495E-02  8.594056E-06  2.918581E-05  8.141759E-07
 2.851500E+02  1.942732E-01  9.566446E-05  1.088124E-08  1.433773E-08  1.596556E-08  1.910637E-08  7.904715E-01  3.752301E-03  1.334869E-04  1.123742E-02  8.072238E-06  2.749600E-05  7.747481E-07
 2.861500E+02  1.944003E-01  9.425203E-05  1.044141E-08  1.376245E-08  1.532602E-08  1.834633E-08  7.906861E-01  3.673355E-03  1.242314E-04  1.098745E-02  7.585568E-06  2.591535E-05  7.374981E-07
 2.871500E+02  1.945237E-01  9.286990E-05  1.002235E-08  1.321418E-08  1.471645E-08  1.762170E-08  7.908940E-01  3.596636E-03  1.156778E-04  1.074478E-02  7.131466E-06  2.443612E-05  7.022927E-07
 2.881500E+02  1.946435E-01  9.151734E-05  9.622973E-09  1.269149E-08  1.413527E-08  1.693064E-08  7.910955E-01  3.522068E-03  1.077685E-04  1.050917E-02  6.707555E-06  2.305122E-05  6.690074E-07
 2.891500E+02  1.947598E-01  9.019361E-05  9.242228E-09  1.219303E-08  1.358102E-08  1.627139E-08  7.912909E-01  3.449580E-03  1.004512E-04  1.028037E-02  6.311647E-06  2.175404E-05  6.375262E-07
 2.901500E+02  1.948727E-01  8.889800E-05  8.879144E-09  1.171755E-08  1.305228E-08  1.564232E-08  7.914803E-01  3.379102E-03  9.367805E-05  1.005815E-02  5.941722E-06  2.053850E-05  6.077404E-07
 2.911500E+02  1.949825E-01  8.762980E-05  8.532801E-09  1.126387E-08  1.254773E-08  1.504187E-08  7.916640E-01  3.310568E-03  8.740527E-05  9.842283E-03  5.595920E-06  1.939897E-05  5.795487E-07
 2.921500E+02  1.950891E-01  8.638835E-05  8.202332E-09  1.083084E-08  1.206614E-08  1.446857E-08  7.918423E-01  3.243912E-03  8.159291E-05  9.632555E-03  5.272521E-06  1.833024E-05  5.528562E-07
 2.931500E+02  1.951926E-01  8.517298E-05  7.886917E-09  1.041742E-08  1.160632E-08  1.392104E-08  7.920153E-01  3.179074E-03  7.620442E-05  9.428760E-03  4.969941E-06  1.732749E-05  5.275742E-07
 2.941500E+02  1.952933E-01  8.398304E-05  7.585785E-09  1.002261E-08  1.116716E-08  1.339798E-08  7.921832E-01  3.115993E-03  7.120637E-05  9.230697E-03  4.686713E-06  1.638623E-05  5.036199E-07
 2.951500E+02  1.953911E-01  8.281791E-05  7.298207E-09  9.645456E-09  1.074762E-08  1.289815E-08  7.923463E-01  3.054612E-03  6.656814E-05  9.038176E-03  4.421484E-06  1.550234E-05  4.809155E-07
 2.961500E+02  1.954862E-01  8.167698E-05  7.023495E-09  9.285073E-09  1.034671E-08  1.242038E-08  7.925046E-01  2.994876E-03  6.226169E-05  8.851013E-03  4.173004E-06  1.467198E-05  4.593885E-07
 2.971500E+02  1.955787E-01  8.055965E-05  6.761000E-09  8.940619E-09  9.963497E-09  1.196359E-08  7.926585E-01  2.936732E-03  5.826131E-05  8.669029E-03  3.940113E-06  1.389157E-05  4.389708E-07
 2.981500E+02  1.956686E-01  7.946534E-05  6.510107E-09  8.611296E-09  9.597096E-09  1.152671E-08  7.928079E-01  2.880128E-03  5.454343E-05  8.492054E-03  3.721741E-06  1.315781E-05  4.195986E-07
 2.991500E+02  1.957560E-01  7.839350E-05  6.270238E-09  8.296355E-09  9.246672E-09  1.110878E-08  7.929531E-01  2.825016E-03  5.108645E-05  8.319923E-03  3.516897E-06  1.246765E-05  4.012121E-07
 3.001500E+02  1.958411E-01  7.734356E-05  6.040844E-09  7.995083E-09  8.911438E-09  1.070887E-08  7.930943E-01  2.771347E-03  4.787050E-05  8.152478E-03  3.324662E-06  1.181822E-05  3.837554E-07
 3.011500E+02  1.959238E-01  7.631499E-05  5.821408E-09  7.706809E-09  8.590648E-09  1.032608E-08  7.932316E-01  2.719076E-03  4.487737E-05  7.989567E-03  3.144184E-06  1.120688E-05  3.671760E-07
 3.021500E+02  1.960044E-01  7.530728E-05  5.611440E-09  7.430898E-09  8.283596E-09  9.959592E-09  7.933650E-01  2.668159E-03  4.209031E-05  7.831042E-03  2.974676E-06  1.063117E-05  3.514244E-07
 3.031500E+02  1.960827E-01  7.431991E-05  5.410478E-09  7.166748E-09  7.989615E-09  9.608617E-09  7.934949E-01  2.618554E-03  3.949392E-05  7.676763E-03  2.815405E-06  1.008881E-05  3.364546E-07
 3.041500E+02  1.961590E-01  7.335240E-05  5.218082E-09  6.913791E-09  7.708073E-09  9.272408E-09  7.936211E-01  2.570218E-03  3.707404E-05  7.526593E-03  2.665693E-06  9.577651E-06  3.222231E-07
 3.051500E+02  1.962333E-01  7.240426E-05  5.033839E-09  6.671486E-09  7.438373E-09  8.950259E-09  7.937440E-01  2.523114E-03  3.481764E-05  7.380400E-03  2.524910E-06  9.095728E-06  3.086890E-07
 3.061500E+02  1.963056E-01  7.147502E-05  4.857356E-09  6.439326E-09  7.179949E-09  8.641501E-09  7.938636E-01  2.477202E-03  3.271273E-05  7.238058E-03  2.392470E-06  8.641192E-06  2.958142E-07
 3.071500E+02  1.963760E-01  7.056422E-05  4.688261E-09  6.216826E-09  6.932263E-09  8.345501E-09  7.939800E-01  2.432446E-03  3.074824E-05  7.099446E-03  2.267830E-06  8.212326E-06  2.835626E-07
 3.081500E+02  1.964446E-01  6.967144E-05  4.526204E-09  6.003529E-09  6.694808E-09  8.061658E-09  7.940933E-01  2.388811E-03  2.891400E-05  6.964445E-03  2.150485E-06  7.807528E-06  2.719004E-07
 3.091500E+02  1.965114E-01  6.879622E-05  4.370850E-09  5.799001E-09  6.467104E-09  7.789403E-09  7.942037E-01  2.346263E-03  2.720062E-05  6.832943E-03  2.039965E-06  7.425306E-06  2.607957E-07
 3.101500E+02  1.965765E-01  6.793816E-05  4.221883E-09  5.602833E-09  6.248692E-09  7.528197E-09  7.943111E-01  2.304768E-03  2.559943E-05  6.704829E-03  1.935833E-06  7.064269E-06  2.502186E-07
 3.111500E+02  1.966399E-01  6.709685E-05  4.079005E-09  5.414633E-09  6.039142E-09  7.277527E-09  7.944158E-01  2.264294E-03  2.410245E-05  6.580000E-03  1.837683E-06  6.723117E-06  2.401410E-07
 3.121500E+02  1.967017E-01  6.627188E-05  3.941932E-09  5.234033E-09  5.838042E-09  7.036908E-09  7.945178E-01  2.224812E-03  2.270228E-05  6.458353E-03  1.745137E-06  6.400640E-06  2.305364E-07
 3.131500E+02  1.967619E-01  6.546287E-05  3.810394E-09  5.060682E-09  5.645003E-09  6.805880E-09  7.946172E-01  2.186291E-03  2.139212E-05  6.339790E-03  1.657841E-06  6.095707E-06  2.213798E-07
 3.141500E+02  1.968206E-01  6.466944E-05  3.684136E-09  4.894248E-09  5.459657E-09  6.584006E-09  7.947140E-01  2.148703E-03  2.016566E-05  6.224216E-03  1.575468E-06  5.807260E-06  2.126476E-07
 3.151500E+02  1.968778E-01  6.389122E-05  3.562916E-09  4.734415E-09  5.281651E-09  6.370870E-09  7.948084E-01  2.112020E-03  1.901707E-05  6.111542E-03  1.497711E-06  5.534313E-06  2.043177E-07
 3.161500E+02  1.969336E-01  6.312787E-05  3.446504E-09  4.580883E-09  5.110655E-09  6.166078E-09  7.949005E-01  2.076216E-03  1.794096E-05  6.001678E-03  1.424285E-06  5.275942E-06  1.963693E-07
 3.171500E+02  1.969881E-01  6.237902E-05  3.334682E-09  4.433369E-09  4.946351E-09  5.969256E-09  7.949902E-01  2.041264E-03  1.693236E-05  5.894539E-03  1.354923E-06  5.031284E-06  1.887827E-07
 3.181500E+02  1.970412E-01  6.164434E-05  3.227243E-09  4.291601E-09  4.788440E-09  5.780049E-09  7.950777E-01  2.007140E-03  1.598663E-05  5.790044E-03  1.289378E-06  4.799533E-06  1.815393E-07
 3.191500E+02  1.970929E-01  6.092351E-05  3.123990E-09  4.155324E-09  4.636636E-09  5.598118E-09  7.951631E-01  1.973821E-03  1.509951E-05  5.688114E-03  1.227417E-06  4.579934E-06  1.746215E-07
 3.201500E+02  1.971435E-01  6.021619E-05  3.024736E-09  4.024293E-09  4.490668E-09  5.423142E-09  7.952464E-01  1.941281E-03  1.426703E-05  5.588671E-03  1.168824E-06  4.371778E-06  1.680129E-07
 3.211500E+02  1.971928E-01  5.952208E-05  2.929303E-09  3.898276E-09  4.350280E-09  5.254816E-09  7.953276E-01  1.909500E-03  1.348551E-05  5.491643E-03  1.113396E-06  4.174404E-06  1.616978E-07
 3.221500E+02  1.972409E-01  5.884088E-05  2.837523E-09  3.777054E-09  4.215225E-09  5.092848E-09  7.954069E-01  1.878456E-03  1.275156E-05  5.396958E-03  1.060945E-06  3.987192E-06  1.556616E-07
 3.231500E+02  1.972878E-01  5.817228E-05  2.749235E-09  3.660416E-09  4.085271E-09  4.936964E-09  7.954843E-01  1.848127E-03  1.206200E-05  5.304547E-03  1.011293E-06  3.809559E-06  1.498902E-07
 3.241500E+02  1.973337E-01  5.751600E-05  2.664286E-09  3.548163E-09  3.960196E-09  4.786899E-09  7.955598E-01  1.818493E-03  1.141390E-05  5.214344E-03  9.642759E-07  3.640962E-06  1.443706E-07
 3.251500E+02  1.973784E-01  5.687176E-05  2.582531E-09  3.440106E-09  3.839790E-09  4.642405E-09  7.956335E-01  1.789535E-03  1.080455E-05  5.126284E-03  9.197378E-07  3.480889E-06  1.390904E-07
 3.261500E+02  1.974221E-01  5.623928E-05  2.503832E-09  3.336063E-09  3.723852E-09  4.503241E-09  7.957055E-01  1.761234E-03  1.023139E-05  5.040306E-03  8.775344E-07  3.328860E-06  1.340377E-07
 3.271500E+02  1.974648E-01  5.561830E-05  2.428057E-09  3.235864E-09  3.612190E-09  4.369183E-09  7.957758E-01  1.733571E-03  9.692093E-06  4.956349E-03  8.375300E-07  3.184426E-06  1.292015E-07
 3.281500E+02  1.975064E-01  5.500855E-05  2.355082E-09  3.139344E-09  3.504624E-09  4.240012E-09  7.958445E-01  1.706529E-03  9.184458E-06  4.874355E-03  7.995976E-07  3.047165E-06  1.245712E-07
