#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.271257E-02  5.592610E-06  8.685432E-10  1.139984E-09  1.268323E-09  1.512317E-09  2.905430E-02  7.424344E-05  2.730259E-06  1.711327E-03  1.050932E-06  8.752242E-09  1.228033E-10  4.041215E-04  2.617241E-07  8.587997E-07  3.822738E-08  5.486919E-04  2.469286E-08  4.938883E-09  4.336862E-09  7.024510E-06  9.562252E-06  4.897722E-08  3.010748E-07  3.813152E-07  7.714477E-08
 2.741500E+02  1.267891E-02  5.485064E-06  8.278290E-10  1.086914E-09  1.209368E-09  1.442476E-09  2.894889E-02  7.223440E-05  2.513261E-06  1.713469E-03  1.033023E-06  8.189153E-09  1.193678E-10  3.928557E-04  2.435853E-07  8.018696E-07  3.609907E-08  5.376294E-04  2.331469E-08  4.718022E-09  4.139349E-09  6.872930E-06  9.355316E-06  4.560154E-08  2.787846E-07  3.532250E-07  7.227584E-08
 2.751500E+02  1.264518E-02  5.380217E-06  7.892859E-10  1.036656E-09  1.153534E-09  1.376310E-09  2.884414E-02  7.029370E-05  2.314923E-06  1.715439E-03  1.015383E-06  7.664174E-09  1.160265E-10  3.819786E-04  2.268230E-07  7.490902E-07  3.410334E-08  5.268221E-04  2.201917E-08  4.508167E-09  3.951846E-09  6.725144E-06  9.153591E-06  4.247395E-08  2.582700E-07  3.273623E-07  6.774100E-08
 2.761500E+02  1.261139E-02  5.277990E-06  7.527859E-10  9.890464E-10  1.100637E-09  1.313606E-09  2.874006E-02  6.841862E-05  2.133528E-06  1.717241E-03  9.980146E-07  7.174629E-09  1.127775E-10  3.714747E-04  2.113241E-07  7.001338E-07  3.223115E-08  5.162644E-04  2.080105E-08  4.308724E-09  3.773803E-09  6.581056E-06  8.956940E-06  3.957524E-08  2.393805E-07  3.035390E-07  6.351569E-08
 2.771500E+02  1.257756E-02  5.178309E-06  7.182094E-10  9.439306E-10  1.050508E-09  1.254164E-09  2.863664E-02  6.660659E-05  1.967526E-06  1.718879E-03  9.809161E-07  6.718036E-09  1.096187E-10  3.613292E-04  1.969860E-07  6.547004E-07  3.047410E-08  5.059508E-04  1.965547E-08  4.119133E-09  3.604705E-09  6.440570E-06  8.765232E-06  3.688773E-08  2.219789E-07  2.815837E-07  5.957726E-08
 2.781500E+02  1.254367E-02  5.081100E-06  6.854442E-10  9.011639E-10  1.002985E-09  1.197795E-09  2.853388E-02  6.485511E-05  1.815517E-06  1.720358E-03  9.640878E-07  6.292091E-09  1.065482E-10  3.515280E-04  1.837146E-07  6.125149E-07  2.882445E-08  4.958756E-04  1.857785E-08  3.938869E-09  3.444064E-09  6.303594E-06  8.578339E-06  3.439519E-08  2.059404E-07  2.613404E-07  5.590483E-08
 2.791500E+02  1.250976E-02  4.986293E-06  6.543852E-10  8.606110E-10  9.579188E-10  1.144324E-09  2.843178E-02  6.316182E-05  1.676236E-06  1.721681E-03  9.475291E-07  5.894656E-09  1.035641E-10  3.420574E-04  1.714242E-07  5.733257E-07  2.727498E-08  4.860334E-04  1.756394E-08  3.767432E-09  3.291422E-09  6.170036E-06  8.396133E-06  3.208268E-08  1.911511E-07  2.426667E-07  5.247911E-08
 2.801500E+02  1.247582E-02  4.893817E-06  6.249342E-10  8.221448E-10  9.151685E-10  1.093585E-09  2.833034E-02  6.152444E-05  1.548541E-06  1.722853E-03  9.312391E-07  5.523744E-09  1.006644E-10  3.329046E-04  1.600363E-07  5.369017E-07  2.581903E-08  4.764190E-04  1.660975E-08  3.604354E-09  3.146346E-09  6.039808E-06  8.218494E-06  2.993647E-08  1.775073E-07  2.254327E-07  4.928232E-08
 2.811500E+02  1.244186E-02  4.803608E-06  5.969988E-10  7.856464E-10  8.746021E-10  1.045423E-09  2.822956E-02  5.994082E-05  1.431397E-06  1.723877E-03  9.152167E-07  5.177511E-09  9.784712E-11  3.240571E-04  1.494792E-07  5.030312E-07  2.445039E-08  4.670269E-04  1.571155E-08  3.449192E-09  3.008431E-09  5.912823E-06  8.045300E-06  2.794391E-08  1.649143E-07  2.095201E-07  4.629802E-08
 2.821500E+02  1.240789E-02  4.715600E-06  5.704925E-10  7.510040E-10  8.360959E-10  9.996942E-10  2.812943E-02  5.840888E-05  1.323871E-06  1.724758E-03  8.994606E-07  4.854246E-09  9.511027E-11  3.155032E-04  1.396873E-07  4.715197E-07  2.316332E-08  4.578521E-04  1.486586E-08  3.301528E-09  2.877291E-09  5.788997E-06  7.876434E-06  2.609338E-08  1.532858E-07  1.948206E-07  4.351103E-08
