#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.226726E+01  4.227436E+01  1.897554E+02
 2.741500E+02  4.244481E+01  4.245192E+01  1.904043E+02
 2.751500E+02  4.262271E+01  4.262982E+01  1.910520E+02
 2.761500E+02  4.280094E+01  4.280805E+01  1.916986E+02
 2.771500E+02  4.297949E+01  4.298661E+01  1.923440E+02
 2.781500E+02  4.315835E+01  4.316548E+01  1.929882E+02
 2.791500E+02  4.333752E+01  4.334465E+01  1.936312E+02
 2.801500E+02  4.351697E+01  4.352411E+01  1.942730E+02
 2.811500E+02  4.369670E+01  4.370384E+01  1.949134E+02
 2.821500E+02  4.387668E+01  4.388382E+01  1.955524E+02
 2.831500E+02  4.405688E+01  4.406404E+01  1.961900E+02
 2.841500E+02  4.423730E+01  4.424446E+01  1.968261E+02
 2.851500E+02  4.441789E+01  4.442505E+01  1.974605E+02
 2.861500E+02  4.459863E+01  4.460580E+01  1.980933E+02
 2.871500E+02  4.477949E+01  4.478666E+01  1.987242E+02
 2.881500E+02  4.496042E+01  4.496760E+01  1.993533E+02
 2.891500E+02  4.514139E+01  4.514858E+01  1.999802E+02
 2.901500E+02  4.532236E+01  4.532956E+01  2.006051E+02
 2.911500E+02  4.550329E+01  4.551049E+01  2.012276E+02
 2.921500E+02  4.568412E+01  4.569132E+01  2.018476E+02
 2.931500E+02  4.586480E+01  4.587201E+01  2.024650E+02
 2.941500E+02  4.604529E+01  4.605251E+01  2.030797E+02
 2.951500E+02  4.622553E+01  4.623276E+01  2.036914E+02
 2.961500E+02  4.640546E+01  4.641269E+01  2.043001E+02
 2.971500E+02  4.658503E+01  4.659227E+01  2.049054E+02
 2.981500E+02  4.676417E+01  4.677141E+01  2.055073E+02
 2.991500E+02  4.694282E+01  4.695007E+01  2.061055E+02
 3.001500E+02  4.712092E+01  4.712818E+01  2.066999E+02
 3.011500E+02  4.729840E+01  4.730567E+01  2.072902E+02
 3.021500E+02  4.747521E+01  4.748248E+01  2.078764E+02
 3.031500E+02  4.765127E+01  4.765854E+01  2.084581E+02
 3.041500E+02  4.782652E+01  4.783380E+01  2.090353E+02
 3.051500E+02  4.800090E+01  4.800819E+01  2.096077E+02
 3.061500E+02  4.817433E+01  4.818163E+01  2.101752E+02
 3.071500E+02  4.834677E+01  4.835408E+01  2.107375E+02
 3.081500E+02  4.851815E+01  4.852546E+01  2.112946E+02
 3.091500E+02  4.868841E+01  4.869573E+01  2.118462E+02
 3.101500E+02  4.885749E+01  4.886482E+01  2.123923E+02
 3.111500E+02  4.902535E+01  4.903268E+01  2.129327E+02
 3.121500E+02  4.919192E+01  4.919926E+01  2.134672E+02
 3.131500E+02  4.935716E+01  4.936451E+01  2.139957E+02
 3.141500E+02  4.952104E+01  4.952839E+01  2.145182E+02
 3.151500E+02  4.968350E+01  4.969086E+01  2.150346E+02
 3.161500E+02  4.984452E+01  4.985189E+01  2.155447E+02
 3.171500E+02  5.000407E+01  5.001144E+01  2.160486E+02
 3.181500E+02  5.016211E+01  5.016949E+01  2.165462E+02
 3.191500E+02  5.031863E+01  5.032602E+01  2.170374E+02
 3.201500E+02  5.047362E+01  5.048101E+01  2.175223E+02
 3.211500E+02  5.062705E+01  5.063446E+01  2.180008E+02
 3.221500E+02  5.077893E+01  5.078634E+01  2.184730E+02
 3.231500E+02  7.268241E+01  7.533435E+01  2.944711E+02
 3.241500E+02  7.274262E+01  7.540324E+01  2.946843E+02
 3.251500E+02  7.280287E+01  7.547217E+01  2.948971E+02
 3.261500E+02  7.286316E+01  7.554114E+01  2.951093E+02
 3.271500E+02  7.292350E+01  7.561015E+01  2.953210E+02
 3.281500E+02  7.298388E+01  7.567920E+01  2.955321E+02
 3.291500E+02  7.304431E+01  7.574829E+01  2.957427E+02
 3.301500E+02  7.310478E+01  7.581742E+01  2.959528E+02
 3.311500E+02  7.316530E+01  7.588659E+01  2.961624E+02
 3.321500E+02  7.322587E+01  7.595581E+01  2.963715E+02
 3.331500E+02  7.328648E+01  7.602506E+01  2.965801E+02
 3.341500E+02  7.334715E+01  7.609436E+01  2.967882E+02
 3.351500E+02  7.340786E+01  7.616371E+01  2.969958E+02
 3.361500E+02  7.346862E+01  7.623309E+01  2.972029E+02
 3.371500E+02  7.352942E+01  7.630253E+01  2.974095E+02
 3.381500E+02  7.359028E+01  7.637200E+01  2.976156E+02
 3.391500E+02  7.365119E+01  7.644153E+01  2.978213E+02
 3.401500E+02  7.371215E+01  7.651110E+01  2.980265E+02
 3.411500E+02  7.377316E+01  7.658072E+01  2.982312E+02
 3.421500E+02  7.383422E+01  7.665038E+01  2.984355E+02
 3.431500E+02  7.389533E+01  7.672009E+01  2.986393E+02
 3.441500E+02  7.395649E+01  7.678985E+01  2.988426E+02
 3.451500E+02  7.401771E+01  7.685966E+01  2.990455E+02
 3.461500E+02  7.407898E+01  7.692952E+01  2.992479E+02
 3.471500E+02  7.414030E+01  7.699942E+01  2.994500E+02
 3.481500E+02  7.420168E+01  7.706938E+01  2.996515E+02
 3.491500E+02  7.426310E+01  7.713939E+01  2.998526E+02
 3.501500E+02  7.432459E+01  7.720944E+01  3.000533E+02
 3.511500E+02  7.438612E+01  7.727955E+01  3.002536E+02
 3.521500E+02  7.444771E+01  7.734971E+01  3.004534E+02
 3.531500E+02  7.450936E+01  7.741992E+01  3.006529E+02
 3.541500E+02  7.457106E+01  7.749018E+01  3.008518E+02
 3.551500E+02  7.463282E+01  7.756049E+01  3.010504E+02
 3.561500E+02  7.469463E+01  7.763086E+01  3.012486E+02
 3.571500E+02  7.475650E+01  7.770128E+01  3.014463E+02
 3.581500E+02  7.481842E+01  7.777175E+01  3.016437E+02
 3.591500E+02  7.488040E+01  7.784227E+01  3.018406E+02
 3.601500E+02  7.494243E+01  7.791285E+01  3.020372E+02
 3.611500E+02  7.500453E+01  7.798348E+01  3.022333E+02
 3.621500E+02  7.506667E+01  7.805416E+01  3.024291E+02
 3.631500E+02  7.512888E+01  7.812490E+01  3.026244E+02
 3.641500E+02  7.519114E+01  7.819569E+01  3.028194E+02
 3.651500E+02  7.525346E+01  7.826653E+01  3.030140E+02
 3.661500E+02  7.531584E+01  7.833744E+01  3.032082E+02
 3.671500E+02  7.537827E+01  7.840839E+01  3.034020E+02
 3.681500E+02  7.544076E+01  7.847940E+01  3.035954E+02
 3.691500E+02  7.550331E+01  7.855047E+01  3.037884E+02
 3.701500E+02  7.556592E+01  7.862159E+01  3.039811E+02
 3.711500E+02  7.562859E+01  7.869276E+01  3.041734E+02
 3.721500E+02  7.569131E+01  7.876399E+01  3.043654E+02
 3.731500E+02  7.575409E+01  7.883528E+01  3.045569E+02
