#         T/K          A/kJ          G/kJ
  2.731500000000E+02   3.192353255122E+01   3.411377624055E+01
  2.741500000000E+02   3.165828141056E+01   3.385804467180E+01
  2.751500000000E+02   3.139283227145E+01   3.360209163061E+01
  2.761500000000E+02   3.112718601398E+01   3.334591854507E+01
  2.771500000000E+02   3.086134349975E+01   3.308952680614E+01
  2.781500000000E+02   3.059530557220E+01   3.283291776918E+01
  2.791500000000E+02   3.032907305688E+01   3.257609275523E+01
  2.801500000000E+02   3.006264676179E+01   3.231905305241E+01
  2.811500000000E+02   2.979602747774E+01   3.206179991705E+01
  2.821500000000E+02   2.952921597871E+01   3.180433457491E+01
  2.831500000000E+02   2.926221302216E+01   3.154665822225E+01
  2.841500000000E+02   2.899501934950E+01   3.128877202689E+01
  2.851500000000E+02   2.872763568638E+01   3.103067712919E+01
  2.861500000000E+02   2.846006274313E+01   3.077237464296E+01
  2.871500000000E+02   2.819230121511E+01   3.051386565644E+01
  2.881500000000E+02   2.792435178311E+01   3.025515123307E+01
  2.891500000000E+02   2.765621511374E+01   2.999623241234E+01
  2.901500000000E+02   2.738789185978E+01   2.973711021059E+01
  2.911500000000E+02   2.711938266058E+01   2.947778562171E+01
  2.921500000000E+02   2.685068814243E+01   2.921825961790E+01
  2.931500000000E+02   2.658180891891E+01   2.895853315033E+01
  2.941500000000E+02   2.631274559128E+01   2.869860714978E+01
  2.951500000000E+02   2.604349874879E+01   2.843848252733E+01
  2.961500000000E+02   2.577406896907E+01   2.817816017487E+01
  2.971500000000E+02   2.550445681845E+01   2.791764096579E+01
  2.981500000000E+02   2.523466285230E+01   2.765692575544E+01
  2.991500000000E+02   2.496468761534E+01   2.739601538174E+01
  3.001500000000E+02   2.469453164197E+01   2.713491066565E+01
  3.011500000000E+02   2.442419545660E+01   2.687361241169E+01
  3.021500000000E+02   2.415367957390E+01   2.661212140844E+01
  3.031500000000E+02   2.388298449915E+01   2.635043842895E+01
  3.041500000000E+02   2.361211072848E+01   2.608856423124E+01
  3.051500000000E+02   2.334105874917E+01   2.582649955869E+01
  3.061500000000E+02   2.306982903993E+01   2.556424514051E+01
  3.071500000000E+02   2.279842207115E+01   2.530180169207E+01
  3.081500000000E+02   2.252683830512E+01   2.503916991534E+01
  3.091500000000E+02   2.225507819635E+01   2.477635049928E+01
  3.101500000000E+02   2.198314219175E+01   2.451334412013E+01
  3.111500000000E+02   2.171103073087E+01   2.425015144185E+01
  3.121500000000E+02   2.143874424615E+01   2.398677311639E+01
  3.131500000000E+02   2.116628316311E+01   2.372320978404E+01
  3.141500000000E+02   2.089364790058E+01   2.345946207379E+01
  3.151500000000E+02   2.062083887087E+01   2.319553060356E+01
  3.161500000000E+02   2.034785648002E+01   2.293141598058E+01
  3.171500000000E+02   2.007470112794E+01   2.266711880159E+01
  3.181500000000E+02   1.980137320862E+01   2.240263965322E+01
  3.191500000000E+02   1.952787311030E+01   2.213797911217E+01
  3.201500000000E+02   1.925420121563E+01   2.187313774552E+01
  3.211500000000E+02   1.898035790186E+01   2.160811611100E+01
  3.221500000000E+02   1.870634354100E+01   2.134291475719E+01
  3.231500000000E+02   1.843215849994E+01   2.107753422377E+01
  3.241500000000E+02   1.815780314062E+01   2.081197504180E+01
  3.251500000000E+02   1.788327782021E+01   2.054623773387E+01
  3.261500000000E+02   1.760858289118E+01   2.028032281438E+01
  3.271500000000E+02   1.733371870148E+01   2.001423078973E+01
  3.281500000000E+02   1.705868559467E+01   1.974796215849E+01
  3.291500000000E+02   1.678348391002E+01   1.948151741168E+01
  3.301500000000E+02   1.650811398267E+01   1.921489703287E+01
  3.311500000000E+02   1.623257614369E+01   1.894810149843E+01
  3.321500000000E+02   1.595687072025E+01   1.868113127770E+01
  3.331500000000E+02   1.568099803570E+01   1.841398683315E+01
  3.341500000000E+02   1.540495840968E+01   1.814666862056E+01
  3.351500000000E+02   1.512875215822E+01   1.787917708919E+01
  3.361500000000E+02   1.485237959362E+01   1.761151268172E+01
  3.371500000000E+02   1.457584102544E+01   1.734367583529E+01
  3.381500000000E+02   1.429913675923E+01   1.707566698032E+01
  3.391500000000E+02   1.402226709753E+01   1.680748654152E+01
  3.401500000000E+02   1.374523233973E+01   1.653913493789E+01
  3.411500000000E+02   1.346803278217E+01   1.627061258276E+01
  3.421500000000E+02   1.319066871819E+01   1.600191988401E+01
  3.431500000000E+02   1.291314043820E+01   1.573305724413E+01
  3.441500000000E+02   1.263544822980E+01   1.546402506042E+01
  3.451500000000E+02   1.235759237781E+01   1.519482372505E+01
  3.461500000000E+02   1.207957316435E+01   1.492545362520E+01
  3.471500000000E+02   1.180139086892E+01   1.465591514322E+01
  3.481500000000E+02   1.152304576846E+01   1.438620865668E+01
  3.491500000000E+02   1.124453813738E+01   1.411633453850E+01
  3.501500000000E+02   1.096586824768E+01   1.384629315711E+01
  3.511500000000E+02   1.068703636896E+01   1.357608487646E+01
  3.521500000000E+02   1.040804276848E+01   1.330571005620E+01
  3.531500000000E+02   1.012888771127E+01   1.303516905176E+01
  3.541500000000E+02   9.849571460087E+00   1.276446221442E+01
  3.551500000000E+02   9.570094275560E+00   1.249358989143E+01
  3.561500000000E+02   9.290456416180E+00   1.222255242609E+01
  3.571500000000E+02   9.010658138373E+00   1.195135015785E+01
  3.581500000000E+02   8.730699696537E+00   1.167998342236E+01
  3.591500000000E+02   8.450581343092E+00   1.140845255162E+01
  3.601500000000E+02   8.170303328521E+00   1.113675787400E+01
  3.611500000000E+02   7.889865901412E+00   1.086489971433E+01
  3.621500000000E+02   7.609269308502E+00   1.059287839403E+01
  3.631500000000E+02   7.328513794710E+00   1.032069423109E+01
  3.641500000000E+02   7.047599603182E+00   1.004834754024E+01
  3.651500000000E+02   6.766526975323E+00   9.775838632960E+00
  3.661500000000E+02   6.485296150837E+00   9.503167817567E+00
  3.671500000000E+02   6.203907367757E+00   9.230335399287E+00
  3.681500000000E+02   5.922360862485E+00   8.957341680312E+00
  3.691500000000E+02   5.640656869818E+00   8.684186959870E+00
