#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  3.540245E-02  3.866715E-03  6.077837E-03  3.078173E-01  2.588379E-01  8.123726E-01  2.315346E-01  1.081137E-01  6.646726E-02  8.860310E-02  3.168784E-02  1.303558E-01  7.371867E-03  6.840716E-04  8.608531E-04  1.207869E-05  1.327064E-02  1.546921E-02  6.037505E-03  2.273580E-05  3.853600E-05  3.813436E-02  5.189275E-02  3.823336E-02  1.012648E-04  1.535093E-03  1.540295E-03  3.620291E-02  1.293366E-03  1.760620E-03  1.362644E-03  4.287844E-02  6.222140E-03  1.560298E-02  9.631466E-02  1.140567E-02  4.863424E-02  6.615260E-03  6.431687E-02  5.706386E-02  2.467985E-02  2.369415E-03  3.000895E-03  8.745386E-02  1.522613E-02  2.450934E-03  7.439850E-03  8.139516E-02  7.133846E-02  4.375941E-02  1.683789E-02  4.942223E-02  2.960256E-01  2.011948E-01  1.074619E-01  9.618458E-02  2.325554E-02  1.787054E-03  2.844918E-02  4.131256E-02  1.788239E-01  2.459197E-01  4.996592E-02  7.812930E-02  2.907502E-02  1.768330E-01  2.755667E-01  2.885725E-01  2.833531E-01
 2.741500E+02  3.687570E-02  4.089492E-03  6.323824E-03  3.113991E-01  2.595580E-01  8.158253E-01  2.300808E-01  1.080856E-01  6.609772E-02  8.812580E-02  3.163259E-02  1.303181E-01  7.695355E-03  7.269812E-04  9.030533E-04  1.316321E-05  1.352442E-02  1.588118E-02  6.133872E-03  2.393178E-05  4.050421E-05  3.792619E-02  5.156898E-02  3.837645E-02  1.030736E-04  1.554790E-03  1.560007E-03  3.675419E-02  1.371865E-03  1.867359E-03  1.426297E-03  4.366126E-02  6.301598E-03  1.580034E-02  9.786566E-02  1.135615E-02  4.826720E-02  6.573768E-03  6.381342E-02  5.665938E-02  2.452499E-02  2.473176E-03  3.133558E-03  8.889651E-02  1.536053E-02  2.472061E-03  7.517160E-03  8.057800E-02  7.069583E-02  4.361563E-02  1.679826E-02  4.899087E-02  3.004141E-01  2.041241E-01  1.085566E-01  9.584432E-02  2.308998E-02  1.786904E-03  2.833877E-02  4.112935E-02  1.802527E-01  2.478057E-01  4.954160E-02  7.745286E-02  2.883927E-02  1.745675E-01  2.734651E-01  2.844239E-01  2.801699E-01
 2.751500E+02  3.839903E-02  4.323301E-03  6.577672E-03  3.149793E-01  2.602565E-01  8.192097E-01  2.286265E-01  1.080485E-01  6.572710E-02  8.764679E-02  3.157509E-02  1.302694E-01  8.030543E-03  7.722239E-04  9.469390E-04  1.433554E-05  1.377978E-02  1.629945E-02  6.230267E-03  2.517838E-05  4.255297E-05  3.771450E-02  5.124136E-02  3.851282E-02  1.048849E-04  1.574361E-03  1.579591E-03  3.730405E-02  1.454480E-03  1.979692E-03  1.492356E-03  4.444863E-02  6.380730E-03  1.599686E-02  9.941868E-02  1.130547E-02  4.789828E-02  6.531805E-03  6.330782E-02  5.625213E-02  2.436854E-02  2.580576E-03  3.270930E-03  9.034533E-02  1.549347E-02  2.492938E-03  7.593901E-03  7.976355E-02  7.005369E-02  4.346723E-02  1.675667E-02  4.855958E-02  3.048154E-01  2.070607E-01  1.096440E-01  9.549550E-02  2.292381E-02  1.786515E-03  2.822593E-02  4.094297E-02  1.816676E-01  2.496719E-01  4.911825E-02  7.677802E-02  2.860370E-02  1.723292E-01  2.713671E-01  2.803351E-01  2.770165E-01
 2.761500E+02  3.997329E-02  4.568555E-03  6.839514E-03  3.185562E-01  2.609334E-01  8.225254E-01  2.271725E-01  1.080025E-01  6.535564E-02  8.716634E-02  3.151544E-02  1.302102E-01  8.377659E-03  8.198980E-04  9.925533E-04  1.560187E-05  1.403659E-02  1.672393E-02  6.326644E-03  2.647705E-05  4.468451E-05  3.749940E-02  5.091007E-02  3.864247E-02  1.066978E-04  1.593798E-03  1.599040E-03  3.785229E-02  1.541379E-03  2.097845E-03  1.560877E-03  4.524019E-02  6.459502E-03  1.619244E-02  1.009731E-01  1.125366E-02  4.752763E-02  6.489393E-03  6.280024E-02  5.584228E-02  2.421056E-02  2.691688E-03  3.413111E-03  9.179968E-02  1.562486E-02  2.513557E-03  7.670042E-03  7.895199E-02  6.941224E-02  4.331437E-02  1.671315E-02  4.812848E-02  3.092276E-01  2.100037E-01  1.107240E-01  9.513844E-02  2.275711E-02  1.785891E-03  2.811075E-02  4.075359E-02  1.830681E-01  2.515178E-01  4.869603E-02  7.610499E-02  2.836841E-02  1.701182E-01  2.692734E-01  2.763058E-01  2.738931E-01
 2.771500E+02  4.159975E-02  4.825714E-03  7.109524E-03  3.221294E-01  2.615887E-01  8.257726E-01  2.257190E-01  1.079479E-01  6.498342E-02  8.668459E-02  3.145369E-02  1.301405E-01  8.737024E-03  8.701120E-04  1.039946E-03  1.696887E-05  1.429481E-02  1.715457E-02  6.422971E-03  2.782932E-05  4.690115E-05  3.728100E-02  5.057523E-02  3.876539E-02  1.085116E-04  1.613092E-03  1.618346E-03  3.839868E-02  1.632744E-03  2.222068E-03  1.631928E-03  4.603576E-02  6.537888E-03  1.638703E-02  1.025284E-01  1.120074E-02  4.715536E-02  6.446550E-03  6.229085E-02  5.542997E-02  2.405112E-02  2.806604E-03  3.560221E-03  9.325929E-02  1.575470E-02  2.533911E-03  7.745564E-03  7.814344E-02  6.877160E-02  4.315712E-02  1.666776E-02  4.769767E-02  3.136501E-01  2.129524E-01  1.117962E-01  9.477333E-02  2.258991E-02  1.785036E-03  2.799329E-02  4.056127E-02  1.844541E-01  2.533431E-01  4.827498E-02  7.543388E-02  2.813344E-02  1.679341E-01  2.671842E-01  2.723350E-01  2.707997E-01
 2.781500E+02  4.327971E-02  5.095253E-03  7.387878E-03  3.256986E-01  2.622227E-01  8.289514E-01  2.242664E-01  1.078847E-01  6.461052E-02  8.620165E-02  3.138989E-02  1.300607E-01  9.108963E-03  9.229779E-04  1.089167E-03  1.844359E-05  1.455435E-02  1.759135E-02  6.519214E-03  2.923673E-05  4.920522E-05  3.705939E-02  5.023696E-02  3.888157E-02  1.103256E-04  1.632237E-03  1.637500E-03  3.894298E-02  1.728767E-03  2.352618E-03  1.705573E-03  4.683518E-02  6.615865E-03  1.658055E-02  1.040841E-01  1.114675E-02  4.678158E-02  6.403294E-03  6.177979E-02  5.501534E-02  2.389029E-02  2.925415E-03  3.712382E-03  9.472386E-02  1.588295E-02  2.553998E-03  7.820447E-03  7.733802E-02  6.813189E-02  4.299559E-02  1.662051E-02  4.726723E-02  3.180820E-01  2.159064E-01  1.128604E-01  9.440035E-02  2.242227E-02  1.783951E-03  2.787361E-02  4.036610E-02  1.858252E-01  2.551476E-01  4.785516E-02  7.476478E-02  2.789884E-02  1.657767E-01  2.651001E-01  2.684220E-01  2.677361E-01
 2.791500E+02  4.501448E-02  5.377660E-03  7.674753E-03  3.292632E-01  2.628355E-01  8.320620E-01  2.228148E-01  1.078132E-01  6.423703E-02  8.571763E-02  3.132408E-02  1.299707E-01  9.493809E-03  9.786118E-04  1.140267E-03  2.003353E-05  1.481515E-02  1.803420E-02  6.615339E-03  3.070082E-05  5.159907E-05  3.683467E-02  4.989539E-02  3.899099E-02  1.121390E-04  1.651224E-03  1.656495E-03  3.948498E-02  1.829642E-03  2.489761E-03  1.781883E-03  4.763826E-02  6.693406E-03  1.677297E-02  1.056398E-01  1.109170E-02  4.640640E-02  6.359640E-03  6.126720E-02  5.459851E-02  2.372811E-02  3.048215E-03  3.869715E-03  9.619310E-02  1.600957E-02  2.573811E-03  7.894673E-03  7.653583E-02  6.749324E-02  4.282986E-02  1.657144E-02  4.683724E-02  3.225227E-01  2.188651E-01  1.139164E-01  9.401970E-02  2.225422E-02  1.782640E-03  2.775177E-02  4.016818E-02  1.871815E-01  2.569311E-01  4.743664E-02  7.409779E-02  2.766464E-02  1.636458E-01  2.630211E-01  2.645659E-01  2.647023E-01
 2.801500E+02  4.680539E-02  5.673441E-03  7.970327E-03  3.328227E-01  2.634273E-01  8.351048E-01  2.213646E-01  1.077334E-01  6.386302E-02  8.523265E-02  3.125630E-02  1.298709E-01  9.891898E-03  1.037133E-03  1.193298E-03  2.174660E-05  1.507715E-02  1.848308E-02  6.711313E-03  3.222318E-05  5.408509E-05  3.660694E-02  4.955066E-02  3.909364E-02  1.139512E-04  1.670046E-03  1.675324E-03  4.002444E-02  1.935572E-03  2.633773E-03  1.860925E-03  4.844483E-02  6.770489E-03  1.696420E-02  1.071950E-01  1.103564E-02  4.602994E-02  6.315607E-03  6.075323E-02  5.417961E-02  2.356464E-02  3.175097E-03  4.032346E-03  9.766672E-02  1.613453E-02  2.593348E-03  7.968223E-03  7.573698E-02  6.685575E-02  4.266003E-02  1.652058E-02  4.640779E-02  3.269714E-01  2.218281E-01  1.149640E-01  9.363156E-02  2.208581E-02  1.781105E-03  2.762782E-02  3.996757E-02  1.885226E-01  2.586933E-01  4.701946E-02  7.343300E-02  2.743088E-02  1.615410E-01  2.609476E-01  2.607659E-01  2.616981E-01
 2.811500E+02  4.865380E-02  5.983113E-03  8.274780E-03  3.363769E-01  2.639982E-01  8.380799E-01  2.199158E-01  1.076455E-01  6.348857E-02  8.474680E-02  3.118660E-02  1.297612E-01  1.030357E-02  1.098667E-03  1.248313E-03  2.359123E-05  1.534028E-02  1.893795E-02  6.807102E-03  3.380538E-05  5.666567E-05  3.637630E-02  4.920289E-02  3.918953E-02  1.157612E-04  1.688695E-03  1.693979E-03  4.056114E-02  2.046766E-03  2.784937E-03  1.942768E-03  4.925469E-02  6.847090E-03  1.715420E-02  1.087491E-01  1.097857E-02  4.565228E-02  6.271210E-03  6.023802E-02  5.375877E-02  2.339994E-02  3.306155E-03  4.200399E-03  9.914442E-02  1.625782E-02  2.612602E-03  8.041078E-03  7.494156E-02  6.621955E-02  4.248619E-02  1.646797E-02  4.597895E-02  3.314273E-01  2.247949E-01  1.160029E-01  9.323612E-02  2.191708E-02  1.779350E-03  2.750183E-02  3.976437E-02  1.898484E-01  2.604340E-01  4.660369E-02  7.277050E-02  2.719760E-02  1.594622E-01  2.588799E-01  2.570213E-01  2.587232E-01
 2.821500E+02  5.056109E-02  6.307210E-03  8.588295E-03  3.399252E-01  2.645484E-01  8.409876E-01  2.184689E-01  1.075496E-01  6.311376E-02  8.426018E-02  3.111502E-02  1.296420E-01  1.072918E-02  1.163339E-03  1.305365E-03  2.557628E-05  1.560448E-02  1.939874E-02  6.902674E-03  3.544901E-05  5.934321E-05  3.614284E-02  4.885220E-02  3.927866E-02  1.175685E-04  1.707164E-03  1.712452E-03  4.109485E-02  2.163439E-03  2.943547E-03  2.027484E-03  5.006768E-02  6.923184E-03  1.734290E-02  1.103018E-01  1.092054E-02  4.527355E-02  6.226467E-03  5.972170E-02  5.333612E-02  2.323407E-02  3.441487E-03  4.374003E-03  1.006259E-01  1.637941E-02  2.631571E-03  8.113222E-03  7.414968E-02  6.558473E-02  4.230842E-02  1.641364E-02  4.555080E-02  3.358897E-01  2.277649E-01  1.170329E-01  9.283356E-02  2.174806E-02  1.777376E-03  2.737384E-02  3.955866E-02  1.911588E-01  2.621531E-01  4.618936E-02  7.211037E-02  2.696485E-02  1.574089E-01  2.568182E-01  2.533312E-01  2.557777E-01
