#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  7.060783E-01  4.437737E-01  9.846141E-02  1.292330E-01  1.437819E-01  1.714421E-01  1.562108E-01  6.532162E-02  8.723680E-04  6.125653E-02  1.304075E-01  1.364002E-01  1.908684E-01  2.679427E-02  2.175452E-01  1.672747E-01  1.195491E-01  2.368750E-01  1.434601E-02  1.406024E-02  4.472299E-04  2.047232E-04  3.019537E-03  7.394426E-04  2.320769E-03  1.926291E-04  8.994697E-05  5.529855E-05  7.371483E-05  2.636322E-05  1.084516E-04  2.793970E-01  2.252392E-03  7.390813E-03  8.812672E-04  3.363615E-02  2.088980E-03  5.323397E-03  3.775826E-02  2.395634E-02  6.178788E-03  6.899520E-03  3.631225E-02  1.306535E-02  1.716758E-02  1.222641E-01  2.163519E-02  1.389858E-02  9.102329E-03  7.978091E-02  1.344361E-02  2.139333E-02
 2.741500E+02  7.274647E-01  4.575872E-01  1.004142E-01  1.318407E-01  1.466942E-01  1.749697E-01  1.565660E-01  6.569298E-02  8.807775E-04  6.159674E-02  1.312665E-01  1.372078E-01  1.918617E-01  2.610215E-02  2.140177E-01  1.644930E-01  1.177503E-01  2.270855E-01  1.377942E-02  1.473337E-02  4.741511E-04  2.127712E-04  3.040437E-03  7.354256E-04  2.311540E-03  1.891778E-04  8.887054E-05  5.434709E-05  7.245910E-05  2.600906E-05  1.071506E-04  2.907137E-01  2.324803E-03  7.653124E-03  8.997822E-04  3.323517E-02  2.037283E-03  5.193882E-03  3.884104E-02  2.428420E-02  6.264333E-03  6.880988E-03  3.510777E-02  1.267647E-02  1.659880E-02  1.237201E-01  2.160609E-02  1.362624E-02  9.064137E-03  7.790979E-02  1.316210E-02  2.089417E-02
 2.751500E+02  7.492913E-01  4.716220E-01  1.023522E-01  1.344304E-01  1.495868E-01  1.784757E-01  1.568347E-01  6.602805E-02  8.887271E-04  6.190289E-02  1.320534E-01  1.379397E-01  1.927489E-01  2.541493E-02  2.104248E-01  1.616638E-01  1.159101E-01  2.175800E-01  1.322769E-02  1.543152E-02  5.022983E-04  2.209409E-04  3.058748E-03  7.306697E-04  2.299930E-03  1.855683E-04  8.769923E-05  5.334844E-05  7.113990E-05  2.562842E-05  1.057352E-04  3.023144E-01  2.397734E-03  7.918595E-03  9.178484E-04  3.280886E-02  1.984766E-03  5.062144E-03  3.992873E-02  2.459727E-02  6.346072E-03  6.856316E-03  3.391207E-02  1.228756E-02  1.603412E-02  1.251065E-01  2.155908E-02  1.334672E-02  9.019428E-03  7.601926E-02  1.287552E-02  2.039116E-02
 2.761500E+02  7.715520E-01  4.858699E-01  1.042731E-01  1.369990E-01  1.524562E-01  1.819558E-01  1.570169E-01  6.632644E-02  8.962057E-04  6.217464E-02  1.327674E-01  1.385951E-01  1.935290E-01  2.473328E-02  2.067732E-01  1.587923E-01  1.140320E-01  2.083584E-01  1.269096E-02  1.615493E-02  5.316873E-04  2.292160E-04  3.074313E-03  7.251603E-04  2.285882E-03  1.818036E-04  8.643318E-05  5.230339E-05  6.975824E-05  2.522145E-05  1.042057E-04  3.141926E-01  2.471044E-03  8.186765E-03  9.354007E-04  3.235729E-02  1.931488E-03  4.928332E-03  4.101963E-02  2.489446E-02  6.423729E-03  6.825421E-03  3.272607E-02  1.189901E-02  1.547397E-02  1.264197E-01  2.149400E-02  1.306047E-02  8.968273E-03  7.411220E-02  1.258433E-02  1.988515E-02
 2.771500E+02  7.942460E-01  5.003251E-01  1.061747E-01  1.395436E-01  1.552991E-01  1.854061E-01  1.571128E-01  6.658785E-02  9.032033E-04  6.241170E-02  1.334077E-01  1.391732E-01  1.942011E-01  2.405781E-02  2.030685E-01  1.558829E-01  1.121191E-01  1.994194E-01  1.216923E-02  1.690390E-02  5.623333E-04  2.375794E-04  3.086986E-03  7.188849E-04  2.269346E-03  1.778871E-04  8.507274E-05  5.121285E-05  6.831535E-05  2.478837E-05  1.025626E-04  3.263425E-01  2.544588E-03  8.457163E-03  9.523737E-04  3.188060E-02  1.877507E-03  4.792592E-03  4.211210E-02  2.517473E-02  6.497030E-03  6.788233E-03  3.155060E-02  1.151117E-02  1.491875E-02  1.276565E-01  2.141072E-02  1.276787E-02  8.910742E-03  7.219122E-02  1.228897E-02  1.937688E-02
 2.781500E+02  8.173716E-01  5.149810E-01  1.080548E-01  1.420614E-01  1.581126E-01  1.888229E-01  1.571225E-01  6.681205E-02  9.097111E-04  6.261389E-02  1.339735E-01  1.396735E-01  1.947649E-01  2.338909E-02  1.993168E-01  1.529401E-01  1.101748E-01  1.907611E-01  1.166252E-02  1.767870E-02  5.942474E-04  2.460123E-04  3.096624E-03  7.118337E-04  2.250284E-03  1.738233E-04  8.361876E-05  5.007800E-05  6.681275E-05  2.432952E-05  1.008068E-04  3.387569E-01  2.618216E-03  8.729281E-03  9.687009E-04  3.137903E-02  1.822887E-03  4.655087E-03  4.320440E-02  2.543705E-02  6.565708E-03  6.744695E-03  3.038653E-02  1.112443E-02  1.436888E-02  1.288135E-01  2.130916E-02  1.246934E-02  8.846918E-03  7.025895E-02  1.198989E-02  1.886711E-02
 2.791500E+02  8.409270E-01  5.298310E-01  1.099115E-01  1.445495E-01  1.608935E-01  1.922023E-01  1.570468E-01  6.699891E-02  9.157212E-04  6.278108E-02  1.344645E-01  1.400956E-01  1.952200E-01  2.272767E-02  1.955239E-01  1.499686E-01  1.082020E-01  1.823812E-01  1.117079E-02  1.847953E-02  6.274363E-04  2.544943E-04  3.103089E-03  7.040000E-04  2.228662E-03  1.696173E-04  8.207256E-05  4.890029E-05  6.525236E-05  2.384539E-05  9.893992E-05  3.514279E-01  2.691766E-03  9.002574E-03  9.843146E-04  3.085293E-02  1.767697E-03  4.515995E-03  4.429473E-02  2.568041E-02  6.629498E-03  6.694772E-03  2.923478E-02  1.073917E-02  1.382477E-02  1.298877E-01  2.118927E-02  1.216534E-02  8.776901E-03  6.831809E-02  1.168754E-02  1.835657E-02
 2.801500E+02  8.649094E-01  5.448676E-01  1.117427E-01  1.470054E-01  1.636387E-01  1.955408E-01  1.568861E-01  6.714836E-02  9.212270E-04  6.291323E-02  1.348802E-01  1.404395E-01  1.955663E-01  2.207406E-02  1.916958E-01  1.469729E-01  1.062043E-01  1.742771E-01  1.069400E-02  1.930654E-02  6.619016E-04  2.630034E-04  3.106250E-03  6.953806E-04  2.204463E-03  1.652754E-04  8.043600E-05  4.768145E-05  6.363646E-05  2.333660E-05  9.696426E-05  3.643462E-01  2.765069E-03  9.276460E-03  9.991468E-04  3.030275E-02  1.712013E-03  4.375508E-03  4.538122E-02  2.590381E-02  6.688140E-03  6.638449E-03  2.809628E-02  1.035581E-02  1.328689E-02  1.308760E-01  2.105108E-02  1.185634E-02  8.700806E-03  6.637133E-02  1.138241E-02  1.784600E-02
 2.811500E+02  8.893159E-01  5.600836E-01  1.135464E-01  1.494263E-01  1.663452E-01  1.988346E-01  1.566415E-01  6.726043E-02  9.262230E-04  6.301038E-02  1.352206E-01  1.407051E-01  1.958043E-01  2.142878E-02  1.878382E-01  1.439574E-01  1.041847E-01  1.664459E-01  1.023206E-02  2.015981E-02  6.976399E-04  2.715158E-04  3.105985E-03  6.859756E-04  2.177675E-03  1.608047E-04  7.871148E-05  4.642348E-05  6.196771E-05  2.280396E-05  9.488271E-05  3.775013E-01  2.837944E-03  9.550324E-03  1.013129E-03  2.972905E-02  1.655916E-03  4.233835E-03  4.646194E-02  2.610628E-02  6.741382E-03  6.575733E-03  2.697201E-02  9.974757E-03  1.275569E-02  1.317756E-01  2.089464E-02  1.154283E-02  8.618763E-03  6.442141E-02  1.107495E-02  1.733612E-02
 2.821500E+02  9.141426E-01  5.754708E-01  1.153205E-01  1.518095E-01  1.690101E-01  2.020802E-01  1.563139E-01  6.733523E-02  9.307051E-04  6.307265E-02  1.354857E-01  1.408926E-01  1.959342E-01  2.079230E-02  1.839571E-01  1.409267E-01  1.021465E-01  1.588842E-01  9.784895E-03  2.103934E-02  7.346417E-04  2.800063E-04  3.102180E-03  6.757892E-04  2.148304E-03  1.562134E-04  7.690198E-05  4.512869E-05  6.024918E-05  2.224840E-05  9.269885E-05  3.908816E-01  2.910207E-03  9.823515E-03  1.026194E-03  2.913252E-02  1.599492E-03  4.091197E-03  4.753491E-02  2.628688E-02  6.788980E-03  6.506654E-03  2.586295E-02  9.596460E-03  1.223163E-02  1.325839E-01  2.072007E-02  1.122532E-02  8.530918E-03  6.247108E-02  1.076565E-02  1.682763E-02
