#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  2.942737E-02  2.858876E-02  2.772337E-04                                 112
 2.741500E+02  2.943553E-02  2.858876E-02  2.778106E-04                                 112
 2.751500E+02  2.944372E-02  2.858876E-02  2.789411E-04                                 112
 2.761500E+02  2.945195E-02  2.858876E-02  2.799128E-04                                 112
 2.771500E+02  2.946021E-02  2.858876E-02  2.807683E-04                                 112
 2.781500E+02  2.946850E-02  2.858876E-02  2.815129E-04                                 112
 2.791500E+02  2.947680E-02  2.858876E-02  2.821519E-04                                 112
 2.801500E+02  2.948513E-02  2.858876E-02  2.826910E-04                                 112
 2.811500E+02  2.949347E-02  2.858876E-02  2.831359E-04                                 112
 2.821500E+02  2.950183E-02  2.858876E-02  2.834923E-04                                 112
 2.831500E+02  2.951020E-02  2.858876E-02  2.837660E-04                                 112
 2.841500E+02  2.951858E-02  2.858876E-02  2.839627E-04                                 112
 2.851500E+02  2.952696E-02  2.858876E-02  2.840880E-04                                 112
 2.861500E+02  2.953536E-02  2.858876E-02  2.841475E-04                                 112
 2.871500E+02  2.954375E-02  2.858876E-02  2.841464E-04                                 112
 2.881500E+02  2.955215E-02  2.858876E-02  2.840898E-04                                 112
 2.891500E+02  2.956054E-02  2.858876E-02  2.839829E-04                                 112
 2.901500E+02  2.956893E-02  2.858876E-02  2.838304E-04                                 112
 2.911500E+02  2.957733E-02  2.858876E-02  2.836368E-04                                 112
 2.921500E+02  2.958571E-02  2.858876E-02  2.834065E-04                                 112
 2.931500E+02  2.959410E-02  2.858876E-02  2.831438E-04                                 112
 2.941500E+02  2.960247E-02  2.858876E-02  2.828526E-04                                 112
 2.951500E+02  2.961084E-02  2.858876E-02  2.825368E-04                                 112
 2.961500E+02  2.961920E-02  2.858876E-02  2.822000E-04                                 112
 2.971500E+02  2.962756E-02  2.858876E-02  2.818457E-04                                 112
 2.981500E+02  2.963590E-02  2.858876E-02  2.814773E-04                                 112
 2.991500E+02  2.964424E-02  2.858876E-02  2.810978E-04                                 112
 3.001500E+02  2.965257E-02  2.858876E-02  2.807103E-04                                 112
 3.011500E+02  2.966089E-02  2.858876E-02  2.803177E-04                                 112
 3.021500E+02  2.966920E-02  2.858876E-02  2.799229E-04                                 112
 3.031500E+02  2.967750E-02  2.858876E-02  2.795285E-04                                 112
 3.041500E+02  2.968579E-02  2.858876E-02  2.791370E-04                                 112
 3.051500E+02  2.969407E-02  2.858876E-02  2.787509E-04                                 112
 3.061500E+02  2.970235E-02  2.858876E-02  2.783727E-04                                 112
 3.071500E+02  2.971061E-02  2.858876E-02  2.780046E-04                                 112
 3.081500E+02  2.971886E-02  2.858876E-02  2.776490E-04                                 112
 3.091500E+02  2.972711E-02  2.858876E-02  2.773077E-04                                 112
 3.101500E+02  2.973535E-02  2.858876E-02  2.769826E-04                                 112
 3.111500E+02  2.974358E-02  2.858876E-02  2.766764E-04                                 112
 3.121500E+02  2.975181E-02  2.858876E-02  2.763905E-04                                 112
 3.131500E+02  2.976003E-02  2.858876E-02  2.761268E-04                                 112
 3.141500E+02  2.976825E-02  2.858876E-02  2.758875E-04                                 112
 3.151500E+02  2.977646E-02  2.858876E-02  2.756743E-04                                 112
 3.161500E+02  2.978466E-02  2.858876E-02  2.754884E-04                                 112
 3.171500E+02  2.979287E-02  2.858876E-02  2.753316E-04                                 112
 3.181500E+02  2.980107E-02  2.858876E-02  2.752057E-04                                 112
 3.191500E+02  2.980927E-02  2.858876E-02  2.751120E-04                                 112
 3.201500E+02  2.981747E-02  2.858876E-02  2.750521E-04                                 112
 3.211500E+02  2.982567E-02  2.858876E-02  2.750273E-04                                 112
 3.221500E+02  2.983388E-02  2.858876E-02  2.750390E-04                                 112
 3.231500E+02  2.984208E-02  2.858876E-02  2.750885E-04                                 112
 3.241500E+02  2.985029E-02  2.858876E-02  2.751771E-04                                 112
 3.251500E+02  2.985851E-02  2.858876E-02  2.753060E-04                                 112
 3.261500E+02  2.986674E-02  2.858876E-02  2.754763E-04                                 112
 3.271500E+02  2.987497E-02  2.858876E-02  2.756892E-04                                 112
 3.281500E+02  2.988321E-02  2.858876E-02  2.759457E-04                                 112
 3.291500E+02  2.989146E-02  2.858876E-02  2.762468E-04                                 112
 3.301500E+02  2.989972E-02  2.858876E-02  2.765936E-04                                 112
 3.311500E+02  2.990800E-02  2.858876E-02  2.769869E-04                                 112
 3.321500E+02  2.991629E-02  2.858876E-02  2.774277E-04                                 112
 3.331500E+02  2.992460E-02  2.858876E-02  2.779168E-04                                 112
 3.341500E+02  2.993292E-02  2.858876E-02  2.784551E-04                                 112
 3.351500E+02  2.994127E-02  2.858876E-02  2.790433E-04                                 112
 3.361500E+02  2.994963E-02  2.858876E-02  2.796821E-04                                 112
 3.371500E+02  2.995802E-02  2.858876E-02  2.803724E-04                                 112
 3.381500E+02  2.996643E-02  2.858876E-02  2.811148E-04                                 112
 3.391500E+02  2.997487E-02  2.858876E-02  2.819099E-04                                 112
 3.401500E+02  2.998333E-02  2.858876E-02  2.827584E-04                                 112
 3.411500E+02  2.999183E-02  2.858876E-02  2.836608E-04                                 112
 3.421500E+02  3.000035E-02  2.858876E-02  2.846148E-04                                 112
 3.431500E+02  3.000890E-02  2.858876E-02  2.856269E-04                                 112
 3.441500E+02  3.001749E-02  2.858876E-02  2.866976E-04                                 112
 3.451500E+02  3.002611E-02  2.858876E-02  2.878215E-04                                 112
 3.461500E+02  3.003477E-02  2.858876E-02  2.890020E-04                                 112
 3.471500E+02  3.004347E-02  2.858876E-02  2.902397E-04                                 112
 3.481500E+02  3.005221E-02  2.858876E-02  2.915348E-04                                 112
 3.491500E+02  3.006100E-02  2.858876E-02  2.928880E-04                                 112
 3.501500E+02  3.006982E-02  2.858876E-02  2.942995E-04                                 112
 3.511500E+02  3.007870E-02  2.858876E-02  2.957699E-04                                 112
 3.521500E+02  3.008762E-02  2.858876E-02  2.972995E-04                                 112
 3.531500E+02  3.009659E-02  2.858876E-02  2.988886E-04                                 112
 3.541500E+02  3.010561E-02  2.858876E-02  3.005377E-04                                 112
 3.551500E+02  3.011468E-02  2.858876E-02  3.022471E-04                                 112
 3.561500E+02  3.012381E-02  2.858876E-02  3.040172E-04                                 112
 3.571500E+02  3.013300E-02  2.858876E-02  3.058482E-04                                 112
 3.581500E+02  3.014224E-02  2.858876E-02  3.077405E-04                                 112
 3.591500E+02  3.015155E-02  2.858876E-02  3.096945E-04                                 112
 3.601500E+02  3.016092E-02  2.858876E-02  3.117104E-04                                 112
 3.611500E+02  3.017035E-02  2.858876E-02  3.137885E-04                                 112
 3.621500E+02  3.017985E-02  2.858876E-02  3.159291E-04                                 112
 3.631500E+02  3.018942E-02  2.858876E-02  3.181326E-04                                 112
 3.641500E+02  3.019906E-02  2.858876E-02  3.203991E-04                                 112
 3.651500E+02  3.020877E-02  2.858876E-02  3.227290E-04                                 112
 3.661500E+02  3.021856E-02  2.858876E-02  3.251225E-04                                 112
 3.671500E+02  3.022842E-02  2.858876E-02  3.275799E-04                                 112
 3.681500E+02  3.023836E-02  2.858876E-02  3.301014E-04                                 112
 3.691500E+02  3.024839E-02  2.858876E-02  3.326872E-04                                 112
 3.701500E+02  3.025849E-02  2.858876E-02  3.353377E-04                                 112
