#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  9.765736E-04  2.028742E-04  4.548920E-04  2.921286E-02  2.920130E-02  9.164939E-02  2.980950E-02  1.391936E-02  8.557492E-03  1.140743E-02  4.079729E-03  1.678297E-02  2.619121E-04  5.953870E-05  1.376600E-04  1.931517E-06  3.465764E-03  4.039942E-03  2.414150E-03  9.091111E-06  1.540896E-05  2.241270E-02  3.049891E-02  2.247089E-02  5.951632E-05  9.022198E-04  9.052775E-04  2.127753E-02  8.740028E-05  1.189754E-04  1.691821E-04  8.694400E-03  1.931702E-03  4.844041E-03  2.990148E-02  5.204654E-03  2.219286E-02  3.018687E-03  2.934919E-02  2.603948E-02  1.126195E-02  2.284056E-04  2.892788E-04  1.376807E-02  3.670145E-03  5.907794E-04  1.793321E-03  2.883788E-02  2.527484E-02  1.550373E-02  5.965576E-03  1.751003E-02  3.618403E-02  2.459260E-02  2.011138E-02  2.645841E-02  6.397121E-03  4.915820E-04  7.825785E-03  1.136424E-02  2.598402E-02  3.573338E-02  1.067150E-02  1.668652E-02  6.209716E-03  2.932301E-02  4.569534E-02  4.785200E-02  4.698652E-02
 2.741500E+02  1.017337E-03  2.146027E-04  4.734217E-04  2.956213E-02  2.929370E-02  9.207398E-02  2.963552E-02  1.392195E-02  8.513707E-03  1.135103E-02  4.074431E-03  1.678560E-02  2.734268E-04  6.327975E-05  1.444260E-04  2.105201E-06  3.532551E-03  4.148131E-03  2.453091E-03  9.570929E-06  1.619866E-05  2.229454E-02  3.031432E-02  2.255922E-02  6.059084E-05  9.139685E-04  9.170353E-04  2.160559E-02  9.271819E-05  1.262064E-04  1.771144E-04  8.854790E-03  1.956779E-03  4.906339E-03  3.038935E-02  5.183258E-03  2.203046E-02  3.000446E-03  2.912618E-02  2.586088E-02  1.119387E-02  2.384577E-04  3.021301E-04  1.399841E-02  3.703476E-03  5.960223E-04  1.812413E-03  2.855618E-02  2.505402E-02  1.545702E-02  5.953167E-03  1.736196E-02  3.673048E-02  2.495746E-02  2.032223E-02  2.637316E-02  6.353593E-03  4.916965E-04  7.797884E-03  1.131742E-02  2.620049E-02  3.601960E-02  1.058469E-02  1.654800E-02  6.161581E-03  2.895900E-02  4.536512E-02  4.718307E-02  4.647738E-02
 2.751500E+02  1.059488E-03  2.269134E-04  4.925461E-04  2.991122E-02  2.938344E-02  9.249028E-02  2.946101E-02  1.392322E-02  8.469651E-03  1.129424E-02  4.068793E-03  1.678663E-02  2.853602E-04  6.722536E-05  1.514658E-04  2.293014E-06  3.599855E-03  4.258099E-03  2.492131E-03  1.007145E-05  1.702136E-05  2.217509E-02  3.012851E-02  2.264448E-02  6.166941E-05  9.256809E-04  9.287563E-04  2.193375E-02  9.831618E-05  1.338181E-04  1.853499E-04  9.016304E-03  1.981810E-03  4.968512E-03  3.087874E-02  5.161466E-03  2.186776E-02  2.982068E-03  2.890292E-02  2.568167E-02  1.112535E-02  2.488651E-04  3.154413E-04  1.422994E-02  3.736522E-03  6.012160E-04  1.831403E-03  2.827588E-02  2.483377E-02  1.540897E-02  5.940176E-03  1.721419E-02  3.727878E-02  2.532344E-02  2.053201E-02  2.628584E-02  6.309950E-03  4.917515E-04  7.769396E-03  1.126986E-02  2.641503E-02  3.630307E-02  1.049807E-02  1.640980E-02  6.113481E-03  2.859912E-02  4.503507E-02  4.652338E-02  4.597262E-02
 2.761500E+02  1.103054E-03  2.398286E-04  5.122759E-04  3.026000E-02  2.947053E-02  9.289827E-02  2.928604E-02  1.392319E-02  8.425351E-03  1.123709E-02  4.062827E-03  1.678610E-02  2.977215E-04  7.138446E-05  1.587871E-04  2.495963E-06  3.667652E-03  4.369832E-03  2.531257E-03  1.059333E-05  1.787803E-05  2.205437E-02  2.994153E-02  2.272664E-02  6.275171E-05  9.373537E-04  9.404369E-04  2.226191E-02  1.042059E-04  1.418262E-04  1.938962E-04  9.178885E-03  2.006785E-03  5.030535E-03  3.136949E-02  5.139291E-03  2.170479E-02  2.963558E-03  2.867944E-02  2.550190E-02  1.105641E-02  2.596357E-04  3.292229E-04  1.446258E-02  3.769270E-03  6.063587E-04  1.850285E-03  2.799700E-02  2.461413E-02  1.535962E-02  5.926618E-03  1.706674E-02  3.782875E-02  2.569039E-02  2.074063E-02  2.619652E-02  6.266207E-03  4.917480E-04  7.740340E-03  1.122157E-02  2.662759E-02  3.658372E-02  1.041167E-02  1.627196E-02  6.065432E-03  2.824337E-02  4.470532E-02  4.587286E-02  4.547230E-02
 2.771500E+02  1.148069E-03  2.533727E-04  5.326245E-04  3.060842E-02  2.955498E-02  9.329794E-02  2.911067E-02  1.392189E-02  8.380821E-03  1.117959E-02  4.056539E-03  1.678404E-02  3.105225E-04  7.576670E-05  1.663983E-04  2.715133E-06  3.735931E-03  4.483328E-03  2.570456E-03  1.113722E-05  1.876972E-05  2.193243E-02  2.975343E-02  2.280570E-02  6.383741E-05  9.489830E-04  9.520734E-04  2.258996E-02  1.103999E-04  1.502477E-04  2.027620E-04  9.342506E-03  2.031698E-03  5.092392E-03  3.186148E-02  5.116742E-03  2.154159E-02  2.944923E-03  2.845581E-02  2.532161E-02  1.098707E-02  2.707785E-04  3.434868E-04  1.469629E-02  3.801713E-03  6.114495E-04  1.869056E-03  2.771958E-02  2.439513E-02  1.530899E-02  5.912502E-03  1.691965E-02  3.838030E-02  2.605827E-02  2.094806E-02  2.610524E-02  6.222375E-03  4.916867E-04  7.710731E-03  1.117257E-02  2.683813E-02  3.686152E-02  1.032550E-02  1.613450E-02  6.017443E-03  2.789173E-02  4.437592E-02  4.523140E-02  4.497640E-02
 2.781500E+02  1.194569E-03  2.675708E-04  5.536049E-04  3.095643E-02  2.963680E-02  9.368931E-02  2.893493E-02  1.391933E-02  8.336073E-03  1.112177E-02  4.049936E-03  1.678048E-02  3.237751E-04  8.038210E-05  1.743079E-04  2.951674E-06  3.804678E-03  4.598585E-03  2.609720E-03  1.170382E-05  1.969744E-05  2.180930E-02  2.956425E-02  2.288165E-02  6.492617E-05  9.605651E-04  9.636622E-04  2.291779E-02  1.169114E-04  1.591006E-04  2.119560E-04  9.507138E-03  2.056543E-03  5.154069E-03  3.235458E-02  5.093827E-03  2.137819E-02  2.926169E-03  2.823205E-02  2.514084E-02  1.091735E-02  2.823029E-04  3.582452E-04  1.493102E-02  3.833846E-03  6.164873E-04  1.887710E-03  2.744363E-02  2.417680E-02  1.525711E-02  5.897836E-03  1.677292E-02  3.893334E-02  2.642701E-02  2.115426E-02  2.601205E-02  6.178463E-03  4.915682E-04  7.680583E-03  1.112289E-02  2.704664E-02  3.713643E-02  1.023958E-02  1.599744E-02  5.969521E-03  2.754415E-02  4.404693E-02  4.459887E-02  4.448492E-02
 2.791500E+02  1.242592E-03  2.824488E-04  5.752308E-04  3.130398E-02  2.971602E-02  9.407240E-02  2.875887E-02  1.391553E-02  8.291121E-03  1.106364E-02  4.043023E-03  1.677542E-02  3.374914E-04  8.524103E-05  1.825248E-04  3.206807E-06  3.873880E-03  4.715600E-03  2.649038E-03  1.229380E-05  2.066227E-05  2.168503E-02  2.937404E-02  2.295448E-02  6.601766E-05  9.720965E-04  9.751996E-04  2.324530E-02  1.237537E-04  1.684031E-04  2.214872E-04  9.672753E-03  2.081313E-03  5.215549E-03  3.284867E-02  5.070556E-03  2.121462E-02  2.907300E-03  2.800821E-02  2.495963E-02  1.084727E-02  2.942180E-04  3.735103E-04  1.516674E-02  3.865661E-03  6.214712E-04  1.906244E-03  2.716916E-02  2.395917E-02  1.520401E-02  5.882631E-03  1.662657E-02  3.948777E-02  2.679655E-02  2.135919E-02  2.591698E-02  6.134483E-03  4.913932E-04  7.649909E-03  1.107255E-02  2.725306E-02  3.740840E-02  1.015392E-02  1.586079E-02  5.921676E-03  2.720061E-02  4.371840E-02  4.397518E-02  4.399785E-02
 2.801500E+02  1.292175E-03  2.980335E-04  5.975155E-04  3.165104E-02  2.979264E-02  9.444722E-02  2.858254E-02  1.391051E-02  8.245977E-03  1.100522E-02  4.035806E-03  1.676889E-02  3.516840E-04  9.035421E-05  1.910578E-04  3.481828E-06  3.943526E-03  4.834369E-03  2.688399E-03  1.290787E-05  2.166525E-05  2.155965E-02  2.918285E-02  2.302419E-02  6.711152E-05  9.835735E-04  9.866819E-04  2.357239E-02  1.309409E-04  1.781741E-04  2.313646E-04  9.839322E-03  2.106001E-03  5.276817E-03  3.334364E-02  5.046938E-03  2.105092E-02  2.888323E-03  2.778434E-02  2.477802E-02  1.077684E-02  3.065333E-04  3.892946E-04  1.540341E-02  3.897153E-03  6.264000E-04  1.924653E-03  2.689621E-02  2.374225E-02  1.514971E-02  5.866895E-03  1.648064E-02  4.004352E-02  2.716684E-02  2.156280E-02  2.582009E-02  6.090442E-03  4.911623E-04  7.618723E-03  1.102156E-02  2.745739E-02  3.767741E-02  1.006852E-02  1.572458E-02  5.873915E-03  2.686106E-02  4.339039E-02  4.336018E-02  4.351518E-02
 2.811500E+02  1.343354E-03  3.143522E-04  6.204727E-04  3.199755E-02  2.986669E-02  9.481379E-02  2.840595E-02  1.390429E-02  8.200653E-03  1.094652E-02  4.028292E-03  1.676092E-02  3.663652E-04  9.573273E-05  1.999160E-04  3.778109E-06  4.013602E-03  4.954887E-03  2.727793E-03  1.354674E-05  2.270749E-05  2.143320E-02  2.899072E-02  2.309078E-02  6.820742E-05  9.949924E-04  9.981056E-04  2.389894E-02  1.384873E-04  1.884332E-04  2.415974E-04  1.000682E-02  2.130603E-03  5.337856E-03  3.383937E-02  5.022984E-03  2.088711E-02  2.869242E-03  2.756047E-02  2.459604E-02  1.070609E-02  3.192582E-04  4.056107E-04  1.564098E-02  3.928315E-03  6.312729E-04  1.942935E-03  2.662478E-02  2.352608E-02  1.509423E-02  5.850639E-03  1.633512E-02  4.060050E-02  2.753782E-02  2.176506E-02  2.572142E-02  6.046350E-03  4.908762E-04  7.587038E-03  1.096995E-02  2.765959E-02  3.794341E-02  9.983397E-03  1.558883E-02  5.826245E-03  2.652547E-02  4.306295E-02  4.275379E-02  4.303690E-02
 2.821500E+02  1.396170E-03  3.314333E-04  6.441161E-04  3.234346E-02  2.993817E-02  9.517213E-02  2.822917E-02  1.389688E-02  8.155161E-03  1.088757E-02  4.020486E-03  1.675152E-02  3.815481E-04  1.013881E-04  2.091085E-04  4.097107E-06  4.084095E-03  5.077151E-03  2.767209E-03  1.421113E-05  2.379006E-05  2.130571E-02  2.879771E-02  2.315424E-02  6.930501E-05  1.006350E-03  1.009467E-03  2.422486E-02  1.464078E-04  1.992006E-04  2.521949E-04  1.017520E-02  2.155111E-03  5.398653E-03  3.433572E-02  4.998700E-03  2.072323E-02  2.850064E-03  2.733664E-02  2.441374E-02  1.063502E-02  3.324024E-04  4.224713E-04  1.587942E-02  3.959141E-03  6.360890E-04  1.961084E-03  2.635490E-02  2.331067E-02  1.503761E-02  5.833871E-03  1.619005E-02  4.115861E-02  2.790942E-02  2.196594E-02  2.562101E-02  6.002217E-03  4.905355E-04  7.554868E-03  1.091774E-02  2.785963E-02  3.820639E-02  9.898564E-03  1.545354E-02  5.778674E-03  2.619381E-02  4.273612E-02  4.215587E-02  4.256299E-02
