#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.228808E-03  5.220728E-08  7.830218E-13  1.027735E-12  1.143437E-12  1.363406E-12  6.847674E-03  4.120394E-06  3.568062E-08  3.480993E-02  4.344402E-04  7.352926E-05  1.031694E-06  9.198362E-06  1.402782E-09  4.602973E-09  8.403089E-11  1.077865E-03  9.858089E-07  9.369807E-10  8.227682E-10  3.364605E-05  4.580134E-05  4.767575E-06  3.395786E-07  4.300809E-07  3.568539E-08
 2.741500E+02  1.236027E-03  5.208234E-08  7.656182E-13  1.005233E-12  1.118485E-12  1.334074E-12  6.819871E-03  4.005431E-06  3.280226E-08  3.470491E-02  4.234049E-04  6.792295E-05  9.900676E-07  9.014467E-06  1.315586E-09  4.330836E-09  8.067999E-11  1.060622E-03  9.307620E-07  9.065677E-10  7.953757E-10  3.276556E-05  4.459993E-05  4.399330E-06  3.128278E-07  3.963584E-07  3.356074E-08
 2.751500E+02  1.243098E-03  5.194918E-08  7.485344E-13  9.831325E-13  1.093976E-12  1.305250E-12  6.792376E-03  3.894599E-06  3.017625E-08  3.459971E-02  4.127079E-04  6.277598E-05  9.503541E-07  8.834901E-06  1.234332E-09  4.076421E-09  7.747438E-11  1.043662E-03  8.790471E-07  8.771913E-10  7.689433E-10  3.191399E-05  4.343812E-05  4.061792E-06  2.883605E-07  3.655026E-07  3.157400E-08
 2.761500E+02  1.250020E-03  5.180787E-08  7.317657E-13  9.614291E-13  1.069904E-12  1.276926E-12  6.765180E-03  3.787715E-06  2.777875E-08  3.449439E-02  4.023381E-04  5.804845E-05  9.124593E-07  8.659531E-06  1.158579E-09  3.838464E-09  7.440708E-11  1.026982E-03  8.304490E-07  8.488144E-10  7.434356E-10  3.109025E-05  4.231441E-05  3.752227E-06  2.659675E-07  3.372519E-07  2.971550E-08
 2.771500E+02  1.256790E-03  5.165856E-08  7.153080E-13  9.401173E-13  1.046264E-12  1.249097E-12  6.738271E-03  3.684607E-06  2.558833E-08  3.438900E-02  3.922848E-04  5.370408E-05  8.762935E-07  8.488233E-06  1.087920E-09  3.615799E-09  7.147148E-11  1.010579E-03  7.847670E-07  8.214016E-10  7.188187E-10  3.029327E-05  4.122733E-05  3.468160E-06  2.454602E-07  3.113701E-07  2.797628E-08
 2.781500E+02  1.263409E-03  5.150138E-08  6.991575E-13  9.191930E-13  1.023051E-12  1.221758E-12  6.711641E-03  3.585111E-06  2.358572E-08  3.428360E-02  3.825378E-04  4.970991E-05  8.417714E-07  8.320887E-06  1.021984E-09  3.407351E-09  6.866139E-11  9.944483E-04  7.418140E-07  7.949187E-10  6.950602E-10  2.952204E-05  4.017550E-05  3.207347E-06  2.266679E-07  2.876438E-07  2.634809E-08
 2.791500E+02  1.269876E-03  5.133650E-08  6.833106E-13  8.986520E-13  1.000261E-12  1.194905E-12  6.685282E-03  3.489072E-06  2.175354E-08  3.417822E-02  3.730870E-04  4.603590E-05  8.088120E-07  8.157383E-06  9.604253E-10  3.212128E-09  6.597092E-11  9.785864E-04  7.014159E-07  7.693334E-10  6.721291E-10  2.877558E-05  3.915757E-05  2.967754E-06  2.094367E-07  2.658803E-07  2.482327E-08
 2.801500E+02  1.276190E-03  5.116409E-08  6.677642E-13  8.784907E-13  9.778897E-13  1.168534E-12  6.659185E-03  3.396343E-06  2.007618E-08  3.407292E-02  3.639225E-04  4.265477E-05  7.773384E-07  7.997613E-06  9.029291E-10  3.029215E-09  6.339456E-11  9.629896E-04  6.634100E-07  7.446142E-10  6.499957E-10  2.805297E-05  3.817227E-05  2.747533E-06  1.936273E-07  2.459050E-07  2.339474E-08
 2.811500E+02  1.282350E-03  5.098433E-08  6.525151E-13  8.587054E-13  9.559334E-13  1.142640E-12  6.633342E-03  3.306786E-06  1.853953E-08  3.396773E-02  3.550348E-04  3.954166E-05  7.472774E-07  7.841476E-06  8.492038E-10  2.857763E-09  6.092704E-11  9.476544E-04  6.276447E-07  7.207312E-10  6.286313E-10  2.735332E-05  3.721837E-05  2.545009E-06  1.791136E-07  2.275599E-07  2.205594E-08
 2.821500E+02  1.288358E-03  5.079744E-08  6.375604E-13  8.392930E-13  9.343884E-13  1.117220E-12  6.607748E-03  3.220268E-06  1.713086E-08  3.386268E-02  3.464148E-04  3.667391E-05  7.185596E-07  7.688873E-06  7.989808E-10  2.696990E-09  5.856340E-11  9.325772E-04  5.939787E-07  6.976555E-10  6.080086E-10  2.667577E-05  3.629471E-05  2.358659E-06  1.657815E-07  2.107022E-07  2.080077E-08
