#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1          c1m1        c1m2-1        c1m2-7        c2m1-1
 3.071500E+02  2.963383E-02  2.019294E-05  3.392197E-09  4.498191E-09  5.015847E-09  6.038397E-09  9.771578E-03  4.629881E-06  1.206860E-08  1.656896E-04  1.091419E-08  3.952274E-08  1.673301E-08
 3.081500E+02  2.953892E-02  1.986226E-05  3.261866E-09  4.326520E-09  4.824699E-09  5.809737E-09  9.742384E-03  4.533505E-06  1.131769E-08  1.619943E-04  1.031684E-08  3.745622E-08  1.598752E-08
 3.091500E+02  2.944460E-02  1.953927E-05  3.137430E-09  4.162568E-09  4.642137E-09  5.591294E-09  9.713314E-03  4.439720E-06  1.061793E-08  1.584051E-04  9.755872E-09  3.551058E-08  1.528010E-08
 3.101500E+02  2.935086E-02  1.922373E-05  3.018585E-09  4.005943E-09  4.467724E-09  5.382550E-09  9.684370E-03  4.348444E-06  9.965561E-09  1.549184E-04  9.228858E-09  3.367807E-08  1.460859E-08
 3.111500E+02  2.925770E-02  1.891544E-05  2.905046E-09  3.856273E-09  4.301045E-09  5.183016E-09  9.655551E-03  4.259597E-06  9.357114E-09  1.515308E-04  8.733550E-09  3.195146E-08  1.397095E-08
 3.121500E+02  2.916510E-02  1.861419E-05  2.796545E-09  3.713208E-09  4.141713E-09  4.992231E-09  9.626859E-03  4.173103E-06  8.789390E-09  1.482388E-04  8.267862E-09  3.032405E-08  1.336527E-08
 3.131500E+02  2.907308E-02  1.831977E-05  2.692828E-09  3.576415E-09  3.989358E-09  4.809757E-09  9.598295E-03  4.088888E-06  8.259443E-09  1.450394E-04  7.829857E-09  2.878956E-08  1.278977E-08
 3.141500E+02  2.898162E-02  1.803201E-05  2.593656E-09  3.445583E-09  3.843634E-09  4.635183E-09  9.569857E-03  4.006881E-06  7.764553E-09  1.419293E-04  7.417732E-09  2.734217E-08  1.224277E-08
 3.151500E+02  2.889072E-02  1.775071E-05  2.498801E-09  3.320415E-09  3.704212E-09  4.468120E-09  9.541548E-03  3.927013E-06  7.302210E-09  1.389057E-04  7.029814E-09  2.597644E-08  1.172268E-08
 3.161500E+02  2.880037E-02  1.747569E-05  2.408051E-09  3.200634E-09  3.570782E-09  4.308200E-09  9.513368E-03  3.849217E-06  6.870097E-09  1.359656E-04  6.664544E-09  2.468730E-08  1.122804E-08
 3.171500E+02  2.871057E-02  1.720677E-05  2.321203E-09  3.085975E-09  3.443052E-09  4.155075E-09  9.485316E-03  3.773431E-06  6.466074E-09  1.331064E-04  6.320474E-09  2.347004E-08  1.075744E-08
 3.181500E+02  2.862131E-02  1.694380E-05  2.238066E-09  2.976189E-09  3.320743E-09  4.008415E-09  9.457394E-03  3.699593E-06  6.088162E-09  1.303253E-04  5.996255E-09  2.232024E-08  1.030958E-08
 3.191500E+02  2.853259E-02  1.668660E-05  2.158460E-09  2.871040E-09  3.203593E-09  3.867911E-09  9.429600E-03  3.627642E-06  5.734533E-09  1.276198E-04  5.690631E-09  2.123379E-08  9.883232E-09
 3.201500E+02  2.844441E-02  1.643502E-05  2.082214E-09  2.770305E-09  3.091356E-09  3.733266E-09  9.401937E-03  3.557521E-06  5.403495E-09  1.249875E-04  5.402432E-09  2.020683E-08  9.477234E-09
 3.211500E+02  2.835676E-02  1.618890E-05  2.009167E-09  2.673772E-09  2.983794E-09  3.604203E-09  9.374402E-03  3.489176E-06  5.093485E-09  1.224260E-04  5.130568E-09  1.923579E-08  9.090500E-09
 3.221500E+02  2.826963E-02  1.594811E-05  1.939165E-09  2.581241E-09  2.880687E-09  3.480456E-09  9.346998E-03  3.422552E-06  4.803052E-09  1.199330E-04  4.874022E-09  1.831731E-08  8.722005E-09
 3.231500E+02  2.818303E-02  1.571248E-05  1.872064E-09  2.492524E-09  2.781824E-09  3.361777E-09  9.319723E-03  3.357597E-06  4.530856E-09  1.175063E-04  4.631846E-09  1.744824E-08  8.370785E-09
 3.241500E+02  2.809694E-02  1.548190E-05  1.807727E-09  2.407440E-09  2.687006E-09  3.247927E-09  9.292577E-03  3.294262E-06  4.275654E-09  1.151438E-04  4.403157E-09  1.662566E-08  8.035931E-09
 3.251500E+02  2.801137E-02  1.525621E-05  1.746023E-09  2.325820E-09  2.596043E-09  3.138682E-09  9.265562E-03  3.232498E-06  4.036294E-09  1.128436E-04  4.187129E-09  1.584683E-08  7.716589E-09
 3.261500E+02  2.792630E-02  1.503530E-05  1.686829E-09  2.247503E-09  2.508755E-09  3.033830E-09  9.238675E-03  3.172260E-06  3.811708E-09  1.106035E-04  3.982991E-09  1.510918E-08  7.411950E-09
 3.271500E+02  2.784174E-02  1.481904E-05  1.630030E-09  2.172335E-09  2.424975E-09  2.933167E-09  9.211918E-03  3.113501E-06  3.600905E-09  1.084218E-04  3.790024E-09  1.441029E-08  7.121255E-09
 3.281500E+02  2.775768E-02  1.460730E-05  1.575513E-09  2.100173E-09  2.344539E-09  2.836503E-09  9.185290E-03  3.056178E-06  3.402967E-09  1.062966E-04  3.607555E-09  1.374793E-08  6.843787E-09
 3.291500E+02  2.767412E-02  1.439996E-05  1.523175E-09  2.030878E-09  2.267296E-09  2.743655E-09  9.158791E-03  3.000249E-06  3.217039E-09  1.042262E-04  3.434956E-09  1.311999E-08  6.578868E-09
 3.301500E+02  2.759105E-02  1.419692E-05  1.472916E-09  1.964320E-09  2.193101E-09  2.654452E-09  9.132421E-03  2.945674E-06  3.042330E-09  1.022088E-04  3.271639E-09  1.252447E-08  6.325862E-09
 3.311500E+02  2.750847E-02  1.399806E-05  1.424641E-09  1.900375E-09  2.121815E-09  2.568728E-09  9.106179E-03  2.892414E-06  2.878103E-09  1.002429E-04  3.117054E-09  1.195955E-08  6.084166E-09
 3.321500E+02  2.742637E-02  1.380327E-05  1.378261E-09  1.838926E-09  2.053307E-09  2.486329E-09  9.080065E-03  2.840429E-06  2.723674E-09  9.832684E-05  2.970687E-09  1.142347E-08  5.853210E-09
 3.331500E+02  2.734475E-02  1.361245E-05  1.333690E-09  1.779861E-09  1.987455E-09  2.407106E-09  9.054080E-03  2.789684E-06  2.578406E-09  9.645912E-05  2.832056E-09  1.091460E-08  5.632457E-09
 3.341500E+02  2.726360E-02  1.342550E-05  1.290847E-09  1.723074E-09  1.924139E-09  2.330919E-09  9.028221E-03  2.740143E-06  2.441709E-09  9.463826E-05  2.700711E-09  1.043143E-08  5.421400E-09
 3.351500E+02  2.718293E-02  1.324232E-05  1.249656E-09  1.668465E-09  1.863248E-09  2.257635E-09  9.002490E-03  2.691772E-06  2.313031E-09  9.286286E-05  2.576230E-09  9.972505E-09  5.219558E-09
 3.361500E+02  2.710272E-02  1.306281E-05  1.210044E-09  1.615937E-09  1.804675E-09  2.187126E-09  8.976885E-03  2.644538E-06  2.191860E-09  9.113155E-05  2.458217E-09  9.536484E-09  5.026479E-09
 3.371500E+02  2.702298E-02  1.288688E-05  1.171941E-09  1.565399E-09  1.748319E-09  2.119271E-09  8.951407E-03  2.598408E-06  2.077718E-09  8.944302E-05  2.346300E-09  9.122100E-09  4.841733E-09
 3.381500E+02  2.694370E-02  1.271445E-05  1.135282E-09  1.516765E-09  1.694083E-09  2.053956E-09  8.926055E-03  2.553351E-06  1.970162E-09  8.779599E-05  2.240133E-09  8.728163E-09  4.664915E-09
 3.391500E+02  2.686488E-02  1.254542E-05  1.100002E-09  1.469952E-09  1.641876E-09  1.991072E-09  8.900828E-03  2.509337E-06  1.868777E-09  8.618922E-05  2.139390E-09  8.353553E-09  4.495640E-09
 3.401500E+02  2.678651E-02  1.237972E-05  1.066044E-09  1.424882E-09  1.591610E-09  1.930514E-09  8.875726E-03  2.466337E-06  1.773177E-09  8.462155E-05  2.043763E-09  7.997219E-09  4.333546E-09
 3.411500E+02  2.670859E-02  1.221725E-05  1.033350E-09  1.381481E-09  1.543203E-09  1.872183E-09  8.850749E-03  2.424323E-06  1.683001E-09  8.309180E-05  1.952966E-09  7.658172E-09  4.178288E-09
 3.421500E+02  2.663111E-02  1.205794E-05  1.001865E-09  1.339676E-09  1.496575E-09  1.815985E-09  8.825895E-03  2.383268E-06  1.597914E-09  8.159889E-05  1.866730E-09  7.335480E-09  4.029541E-09
 3.431500E+02  2.655408E-02  1.190171E-05  9.715385E-10  1.299402E-09  1.451651E-09  1.761830E-09  8.801166E-03  2.343145E-06  1.517603E-09  8.014174E-05  1.784800E-09  7.028269E-09  3.886996E-09
 3.441500E+02  2.647748E-02  1.174850E-05  9.423215E-10  1.260592E-09  1.408359E-09  1.709632E-09  8.776559E-03  2.303929E-06  1.441774E-09  7.871930E-05  1.706940E-09  6.735712E-09  3.750361E-09
 3.451500E+02  2.640132E-02  1.159821E-05  9.141671E-10  1.223186E-09  1.366632E-09  1.659311E-09  8.752075E-03  2.265594E-06  1.370155E-09  7.733059E-05  1.632925E-09  6.457032E-09  3.619358E-09
 3.461500E+02  2.632559E-02  1.145079E-05  8.870308E-10  1.187126E-09  1.326403E-09  1.610787E-09  8.727713E-03  2.228117E-06  1.302490E-09  7.597464E-05  1.562546E-09  6.191500E-09  3.493724E-09
 3.471500E+02  2.625029E-02  1.130617E-05  8.608702E-10  1.152355E-09  1.287611E-09  1.563988E-09  8.703472E-03  2.191475E-06  1.238540E-09  7.465051E-05  1.495604E-09  5.938423E-09  3.373212E-09
 3.481500E+02  2.617541E-02  1.116427E-05  8.356448E-10  1.118820E-09  1.250196E-09  1.518842E-09  8.679352E-03  2.155645E-06  1.178083E-09  7.335730E-05  1.431914E-09  5.697154E-09  3.257584E-09
 3.491500E+02  2.610095E-02  1.102504E-05  8.113161E-10  1.086470E-09  1.214103E-09  1.475282E-09  8.655353E-03  2.120606E-06  1.120910E-09  7.209412E-05  1.371300E-09  5.467078E-09  3.146615E-09
 3.501500E+02  2.602691E-02  1.088841E-05  7.878473E-10  1.055258E-09  1.179277E-09  1.433243E-09  8.631473E-03  2.086335E-06  1.066825E-09  7.086015E-05  1.313599E-09  5.247617E-09  3.040094E-09
 3.511500E+02  2.595329E-02  1.075432E-05  7.652034E-10  1.025137E-09  1.145666E-09  1.392664E-09  8.607712E-03  2.052813E-06  1.015647E-09  6.965456E-05  1.258654E-09  5.038227E-09  2.937818E-09
 3.521500E+02  2.588007E-02  1.062271E-05  7.433508E-10  9.960623E-10  1.113223E-09  1.353486E-09  8.584070E-03  2.020020E-06  9.672040E-10  6.847655E-05  1.206320E-09  4.838393E-09  2.839595E-09
 3.531500E+02  2.580726E-02  1.049352E-05  7.222576E-10  9.679928E-10  1.081899E-09  1.315654E-09  8.560546E-03  1.987937E-06  9.213363E-10  6.732537E-05  1.156459E-09  4.647628E-09  2.745243E-09
 3.541500E+02  2.573485E-02  1.036670E-05  7.018934E-10  9.408880E-10  1.051651E-09  1.279114E-09  8.537140E-03  1.956545E-06  8.778938E-10  6.620026E-05  1.108941E-09  4.465474E-09  2.654589E-09
 3.551500E+02  2.566285E-02  1.024218E-05  6.822289E-10  9.147095E-10  1.022435E-09  1.243815E-09  8.513850E-03  1.925825E-06  8.367362E-10  6.510052E-05  1.063645E-09  4.291497E-09  2.567467E-09
 3.561500E+02  2.559124E-02  1.011993E-05  6.632365E-10  8.894208E-10  9.942110E-10  1.209707E-09  8.490677E-03  1.895761E-06  7.977318E-10  6.402545E-05  1.020454E-09  4.125288E-09  2.483723E-09
 3.571500E+02  2.552003E-02  9.999883E-06  6.448895E-10  8.649867E-10  9.669397E-10  1.176745E-09  8.467619E-03  1.866336E-06  7.607570E-10  6.297438E-05  9.792611E-10  3.966461E-09  2.403207E-09
 3.581500E+02  2.544920E-02  9.881992E-06  6.271625E-10  8.413739E-10  9.405839E-10  1.144884E-09  8.444676E-03  1.837532E-06  7.256961E-10  6.194665E-05  9.399622E-10  3.814648E-09  2.325777E-09
 3.591500E+02  2.537877E-02  9.766207E-06  6.100313E-10  8.185503E-10  9.151080E-10  1.114081E-09  8.421847E-03  1.809334E-06  6.924405E-10  6.094164E-05  9.024610E-10  3.669505E-09  2.251299E-09
 3.601500E+02  2.530872E-02  9.652482E-06  5.934726E-10  7.964854E-10  8.904779E-10  1.084295E-09  8.399132E-03  1.781726E-06  6.608881E-10  5.995873E-05  8.666660E-10  3.530704E-09  2.179645E-09
 3.611500E+02  2.523905E-02  9.540771E-06  5.774644E-10  7.751499E-10  8.666611E-10  1.055488E-09  8.376530E-03  1.754694E-06  6.309433E-10  5.899733E-05  8.324909E-10  3.397935E-09  2.110694E-09
 3.621500E+02  2.516976E-02  9.431027E-06  5.619854E-10  7.545158E-10  8.436263E-10  1.027622E-09  8.354041E-03  1.728222E-06  6.025161E-10  5.805687E-05  7.998540E-10  3.270905E-09  2.044328E-09
 3.631500E+02  2.510085E-02  9.323207E-06  5.470152E-10  7.345564E-10  8.213438E-10  1.000661E-09  8.331664E-03  1.702297E-06  5.755221E-10  5.713679E-05  7.686784E-10  3.149338E-09  1.980438E-09
 3.641500E+02  2.503231E-02  9.217268E-06  5.325345E-10  7.152461E-10  7.997850E-10  9.745708E-10  8.309397E-03  1.676904E-06  5.498820E-10  5.623656E-05  7.388912E-10  3.032969E-09  1.918918E-09
 3.651500E+02  2.496414E-02  9.113170E-06  5.185248E-10  6.965603E-10  7.789227E-10  9.493193E-10  8.287242E-03  1.652031E-06  5.255211E-10  5.535564E-05  7.104235E-10  2.921552E-09  1.859668E-09
 3.661500E+02  2.489633E-02  9.010870E-06  5.049682E-10  6.784755E-10  7.587307E-10  9.248750E-10  8.265196E-03  1.627664E-06  5.023693E-10  5.449355E-05  6.832102E-10  2.814849E-09  1.802593E-09
 3.671500E+02  2.482889E-02  8.910330E-06  4.918476E-10  6.609694E-10  7.391838E-10  9.012077E-10  8.243259E-03  1.603791E-06  4.803606E-10  5.364978E-05  6.571897E-10  2.712637E-09  1.747602E-09
 3.681500E+02  2.476182E-02  8.811512E-06  4.791469E-10  6.440203E-10  7.202583E-10  8.782887E-10  8.221432E-03  1.580400E-06  4.594330E-10  5.282386E-05  6.323038E-10  2.614705E-09  1.694607E-09
 3.691500E+02  2.469510E-02  8.714378E-06  4.668503E-10  6.276076E-10  7.019310E-10  8.560904E-10  8.199712E-03  1.557478E-06  4.395281E-10  5.201533E-05  6.084972E-10  2.520852E-09  1.643526E-09
 3.701500E+02  2.462873E-02  8.618891E-06  4.549430E-10  6.117116E-10  6.841799E-10  8.345864E-10  8.178100E-03  1.535014E-06  4.205909E-10  5.122374E-05  5.857177E-10  2.430888E-09  1.594280E-09
 3.711500E+02  2.456272E-02  8.525016E-06  4.434105E-10  5.963133E-10  6.669840E-10  8.137515E-10  8.156594E-03  1.512997E-06  4.025696E-10  5.044866E-05  5.639159E-10  2.344632E-09  1.546794E-09
 3.721500E+02  2.449706E-02  8.432719E-06  4.322391E-10  5.813946E-10  6.503230E-10  7.935613E-10  8.135195E-03  1.491416E-06  3.854154E-10  4.968967E-05  5.430449E-10  2.261912E-09  1.500996E-09
 3.731500E+02  2.443174E-02  8.341965E-06  4.214158E-10  5.669381E-10  6.341776E-10  7.739926E-10  8.113901E-03  1.470261E-06  3.690825E-10  4.894635E-05  5.230604E-10  2.182566E-09  1.456817E-09
 3.741500E+02  2.436677E-02  8.252722E-06  4.109277E-10  5.529270E-10  6.185290E-10  7.550231E-10  8.092712E-03  1.449521E-06  3.535274E-10  4.821831E-05  5.039204E-10  2.106440E-09  1.414192E-09
 3.751500E+02  2.430215E-02  8.164958E-06  4.007630E-10  5.393454E-10  6.033596E-10  7.366313E-10  8.071627E-03  1.429186E-06  3.387095E-10  4.750518E-05  4.855848E-10  2.033386E-09  1.373058E-09
 3.761500E+02  2.423786E-02  8.078642E-06  3.909098E-10  5.261779E-10  5.886520E-10  7.187966E-10  8.050645E-03  1.409246E-06  3.245902E-10  4.680656E-05  4.680160E-10  1.963267E-09  1.333355E-09
 3.771500E+02  2.417391E-02  7.993744E-06  3.813571E-10  5.134097E-10  5.743901E-10  7.014994E-10  8.029767E-03  1.389693E-06  3.111331E-10  4.612211E-05  4.511781E-10  1.895948E-09  1.295027E-09
 3.781500E+02  2.411029E-02  7.910233E-06  3.720941E-10  5.010267E-10  5.605579E-10  6.847207E-10  8.008991E-03  1.370516E-06  2.983042E-10  4.545146E-05  4.350371E-10  1.831305E-09  1.258019E-09
 3.791500E+02  2.404700E-02  7.828081E-06  3.631107E-10  4.890154E-10  5.471403E-10  6.684424E-10  7.988317E-03  1.351708E-06  2.860709E-10  4.479429E-05  4.195607E-10  1.769218E-09  1.222279E-09
 3.801500E+02  2.398405E-02  7.747259E-06  3.543970E-10  4.773627E-10  5.341228E-10  6.526470E-10  7.967744E-03  1.333258E-06  2.744028E-10  4.415024E-05  4.047183E-10  1.709573E-09  1.187756E-09
 3.811500E+02  2.392142E-02  7.667741E-06  3.459434E-10  4.660560E-10  5.214915E-10  6.373176E-10  7.947271E-03  1.315159E-06  2.632711E-10  4.351902E-05  3.904809E-10  1.652262E-09  1.154405E-09
 3.821500E+02  2.385911E-02  7.589499E-06  3.377410E-10  4.550834E-10  5.092329E-10  6.224383E-10  7.926898E-03  1.297403E-06  2.526485E-10  4.290029E-05  3.768207E-10  1.597183E-09  1.122178E-09
 3.831500E+02  2.379712E-02  7.512507E-06  3.297810E-10  4.444333E-10  4.973342E-10  6.079936E-10  7.906625E-03  1.279982E-06  2.425094E-10  4.229375E-05  3.637116E-10  1.544238E-09  1.091033E-09
 3.841500E+02  2.373546E-02  7.436740E-06  3.220550E-10  4.340946E-10  4.857830E-10  5.939685E-10  7.886450E-03  1.262888E-06  2.328295E-10  4.169912E-05  3.511287E-10  1.493334E-09  1.060927E-09
 3.851500E+02  2.367411E-02  7.362173E-06  3.145550E-10  4.240567E-10  4.745675E-10  5.803488E-10  7.866373E-03  1.246112E-06  2.235857E-10  4.111611E-05  3.390484E-10  1.444381E-09  1.031821E-09
 3.861500E+02  2.361308E-02  7.288781E-06  3.072732E-10  4.143092E-10  4.636761E-10  5.671207E-10  7.846393E-03  1.229649E-06  2.147564E-10  4.054442E-05  3.274480E-10  1.397296E-09  1.003677E-09
 3.871500E+02  2.355235E-02  7.216542E-06  3.002022E-10  4.048424E-10  4.530979E-10  5.542711E-10  7.826510E-03  1.213491E-06  2.063210E-10  3.998380E-05  3.163062E-10  1.351999E-09  9.764582E-10
 3.881500E+02  2.349194E-02  7.145431E-06  2.933348E-10  3.956468E-10  4.428224E-10  5.417871E-10  7.806724E-03  1.197630E-06  1.982600E-10  3.943398E-05  3.056027E-10  1.308412E-09  9.501295E-10
 3.891500E+02  2.343183E-02  7.075426E-06  2.866643E-10  3.867132E-10  4.328393E-10  5.296567E-10  7.787032E-03  1.182061E-06  1.905552E-10  3.889471E-05  2.953181E-10  1.266464E-09  9.246576E-10
 3.901500E+02  2.337203E-02  7.006506E-06  2.801838E-10  3.780329E-10  4.231390E-10  5.178680E-10  7.767436E-03  1.166776E-06  1.831890E-10  3.836573E-05  2.854341E-10  1.226084E-09  9.000103E-10
 3.911500E+02  2.331254E-02  6.938649E-06  2.738872E-10  3.695975E-10  4.137120E-10  5.064097E-10  7.747934E-03  1.151769E-06  1.761451E-10  3.784680E-05  2.759330E-10  1.187207E-09  8.761570E-10
 3.921500E+02  2.325334E-02  6.871833E-06  2.677683E-10  3.613988E-10  4.045492E-10  4.952710E-10  7.728526E-03  1.137034E-06  1.694078E-10  3.733769E-05  2.667983E-10  1.149769E-09  8.530681E-10
 3.931500E+02  2.319444E-02  6.806039E-06  2.618212E-10  3.534291E-10  3.956420E-10  4.844413E-10  7.709211E-03  1.122564E-06  1.629623E-10  3.683817E-05  2.580140E-10  1.113710E-09  8.307155E-10
 3.941500E+02  2.313583E-02  6.741246E-06  2.560402E-10  3.456808E-10  3.869820E-10  4.739107E-10  7.689989E-03  1.108355E-06  1.567946E-10  3.634801E-05  2.495651E-10  1.078973E-09  8.090721E-10
