#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  8.370517E-03  2.424407E-06  2.478875E-10  3.253584E-10  3.619871E-10  4.316245E-10  3.348738E-02  9.861727E-05  4.179487E-06  1.853006E-03  1.232013E-06  1.110855E-08  1.558648E-10  3.066584E-04  2.288816E-07  7.510330E-07  1.909808E-08  3.911510E-04  1.905831E-08  2.318019E-09  2.035466E-09  8.765644E-06  1.193241E-05  6.616968E-08  4.329786E-07  5.483731E-07  6.337917E-08
 2.741500E+02  8.350825E-03  2.379196E-06  2.364777E-10  3.104878E-10  3.454681E-10  4.120577E-10  3.336562E-02  9.594721E-05  3.847218E-06  1.852768E-03  1.207683E-06  1.035096E-08  1.508790E-10  2.981958E-04  2.130789E-07  7.014441E-07  1.804536E-08  3.828501E-04  1.795039E-08  2.212620E-09  1.941239E-09  8.564610E-06  1.165800E-05  6.143893E-08  4.003644E-07  5.072688E-07  5.931437E-08
 2.751500E+02  8.331003E-03  2.335060E-06  2.256621E-10  2.963869E-10  3.298030E-10  3.934962E-10  3.324467E-02  9.336820E-05  3.543541E-06  1.852395E-03  1.183861E-06  9.648242E-09  1.460630E-10  2.900210E-04  1.984704E-07  6.554549E-07  1.705743E-08  3.747558E-04  1.691210E-08  2.112567E-09  1.851870E-09  8.369089E-06  1.139116E-05  5.707048E-08  3.703982E-07  4.694869E-07  5.553340E-08
 2.761500E+02  8.311058E-03  2.291972E-06  2.154069E-10  2.830119E-10  3.149432E-10  3.758834E-10  3.312451E-02  9.087661E-05  3.265820E-06  1.851891E-03  1.160538E-06  8.996228E-09  1.414111E-10  2.821230E-04  1.849585E-07  6.127824E-07  1.612993E-08  3.668630E-04  1.593879E-08  2.017566E-09  1.767088E-09  8.178917E-06  1.113166E-05  5.303495E-08  3.428506E-07  4.347410E-07  5.201500E-08
 2.771500E+02  8.291001E-03  2.249903E-06  2.056800E-10  2.703218E-10  3.008432E-10  3.591660E-10  3.300515E-02  8.846898E-05  3.011677E-06  1.851260E-03  1.137708E-06  8.391077E-09  1.369178E-10  2.744909E-04  1.724544E-07  5.731675E-07  1.525882E-08  3.591663E-04  1.502614E-08  1.927340E-09  1.686639E-09  7.993935E-06  1.087927E-05  4.930544E-08  3.175134E-07  4.027708E-07  4.873960E-08
 2.781500E+02  8.270838E-03  2.208828E-06  1.964516E-10  2.582780E-10  2.874604E-10  3.432938E-10  3.288658E-02  8.614198E-05  2.778968E-06  1.850507E-03  1.115360E-06  7.829249E-09  1.325780E-10  2.671144E-04  1.608769E-07  5.363728E-07  1.444035E-08  3.516609E-04  1.417012E-08  1.841629E-09  1.610282E-09  7.813989E-06  1.063378E-05  4.585735E-08  2.941973E-07  3.733393E-07  4.568917E-08
 2.791500E+02  8.250578E-03  2.168720E-06  1.876936E-10  2.468442E-10  2.747544E-10  3.282199E-10  3.276881E-02  8.389244E-05  2.565753E-06  1.849635E-03  1.093488E-06  7.307486E-09  1.283864E-10  2.599836E-04  1.501518E-07  5.021806E-07  1.367105E-08  3.443418E-04  1.336699E-08  1.760189E-09  1.537791E-09  7.638929E-06  1.039499E-05  4.266813E-08  2.727301E-07  3.462314E-07  4.284711E-08
 2.801500E+02  8.230229E-03  2.129554E-06  1.793796E-10  2.359865E-10  2.626878E-10  3.138999E-10  3.265182E-02  8.171733E-05  2.370281E-06  1.848647E-03  1.072082E-06  6.822781E-09  1.243380E-10  2.530891E-04  1.402113E-07  4.703913E-07  1.294767E-08  3.372042E-04  1.261327E-08  1.682787E-09  1.468955E-09  7.468611E-06  1.016270E-05  3.971717E-08  2.529552E-07  3.212510E-07  4.019812E-08
 2.811500E+02  8.209798E-03  2.091304E-06  1.714848E-10  2.256728E-10  2.512249E-10  3.002924E-10  3.253562E-02  7.961375E-05  2.190968E-06  1.847549E-03  1.051135E-06  6.372365E-09  1.204280E-10  2.464218E-04  1.309931E-07  4.408215E-07  1.226721E-08  3.302433E-04  1.190573E-08  1.609207E-09  1.403572E-09  7.302892E-06  9.936701E-06  3.698556E-08  2.347300E-07  2.982195E-07  3.772810E-08
 2.821500E+02  8.189293E-03  2.053947E-06  1.639858E-10  2.158731E-10  2.403325E-10  2.873581E-10  3.242020E-02  7.757894E-05  2.026380E-06  1.846343E-03  1.030638E-06  5.953682E-09  1.166517E-10  2.399730E-04  1.224407E-07  4.133032E-07  1.162689E-08  3.234547E-04  1.124134E-08  1.539243E-09  1.341454E-09  7.141638E-06  9.716819E-06  3.445598E-08  2.179248E-07  2.769744E-07  3.542402E-08
 2.831500E+02  8.168719E-03  2.017460E-06  1.568608E-10  2.065591E-10  2.299792E-10  2.750604E-10  3.230555E-02  7.561024E-05  1.875218E-06  1.845034E-03  1.010583E-06  5.564377E-09  1.130045E-10  2.337345E-04  1.145018E-07  3.876817E-07  1.102410E-08  3.168337E-04  1.061729E-08  1.472701E-09  1.282425E-09  6.984713E-06  9.502866E-06  3.211253E-08  2.024211E-07  2.573674E-07  3.327389E-08
 2.841500E+02  8.148084E-03  1.981820E-06  1.500892E-10  1.977043E-10  2.201355E-10  2.633645E-10  3.219167E-02  7.370513E-05  1.736306E-06  1.843624E-03  9.909605E-07  5.202275E-09  1.094819E-10  2.276983E-04  1.071289E-07  3.638149E-07  1.045643E-08  3.103761E-04  1.003097E-08  1.409399E-09  1.226315E-09  6.831992E-06  9.294666E-06  2.994066E-08  1.881112E-07  2.392634E-07  3.126662E-08
 2.851500E+02  8.127394E-03  1.947003E-06  1.436517E-10  1.892835E-10  2.107738E-10  2.522380E-10  3.207856E-02  7.186116E-05  1.608577E-06  1.842117E-03  9.717634E-07  4.865371E-09  1.060797E-10  2.218568E-04  1.002783E-07  3.415722E-07  9.921633E-09  3.040775E-04  9.479939E-09  1.349165E-09  1.172969E-09  6.683347E-06  9.092046E-06  2.792701E-08  1.748966E-07  2.225390E-07  2.939200E-08
 2.861500E+02  8.106656E-03  1.912990E-06  1.375299E-10  1.812733E-10  2.018679E-10  2.416501E-10  3.196622E-02  7.007604E-05  1.491064E-06  1.840517E-03  9.529830E-07  4.551813E-09  1.027936E-10  2.162027E-04  9.390976E-08  3.208334E-07  9.417620E-09  2.979338E-04  8.961920E-09  1.291836E-09  1.122238E-09  6.538660E-06  8.894840E-06  2.605929E-08  1.626876E-07  2.070816E-07  2.764055E-08
