#         T/K          A/kJ          G/kJ
  2.731500000000E+02   5.024301574776E+01   5.247624874487E+01
  2.741500000000E+02   4.998620543547E+01   5.222848704881E+01
  2.751500000000E+02   4.972921897871E+01   5.198052997852E+01
  2.761500000000E+02   4.947205682148E+01   5.173237866400E+01
  2.771500000000E+02   4.921471940540E+01   5.148403419791E+01
  2.781500000000E+02   4.895720716915E+01   5.123549763757E+01
  2.791500000000E+02   4.869952054818E+01   5.098677000683E+01
  2.801500000000E+02   4.844165997427E+01   5.073785229780E+01
  2.811500000000E+02   4.818362587531E+01   5.048874547246E+01
  2.821500000000E+02   4.792541867507E+01   5.023945046416E+01
  2.831500000000E+02   4.766703879299E+01   4.998996817900E+01
  2.841500000000E+02   4.740848664404E+01   4.974029949715E+01
  2.851500000000E+02   4.714976263862E+01   4.949044527406E+01
  2.861500000000E+02   4.689086718244E+01   4.924040634156E+01
  2.871500000000E+02   4.663180067651E+01   4.899018350900E+01
  2.881500000000E+02   4.637256351707E+01   4.873977756418E+01
  2.891500000000E+02   4.611315609558E+01   4.848918927433E+01
  2.901500000000E+02   4.585357879871E+01   4.823841938697E+01
  2.911500000000E+02   4.559383200838E+01   4.798746863075E+01
  2.921500000000E+02   4.533391610174E+01   4.773633771624E+01
  2.931500000000E+02   4.507383145125E+01   4.748502733666E+01
  2.941500000000E+02   4.481357842473E+01   4.723353816857E+01
  2.951500000000E+02   4.455315738534E+01   4.698187087255E+01
  2.961500000000E+02   4.429256869173E+01   4.673002609381E+01
  2.971500000000E+02   4.403181269806E+01   4.647800446277E+01
  2.981500000000E+02   4.377088975404E+01   4.622580659566E+01
  2.991500000000E+02   4.350980020507E+01   4.597343309501E+01
  3.001500000000E+02   4.324854439225E+01   4.572088455017E+01
  3.011500000000E+02   4.298712265250E+01   4.546816153781E+01
  3.021500000000E+02   4.272553531862E+01   4.521526462234E+01
  3.031500000000E+02   4.246378271936E+01   4.496219435639E+01
