#         T/K          A/kJ          G/kJ
  2.731500000000E+02   1.377581725609E+01   1.378015185221E+01
  2.741500000000E+02   1.363771751725E+01   1.364205424601E+01
  2.751500000000E+02   1.349903908874E+01   1.350337797471E+01
  2.761500000000E+02   1.335978208080E+01   1.336412314548E+01
  2.771500000000E+02   1.321994704289E+01   1.322429030594E+01
  2.781500000000E+02   1.307953496723E+01   1.308388044650E+01
  2.791500000000E+02   1.293854728323E+01   1.294289499469E+01
  2.801500000000E+02   1.279698584626E+01   1.280133580399E+01
  2.811500000000E+02   1.265485292558E+01   1.265920514183E+01
  2.821500000000E+02   1.251215118857E+01   1.251650567373E+01
  2.831500000000E+02   1.236888368370E+01   1.237324044637E+01
  2.841500000000E+02   1.222505382013E+01   1.222941286714E+01
  2.851500000000E+02   1.208066534657E+01   1.208502668304E+01
  2.861500000000E+02   1.193572232789E+01   1.194008595731E+01
  2.871500000000E+02   1.179022912196E+01   1.179459504626E+01
  2.881500000000E+02   1.164419035398E+01   1.164855857360E+01
  2.891500000000E+02   1.149761089179E+01   1.150198140578E+01
  2.901500000000E+02   1.135049581948E+01   1.135486862557E+01
  2.911500000000E+02   1.120285041389E+01   1.120722550862E+01
  2.921500000000E+02   1.105468011783E+01   1.105905749660E+01
  2.931500000000E+02   1.090599051655E+01   1.091037017375E+01
  2.941500000000E+02   1.075678731399E+01   1.076116924309E+01
  2.951500000000E+02   1.060707630993E+01   1.061146050356E+01
  2.961500000000E+02   1.045686337852E+01   1.046124982857E+01
  2.971500000000E+02   1.030615444750E+01   1.031054314523E+01
  2.981500000000E+02   1.015495547923E+01   1.015934641531E+01
  2.991500000000E+02   1.000327245124E+01   1.000766561589E+01
  3.001500000000E+02   9.851111341956E+00   9.855506724990E+00
  3.011500000000E+02   9.698478112580E+00   9.702875703490E+00
  3.021500000000E+02   9.545378694000E+00   9.549778482031E+00
  3.031500000000E+02   9.391818973669E+00   9.396220947886E+00
  3.041500000000E+02   9.237804782639E+00   9.242208931991E+00
  3.051500000000E+02   9.083341886868E+00   9.087748200248E+00
  3.061500000000E+02   8.928435975505E+00   8.932844441805E+00
  3.071500000000E+02   8.773092653241E+00   8.777503261406E+00
  3.081500000000E+02   8.617317432942E+00   8.621730172019E+00
  3.091500000000E+02   8.461115726574E+00   8.465530585754E+00
  3.101500000000E+02   8.304492843926E+00   8.308909812587E+00
  3.111500000000E+02   8.147453983013E+00   8.151873050759E+00
  3.121500000000E+02   7.990004227902E+00   7.994425384598E+00
  3.131500000000E+02   7.832148548554E+00   7.836571784356E+00
  3.141500000000E+02   7.673891778810E+00   7.678317084201E+00
  3.151500000000E+02   7.515238650691E+00   7.519666016499E+00
  3.161500000000E+02   7.356193757667E+00   7.360623175097E+00
  3.171500000000E+02   7.196761568526E+00   7.201193029182E+00
  3.181500000000E+02   7.036946425087E+00   7.041379920988E+00
