#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.168076E+01  5.168290E+01
 2.741500E+02  5.172999E+01  5.173213E+01
 2.751500E+02  5.177872E+01  5.178089E+01
 2.761500E+02  5.182704E+01  5.182923E+01
 2.771500E+02  5.187498E+01  5.187719E+01
 2.781500E+02  5.192257E+01  5.192480E+01
 2.791500E+02  5.196986E+01  5.197210E+01
 2.801500E+02  5.201689E+01  5.201914E+01
 2.811500E+02  5.206368E+01  5.206594E+01
 2.821500E+02  5.211028E+01  5.211255E+01
 2.831500E+02  5.215672E+01  5.215901E+01
 2.841500E+02  5.220305E+01  5.220533E+01
 2.851500E+02  5.224928E+01  5.225157E+01
 2.861500E+02  5.229545E+01  5.229774E+01
 2.871500E+02  5.234159E+01  5.234389E+01
 2.881500E+02  5.238773E+01  5.239003E+01
 2.891500E+02  5.243389E+01  5.243619E+01
 2.901500E+02  5.248010E+01  5.248239E+01
 2.911500E+02  5.252638E+01  5.252867E+01
 2.921500E+02  5.257275E+01  5.257503E+01
 2.931500E+02  5.261923E+01  5.262150E+01
 2.941500E+02  5.266582E+01  5.266809E+01
 2.951500E+02  5.271256E+01  5.271482E+01
 2.961500E+02  5.275944E+01  5.276169E+01
 2.971500E+02  5.280648E+01  5.280873E+01
 2.981500E+02  5.285369E+01  5.285593E+01
 2.991500E+02  5.290108E+01  5.290330E+01
 3.001500E+02  5.294865E+01  5.295086E+01
 3.011500E+02  5.299640E+01  5.299860E+01
 3.021500E+02  5.304434E+01  5.304653E+01
 3.031500E+02  5.309247E+01  5.309465E+01
 3.041500E+02  5.314079E+01  5.314296E+01
 3.051500E+02  5.318931E+01  5.319146E+01
 3.061500E+02  5.323801E+01  5.324015E+01
 3.071500E+02  5.328690E+01  5.328903E+01
 3.081500E+02  5.333597E+01  5.333809E+01
 3.091500E+02  5.338522E+01  5.338733E+01
 3.101500E+02  5.343465E+01  5.343675E+01
 3.111500E+02  5.348424E+01  5.348634E+01
 3.121500E+02  5.353400E+01  5.353608E+01
 3.131500E+02  5.358392E+01  5.358599E+01
 3.141500E+02  5.363398E+01  5.363605E+01
 3.151500E+02  5.368419E+01  5.368625E+01
 3.161500E+02  5.373454E+01  5.373658E+01
 3.171500E+02  5.378501E+01  5.378705E+01
 3.181500E+02  5.383560E+01  5.383763E+01
 3.191500E+02  5.388630E+01  5.388832E+01
 3.201500E+02  5.393710E+01  5.393912E+01
