#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  2.343619E-01  1.923408E-04  4.179390E-08  5.485551E-08  6.103111E-08  7.277201E-08  1.469006E-01  1.920589E-04  2.710220E-06  3.794231E-01  5.227639E-03  7.325752E-04  1.027881E-05  3.811786E-03  9.472937E-07  3.108371E-06  5.044937E-07  2.269460E-01  1.718570E-04  2.858166E-06  2.509772E-06  7.968375E-04  1.084711E-03  9.348664E-05  1.310547E-05  1.659825E-05  1.224404E-05
 2.741500E+02  2.359214E-01  1.911165E-04  4.050881E-08  5.318680E-08  5.917896E-08  7.058580E-08  1.469669E-01  1.873549E-04  2.497774E-06  3.811029E-01  5.142656E-03  6.843679E-04  9.975575E-06  3.734666E-03  8.872879E-07  2.920903E-06  4.819558E-07  2.239134E-01  1.630046E-04  2.759621E-06  2.421149E-06  7.809824E-04  1.063060E-03  8.698649E-05  1.213844E-05  1.537961E-05  1.153413E-05
 2.751500E+02  2.374596E-01  1.898850E-04  3.926563E-08  5.157187E-08  5.738634E-08  6.846907E-08  1.470313E-01  1.828024E-04  2.303441E-06  3.827563E-01  5.059246E-03  6.395744E-04  9.682400E-06  3.659462E-03  8.314576E-07  2.745916E-06  4.605350E-07  2.209211E-01  1.546479E-04  2.664776E-06  2.335935E-06  7.655301E-04  1.041963E-03  8.097544E-05  1.124889E-05  1.425818E-05  1.086925E-05
 2.761500E+02  2.389765E-01  1.886470E-04  3.806301E-08  5.000901E-08  5.565136E-08  6.641967E-08  1.470938E-01  1.783958E-04  2.125561E-06  3.843837E-01  4.977387E-03  5.979378E-04  9.398941E-06  3.586122E-03  7.794886E-07  2.582508E-06  4.401715E-07  2.179692E-01  1.467575E-04  2.573487E-06  2.253993E-06  7.504694E-04  1.021403E-03  7.541418E-05  1.043016E-05  1.322564E-05  1.024634E-05
 2.771500E+02  2.404723E-01  1.874033E-04  3.689964E-08  4.849658E-08  5.397222E-08  6.443551E-08  1.471545E-01  1.741294E-04  1.962637E-06  3.859855E-01  4.897055E-03  5.592218E-04  9.124863E-06  3.514594E-03  7.310920E-07  2.429849E-06  4.208088E-07  2.150574E-01  1.393055E-04  2.485615E-06  2.175192E-06  7.357890E-04  1.001365E-03  7.026671E-05  9.676208E-06  1.227442E-05  9.662539E-06
 2.781500E+02  2.419470E-01  1.861548E-04  3.577426E-08  4.703297E-08  5.234715E-08  6.251454E-08  1.472135E-01  1.699980E-04  1.813316E-06  3.875620E-01  4.818224E-03  5.232084E-04  8.859840E-06  3.444830E-03  6.860021E-07  2.287170E-06  4.023937E-07  2.121857E-01  1.322660E-04  2.401027E-06  2.099408E-06  7.214781E-04  9.818342E-04  6.550010E-05  8.981528E-06  1.139765E-05  9.115206E-06
 2.791500E+02  2.434008E-01  1.849021E-04  3.468565E-08  4.561663E-08  5.077442E-08  6.065479E-08  1.472709E-01  1.659964E-04  1.676377E-06  3.891136E-01  4.740872E-03  4.896968E-04  8.603560E-06  3.376782E-03  6.439744E-07  2.153763E-06  3.848760E-07  2.093539E-01  1.256145E-04  2.319597E-06  2.026519E-06  7.075263E-04  9.627959E-04  6.108418E-05  8.341114E-06  1.058906E-05  8.601886E-06
 2.801500E+02  2.448337E-01  1.836459E-04  3.363260E-08  4.424605E-08  4.925238E-08  5.885435E-08  1.473267E-01  1.621200E-04  1.550714E-06  3.906407E-01  4.664972E-03  4.585020E-04  8.355717E-06  3.310403E-03  6.047834E-07  2.028973E-06  3.682084E-07  2.065617E-01  1.193283E-04  2.241201E-06  1.956410E-06  6.939234E-04  9.442361E-04  5.699133E-05  7.750412E-06  9.842957E-06  8.120301E-06
 2.811500E+02  2.462460E-01  1.823870E-04  3.261396E-08  4.291975E-08  4.777939E-08  5.711133E-08  1.473810E-01  1.583639E-04  1.435328E-06  3.921436E-01  4.590502E-03  4.294534E-04  8.116018E-06  3.245649E-03  5.682219E-07  1.912195E-06  3.523462E-07  2.038089E-01  1.133859E-04  2.165720E-06  1.888970E-06  6.806593E-04  9.261410E-04  5.319623E-05  7.205275E-06  9.154147E-06  7.668334E-06
 2.821500E+02  2.476378E-01  1.811261E-04  3.162861E-08  4.163633E-08  4.635390E-08  5.542394E-08  1.474338E-01  1.547238E-04  1.329313E-06  3.936227E-01  4.517436E-03  4.023934E-04  7.884179E-06  3.182474E-03  5.340985E-07  1.802870E-06  3.372471E-07  2.010954E-01  1.077671E-04  2.093043E-06  1.824093E-06  6.677246E-04  9.084974E-04  4.967565E-05  6.701921E-06  8.517895E-06  7.244021E-06
 2.831500E+02  2.490092E-01  1.798637E-04  3.067547E-08  4.039439E-08  4.497438E-08  5.379039E-08  1.474852E-01  1.511954E-04  1.231849E-06  3.950783E-01  4.445749E-03  3.771770E-04  7.659925E-06  3.120836E-03  5.022369E-07  1.700479E-06  3.228713E-07  1.984208E-01  1.024531E-04  2.023059E-06  1.761675E-06  6.551098E-04  8.912923E-04  4.640830E-05  6.236907E-06  7.929887E-06  6.845533E-06
 2.841500E+02  2.503605E-01  1.786005E-04  2.975347E-08  3.919260E-08  4.363934E-08  5.220899E-08  1.475352E-01  1.477746E-04  1.142193E-06  3.965107E-01  4.375418E-03  3.536701E-04  7.442991E-06  3.060695E-03  4.724744E-07  1.604545E-06  3.091812E-07  1.957849E-01  9.742619E-05  1.955664E-06  1.701620E-06  6.428060E-04  8.745132E-04  4.337464E-05  5.807088E-06  7.386183E-06  6.471174E-06
 2.851500E+02  2.516917E-01  1.773371E-04  2.886159E-08  3.802965E-08  4.234734E-08  5.067807E-08  1.475838E-01  1.444574E-04  1.059669E-06  3.979203E-01  4.306417E-03  3.317488E-04  7.233121E-06  3.002009E-03  4.446610E-07  1.514623E-06  2.961413E-07  1.931873E-01  9.266969E-05  1.890757E-06  1.643832E-06  6.308042E-04  8.581480E-04  4.055672E-05  5.409596E-06  6.883187E-06  6.119363E-06
 2.861500E+02  2.530031E-01  1.760741E-04  2.799884E-08  3.690428E-08  4.109700E-08  4.919602E-08  1.476312E-01  1.412402E-04  9.836667E-07  3.993075E-01  4.238723E-03  3.112991E-04  7.030069E-06  2.944740E-03  4.186580E-07  1.430304E-06  2.837180E-07  1.906278E-01  8.816800E-05  1.828242E-06  1.588222E-06  6.190960E-04  8.421849E-04  3.793808E-05  5.041812E-06  6.417614E-06  5.788633E-06
 2.871500E+02  2.542949E-01  1.748121E-04  2.716425E-08  3.581527E-08  3.988696E-08  4.776126E-08  1.476774E-01  1.381192E-04  9.136284E-07  4.006724E-01  4.172312E-03  2.922152E-04  6.833596E-06  2.888849E-03  3.943374E-07  1.351206E-06  2.718797E-07  1.881060E-01  8.390646E-05  1.768026E-06  1.534703E-06  6.076731E-04  8.266124E-04  3.550357E-05  4.701345E-06  5.986464E-06  5.477617E-06
 2.881500E+02  2.555671E-01  1.735516E-04  2.635691E-08  3.476143E-08  3.871591E-08  4.637228E-08  1.477223E-01  1.350911E-04  8.490493E-07  4.020155E-01  4.107160E-03  2.743997E-04  6.643471E-06  2.834299E-03  3.715809E-07  1.276976E-06  2.605962E-07  1.856216E-01  7.987131E-05  1.710018E-06  1.483191E-06  5.965274E-04  8.114196E-04  3.323928E-05  4.386005E-06  5.586990E-06  5.185042E-06
