#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.115837E+01  5.116046E+01
 2.741500E+02  5.121328E+01  5.121539E+01
 2.751500E+02  5.126778E+01  5.126991E+01
 2.761500E+02  5.132191E+01  5.132406E+01
 2.771500E+02  5.137568E+01  5.137786E+01
 2.781500E+02  5.142914E+01  5.143134E+01
 2.791500E+02  5.148230E+01  5.148452E+01
 2.801500E+02  5.153519E+01  5.153743E+01
 2.811500E+02  5.158785E+01  5.159009E+01
 2.821500E+02  5.164028E+01  5.164255E+01
 2.831500E+02  5.169253E+01  5.169481E+01
 2.841500E+02  5.174461E+01  5.174690E+01
 2.851500E+02  5.179656E+01  5.179886E+01
 2.861500E+02  5.184839E+01  5.185070E+01
 2.871500E+02  5.190013E+01  5.190244E+01
 2.881500E+02  5.195180E+01  5.195412E+01
 2.891500E+02  5.200342E+01  5.200574E+01
 2.901500E+02  5.205501E+01  5.205734E+01
 2.911500E+02  5.210660E+01  5.210893E+01
 2.921500E+02  5.215819E+01  5.216053E+01
 2.931500E+02  5.220981E+01  5.221215E+01
 2.941500E+02  5.226148E+01  5.226382E+01
 2.951500E+02  5.231320E+01  5.231553E+01
 2.961500E+02  5.236499E+01  5.236732E+01
 2.971500E+02  5.241686E+01  5.241919E+01
 2.981500E+02  5.246882E+01  5.247115E+01
 2.991500E+02  5.252089E+01  5.252321E+01
 3.001500E+02  5.257306E+01  5.257538E+01
 3.011500E+02  5.262535E+01  5.262767E+01
 3.021500E+02  5.267777E+01  5.268008E+01
 3.031500E+02  5.273031E+01  5.273261E+01
 3.041500E+02  5.278298E+01  5.278528E+01
 3.051500E+02  5.283578E+01  5.283808E+01
 3.061500E+02  5.288872E+01  5.289101E+01
 3.071500E+02  5.294180E+01  5.294408E+01
 3.081500E+02  5.299501E+01  5.299729E+01
 3.091500E+02  5.304835E+01  5.305063E+01
 3.101500E+02  5.310183E+01  5.310410E+01
 3.111500E+02  5.315544E+01  5.315770E+01
 3.121500E+02  5.320918E+01  5.321143E+01
 3.131500E+02  5.326303E+01  5.326529E+01
 3.141500E+02  5.331701E+01  5.331926E+01
 3.151500E+02  5.337110E+01  5.337334E+01
 3.161500E+02  5.342529E+01  5.342753E+01
 3.171500E+02  5.347959E+01  5.348182E+01
 3.181500E+02  5.353398E+01  5.353621E+01
 3.191500E+02  5.358846E+01  5.359068E+01
 3.201500E+02  5.364301E+01  5.364524E+01
 3.211500E+02  5.369764E+01  5.369986E+01
 3.221500E+02  5.375233E+01  5.375455E+01
 3.231500E+02  5.380708E+01  5.380929E+01
 3.241500E+02  5.386187E+01  5.386408E+01
 3.251500E+02  5.391670E+01  5.391891E+01
 3.261500E+02  5.397155E+01  5.397377E+01
 3.271500E+02  5.402643E+01  5.402864E+01
 3.281500E+02  5.408131E+01  5.408353E+01
 3.291500E+02  5.413620E+01  5.413841E+01
 3.301500E+02  5.419107E+01  5.419329E+01
 3.311500E+02  5.424592E+01  5.424814E+01
 3.321500E+02  5.430074E+01  5.430297E+01
 3.331500E+02  5.435552E+01  5.435776E+01
 3.341500E+02  5.441026E+01  5.441249E+01
 3.351500E+02  5.446493E+01  5.446717E+01
 3.361500E+02  5.451953E+01  5.452177E+01
 3.371500E+02  5.457405E+01  5.457630E+01
 3.381500E+02  5.462848E+01  1.429199E+03
 3.391500E+02  4.241565E+01  1.421457E+03
 3.401500E+02  4.247125E+01  5.141017E+01
 3.411500E+02  4.252695E+01  5.145648E+01
 3.421500E+02  4.258277E+01  5.150305E+01
 3.431500E+02  4.263868E+01  5.154989E+01
 3.441500E+02  4.269470E+01  5.159699E+01
 3.451500E+02  4.275082E+01  5.164434E+01
 3.461500E+02  4.280702E+01  5.169193E+01
 3.471500E+02  4.286332E+01  5.173976E+01
 3.481500E+02  4.291971E+01  5.178782E+01
 3.491500E+02  4.297618E+01  5.183611E+01
 3.501500E+02  4.303273E+01  5.188463E+01
 3.511500E+02  4.308936E+01  5.193336E+01
 3.521500E+02  4.314607E+01  5.198230E+01
 3.531500E+02  4.320285E+01  5.203145E+01
 3.541500E+02  4.325970E+01  5.208080E+01
 3.551500E+02  4.331662E+01  5.213034E+01
 3.561500E+02  4.337361E+01  5.218008E+01
 3.571500E+02  4.343065E+01  5.223000E+01
 3.581500E+02  4.348776E+01  5.228010E+01
 3.591500E+02  4.354492E+01  5.233038E+01
 3.601500E+02  4.360214E+01  5.238083E+01
 3.611500E+02  4.365941E+01  5.243145E+01
 3.621500E+02  4.371673E+01  5.248223E+01
 3.631500E+02  4.377410E+01  5.253317E+01
 3.641500E+02  4.383152E+01  5.258426E+01
 3.651500E+02  4.388897E+01  5.263550E+01
 3.661500E+02  4.394647E+01  5.268689E+01
 3.671500E+02  4.400401E+01  5.273842E+01
 3.681500E+02  4.406158E+01  5.279008E+01
 3.691500E+02  4.411919E+01  5.284188E+01
 3.701500E+02  4.417683E+01  5.289381E+01
 3.711500E+02  4.423450E+01  5.294586E+01
 3.721500E+02  4.429219E+01  5.299804E+01
 3.731500E+02  4.434992E+01  5.305033E+01
 3.741500E+02  4.440767E+01  5.310273E+01
 3.751500E+02  4.446544E+01  5.315525E+01
 3.761500E+02  4.452323E+01  5.320787E+01
 3.771500E+02  4.458103E+01  5.326060E+01
 3.781500E+02  4.463886E+01  5.331342E+01
 3.791500E+02  4.469670E+01  5.336635E+01
 3.801500E+02  4.475455E+01  5.341936E+01
 3.811500E+02  4.481242E+01  5.347247E+01
 3.821500E+02  4.487029E+01  5.352566E+01
 3.831500E+02  4.492817E+01  5.357894E+01
 3.841500E+02  4.498606E+01  5.363230E+01
 3.851500E+02  4.504395E+01  5.368573E+01
 3.861500E+02  4.510184E+01  5.373924E+01
 3.871500E+02  4.515974E+01  5.379282E+01
 3.881500E+02  4.521763E+01  5.384647E+01
 3.891500E+02  4.527553E+01  5.390019E+01
