#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  3.357047E-01  3.719497E-04  1.091109E-07  1.432107E-07  1.593333E-07  1.899851E-07  3.908617E-01  1.281461E-03  4.534683E-05  1.412888E-01  6.831969E-04  3.360072E-05  4.714540E-07  1.369211E-02  8.532926E-06  2.799924E-05  2.446471E-06  1.140904E-01  3.032144E-05  1.939797E-06  1.703347E-06  7.440898E-04  1.012907E-03  3.063806E-05  3.068877E-05  3.886774E-05  1.543558E-05
 2.741500E+02  3.367001E-01  3.671639E-04  1.047604E-07  1.375472E-07  1.530436E-07  1.825430E-07  3.910738E-01  1.251277E-03  4.186884E-05  1.421504E-01  6.748532E-04  3.159566E-05  4.605489E-07  1.337756E-02  7.976989E-06  2.625981E-05  2.323905E-06  1.124273E-01  2.879437E-05  1.865208E-06  1.636437E-06  7.311330E-04  9.952059E-04  2.864989E-05  2.852116E-05  3.613681E-05  1.453537E-05
 2.751500E+02  3.376776E-01  3.624594E-04  1.006092E-07  1.321411E-07  1.470393E-07  1.754363E-07  3.912793E-01  1.222025E-03  3.868084E-05  1.429982E-01  6.665698E-04  2.971683E-05  4.498777E-07  1.307226E-02  7.460953E-06  2.464004E-05  2.208270E-06  1.107902E-01  2.735017E-05  1.793830E-06  1.572466E-06  7.184411E-04  9.778699E-04  2.679995E-05  2.651913E-05  3.361351E-05  1.369257E-05
 2.761500E+02  3.386376E-01  3.578346E-04  9.664696E-08  1.269794E-07  1.413061E-07  1.686482E-07  3.914784E-01  1.193670E-03  3.575686E-05  1.438323E-01  6.583496E-04  2.795600E-05  4.394383E-07  1.277589E-02  6.981713E-06  2.313097E-05  2.099136E-06  1.091790E-01  2.598411E-05  1.725513E-06  1.511294E-06  7.060092E-04  9.608918E-04  2.507808E-05  2.466917E-05  3.128097E-05  1.290324E-05
 2.771500E+02  3.395804E-01  3.532884E-04  9.286428E-08  1.220500E-07  1.358304E-07  1.621630E-07  3.916715E-01  1.166180E-03  3.307341E-05  1.446528E-01  6.501953E-04  2.630545E-05  4.292280E-07  1.248815E-02  6.536424E-06  2.172438E-05  1.996099E-06  1.075932E-01  2.469173E-05  1.660117E-06  1.452789E-06  6.938324E-04  9.442646E-04  2.347490E-05  2.295894E-05  2.912377E-05  1.216374E-05
 2.781500E+02  3.405062E-01  3.488192E-04  8.925209E-08  1.173411E-07  1.305993E-07  1.559656E-07  3.918587E-01  1.139525E-03  3.060922E-05  1.454601E-01  6.421093E-04  2.475802E-05  4.192443E-07  1.220875E-02  6.122477E-06  2.041269E-05  1.898785E-06  1.060328E-01  2.346883E-05  1.597507E-06  1.396826E-06  6.819056E-04  9.279814E-04  2.198176E-05  2.137715E-05  2.712782E-05  1.147068E-05
 2.791500E+02  3.414152E-01  3.444258E-04  8.580187E-08  1.128418E-07  1.256007E-07  1.500417E-07  3.920403E-01  1.113674E-03  2.834503E-05  1.462541E-01  6.340938E-04  2.330699E-05  4.094843E-07  1.193740E-02  5.737479E-06  1.918891E-05  1.806844E-06  1.044974E-01  2.231147E-05  1.537553E-06  1.343285E-06  6.702241E-04  9.120353E-04  2.059064E-05  1.991348E-05  2.528021E-05  1.082092E-05
 2.801500E+02  3.423078E-01  3.401069E-04  8.250555E-08  1.085418E-07  1.208231E-07  1.443781E-07  3.922165E-01  1.088600E-03  2.626338E-05  1.470351E-01  6.261510E-04  2.194612E-05  3.999449E-07  1.167384E-02  5.379229E-06  1.804664E-05  1.719947E-06  1.029869E-01  2.121593E-05  1.480135E-06  1.292054E-06  6.587829E-04  8.964197E-04  1.929417E-05  1.855850E-05  2.356914E-05  1.021155E-05
 2.811500E+02  3.431842E-01  3.358611E-04  7.935549E-08  1.044313E-07  1.162556E-07  1.389619E-07  3.923875E-01  1.064273E-03  2.434843E-05  1.478032E-01  6.182826E-04  2.066955E-05  3.906232E-07  1.141781E-02  5.045711E-06  1.697996E-05  1.637791E-06  1.015008E-01  2.017871E-05  1.425136E-06  1.243023E-06  6.475772E-04  8.811278E-04  1.808551E-05  1.730356E-05  2.198380E-05  9.639854E-06
 2.821500E+02  3.440448E-01  3.316872E-04  7.634448E-08  1.005009E-07  1.118881E-07  1.337811E-07  3.925534E-01  1.040668E-03  2.258581E-05  1.485586E-01  6.104903E-04  1.947184E-05  3.815158E-07  1.116905E-02  4.735067E-06  1.598340E-05  1.560089E-06  1.000390E-01  1.919653E-05  1.372446E-06  1.196090E-06  6.366024E-04  8.661530E-04  1.695835E-05  1.614075E-05  2.051430E-05  9.103331E-06
 2.831500E+02  3.448897E-01  3.275839E-04  7.346569E-08  9.674186E-08  1.077106E-07  1.288244E-07  3.927145E-01  1.017760E-03  2.096247E-05  1.493014E-01  6.027757E-04  1.834789E-05  3.726195E-07  1.092732E-02  4.445592E-06  1.505194E-05  1.486574E-06  9.860118E-02  1.826629E-05  1.321958E-06  1.151158E-06  6.258537E-04  8.514887E-04  1.590686E-05  1.506281E-05  1.915155E-05  8.599642E-06
 2.841500E+02  3.457192E-01  3.235499E-04  7.071266E-08  9.314588E-08  1.037141E-07  1.240809E-07  3.928709E-01  9.955234E-04  1.946654E-05  1.500318E-01  5.951402E-04  1.729297E-05  3.639308E-07  1.069240E-02  4.175717E-06  1.418093E-05  1.416998E-06  9.718704E-02  1.738507E-05  1.273575E-06  1.108135E-06  6.153266E-04  8.371285E-04  1.492565E-05  1.406312E-05  1.788724E-05  8.126617E-06
 2.851500E+02  3.465336E-01  3.195841E-04  6.807926E-08  8.970506E-08  9.988971E-08  1.195404E-07  3.930228E-01  9.739358E-04  1.808725E-05  1.507499E-01  5.875850E-04  1.630263E-05  3.554463E-07  1.046406E-02  3.923997E-06  1.336609E-05  1.351127E-06  9.579628E-02  1.655013E-05  1.227199E-06  1.066932E-06  6.050164E-04  8.230662E-04  1.400971E-05  1.313557E-05  1.671374E-05  7.682240E-06
 2.861500E+02  3.473332E-01  3.156852E-04  6.555970E-08  8.641194E-08  9.622925E-08  1.151932E-07  3.931704E-01  9.529743E-04  1.681479E-05  1.514560E-01  5.801111E-04  1.537273E-05  3.471624E-07  1.024207E-02  3.689102E-06  1.260345E-05  1.288742E-06  9.442861E-02  1.575888E-05  1.182740E-06  1.027465E-06  5.949186E-04  8.092953E-04  1.315443E-05  1.227458E-05  1.562405E-05  7.264636E-06
 2.871500E+02  3.481182E-01  3.118521E-04  6.314849E-08  8.325943E-08  9.272485E-08  1.110302E-07  3.933138E-01  9.326173E-04  1.564023E-05  1.521502E-01  5.727196E-04  1.449940E-05  3.390756E-07  1.002624E-02  3.469807E-06  1.188937E-05  1.229640E-06  9.308374E-02  1.500889E-05  1.140113E-06  9.896543E-07  5.850289E-04  7.958097E-04  1.235553E-05  1.147502E-05  1.461174E-05  6.872061E-06
