#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.853723E+01  5.854168E+01
 2.741500E+02  5.855907E+01  5.856354E+01
 2.751500E+02  5.858032E+01  5.858482E+01
 2.761500E+02  5.860111E+01  5.860562E+01
 2.771500E+02  5.862154E+01  5.862607E+01
 2.781500E+02  5.864171E+01  5.864624E+01
 2.791500E+02  5.866173E+01  5.866626E+01
 2.801500E+02  5.868168E+01  5.868620E+01
 2.811500E+02  5.870166E+01  5.870617E+01
 2.821500E+02  5.872175E+01  5.872625E+01
 2.831500E+02  5.874204E+01  5.874651E+01
 2.841500E+02  5.876258E+01  5.876703E+01
 2.851500E+02  5.878346E+01  5.878787E+01
 2.861500E+02  5.880472E+01  5.880909E+01
 2.871500E+02  5.882641E+01  5.883075E+01
 2.881500E+02  5.884858E+01  5.885288E+01
 2.891500E+02  5.887127E+01  5.887552E+01
 2.901500E+02  5.889451E+01  5.889871E+01
 2.911500E+02  5.891831E+01  5.892247E+01
 2.921500E+02  5.894270E+01  5.894681E+01
 2.931500E+02  5.896768E+01  5.897175E+01
 2.941500E+02  5.899328E+01  5.899729E+01
 2.951500E+02  5.901948E+01  5.902345E+01
 2.961500E+02  5.904630E+01  5.905022E+01
 2.971500E+02  5.907372E+01  5.907759E+01
 2.981500E+02  5.910174E+01  5.910557E+01
 2.991500E+02  5.913036E+01  5.913414E+01
 3.001500E+02  5.915955E+01  5.916330E+01
 3.011500E+02  5.918932E+01  5.919302E+01
 3.021500E+02  5.921964E+01  5.922330E+01
 3.031500E+02  5.925050E+01  5.925412E+01
 3.041500E+02  5.928189E+01  5.928548E+01
 3.051500E+02  5.931380E+01  5.931735E+01
 3.061500E+02  5.934620E+01  5.934972E+01
 3.071500E+02  5.937909E+01  5.938257E+01
 3.081500E+02  5.941245E+01  5.941590E+01
 3.091500E+02  5.944626E+01  5.944968E+01
 3.101500E+02  5.948052E+01  5.948391E+01
 3.111500E+02  5.951520E+01  5.951857E+01
 3.121500E+02  5.955030E+01  5.955364E+01
 3.131500E+02  5.958580E+01  5.958912E+01
 3.141500E+02  5.962169E+01  5.962498E+01
 3.151500E+02  5.965796E+01  5.966123E+01
 3.161500E+02  5.969460E+01  5.969785E+01
 3.171500E+02  5.973159E+01  5.973482E+01
 3.181500E+02  5.976894E+01  5.977215E+01
 3.191500E+02  5.980662E+01  5.980981E+01
 3.201500E+02  5.984462E+01  5.984780E+01
 3.211500E+02  5.988295E+01  5.988611E+01
 3.221500E+02  5.992158E+01  5.992472E+01
 3.231500E+02  5.996052E+01  5.996364E+01
 3.241500E+02  5.999975E+01  6.000286E+01
 3.251500E+02  6.003926E+01  6.004236E+01
 3.261500E+02  6.007905E+01  6.008213E+01
 3.271500E+02  6.011911E+01  6.012218E+01
 3.281500E+02  6.015943E+01  6.016249E+01
 3.291500E+02  6.020001E+01  6.020305E+01
 3.301500E+02  6.024083E+01  6.024387E+01
 3.311500E+02  6.028190E+01  6.028492E+01
 3.321500E+02  6.032320E+01  6.032621E+01
 3.331500E+02  6.036472E+01  6.036772E+01
 3.341500E+02  6.040646E+01  6.040945E+01
 3.351500E+02  6.044842E+01  6.045140E+01
 3.361500E+02  6.049059E+01  6.049355E+01
 3.371500E+02  6.053295E+01  6.053591E+01
 3.381500E+02  6.057551E+01  6.057846E+01
 3.391500E+02  6.061826E+01  6.062120E+01
 3.401500E+02  6.066119E+01  6.066411E+01
 3.411500E+02  6.070429E+01  6.070721E+01
 3.421500E+02  6.074756E+01  6.075047E+01
 3.431500E+02  6.079100E+01  6.079390E+01
 3.441500E+02  6.083459E+01  6.083749E+01
 3.451500E+02  6.087834E+01  6.088123E+01
 3.461500E+02  6.092223E+01  6.092511E+01
 3.471500E+02  6.096627E+01  6.096913E+01
 3.481500E+02  6.101043E+01  6.101329E+01
 3.491500E+02  6.105473E+01  6.105758E+01
 3.501500E+02  6.109916E+01  6.110200E+01
 3.511500E+02  6.114370E+01  6.114654E+01
 3.521500E+02  6.118835E+01  6.119118E+01
 3.531500E+02  6.123312E+01  6.123594E+01
 3.541500E+02  6.127798E+01  6.128080E+01
 3.551500E+02  6.132295E+01  6.132576E+01
 3.561500E+02  6.136801E+01  6.137082E+01
 3.571500E+02  6.141316E+01  6.141596E+01
 3.581500E+02  6.145840E+01  6.146119E+01
 3.591500E+02  6.150371E+01  6.150650E+01
 3.601500E+02  6.154910E+01  6.155188E+01
 3.611500E+02  6.159457E+01  6.159734E+01
 3.621500E+02  6.164010E+01  6.164286E+01
 3.631500E+02  6.168569E+01  6.168845E+01
 3.641500E+02  6.173134E+01  6.173410E+01
 3.651500E+02  6.177704E+01  6.177980E+01
 3.661500E+02  6.182280E+01  6.182554E+01
 3.671500E+02  6.186860E+01  6.187134E+01
 3.681500E+02  6.191444E+01  6.191718E+01
 3.691500E+02  6.196032E+01  6.196305E+01
 3.701500E+02  6.200623E+01  6.200897E+01
 3.711500E+02  6.205218E+01  6.205491E+01
 3.721500E+02  6.209815E+01  6.210087E+01
 3.731500E+02  6.214415E+01  6.214687E+01
 3.741500E+02  6.219016E+01  6.219288E+01
 3.751500E+02  6.223619E+01  6.223890E+01
 3.761500E+02  6.228223E+01  6.228494E+01
 3.771500E+02  6.232828E+01  6.233099E+01
 3.781500E+02  6.237434E+01  6.237704E+01
 3.791500E+02  6.242039E+01  6.242310E+01
 3.801500E+02  6.246645E+01  1.596564E+03
 3.811500E+02  5.246983E+01  1.591042E+03
 3.821500E+02  5.252001E+01  6.146797E+01
 3.831500E+02  5.257014E+01  6.151007E+01
 3.841500E+02  5.262023E+01  6.155225E+01
 3.851500E+02  5.267029E+01  6.159450E+01
 3.861500E+02  5.272029E+01  6.163682E+01
 3.871500E+02  5.277025E+01  6.167920E+01
 3.881500E+02  5.282017E+01  6.172165E+01
 3.891500E+02  5.287004E+01  6.176417E+01
 3.901500E+02  5.291985E+01  6.180673E+01
 3.911500E+02  5.296962E+01  6.184936E+01
 3.921500E+02  5.301933E+01  6.189203E+01
 3.931500E+02  5.306900E+01  6.193476E+01
 3.941500E+02  5.311860E+01  6.197753E+01
 3.951500E+02  5.316816E+01  6.202034E+01
 3.961500E+02  5.321765E+01  6.206320E+01
 3.971500E+02  5.326709E+01  6.210609E+01
 3.981500E+02  5.331647E+01  6.214902E+01
 3.991500E+02  5.336579E+01  6.219514E+01
