#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  1.933051E-02  1.652265E-02  3.739153E-03  4.907729E-03  5.460238E-03  6.510655E-03  5.378421E-03  2.249058E-03  3.003610E-05  2.109095E-03  4.490001E-03  4.696332E-03  6.571700E-03  7.841397E-04  6.366504E-03  4.895329E-03  3.498628E-03  5.656525E-03  3.425798E-04  1.434643E-03  2.312971E-04  4.024908E-04  2.005979E-02  1.556177E-02  4.884120E-02  1.232866E-02  5.756792E-03  3.539221E-03  4.717901E-03  1.687301E-03  6.941129E-03  3.877043E-02  1.188153E-03  3.898707E-03  1.570844E-03  1.899328E-01  3.587300E-02  9.141601E-02  5.344164E-03  1.145738E-02  2.955073E-03  1.045327E-02  1.673116E-01  6.019966E-02  7.910100E-02  1.568928E-02  8.794950E-03  1.718236E-02  9.928066E-04  2.646371E-02  4.459308E-03  1.904011E-03
 2.741500E+02  1.983187E-02  1.696630E-02  3.797793E-03  4.986384E-03  5.548162E-03  6.617579E-03  5.369131E-03  2.252815E-03  3.020458E-05  2.112342E-03  4.501533E-03  4.705279E-03  6.579531E-03  7.608945E-04  6.238753E-03  4.795076E-03  3.432497E-03  5.401949E-03  3.277872E-04  1.504539E-03  2.466774E-04  4.229587E-04  2.052774E-02  1.581011E-02  4.969328E-02  1.243165E-02  5.840049E-03  3.571372E-03  4.761586E-03  1.709162E-03  7.041306E-03  4.037649E-02  1.233734E-03  4.061385E-03  1.621783E-03  1.907412E-01  3.574048E-02  9.111736E-02  5.502710E-03  1.168502E-02  3.014259E-03  1.054260E-02  1.644231E-01  5.936873E-02  7.773852E-02  1.589265E-02  8.837382E-03  1.703671E-02  9.897472E-04  2.600473E-02  4.393246E-03  1.861812E-03
 2.751500E+02  2.034164E-02  1.741449E-02  3.855285E-03  5.063570E-03  5.634462E-03  6.722617E-03  5.356629E-03  2.255162E-03  3.035413E-05  2.114269E-03  4.510234E-03  4.711277E-03  6.583265E-03  7.379034E-04  6.109528E-03  4.693788E-03  3.365364E-03  5.155397E-03  3.134205E-04  1.577495E-03  2.629821E-04  4.443317E-04  2.100336E-02  1.606022E-02  5.055277E-02  1.253403E-02  5.923559E-03  3.603368E-03  4.805075E-03  1.731046E-03  7.141782E-03  4.203388E-02  1.280584E-03  4.229171E-03  1.673756E-03  1.915127E-01  3.560183E-02  9.080243E-02  5.663288E-03  1.191198E-02  3.073281E-03  1.062853E-02  1.615449E-01  5.853352E-02  7.638081E-02  1.608989E-02  8.875416E-03  1.688456E-02  9.860832E-04  2.553964E-02  4.325694E-03  1.819320E-03
 2.761500E+02  2.085913E-02  1.786657E-02  3.911514E-03  5.139135E-03  5.718967E-03  6.825563E-03  5.340945E-03  2.256100E-03  3.048452E-05  2.114876E-03  4.516096E-03  4.714323E-03  6.582906E-03  7.151936E-04  5.979103E-03  4.591676E-03  3.297377E-03  4.916934E-03  2.994868E-04  1.653566E-03  2.802520E-04  4.666320E-04  2.148633E-02  1.631188E-02  5.141901E-02  1.263571E-02  6.007275E-03  3.635188E-03  4.848335E-03  1.752940E-03  7.242504E-03  4.374242E-02  1.328692E-03  4.402063E-03  1.726737E-03  1.922456E-01  3.545712E-02  9.047142E-02  5.825726E-03  1.213795E-02  3.132060E-03  1.071095E-02  1.586791E-01  5.769478E-02  7.502875E-02  1.628066E-02  8.909028E-03  1.672626E-02  9.818300E-04  2.506942E-02  4.256812E-03  1.776633E-03
 2.771500E+02  2.138426E-02  1.832226E-02  3.966397E-03  5.212968E-03  5.801554E-03  6.926267E-03  5.322097E-03  2.255622E-03  3.059545E-05  2.114158E-03  4.519102E-03  4.714404E-03  6.578442E-03  6.927792E-04  5.847648E-03  4.488870E-03  3.228631E-03  4.686458E-03  2.859831E-04  1.732866E-03  2.985369E-04  4.898920E-04  2.197663E-02  1.656502E-02  5.229176E-02  1.273663E-02  6.091164E-03  3.666813E-03  4.891343E-03  1.774835E-03  7.343429E-03  4.550289E-02  1.378067E-03  4.580127E-03  1.780718E-03  1.929391E-01  3.530634E-02  9.012423E-02  5.989918E-03  1.236271E-02  3.190537E-03  1.078976E-02  1.558260E-01  5.685280E-02  7.368259E-02  1.646467E-02  8.938148E-03  1.656197E-02  9.769927E-04  2.459457E-02  4.186684E-03  1.733804E-03
 2.781500E+02  2.191698E-02  1.878123E-02  4.019851E-03  5.284960E-03  5.882099E-03  7.024579E-03  5.300107E-03  2.253725E-03  3.068666E-05  2.112112E-03  4.519237E-03  4.711509E-03  6.569870E-03  6.706736E-04  5.715335E-03  4.385502E-03  3.159220E-03  4.463860E-03  2.729060E-04  1.815512E-03  3.178889E-04  5.141448E-04  2.247425E-02  1.681956E-02  5.317081E-02  1.283673E-02  6.175190E-03  3.698227E-03  4.934077E-03  1.796719E-03  7.444514E-03  4.731606E-02  1.428718E-03  4.763427E-03  1.835688E-03  1.935922E-01  3.514946E-02  8.976081E-02  6.155755E-03  1.258601E-02  3.248651E-03  1.086483E-02  1.529863E-01  5.600786E-02  7.234260E-02  1.664161E-02  8.962713E-03  1.639182E-02  9.715776E-04  2.411558E-02  4.115392E-03  1.690884E-03
 2.791500E+02  2.245718E-02  1.924317E-02  4.071796E-03  5.354999E-03  5.960480E-03  7.120350E-03  5.275003E-03  2.250409E-03  3.075792E-05  2.108737E-03  4.516492E-03  4.705636E-03  6.557192E-03  6.488896E-04  5.582334E-03  4.281702E-03  3.089239E-03  4.249027E-03  2.602516E-04  1.901624E-03  3.383623E-04  5.394243E-04  2.297916E-02  1.707542E-02  5.405589E-02  1.293597E-02  6.259314E-03  3.729411E-03  4.976511E-03  1.818583E-03  7.545714E-03  4.918266E-02  1.480653E-03  4.952021E-03  1.891635E-03  1.942042E-01  3.498646E-02  8.938110E-02  6.323118E-03  1.280763E-02  3.306340E-03  1.093607E-02  1.501604E-01  5.516027E-02  7.100905E-02  1.681118E-02  8.982664E-03  1.621599E-02  9.655922E-04  2.363297E-02  4.043020E-03  1.647926E-03
 2.801500E+02  2.300518E-02  1.970793E-02  4.122165E-03  5.422998E-03  6.036596E-03  7.213458E-03  5.246798E-03  2.245666E-03  3.080892E-05  2.104029E-03  4.510847E-03  4.696768E-03  6.540394E-03  6.274326E-04  5.448755E-03  4.177554E-03  3.018748E-03  4.041768E-03  2.480111E-04  1.991365E-03  3.600195E-04  5.657720E-04  2.349154E-02  1.733261E-02  5.494702E-02  1.303428E-02  6.343506E-03  3.760351E-03  5.018627E-03  1.840418E-03  7.646992E-03  5.110407E-02  1.533892E-03  5.146015E-03  1.948557E-03  1.947745E-01  3.481726E-02  8.898486E-02  6.491927E-03  1.302735E-02  3.363549E-03  1.100336E-02  1.473483E-01  5.431004E-02  6.968184E-02  1.697310E-02  8.997912E-03  1.603451E-02  9.590375E-04  2.314697E-02  3.969609E-03  1.604956E-03
 2.811500E+02  2.356010E-02  2.017476E-02  4.170851E-03  5.488812E-03  6.110289E-03  7.303708E-03  5.215566E-03  2.239517E-03  3.083971E-05  2.098006E-03  4.502333E-03  4.684945E-03  6.519539E-03  6.063268E-04  5.314877E-03  4.073271E-03  2.947903E-03  3.842095E-03  2.361882E-04  2.084786E-03  3.829083E-04  5.932097E-04  2.401097E-02  1.759087E-02  5.584340E-02  1.313158E-02  6.427714E-03  3.791021E-03  5.060389E-03  1.862210E-03  7.748284E-03  5.307964E-02  1.588412E-03  5.345364E-03  2.006417E-03  1.953016E-01  3.464198E-02  8.857241E-02  6.661970E-03  1.324486E-02  3.420199E-03  1.106662E-02  1.445519E-01  5.345803E-02  6.836195E-02  1.712710E-02  9.008486E-03  1.584780E-02  9.519367E-04  2.265860E-02  3.895332E-03  1.562071E-03
 2.821500E+02  2.412220E-02  2.064350E-02  4.217789E-03  5.552354E-03  6.181459E-03  7.390981E-03  5.181335E-03  2.231960E-03  3.085006E-05  2.090668E-03  4.490944E-03  4.670163E-03  6.494628E-03  5.855765E-04  5.180810E-03  3.968938E-03  2.876766E-03  3.649808E-03  2.247737E-04  2.182053E-03  4.070951E-04  6.217798E-04  2.453757E-02  1.785020E-02  5.674500E-02  1.322783E-02  6.511902E-03  3.821405E-03  5.101777E-03  1.883949E-03  7.849548E-03  5.511063E-02  1.644230E-03  5.550160E-03  2.065209E-03  1.957851E-01  3.446056E-02  8.814356E-02  6.833153E-03  1.345995E-02  3.476233E-03  1.112575E-02  1.417712E-01  5.260427E-02  6.704932E-02  1.727289E-02  9.014314E-03  1.565592E-02  9.442934E-04  2.216811E-02  3.820233E-03  1.519296E-03
