#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  6.872559E-04  1.221376E-04  2.342823E-04  1.287105E-02  1.100654E-02  3.454446E-02  9.611967E-03  4.488249E-03  2.759333E-03  3.678284E-03  1.315494E-03  5.411610E-03  2.624100E-04  7.265144E-05  2.045845E-04  2.870539E-06  6.273126E-03  7.312405E-03  5.321934E-03  2.004113E-05  3.396867E-05  6.017545E-02  8.188600E-02  6.033169E-02  1.597943E-04  2.422354E-03  2.430564E-03  5.712766E-02  7.491115E-05  1.019743E-04  1.766071E-04  1.105385E-02  2.991121E-03  7.500698E-03  4.630060E-02  9.815351E-03  4.185307E-02  5.692881E-03  5.534904E-02  4.910733E-02  2.123869E-02  1.674747E-04  2.121089E-04  1.229520E-02  3.991773E-03  6.425516E-04  1.950476E-03  3.820023E-02  3.348044E-02  2.053709E-02  7.902329E-03  2.319475E-02  2.269698E-02  1.542608E-02  1.536431E-02  2.461813E-02  5.952180E-03  4.573908E-04  7.281474E-03  1.057382E-02  1.394333E-02  1.917494E-02  6.974382E-03  1.090551E-02  4.058372E-03  1.346100E-02  2.097687E-02  2.196691E-02  2.156960E-02
 2.741500E+02  7.158239E-04  1.291896E-04  2.438325E-04  1.302657E-02  1.104383E-02  3.471221E-02  9.558924E-03  4.490520E-03  2.746092E-03  3.661270E-03  1.314206E-03  5.414188E-03  2.738747E-04  7.719624E-05  2.145840E-04  3.127847E-06  6.392354E-03  7.506282E-03  5.406381E-03  2.109342E-05  3.570031E-05  5.984281E-02  8.136943E-02  6.055326E-02  1.626374E-04  2.453266E-03  2.461498E-03  5.799354E-02  7.945602E-05  1.081542E-04  1.848572E-04  1.125592E-02  3.029460E-03  7.595930E-03  4.704840E-02  9.773423E-03  4.154010E-02  5.657568E-03  5.491961E-02  4.876264E-02  2.110689E-02  1.748333E-04  2.215169E-04  1.250006E-02  4.027759E-03  6.482110E-04  1.971110E-03  3.782462E-02  3.318577E-02  2.047388E-02  7.885377E-03  2.299711E-02  2.304042E-02  1.565541E-02  1.552587E-02  2.453958E-02  5.911862E-03  4.575115E-04  7.255739E-03  1.053059E-02  1.406126E-02  1.933098E-02  6.918523E-03  1.081635E-02  4.027426E-03  1.329687E-02  2.082994E-02  2.166467E-02  2.134065E-02
 2.751500E+02  7.453533E-04  1.365899E-04  2.536866E-04  1.318188E-02  1.107996E-02  3.487639E-02  9.505507E-03  4.492285E-03  2.732708E-03  3.644053E-03  1.312784E-03  5.416156E-03  2.857525E-04  8.198847E-05  2.249869E-04  3.406035E-06  6.512541E-03  7.703378E-03  5.491099E-03  2.219118E-05  3.750443E-05  5.950817E-02  8.085166E-02  6.076780E-02  1.654935E-04  2.484120E-03  2.492373E-03  5.886054E-02  8.423916E-05  1.146579E-04  1.934213E-04  1.145944E-02  3.067749E-03  7.691022E-03  4.779884E-02  9.730917E-03  4.122730E-02  5.622095E-03  5.449069E-02  4.841768E-02  2.097464E-02  1.824506E-04  2.312597E-04  1.270596E-02  4.063448E-03  6.538192E-04  1.991641E-03  3.745124E-02  3.289219E-02  2.040909E-02  7.867729E-03  2.280009E-02  2.338489E-02  1.588533E-02  1.568657E-02  2.445915E-02  5.871450E-03  4.575780E-04  7.229474E-03  1.048668E-02  1.417807E-02  1.948540E-02  6.862750E-03  1.072734E-02  3.996478E-03  1.313442E-02  2.068279E-02  2.136631E-02  2.111337E-02
 2.761500E+02  7.758650E-04  1.443520E-04  2.638507E-04  1.333692E-02  1.111493E-02  3.503696E-02  9.451741E-03  4.493553E-03  2.719188E-03  3.626644E-03  1.311232E-03  5.417526E-03  2.980536E-04  8.703918E-05  2.358051E-04  3.706604E-06  6.633659E-03  7.903686E-03  5.576067E-03  2.333588E-05  3.938326E-05  5.917161E-02  8.033277E-02  6.097530E-02  1.683621E-04  2.514909E-03  2.523181E-03  5.972844E-02  8.927067E-05  1.214990E-04  2.023078E-04  1.166434E-02  3.105976E-03  7.785946E-03  4.855173E-02  9.687849E-03  4.091473E-02  5.586472E-03  5.406234E-02  4.807250E-02  2.084195E-02  1.903326E-04  2.413453E-04  1.291283E-02  4.098830E-03  6.593747E-04  2.012062E-03  3.708012E-02  3.259974E-02  2.034277E-02  7.849401E-03  2.260373E-02  2.373030E-02  1.611580E-02  1.584638E-02  2.437691E-02  5.830955E-03  4.575911E-04  7.202694E-03  1.044211E-02  1.429372E-02  1.963819E-02  6.807076E-03  1.063849E-02  3.965538E-03  1.297365E-02  2.053548E-02  2.107180E-02  2.088780E-02
 2.771500E+02  8.073832E-04  1.524904E-04  2.743310E-04  1.349167E-02  1.114876E-02  3.519394E-02  9.397643E-03  4.494329E-03  2.705536E-03  3.609048E-03  1.309551E-03  5.418304E-03  3.107896E-04  9.236008E-05  2.470513E-04  4.031155E-06  6.755690E-03  8.107210E-03  5.661267E-03  2.452903E-05  4.133911E-05  5.883322E-02  7.981286E-02  6.117574E-02  1.712423E-04  2.545624E-03  2.553914E-03  6.059703E-02  9.456126E-05  1.286922E-04  2.115258E-04  1.187060E-02  3.144134E-03  7.880681E-03  4.930691E-02  9.644236E-03  4.060243E-02  5.550708E-03  5.363462E-02  4.772717E-02  2.070887E-02  1.984859E-04  2.517824E-04  1.312065E-02  4.133898E-03  6.648765E-04  2.032369E-03  3.671128E-02  3.230844E-02  2.027493E-02  7.830403E-03  2.240805E-02  2.407657E-02  1.634677E-02  1.600526E-02  2.429288E-02  5.790386E-03  4.575513E-04  7.175413E-03  1.039691E-02  1.440820E-02  1.978931E-02  6.751510E-03  1.054983E-02  3.934611E-03  1.281456E-02  2.038805E-02  2.078109E-02  2.066393E-02
 2.781500E+02  8.399322E-04  1.610200E-04  2.851343E-04  1.364611E-02  1.118144E-02  3.534730E-02  9.343229E-03  4.494618E-03  2.691758E-03  3.591273E-03  1.307744E-03  5.418496E-03  3.239722E-04  9.796328E-05  2.587383E-04  4.381391E-06  6.878617E-03  8.313951E-03  5.746679E-03  2.577214E-05  4.337433E-05  5.849307E-02  7.929202E-02  6.136912E-02  1.741335E-04  2.576258E-03  2.584565E-03  6.146606E-02  1.001220E-04  1.362525E-04  2.210843E-04  1.207819E-02  3.182214E-03  7.975205E-03  5.006420E-02  9.600093E-03  4.029045E-02  5.514811E-03  5.320760E-02  4.738174E-02  2.057542E-02  2.069170E-04  2.625798E-04  1.332938E-02  4.168645E-03  6.703234E-04  2.052558E-03  3.634473E-02  3.201834E-02  2.020562E-02  7.810748E-03  2.221307E-02  2.442367E-02  1.657819E-02  1.616318E-02  2.420712E-02  5.749751E-03  4.574592E-04  7.147641E-03  1.035110E-02  1.452148E-02  1.993874E-02  6.696061E-03  1.046135E-02  3.903703E-03  1.265713E-02  2.024051E-02  2.049414E-02  2.044178E-02
 2.791500E+02  8.735370E-04  1.699561E-04  2.962671E-04  1.380020E-02  1.121297E-02  3.549705E-02  9.288515E-03  4.494425E-03  2.677859E-03  3.573324E-03  1.305812E-03  5.418109E-03  3.376133E-04  1.038613E-04  2.708791E-04  4.759118E-06  7.002422E-03  8.523913E-03  5.832285E-03  2.706678E-05  4.549131E-05  5.815125E-02  7.877033E-02  6.155544E-02  1.770350E-04  2.606804E-03  2.615125E-03  6.233531E-02  1.059643E-04  1.441953E-04  2.309927E-04  1.228706E-02  3.220207E-03  8.069497E-03  5.082346E-02  9.555435E-03  3.997884E-02  5.478791E-03  5.278132E-02  4.703628E-02  2.044162E-02  2.156327E-04  2.737462E-04  1.353899E-02  4.203065E-03  6.757146E-04  2.072625E-03  3.598049E-02  3.172945E-02  2.013487E-02  7.790447E-03  2.201879E-02  2.477151E-02  1.681004E-02  1.632010E-02  2.411965E-02  5.709060E-03  4.573154E-04  7.119393E-03  1.030468E-02  1.463354E-02  2.008645E-02  6.640735E-03  1.037307E-02  3.872819E-03  1.250136E-02  2.009291E-02  2.021092E-02  2.022134E-02
 2.801500E+02  9.082227E-04  1.793144E-04  3.077361E-04  1.395392E-02  1.124337E-02  3.564319E-02  9.233518E-03  4.493756E-03  2.663842E-03  3.555208E-03  1.303757E-03  5.417149E-03  3.517252E-04  1.100672E-04  2.834871E-04  5.166254E-06  7.127086E-03  8.737095E-03  5.918066E-03  2.841455E-05  4.769248E-05  5.780783E-02  7.824789E-02  6.173470E-02  1.799459E-04  2.637253E-03  2.645587E-03  6.320457E-02  1.120999E-04  1.525367E-04  2.412602E-04  1.249720E-02  3.258105E-03  8.163537E-03  5.158452E-02  9.510277E-03  3.966763E-02  5.442657E-03  5.235585E-02  4.669084E-02  2.030751E-02  2.246397E-04  2.852906E-04  1.374943E-02  4.237152E-03  6.810490E-04  2.092566E-03  3.561857E-02  3.144179E-02  2.006271E-02  7.769512E-03  2.182526E-02  2.512004E-02  1.704226E-02  1.647601E-02  2.403053E-02  5.668321E-03  4.571205E-04  7.090679E-03  1.025767E-02  1.474437E-02  2.023243E-02  6.585541E-03  1.028502E-02  3.841966E-03  1.234722E-02  1.994526E-02  1.993138E-02  2.000262E-02
 2.811500E+02  9.440150E-04  1.891112E-04  3.195478E-04  1.410725E-02  1.127263E-02  3.578571E-02  9.178251E-03  4.492616E-03  2.649714E-03  3.536932E-03  1.301582E-03  5.415622E-03  3.663202E-04  1.165944E-04  2.965758E-04  5.604833E-06  7.252591E-03  8.953497E-03  6.004005E-03  2.981704E-05  4.998029E-05  5.746289E-02  7.772479E-02  6.190690E-02  1.828656E-04  2.667597E-03  2.675944E-03  6.407359E-02  1.185412E-04  1.612934E-04  2.518965E-04  1.270856E-02  3.295899E-03  8.257304E-03  5.234722E-02  9.464636E-03  3.935687E-02  5.406415E-03  5.193124E-02  4.634547E-02  2.017311E-02  2.339449E-04  2.972220E-04  1.396067E-02  4.270899E-03  6.863256E-04  2.112376E-03  3.525899E-02  3.115540E-02  1.998918E-02  7.747955E-03  2.163247E-02  2.546920E-02  1.727482E-02  1.663086E-02  2.393979E-02  5.627543E-03  4.568751E-04  7.061513E-03  1.021011E-02  1.485396E-02  2.037665E-02  6.530487E-03  1.019719E-02  3.811149E-03  1.219472E-02  1.979760E-02  1.965547E-02  1.978563E-02
 2.821500E+02  9.809397E-04  1.993631E-04  3.317091E-04  1.426015E-02  1.130076E-02  3.592461E-02  9.122730E-03  4.491011E-03  2.635478E-03  3.518501E-03  1.299288E-03  5.413535E-03  3.814109E-04  1.234568E-04  3.101589E-04  6.077008E-06  7.378918E-03  9.173119E-03  6.090082E-03  3.127591E-05  5.235725E-05  5.711651E-02  7.720110E-02  6.207205E-02  1.857934E-04  2.697830E-03  2.706187E-03  6.494217E-02  1.253005E-04  1.704822E-04  2.629112E-04  1.292112E-02  3.333581E-03  8.350777E-03  5.311139E-02  9.418525E-03  3.904660E-02  5.370076E-03  5.150755E-02  4.600024E-02  2.003845E-02  2.435551E-04  3.095495E-04  1.417268E-02  4.304301E-03  6.915436E-04  2.132052E-03  3.490176E-02  3.087029E-02  1.991429E-02  7.725788E-03  2.144046E-02  2.581893E-02  1.750767E-02  1.678462E-02  2.384747E-02  5.586733E-03  4.565798E-04  7.031906E-03  1.016199E-02  1.496227E-02  2.051909E-02  6.475579E-03  1.010961E-02  3.780373E-03  1.204385E-02  1.964996E-02  1.938316E-02  1.957035E-02
