#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  8.119930E+01  8.120427E+01  1.370499E+02
 2.741500E+02  8.129700E+01  8.130197E+01  1.374070E+02
 2.751500E+02  8.139550E+01  8.140047E+01  1.377656E+02
 2.761500E+02  8.149474E+01  8.149971E+01  1.381256E+02
 2.771500E+02  8.159472E+01  8.159969E+01  1.384870E+02
 2.781500E+02  8.169544E+01  8.170041E+01  1.388498E+02
 2.791500E+02  8.179691E+01  8.180188E+01  1.392139E+02
 2.801500E+02  8.189912E+01  8.190409E+01  1.395794E+02
 2.811500E+02  8.200207E+01  8.200705E+01  1.399463E+02
 2.821500E+02  8.210576E+01  8.211074E+01  1.403144E+02
 2.831500E+02  8.221019E+01  8.221517E+01  1.406839E+02
 2.841500E+02  8.231535E+01  8.232034E+01  1.410547E+02
 2.851500E+02  8.242125E+01  8.242623E+01  1.414267E+02
 2.861500E+02  8.252788E+01  8.253286E+01  1.418000E+02
 2.871500E+02  8.263523E+01  8.264021E+01  1.421745E+02
 2.881500E+02  8.274330E+01  8.274828E+01  1.425502E+02
 2.891500E+02  8.285208E+01  8.285707E+01  1.429270E+02
 2.901500E+02  8.296157E+01  8.296656E+01  1.433051E+02
 2.911500E+02  8.307177E+01  8.307676E+01  1.436842E+02
 2.921500E+02  8.318266E+01  8.318765E+01  1.440644E+02
 2.931500E+02  8.329424E+01  8.329923E+01  1.444457E+02
 2.941500E+02  8.340650E+01  8.341149E+01  1.448280E+02
 2.951500E+02  8.351943E+01  8.352442E+01  1.452113E+02
 2.961500E+02  8.363302E+01  8.363802E+01  1.455955E+02
 2.971500E+02  8.374726E+01  8.375226E+01  1.459806E+02
 2.981500E+02  8.386215E+01  8.386715E+01  1.463666E+02
 2.991500E+02  8.397766E+01  8.398267E+01  1.467534E+02
 3.001500E+02  8.409380E+01  8.409881E+01  1.471410E+02
 3.011500E+02  8.421057E+01  8.421558E+01  1.475294E+02
 3.021500E+02  8.432791E+01  8.433293E+01  1.479184E+02
 3.031500E+02  8.444584E+01  8.445085E+01  1.483080E+02
 3.041500E+02  8.456433E+01  8.456935E+01  1.486983E+02
 3.051500E+02  8.468338E+01  8.468840E+01  1.490890E+02
 3.061500E+02  8.480297E+01  8.480799E+01  1.494803E+02
 3.071500E+02  8.492308E+01  8.492810E+01  1.498720E+02
 3.081500E+02  8.504371E+01  8.504873E+01  1.502641E+02
 3.091500E+02  8.516483E+01  8.516986E+01  1.506566E+02
 3.101500E+02  8.528644E+01  8.529147E+01  1.510493E+02
 3.111500E+02  8.540851E+01  8.541354E+01  1.514422E+02
 3.121500E+02  8.553103E+01  8.553607E+01  1.518354E+02
 3.131500E+02  8.565399E+01  8.565903E+01  1.522287E+02
 3.141500E+02  8.577736E+01  8.578240E+01  1.526220E+02
 3.151500E+02  8.590114E+01  8.590618E+01  1.530154E+02
 3.161500E+02  8.602530E+01  8.603034E+01  1.534088E+02
 3.171500E+02  8.614983E+01  8.615488E+01  1.538021E+02
 3.181500E+02  8.627472E+01  8.627977E+01  1.541952E+02
 3.191500E+02  8.639994E+01  8.640499E+01  1.545882E+02
 3.201500E+02  8.652549E+01  8.653054E+01  1.549810E+02
 3.211500E+02  8.665134E+01  8.665640E+01  1.553735E+02
 3.221500E+02  8.677749E+01  8.678255E+01  1.557657E+02
