#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  1.310002E-02  8.439982E-03  1.439688E-03  1.889625E-03  2.102358E-03  2.506801E-03  1.560929E-03  6.527233E-04  8.717097E-06  6.121030E-04  1.303091E-03  1.362973E-03  1.907243E-03  1.715359E-04  1.392716E-03  1.070887E-03  7.653488E-04  9.327058E-04  5.648806E-05  1.473100E-03  2.712391E-04  5.390531E-04  3.068282E-02  2.718450E-02  8.531958E-02  2.459641E-02  1.148514E-02  7.060957E-03  9.412494E-03  3.366266E-03  1.384797E-02  3.000699E-02  1.050238E-03  3.446164E-03  1.585776E-03  2.189789E-01  4.723494E-02  1.203699E-01  3.117705E-03  7.633681E-03  1.968869E-03  7.954159E-03  1.453991E-01  5.231540E-02  6.874126E-02  6.899088E-03  4.416877E-03  9.855034E-03  3.290686E-04  1.001765E-02  1.688040E-03  4.756906E-04
 2.741500E+02  1.344427E-02  8.684824E-03  1.467930E-03  1.927346E-03  2.144485E-03  2.557838E-03  1.567033E-03  6.575059E-04  8.815498E-06  6.165075E-04  1.313816E-03  1.373281E-03  1.920300E-03  1.676867E-04  1.374903E-03  1.056744E-03  7.564573E-04  8.989280E-04  5.454644E-05  1.541742E-03  2.885175E-04  5.646449E-04  3.127903E-02  2.749678E-02  8.642603E-02  2.467803E-02  1.159306E-02  7.089516E-03  9.452207E-03  3.392851E-03  1.397767E-02  3.124186E-02  1.089594E-03  3.586883E-03  1.634822E-03  2.194608E-01  4.693614E-02  1.196598E-01  3.215031E-03  7.792428E-03  2.010128E-03  8.024642E-03  1.428484E-01  5.157869E-02  6.753809E-02  7.011404E-03  4.450071E-03  9.791827E-03  3.297107E-04  9.887711E-03  1.670433E-03  4.683221E-04
 2.751500E+02  1.379417E-02  8.932343E-03  1.495741E-03  1.964522E-03  2.186011E-03  2.608185E-03  1.571943E-03  6.617943E-04  8.907646E-06  6.204482E-04  1.323562E-03  1.382560E-03  1.931909E-03  1.637910E-04  1.356120E-03  1.041871E-03  7.470033E-04  8.655614E-04  5.262149E-05  1.613294E-03  3.067984E-04  5.913104E-04  3.188441E-02  2.781137E-02  8.754188E-02  2.475956E-02  1.170132E-02  7.118048E-03  9.491883E-03  3.419487E-03  1.410779E-02  3.251549E-02  1.130005E-03  3.731878E-03  1.684789E-03  2.199037E-01  4.663247E-02  1.189361E-01  3.313635E-03  7.950628E-03  2.051255E-03  8.092301E-03  1.403051E-01  5.083756E-02  6.633830E-02  7.120891E-03  4.480757E-03  9.723749E-03  3.300959E-04  9.752651E-03  1.651824E-03  4.606605E-04
 2.761500E+02  1.414884E-02  9.182039E-03  1.523056E-03  2.001065E-03  2.226838E-03  2.657722E-03  1.575659E-03  6.655835E-04  8.993393E-06  6.239203E-04  1.332317E-03  1.390797E-03  1.942057E-03  1.598604E-04  1.336452E-03  1.026334E-03  7.370315E-04  8.326931E-04  5.071871E-05  1.687755E-03  3.261163E-04  6.190624E-04  3.249812E-02  2.812782E-02  8.866573E-02  2.484092E-02  1.180989E-02  7.146528E-03  9.531490E-03  3.446159E-03  1.423826E-02  3.382701E-02  1.171443E-03  3.881086E-03  1.735638E-03  2.203056E-01  4.632429E-02  1.181998E-01  3.413376E-03  8.108035E-03  2.092185E-03  8.157074E-03  1.377723E-01  5.009321E-02  6.514334E-02  7.227353E-03  4.508931E-03  9.651134E-03  3.302301E-04  9.613039E-03  1.632304E-03  4.527425E-04
 2.771500E+02  1.450823E-02  9.433725E-03  1.549832E-03  2.036918E-03  2.266902E-03  2.706373E-03  1.578176E-03  6.688656E-04  9.072551E-06  6.269168E-04  1.340062E-03  1.397975E-03  1.950723E-03  1.559019E-04  1.315946E-03  1.010168E-03  7.265662E-04  8.003603E-04  4.884063E-05  1.765224E-03  3.465227E-04  6.479370E-04  3.312016E-02  2.844605E-02  8.979732E-02  2.492203E-02  1.191871E-02  7.174931E-03  9.570994E-03  3.472856E-03  1.436904E-02  3.517693E-02  1.213914E-03  4.034552E-03  1.787358E-03  2.206661E-01  4.601156E-02  1.174508E-01  3.514180E-03  8.264481E-03  2.132876E-03  8.218876E-03  1.352507E-01  4.934594E-02  6.395352E-02  7.330612E-03  4.534544E-03  9.574075E-03  3.301130E-04  9.469115E-03  1.611908E-03  4.445857E-04
 2.781500E+02  1.487225E-02  9.687205E-03  1.576025E-03  2.072024E-03  2.306138E-03  2.754059E-03  1.579487E-03  6.716337E-04  9.144947E-06  6.294314E-04  1.346780E-03  1.404079E-03  1.957890E-03  1.519222E-04  1.294648E-03  9.934119E-04  7.156324E-04  7.685979E-04  4.698960E-05  1.845805E-03  3.680710E-04  6.779710E-04  3.375050E-02  2.876597E-02  9.093640E-02  2.500279E-02  1.202774E-02  7.203233E-03  9.610364E-03  3.499565E-03  1.450007E-02  3.656571E-02  1.257423E-03  4.192318E-03  1.839937E-03  2.209843E-01  4.569427E-02  1.166890E-01  3.615973E-03  8.419796E-03  2.173283E-03  8.277626E-03  1.327408E-01  4.859607E-02  6.276915E-02  7.430493E-03  4.557549E-03  9.492673E-03  3.297452E-04  9.321120E-03  1.590675E-03  4.362077E-04
 2.791500E+02  1.524080E-02  9.942276E-03  1.601592E-03  2.106325E-03  2.344483E-03  2.800704E-03  1.579593E-03  6.738821E-04  9.210421E-06  6.314588E-04  1.352458E-03  1.409097E-03  1.963543E-03  1.479278E-04  1.272609E-03  9.761027E-04  7.042561E-04  7.374376E-04  4.516782E-05  1.929605E-03  3.908171E-04  7.092018E-04  3.438914E-02  2.908750E-02  9.208269E-02  2.508313E-02  1.213695E-02  7.231410E-03  9.649565E-03  3.526273E-03  1.463131E-02  3.799378E-02  1.301971E-03  4.354424E-03  1.893360E-03  2.212597E-01  4.537239E-02  1.159144E-01  3.718676E-03  8.573806E-03  2.213361E-03  8.333243E-03  1.302435E-01  4.784393E-02  6.159055E-02  7.526827E-03  4.577904E-03  9.407035E-03  3.291274E-04  9.169304E-03  1.568642E-03  4.276265E-04
 2.801500E+02  1.561381E-02  1.019872E-02  1.626492E-03  2.139765E-03  2.381874E-03  2.846231E-03  1.578493E-03  6.756061E-04  9.268828E-06  6.329948E-04  1.357083E-03  1.413017E-03  1.967670E-03  1.439253E-04  1.249877E-03  9.582794E-04  6.924635E-04  7.069084E-04  4.337733E-05  2.016730E-03  4.148189E-04  7.416678E-04  3.503605E-02  2.941054E-02  9.323590E-02  2.516295E-02  1.224627E-02  7.259437E-03  9.688565E-03  3.552967E-03  1.476268E-02  3.946155E-02  1.347562E-03  4.520904E-03  1.947614E-03  2.214916E-01  4.504591E-02  1.151269E-01  3.822206E-03  8.726338E-03  2.253065E-03  8.385652E-03  1.277592E-01  4.708983E-02  6.041803E-02  7.619445E-03  4.595570E-03  9.317271E-03  3.282611E-04  9.013917E-03  1.545849E-03  4.188599E-04
 2.811500E+02  1.599115E-02  1.045633E-02  1.650684E-03  2.172289E-03  2.418249E-03  2.890564E-03  1.576191E-03  6.768022E-04  9.320039E-06  6.340365E-04  1.360646E-03  1.415833E-03  1.970264E-03  1.399209E-04  1.226504E-03  9.399810E-04  6.802818E-04  6.770365E-04  4.162002E-05  2.107294E-03  4.401367E-04  7.754081E-04  3.569118E-02  2.973500E-02  9.439575E-02  2.524218E-02  1.235567E-02  7.287288E-03  9.727331E-03  3.579633E-03  1.489414E-02  4.096943E-02  1.394197E-03  4.691789E-03  2.002680E-03  2.216795E-01  4.471483E-02  1.143266E-01  3.926475E-03  8.877217E-03  2.292349E-03  8.434780E-03  1.252887E-01  4.633411E-02  5.925190E-02  7.708185E-03  4.610516E-03  9.223500E-03  3.271484E-04  8.855212E-03  1.522335E-03  4.099262E-04
 2.821500E+02  1.637273E-02  1.071487E-02  1.674125E-03  2.203841E-03  2.453545E-03  2.933629E-03  1.572694E-03  6.774681E-04  9.363938E-06  6.345817E-04  1.363139E-03  1.417537E-03  1.971318E-03  1.359207E-04  1.202540E-03  9.212471E-04  6.677384E-04  6.478453E-04  3.989759E-05  2.201409E-03  4.668332E-04  8.104624E-04  3.635451E-02  3.006079E-02  9.556191E-02  2.532073E-02  1.246509E-02  7.314939E-03  9.765829E-03  3.606257E-03  1.502562E-02  4.251774E-02  1.441875E-03  4.867105E-03  2.058542E-03  2.218226E-01  4.437914E-02  1.135134E-01  4.031394E-03  9.026264E-03  2.331168E-03  8.480556E-03  1.228325E-01  4.557708E-02  5.809248E-02  7.792891E-03  4.622710E-03  9.125844E-03  3.257916E-04  8.693447E-03  1.498143E-03  4.008434E-04
