#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.262125E-03  5.507896E-08  8.485257E-13  1.113710E-12  1.239091E-12  1.477462E-12  9.114414E-03  7.300093E-06  8.414459E-08  3.258900E-02  3.807887E-04  6.033934E-05  8.466253E-07  1.257571E-05  2.552798E-09  8.376539E-09  1.180043E-10  1.036499E-03  8.875306E-07  9.254896E-10  8.126778E-10  4.192817E-05  5.707555E-05  5.562316E-06  5.632696E-07  7.133884E-07  4.567713E-08
 2.741500E+02  1.269177E-03  5.491580E-08  8.289561E-13  1.088393E-12  1.211015E-12  1.444440E-12  9.077836E-03  7.097083E-06  7.736755E-08  3.249094E-02  3.711221E-04  5.574002E-05  8.124851E-07  1.232136E-05  2.393659E-09  7.879794E-09  1.132393E-10  1.019634E-03  8.377455E-07  8.949456E-10  7.851791E-10  4.083319E-05  5.558146E-05  5.133009E-06  5.189501E-07  6.575190E-07  4.294770E-08
 2.751500E+02  1.276073E-03  5.474409E-08  8.097645E-13  1.063553E-12  1.183463E-12  1.412019E-12  9.041639E-03  6.901315E-06  7.118328E-08  3.239273E-02  3.617522E-04  5.151755E-05  7.799147E-07  1.207301E-05  2.245378E-09  7.415433E-09  1.086827E-10  1.003052E-03  7.909862E-07  8.654584E-10  7.586583E-10  3.977405E-05  5.413645E-05  4.739469E-06  4.784077E-07  6.063911E-07  4.039585E-08
 2.761500E+02  1.282812E-03  5.456399E-08  7.909458E-13  1.039183E-12  1.156430E-12  1.380195E-12  9.005812E-03  6.712473E-06  6.553597E-08  3.229443E-02  3.526691E-04  4.763917E-05  7.488366E-07  1.183048E-05  2.107148E-09  6.981150E-09  1.043245E-10  9.867481E-04  7.470567E-07  8.369902E-10  7.330793E-10  3.874940E-05  5.273866E-05  4.378518E-06  4.412972E-07  5.595731E-07  3.800914E-08
 2.771500E+02  1.289392E-03  5.437569E-08  7.724953E-13  1.015278E-12  1.129910E-12  1.348960E-12  8.970343E-03  6.530260E-06  6.037539E-08  3.219607E-02  3.438636E-04  4.407512E-05  7.191769E-07  1.159360E-05  1.978229E-09  6.574819E-09  1.001553E-10  9.707197E-04  7.057741E-07  8.095047E-10  7.084076E-10  3.775792E-05  5.138629E-05  4.047274E-06  4.073068E-07  5.166751E-07  3.577604E-08
 2.781500E+02  1.295814E-03  5.417937E-08  7.544085E-13  9.918324E-13  1.103898E-12  1.318308E-12  8.935222E-03  6.354391E-06  5.565640E-08  3.209772E-02  3.353265E-04  4.079832E-05  6.908655E-07  1.136221E-05  1.857941E-09  6.194479E-09  9.616616E-11  9.549629E-04  6.669682E-07  7.829672E-10  6.846100E-10  3.679838E-05  5.007762E-05  3.743124E-06  3.761552E-07  4.773448E-07  3.368590E-08
 2.791500E+02  1.302076E-03  5.397524E-08  7.366814E-13  9.688424E-13  1.078388E-12  1.288235E-12  8.900440E-03  6.184598E-06  5.133829E-08  3.199940E-02  3.270490E-04  3.778416E-05  6.638358E-07  1.113617E-05  1.745655E-09  5.838317E-09  9.234869E-11  9.394739E-04  6.304803E-07  7.573442E-10  6.616548E-10  3.586958E-05  4.881102E-05  3.463701E-06  3.475879E-07  4.412636E-07  3.172885E-08
 2.801500E+02  1.308180E-03  5.376354E-08  7.193100E-13  9.463028E-13  1.053375E-12  1.258735E-12  8.865989E-03  6.020627E-06  4.738439E-08  3.190116E-02  3.190223E-04  3.501023E-05  6.380246E-07  1.091533E-05  1.640794E-09  5.504660E-09  8.869491E-11  9.242491E-04  5.961623E-07  7.326036E-10  6.395113E-10  3.497036E-05  4.758490E-05  3.206854E-06  3.213747E-07  4.081432E-07  2.989577E-08
 2.811500E+02  1.314125E-03  5.354449E-08  7.022902E-13  9.242092E-13  1.028854E-12  1.229802E-12  8.831858E-03  5.862236E-06  4.376162E-08  3.180303E-02  3.112382E-04  3.245613E-05  6.133717E-07  1.069955E-05  1.542827E-09  5.191961E-09  8.519728E-11  9.092850E-04  5.638763E-07  7.087145E-10  6.181502E-10  3.409963E-05  4.639776E-05  2.970631E-06  2.973073E-07  3.777226E-07  2.817819E-08
 2.821500E+02  1.319912E-03  5.331835E-08  6.856184E-13  9.025572E-13  1.004821E-12  1.201433E-12  8.798041E-03  5.709195E-06  4.044012E-08  3.170505E-02  3.036885E-04  3.010330E-05  5.898202E-07  1.048870E-05  1.451261E-09  4.898787E-09  8.184864E-11  8.945779E-04  5.334935E-07  6.856472E-10  5.975434E-10  3.325634E-05  4.524814E-05  2.753261E-06  2.751971E-07  3.497654E-07  2.656827E-08
 2.831500E+02  1.325541E-03  5.308535E-08  6.692906E-13  8.813423E-13  9.812704E-13  1.173622E-12  8.764531E-03  5.561285E-06  3.739289E-08  3.160723E-02  2.963654E-04  2.793481E-05  5.673160E-07  1.028265E-05  1.365644E-09  4.623813E-09  7.864220E-11  8.801245E-04  5.048939E-07  6.633730E-10  5.776636E-10  3.243946E-05  4.413465E-05  2.553131E-06  2.548730E-07  3.240571E-07  2.505874E-08
 2.841500E+02  1.331013E-03  5.284576E-08  6.533032E-13  8.605603E-13  9.581982E-13  1.146364E-12  8.731320E-03  5.418298E-06  3.459555E-08  3.150962E-02  2.892613E-04  2.593525E-05  5.458077E-07  1.008127E-05  1.285557E-09  4.365810E-09  7.557153E-11  8.659210E-04  4.779652E-07  6.418642E-10  5.584849E-10  3.164805E-05  4.305597E-05  2.368777E-06  2.361799E-07  3.004033E-07  2.364285E-08
 2.851500E+02  1.336329E-03  5.259984E-08  6.376523E-13  8.402066E-13  9.355994E-13  1.119654E-12  8.698402E-03  5.280037E-06  3.202600E-08  3.141222E-02  2.823688E-04  2.409057E-05  5.252468E-07  9.884460E-06  1.210613E-09  4.123640E-09  7.263049E-11  8.519641E-04  4.526030E-07  6.210942E-10  5.399819E-10  3.088115E-05  4.201081E-05  2.198866E-06  2.189772E-07  2.786273E-07  2.231435E-08
