#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  3.954602E-01  5.712397E-04  2.184696E-07  2.867467E-07  3.190284E-07  3.804017E-07  2.923670E-01  3.237653E-03  3.646674E-04  5.116673E-06  3.077928E-01  1.873368E-04  6.822671E-06  5.991027E-06
 2.741500E+02  3.974554E-01  5.655005E-04  2.105223E-07  2.764092E-07  3.075501E-07  3.668309E-07  2.944190E-01  3.199833E-03  3.429619E-04  4.999127E-06  3.038207E-01  1.781367E-04  6.576587E-06  5.769958E-06
 2.751500E+02  3.994251E-01  5.598272E-04  2.029055E-07  2.664981E-07  2.965444E-07  3.538145E-07  2.964438E-01  3.162263E-03  3.226230E-04  4.884131E-06  2.998990E-01  1.694237E-04  6.340395E-06  5.557971E-06
 2.761500E+02  4.013695E-01  5.542193E-04  1.956040E-07  2.569939E-07  2.859897E-07  3.413275E-07  2.984416E-01  3.124955E-03  3.035613E-04  4.771657E-06  2.960276E-01  1.611704E-04  6.113666E-06  5.354665E-06
 2.771500E+02  4.032886E-01  5.486763E-04  1.886032E-07  2.478780E-07  2.758654E-07  3.293458E-07  3.004126E-01  3.087923E-03  2.856931E-04  4.661675E-06  2.922064E-01  1.533514E-04  5.895993E-06  5.159657E-06
 2.781500E+02  4.051825E-01  5.431976E-04  1.818895E-07  2.391329E-07  2.661521E-07  3.178468E-07  3.023569E-01  3.051176E-03  2.689406E-04  4.554153E-06  2.884351E-01  1.459424E-04  5.686987E-06  4.972582E-06
 2.791500E+02  4.070513E-01  5.377827E-04  1.754497E-07  2.307417E-07  2.568312E-07  3.068089E-07  3.042747E-01  3.014725E-03  2.532310E-04  4.449055E-06  2.847136E-01  1.389208E-04  5.486276E-06  4.793092E-06
 2.801500E+02  4.088950E-01  5.324310E-04  1.692715E-07  2.226886E-07  2.478852E-07  2.962116E-07  3.061662E-01  2.978581E-03  2.384965E-04  4.346348E-06  2.810418E-01  1.322651E-04  5.293505E-06  4.620856E-06
 2.811500E+02  4.107139E-01  5.271420E-04  1.633431E-07  2.149584E-07  2.392973E-07  2.860352E-07  3.080315E-01  2.942750E-03  2.246738E-04  4.245995E-06  2.774193E-01  1.259551E-04  5.108335E-06  4.455557E-06
 2.821500E+02  4.125081E-01  5.219153E-04  1.576532E-07  2.075368E-07  2.310516E-07  2.762613E-07  3.098709E-01  2.907242E-03  2.117039E-04  4.147958E-06  2.738459E-01  1.199718E-04  4.930443E-06  4.296894E-06
 2.831500E+02  4.142777E-01  5.167503E-04  1.521913E-07  2.004101E-07  2.231330E-07  2.668722E-07  3.116845E-01  2.872064E-03  1.995316E-04  4.052200E-06  2.703214E-01  1.142972E-04  4.759519E-06  4.144578E-06
 2.841500E+02  4.160228E-01  5.116466E-04  1.469471E-07  1.935653E-07  2.155270E-07  2.578510E-07  3.134725E-01  2.837222E-03  1.881054E-04  3.958681E-06  2.668454E-01  1.089145E-04  4.595269E-06  3.998335E-06
 2.851500E+02  4.177437E-01  5.066035E-04  1.419111E-07  1.869900E-07  2.082199E-07  2.491817E-07  3.152353E-01  2.802722E-03  1.773775E-04  3.867363E-06  2.634176E-01  1.038076E-04  4.437410E-06  3.857903E-06
 2.861500E+02  4.194405E-01  5.016207E-04  1.370740E-07  1.806725E-07  2.011988E-07  2.408492E-07  3.169729E-01  2.768569E-03  1.673030E-04  3.778204E-06  2.600377E-01  9.896159E-05  4.285674E-06  3.723031E-06
 2.871500E+02  4.211133E-01  4.966976E-04  1.324272E-07  1.746014E-07  1.944511E-07  2.328388E-07  3.186856E-01  2.734768E-03  1.578400E-04  3.691166E-06  2.567052E-01  9.436222E-05  4.139803E-06  3.593482E-06
 2.881500E+02  4.227625E-01  4.918336E-04  1.279624E-07  1.687662E-07  1.879651E-07  2.251367E-07  3.203737E-01  2.701323E-03  1.489496E-04  3.606207E-06  2.534199E-01  8.999613E-05  3.999551E-06  3.469026E-06
 2.891500E+02  4.243882E-01  4.870284E-04  1.236715E-07  1.631566E-07  1.817295E-07  2.177297E-07  3.220373E-01  2.668237E-03  1.405951E-04  3.523287E-06  2.501814E-01  8.585070E-05  3.864683E-06  3.349447E-06
 2.901500E+02  4.259905E-01  4.822814E-04  1.195472E-07  1.577630E-07  1.757335E-07  2.106053E-07  3.236768E-01  2.635514E-03  1.327427E-04  3.442366E-06  2.469891E-01  8.191404E-05  3.734974E-06  3.234536E-06
 2.911500E+02  4.275698E-01  4.775921E-04  1.155821E-07  1.525761E-07  1.699669E-07  2.037515E-07  3.252924E-01  2.603156E-03  1.253605E-04  3.363402E-06  2.438428E-01  7.817491E-05  3.610210E-06  3.124097E-06
 2.921500E+02  4.291262E-01  4.729599E-04  1.117695E-07  1.475871E-07  1.644199E-07  1.971568E-07  3.268842E-01  2.571166E-03  1.184187E-04  3.286355E-06  2.407419E-01  7.462273E-05  3.490187E-06  3.017938E-06
 2.931500E+02  4.306600E-01  4.683844E-04  1.081029E-07  1.427876E-07  1.590832E-07  1.908103E-07  3.284527E-01  2.539544E-03  1.118897E-04  3.211185E-06  2.376862E-01  7.124749E-05  3.374707E-06  2.915881E-06
 2.941500E+02  4.321713E-01  4.638651E-04  1.045760E-07  1.381695E-07  1.539480E-07  1.847016E-07  3.299980E-01  2.508293E-03  1.057475E-04  3.137853E-06  2.346750E-01  6.803976E-05  3.263583E-06  2.817751E-06
