#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  2.086718E-02  1.507126E-05  3.842650E-09  5.043571E-09  5.611374E-09  6.690866E-09  1.542728E-02  8.542036E-05  6.414116E-06  8.999689E-08  8.120625E-03  3.295056E-06  1.200036E-07  1.053758E-07
 2.741500E+02  2.084609E-02  1.482994E-05  3.680554E-09  4.832452E-09  5.376888E-09  6.413292E-09  1.544195E-02  8.391386E-05  5.995991E-06  8.739956E-08  7.967530E-03  3.114358E-06  1.149782E-07  1.008760E-07
 2.751500E+02  2.082422E-02  1.459343E-05  3.526192E-09  4.631336E-09  5.153496E-09  6.148764E-09  1.545524E-02  8.243306E-05  5.606703E-06  8.487884E-08  7.817691E-03  2.944328E-06  1.101865E-07  9.658918E-08
 2.761500E+02  2.080159E-02  1.436163E-05  3.379158E-09  4.439701E-09  4.940618E-09  5.896606E-09  1.546719E-02  8.097780E-05  5.244176E-06  8.243281E-08  7.671042E-03  2.784301E-06  1.056167E-07  9.250457E-08
 2.771500E+02  2.077821E-02  1.413444E-05  3.239068E-09  4.257053E-09  4.737707E-09  5.656179E-09  1.547784E-02  7.954789E-05  4.906488E-06  8.005952E-08  7.527520E-03  2.633654E-06  1.012577E-07  8.861185E-08
 2.781500E+02  2.075411E-02  1.391174E-05  3.105560E-09  4.082927E-09  4.544250E-09  5.426880E-09  1.548722E-02  7.814312E-05  4.591860E-06  7.775706E-08  7.387060E-03  2.491803E-06  9.709895E-08  8.490128E-08
 2.791500E+02  2.072931E-02  1.369344E-05  2.978292E-09  3.916883E-09  4.359758E-09  5.208139E-09  1.549536E-02  7.676328E-05  4.298643E-06  7.552354E-08  7.249601E-03  2.358206E-06  9.313056E-08  8.136363E-08
 2.801500E+02  2.070383E-02  1.347945E-05  2.856942E-09  3.758508E-09  4.183774E-09  4.999420E-09  1.550230E-02  7.540813E-05  4.025313E-06  7.335709E-08  7.115079E-03  2.232352E-06  8.934307E-08  7.799020E-08
 2.811500E+02  2.067768E-02  1.326967E-05  2.741207E-09  3.607410E-09  4.015864E-09  4.800214E-09  1.550806E-02  7.407741E-05  3.770454E-06  7.125587E-08  6.983435E-03  2.113766E-06  8.572757E-08  7.477272E-08
 2.821500E+02  2.065089E-02  1.306400E-05  2.630800E-09  3.463221E-09  3.855618E-09  4.610044E-09  1.551269E-02  7.277086E-05  3.532758E-06  6.921806E-08  6.854608E-03  2.002000E-06  8.227557E-08  7.170338E-08
 2.831500E+02  2.062347E-02  1.286237E-05  2.525450E-09  3.325589E-09  3.702650E-09  4.428455E-09  1.551620E-02  7.148820E-05  3.311011E-06  6.724188E-08  6.728538E-03  1.896639E-06  7.897908E-08  6.877480E-08
 2.841500E+02  2.059545E-02  1.266468E-05  2.424900E-09  3.194187E-09  3.556595E-09  4.255020E-09  1.551864E-02  7.022915E-05  3.104089E-06  6.532560E-08  6.605167E-03  1.797291E-06  7.583047E-08  6.597996E-08
 2.851500E+02  2.056683E-02  1.247084E-05  2.328910E-09  3.068702E-09  3.417107E-09  4.089334E-09  1.552002E-02  6.899340E-05  2.910951E-06  6.346748E-08  6.484438E-03  1.703592E-06  7.282255E-08  6.331223E-08
 2.861500E+02  2.053765E-02  1.228078E-05  2.237250E-09  2.948840E-09  3.283860E-09  3.931012E-09  1.552039E-02  6.778066E-05  2.730631E-06  6.166584E-08  6.366295E-03  1.615198E-06  6.994849E-08  6.076534E-08
 2.871500E+02  2.050792E-02  1.209441E-05  2.149704E-09  2.834322E-09  3.156544E-09  3.779694E-09  1.551976E-02  6.659062E-05  2.562232E-06  5.991905E-08  6.250681E-03  1.531791E-06  6.720181E-08  5.833333E-08
 2.881500E+02  2.047765E-02  1.191165E-05  2.066068E-09  2.724883E-09  3.034867E-09  3.635036E-09  1.551817E-02  6.542295E-05  2.404926E-06  5.822548E-08  6.137541E-03  1.453069E-06  6.457637E-08  5.601057E-08
 2.891500E+02  2.044687E-02  1.173243E-05  1.986150E-09  2.620276E-09  2.918554E-09  3.496713E-09  1.551564E-02  6.427735E-05  2.257941E-06  5.658356E-08  6.026823E-03  1.378752E-06  6.206633E-08  5.379171E-08
 2.901500E+02  2.041559E-02  1.155666E-05  1.909765E-09  2.520263E-09  2.807341E-09  3.364418E-09  1.551220E-02  6.315347E-05  2.120564E-06  5.499176E-08  5.918473E-03  1.308576E-06  5.966618E-08  5.167169E-08
 2.911500E+02  2.038382E-02  1.138428E-05  1.836741E-09  2.424621E-09  2.700982E-09  3.237860E-09  1.550788E-02  6.205100E-05  1.992131E-06  5.344856E-08  5.812440E-03  1.242295E-06  5.737066E-08  4.964572E-08
 2.921500E+02  2.035159E-02  1.121522E-05  1.766914E-09  2.333138E-09  2.599240E-09  3.116763E-09  1.550270E-02  6.096960E-05  1.872029E-06  5.195251E-08  5.708672E-03  1.179677E-06  5.517479E-08  4.770923E-08
 2.931500E+02  2.031891E-02  1.104939E-05  1.700130E-09  2.245614E-09  2.501895E-09  3.000865E-09  1.549668E-02  5.990894E-05  1.759685E-06  5.050217E-08  5.607119E-03  1.120506E-06  5.307386E-08  4.585792E-08
 2.941500E+02  2.028580E-02  1.088674E-05  1.636240E-09  2.161858E-09  2.408735E-09  2.889919E-09  1.548986E-02  5.886869E-05  1.654570E-06  4.909615E-08  5.507733E-03  1.064579E-06  5.106337E-08  4.408770E-08
 2.951500E+02  2.025227E-02  1.072719E-05  1.575106E-09  2.081691E-09  2.319561E-09  2.783690E-09  1.548225E-02  5.784850E-05  1.556192E-06  4.773309E-08  5.410466E-03  1.011704E-06  4.913908E-08  4.239468E-08
 2.961500E+02  2.021834E-02  1.057069E-05  1.516595E-09  2.004942E-09  2.234183E-09  2.681955E-09  1.547387E-02  5.684806E-05  1.464093E-06  4.641167E-08  5.315269E-03  9.617032E-07  4.729692E-08  4.077518E-08
 2.971500E+02  2.018402E-02  1.041715E-05  1.460584E-09  1.931448E-09  2.152421E-09  2.584502E-09  1.546476E-02  5.586701E-05  1.377850E-06  4.513061E-08  5.222098E-03  9.144091E-07  4.553308E-08  3.922570E-08
 2.981500E+02  2.014933E-02  1.026653E-05  1.406952E-09  1.861057E-09  2.074106E-09  2.491132E-09  1.545493E-02  5.490503E-05  1.297067E-06  4.388865E-08  5.130906E-03  8.696642E-07  4.384388E-08  3.774293E-08
 2.991500E+02  2.011428E-02  1.011876E-05  1.355589E-09  1.793623E-09  1.999076E-09  2.401654E-09  1.544441E-02  5.396178E-05  1.221379E-06  4.268458E-08  5.041649E-03  8.273208E-07  4.222589E-08  3.632372E-08
 3.001500E+02  2.007888E-02  9.973777E-06  1.306386E-09  1.729008E-09  1.927178E-09  2.315888E-09  1.543321E-02  5.303693E-05  1.150443E-06  4.151722E-08  4.954285E-03  7.872402E-07  4.067579E-08  3.496509E-08
 3.011500E+02  2.004316E-02  9.831525E-06  1.259244E-09  1.667080E-09  1.858266E-09  2.233661E-09  1.542135E-02  5.213015E-05  1.083944E-06  4.038541E-08  4.868769E-03  7.492925E-07  3.919045E-08  3.366419E-08
 3.021500E+02  2.000712E-02  9.691946E-06  1.214066E-09  1.607715E-09  1.792201E-09  2.154812E-09  1.540887E-02  5.124112E-05  1.021587E-06  3.928805E-08  4.785061E-03  7.133555E-07  3.776692E-08  3.241832E-08
 3.031500E+02  1.997078E-02  9.554982E-06  1.170760E-09  1.550796E-09  1.728854E-09  2.079186E-09  1.539577E-02  5.036951E-05  9.630970E-07  3.822405E-08  4.703119E-03  6.793143E-07  3.640235E-08  3.122494E-08
