#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  9.771139E+01  9.986300E+01  2.480097E+02
 2.741500E+02  9.776364E+01  9.992517E+01  2.482369E+02
 2.751500E+02  9.781568E+01  9.998710E+01  2.484624E+02
 2.761500E+02  9.786752E+01  1.000488E+02  2.486862E+02
 2.771500E+02  9.791917E+01  1.001103E+02  2.489085E+02
 2.781500E+02  9.797063E+01  1.001716E+02  2.491291E+02
 2.791500E+02  9.802191E+01  1.002326E+02  2.493483E+02
 2.801500E+02  9.807301E+01  1.002935E+02  2.495659E+02
 2.811500E+02  9.812394E+01  1.003542E+02  2.497821E+02
 2.821500E+02  9.817471E+01  1.004146E+02  2.499968E+02
 2.831500E+02  9.822533E+01  1.004749E+02  2.502102E+02
 2.841500E+02  9.827579E+01  1.005351E+02  2.504222E+02
 2.851500E+02  9.832611E+01  1.005950E+02  2.506328E+02
 2.861500E+02  9.837629E+01  1.006548E+02  2.508422E+02
 2.871500E+02  9.842633E+01  1.007145E+02  2.510502E+02
 2.881500E+02  9.847625E+01  1.007740E+02  2.512571E+02
 2.891500E+02  9.852603E+01  1.008333E+02  2.514627E+02
 2.901500E+02  9.857570E+01  1.008925E+02  2.516671E+02
 2.911500E+02  9.862525E+01  1.009516E+02  2.518703E+02
 2.921500E+02  9.867469E+01  1.010105E+02  2.520724E+02
 2.931500E+02  9.872402E+01  1.010693E+02  2.522733E+02
 2.941500E+02  9.877326E+01  1.011280E+02  2.524732E+02
 2.951500E+02  9.882239E+01  1.011866E+02  2.526719E+02
 2.961500E+02  9.887142E+01  1.012450E+02  2.528696E+02
 2.971500E+02  9.892037E+01  1.013034E+02  2.530663E+02
 2.981500E+02  9.896923E+01  1.013616E+02  2.532620E+02
 2.991500E+02  9.901801E+01  1.014198E+02  2.534567E+02
 3.001500E+02  9.906670E+01  1.014778E+02  2.536504E+02
 3.011500E+02  9.911533E+01  1.015358E+02  2.538431E+02
 3.021500E+02  9.916388E+01  1.015936E+02  2.540350E+02
 3.031500E+02  9.921236E+01  1.016514E+02  2.542259E+02
 3.041500E+02  9.926077E+01  1.017091E+02  2.544159E+02
 3.051500E+02  9.930912E+01  1.017667E+02  2.546050E+02
 3.061500E+02  9.935741E+01  1.018242E+02  2.547932E+02
 3.071500E+02  9.940565E+01  1.018817E+02  2.549806E+02
 3.081500E+02  9.945383E+01  1.019391E+02  2.551672E+02
 3.091500E+02  9.950197E+01  1.019964E+02  2.553530E+02
 3.101500E+02  9.955005E+01  1.020537E+02  2.555379E+02
 3.111500E+02  9.959809E+01  1.021109E+02  2.557221E+02
 3.121500E+02  9.964609E+01  1.021681E+02  2.559055E+02
 3.131500E+02  9.969404E+01  1.022252E+02  2.560881E+02
 3.141500E+02  9.974197E+01  1.022822E+02  2.562700E+02
 3.151500E+02  9.978985E+01  1.023392E+02  2.564512E+02
 3.161500E+02  9.983771E+01  1.023962E+02  2.566317E+02
 3.171500E+02  9.988553E+01  1.024531E+02  2.568114E+02
 3.181500E+02  9.993333E+01  1.025100E+02  2.569905E+02
 3.191500E+02  9.998110E+01  1.025668E+02  2.571688E+02
 3.201500E+02  1.000288E+02  1.026236E+02  2.573465E+02
 3.211500E+02  1.000766E+02  1.026804E+02  2.575236E+02
 3.221500E+02  1.001243E+02  1.027372E+02  2.577000E+02
 3.231500E+02  1.001720E+02  1.027939E+02  2.578758E+02
 3.241500E+02  1.002197E+02  1.028506E+02  2.580509E+02
 3.251500E+02  1.002673E+02  1.029072E+02  2.582254E+02
 3.261500E+02  1.003150E+02  1.029639E+02  2.583994E+02
 3.271500E+02  1.003626E+02  1.030205E+02  2.585727E+02
 3.281500E+02  1.004102E+02  1.030771E+02  2.587455E+02
 3.291500E+02  1.004579E+02  1.031337E+02  2.589176E+02
 3.301500E+02  1.005055E+02  1.031902E+02  2.590892E+02
 3.311500E+02  1.005531E+02  1.032468E+02  2.592603E+02
 3.321500E+02  1.006008E+02  1.033033E+02  2.594308E+02
 3.331500E+02  1.006484E+02  1.033599E+02  2.596008E+02
 3.341500E+02  1.006960E+02  1.034164E+02  2.597702E+02
 3.351500E+02  1.007436E+02  1.034729E+02  2.599391E+02
