#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.643217E+01  5.643561E+01
 2.741500E+02  5.647450E+01  5.647796E+01
 2.751500E+02  5.651621E+01  5.651971E+01
 2.761500E+02  5.655747E+01  5.656100E+01
 2.771500E+02  5.659832E+01  5.660187E+01
 2.781500E+02  5.663881E+01  5.664238E+01
 2.791500E+02  5.667899E+01  5.668258E+01
 2.801500E+02  5.671890E+01  5.672252E+01
 2.811500E+02  5.675861E+01  5.676224E+01
 2.821500E+02  5.679814E+01  5.680178E+01
 2.831500E+02  5.683755E+01  5.684120E+01
 2.841500E+02  5.687687E+01  5.688053E+01
 2.851500E+02  5.691615E+01  5.691981E+01
 2.861500E+02  5.695542E+01  5.695908E+01
 2.871500E+02  5.699471E+01  5.699837E+01
 2.881500E+02  5.703405E+01  5.703771E+01
 2.891500E+02  5.707348E+01  5.707714E+01
 2.901500E+02  5.711303E+01  5.711667E+01
 2.911500E+02  5.715270E+01  5.715634E+01
 2.921500E+02  5.719253E+01  5.719616E+01
 2.931500E+02  5.723253E+01  5.723616E+01
 2.941500E+02  5.727273E+01  5.727635E+01
 2.951500E+02  5.731313E+01  5.731674E+01
 2.961500E+02  5.735375E+01  5.735734E+01
 2.971500E+02  5.739459E+01  5.739818E+01
 2.981500E+02  5.743568E+01  5.743925E+01
 2.991500E+02  5.747701E+01  5.748057E+01
 3.001500E+02  5.751859E+01  5.752214E+01
 3.011500E+02  5.756042E+01  5.756396E+01
 3.021500E+02  5.760251E+01  5.760604E+01
 3.031500E+02  5.764486E+01  5.764838E+01
 3.041500E+02  5.768748E+01  5.769099E+01
 3.051500E+02  5.773035E+01  5.773385E+01
 3.061500E+02  5.777349E+01  5.777698E+01
 3.071500E+02  5.781688E+01  5.782036E+01
 3.081500E+02  5.786053E+01  5.786400E+01
 3.091500E+02  5.790444E+01  5.790790E+01
 3.101500E+02  5.794860E+01  5.795205E+01
 3.111500E+02  5.799300E+01  5.799645E+01
 3.121500E+02  5.803765E+01  5.804109E+01
 3.131500E+02  5.808254E+01  5.808597E+01
 3.141500E+02  5.812766E+01  5.813109E+01
 3.151500E+02  5.817301E+01  5.817644E+01
 3.161500E+02  5.821859E+01  5.822201E+01
 3.171500E+02  5.826438E+01  5.826779E+01
 3.181500E+02  5.831039E+01  5.831380E+01
 3.191500E+02  5.835660E+01  5.836000E+01
 3.201500E+02  5.840301E+01  5.840641E+01
 3.211500E+02  5.844961E+01  5.845301E+01
 3.221500E+02  5.849639E+01  5.849979E+01
 3.231500E+02  5.854335E+01  5.854675E+01
 3.241500E+02  5.859048E+01  5.859388E+01
 3.251500E+02  5.863778E+01  5.864118E+01
 3.261500E+02  5.868522E+01  5.868862E+01
 3.271500E+02  5.873282E+01  5.873622E+01
 3.281500E+02  5.878055E+01  5.878395E+01
 3.291500E+02  5.882840E+01  5.883181E+01
 3.301500E+02  5.887638E+01  5.887979E+01
 3.311500E+02  5.892447E+01  5.892788E+01
 3.321500E+02  5.897266E+01  5.897607E+01
 3.331500E+02  5.902094E+01  5.902436E+01
 3.341500E+02  5.906930E+01  5.907273E+01
 3.351500E+02  5.911774E+01  1.418188E+03
 3.361500E+02  4.740754E+01  1.410977E+03
 3.371500E+02  4.747055E+01  5.646761E+01
 3.381500E+02  4.753363E+01  5.652047E+01
 3.391500E+02  4.759677E+01  5.657357E+01
 3.401500E+02  4.765997E+01  5.662691E+01
 3.411500E+02  4.772323E+01  5.668047E+01
 3.421500E+02  4.778655E+01  5.673424E+01
 3.431500E+02  4.784992E+01  5.678823E+01
 3.441500E+02  4.791334E+01  5.684243E+01
 3.451500E+02  4.797680E+01  5.689683E+01
 3.461500E+02  4.804030E+01  5.695143E+01
 3.471500E+02  4.810385E+01  5.700621E+01
 3.481500E+02  4.816743E+01  5.706118E+01
 3.491500E+02  4.823105E+01  5.711634E+01
 3.501500E+02  4.829470E+01  5.717166E+01
 3.511500E+02  4.835838E+01  5.722716E+01
 3.521500E+02  4.842209E+01  5.728282E+01
 3.531500E+02  4.848582E+01  5.733863E+01
 3.541500E+02  4.854957E+01  5.739461E+01
 3.551500E+02  4.861334E+01  5.745073E+01
 3.561500E+02  4.867712E+01  5.750700E+01
 3.571500E+02  4.874092E+01  5.756340E+01
 3.581500E+02  4.880474E+01  5.761995E+01
