#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  2.074668E+01  2.945321E-02  4.883850E-03                                 111
 2.741500E+02  2.084800E+01  2.945321E-02  4.853235E-03                                 111
 2.751500E+02  2.094904E+01  2.945321E-02  4.816283E-03                                 111
 2.761500E+02  2.104979E+01  2.945321E-02  4.780032E-03                                 112
 2.771500E+02  2.115028E+01  2.945321E-02  4.744454E-03                                 111
 2.781500E+02  2.125049E+01  2.945321E-02  4.709520E-03                                 111
 2.791500E+02  2.135044E+01  2.945321E-02  4.675205E-03                                 111
 2.801500E+02  2.145012E+01  2.945321E-02  4.641487E-03                                 111
 2.811500E+02  2.154956E+01  2.945321E-02  4.608344E-03                                 111
 2.821500E+02  2.164874E+01  2.945321E-02  4.575756E-03                                 111
 2.831500E+02  2.174768E+01  2.945321E-02  4.543706E-03                                 111
 2.841500E+02  2.184637E+01  2.945321E-02  4.512175E-03                                 111
 2.851500E+02  2.194482E+01  2.945321E-02  4.481149E-03                                 111
 2.861500E+02  2.204304E+01  2.945321E-02  4.450612E-03                                 111
 2.871500E+02  2.214103E+01  2.945321E-02  4.420551E-03                                 111
 2.881500E+02  2.223880E+01  2.945321E-02  4.390954E-03                                 111
 2.891500E+02  2.233633E+01  2.945321E-02  4.361807E-03                                 111
 2.901500E+02  2.243365E+01  2.945321E-02  4.333100E-03                                 111
 2.911500E+02  2.253075E+01  2.945321E-02  4.304822E-03                                 111
 2.921500E+02  2.262763E+01  2.945321E-02  4.276962E-03                                 111
 2.931500E+02  2.272430E+01  2.945321E-02  4.249512E-03                                 111
 2.941500E+02  2.282077E+01  2.945321E-02  4.222461E-03                                 111
 2.951500E+02  2.291702E+01  2.945321E-02  4.195802E-03                                 111
 2.961500E+02  2.301308E+01  2.945321E-02  4.169525E-03                                 111
 2.971500E+02  2.310893E+01  2.945321E-02  4.143624E-03                                 111
 2.981500E+02  2.320459E+01  2.945321E-02  4.118089E-03                                 111
 2.991500E+02  2.330005E+01  2.945321E-02  4.092914E-03                                 111
 3.001500E+02  2.339532E+01  2.945321E-02  4.068092E-03                                 111
 3.011500E+02  2.349040E+01  2.945321E-02  4.043616E-03                                 111
 3.021500E+02  2.358529E+01  2.945321E-02  4.019479E-03                                 111
 3.031500E+02  2.368000E+01  2.945321E-02  3.995674E-03                                 111
