#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  3.637461E+01  4.664123E+01
 2.741500E+02  3.639501E+01  4.664710E+01
 2.751500E+02  3.641586E+01  4.663920E+01
 2.761500E+02  3.643714E+01  4.663233E+01
 2.771500E+02  3.645885E+01  4.662646E+01
 2.781500E+02  3.648098E+01  4.662155E+01
 2.791500E+02  3.650353E+01  4.661756E+01
 2.801500E+02  3.652649E+01  4.661445E+01
 2.811500E+02  3.654985E+01  4.661221E+01
 2.821500E+02  3.657361E+01  4.661080E+01
 2.831500E+02  3.659777E+01  4.661020E+01
 2.841500E+02  3.662231E+01  4.661038E+01
 2.851500E+02  3.664723E+01  4.661133E+01
 2.861500E+02  3.667253E+01  4.661302E+01
 2.871500E+02  3.669820E+01  4.661544E+01
 2.881500E+02  3.672423E+01  4.661857E+01
 2.891500E+02  3.675062E+01  4.662239E+01
 2.901500E+02  3.677737E+01  4.662689E+01
 2.911500E+02  3.680446E+01  4.663206E+01
 2.921500E+02  3.683190E+01  4.663788E+01
 2.931500E+02  3.685968E+01  4.664435E+01
 2.941500E+02  3.688779E+01  4.665144E+01
 2.951500E+02  3.691622E+01  4.665915E+01
 2.961500E+02  3.694498E+01  4.666748E+01
 2.971500E+02  3.697405E+01  4.667640E+01
 2.981500E+02  3.700343E+01  4.668590E+01
 2.991500E+02  3.703313E+01  4.669599E+01
 3.001500E+02  3.706312E+01  4.670665E+01
 3.011500E+02  3.709341E+01  4.671788E+01
 3.021500E+02  3.712399E+01  4.672965E+01
 3.031500E+02  3.715485E+01  4.674197E+01
 3.041500E+02  3.718600E+01  4.675483E+01
 3.051500E+02  3.721742E+01  4.676822E+01
 3.061500E+02  3.724911E+01  4.678214E+01
 3.071500E+02  3.728107E+01  4.679656E+01
 3.081500E+02  3.731330E+01  4.681150E+01
 3.091500E+02  3.734578E+01  4.682693E+01
 3.101500E+02  3.737851E+01  4.684286E+01
 3.111500E+02  3.741149E+01  4.685927E+01
 3.121500E+02  3.744471E+01  4.687616E+01
 3.131500E+02  3.747817E+01  4.689353E+01
 3.141500E+02  3.751187E+01  4.691136E+01
 3.151500E+02  3.754579E+01  4.692964E+01
 3.161500E+02  3.757994E+01  4.694838E+01
 3.171500E+02  3.761431E+01  4.696756E+01
 3.181500E+02  3.764890E+01  4.698718E+01
 3.191500E+02  3.768370E+01  4.700723E+01
 3.201500E+02  3.771871E+01  4.702771E+01
 3.211500E+02  3.775392E+01  4.704860E+01
 3.221500E+02  3.778933E+01  4.706990E+01
 3.231500E+02  3.782494E+01  4.709161E+01
 3.241500E+02  3.786074E+01  4.711372E+01
 3.251500E+02  3.789672E+01  4.713622E+01
 3.261500E+02  3.793289E+01  4.715911E+01
 3.271500E+02  3.796925E+01  4.718237E+01
 3.281500E+02  3.800577E+01  4.720601E+01
 3.291500E+02  3.804247E+01  4.723001E+01
 3.301500E+02  3.807934E+01  4.725438E+01
 3.311500E+02  3.811637E+01  4.727910E+01
 3.321500E+02  3.815357E+01  4.730417E+01
 3.331500E+02  3.819092E+01  4.732959E+01
 3.341500E+02  3.822843E+01  4.735534E+01
 3.351500E+02  3.826608E+01  4.738142E+01
 3.361500E+02  3.830389E+01  4.740783E+01
 3.371500E+02  3.834184E+01  4.743456E+01
 3.381500E+02  3.837993E+01  4.746160E+01
 3.391500E+02  3.841816E+01  4.748895E+01
 3.401500E+02  3.845652E+01  4.751660E+01
 3.411500E+02  3.849501E+01  4.754455E+01
 3.421500E+02  3.853363E+01  4.757279E+01
 3.431500E+02  3.857238E+01  4.760131E+01
 3.441500E+02  3.861125E+01  4.763012E+01
 3.451500E+02  3.865023E+01  4.765920E+01
 3.461500E+02  3.868934E+01  4.768856E+01
 3.471500E+02  3.872855E+01  4.771818E+01
 3.481500E+02  3.876788E+01  4.774806E+01
 3.491500E+02  3.880731E+01  4.777819E+01
 3.501500E+02  3.884685E+01  4.780857E+01
 3.511500E+02  3.888649E+01  4.783920E+01
 3.521500E+02  3.892623E+01  4.787007E+01
 3.531500E+02  3.896607E+01  4.790118E+01
 3.541500E+02  3.900599E+01  4.793251E+01
 3.551500E+02  3.904602E+01  4.796407E+01
 3.561500E+02  3.908612E+01  4.799585E+01
 3.571500E+02  3.912632E+01  4.802785E+01
 3.581500E+02  3.916660E+01  4.806006E+01
 3.591500E+02  3.920696E+01  4.809248E+01
 3.601500E+02  3.924740E+01  4.812510E+01
 3.611500E+02  3.928792E+01  4.815793E+01
 3.621500E+02  3.932851E+01  4.819094E+01
 3.631500E+02  3.936917E+01  4.822415E+01
 3.641500E+02  3.940990E+01  4.825754E+01
 3.651500E+02  3.945071E+01  4.829112E+01
 3.661500E+02  3.949157E+01  4.832487E+01
 3.671500E+02  3.953250E+01  4.835880E+01
 3.681500E+02  3.957349E+01  4.839290E+01
 3.691500E+02  3.961454E+01  4.842716E+01
 3.701500E+02  3.965565E+01  4.846159E+01
 3.711500E+02  3.969681E+01  4.849618E+01
 3.721500E+02  3.973803E+01  4.853092E+01
 3.731500E+02  3.977929E+01  4.856582E+01
 3.741500E+02  3.982061E+01  4.860086E+01
 3.751500E+02  3.986198E+01  4.863605E+01
 3.761500E+02  3.990339E+01  4.867138E+01
 3.771500E+02  3.994484E+01  4.870684E+01
 3.781500E+02  3.998634E+01  4.874244E+01
 3.791500E+02  4.002787E+01  4.877818E+01
 3.801500E+02  4.006945E+01  4.881404E+01
 3.811500E+02  4.011106E+01  4.885002E+01
 3.821500E+02  4.015271E+01  4.888613E+01
 3.831500E+02  4.019439E+01  4.892236E+01
