#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  7.051888E-01  1.692130E-03  1.075027E-06  1.410998E-06  1.569848E-06  1.871848E-06  1.064629E-01  3.999267E-04  1.528013E-05  2.143966E-07  1.861835E-01  3.844022E-05  6.855669E-06  6.020003E-06
 2.741500E+02  7.063188E-01  1.665616E-03  1.027707E-06  1.349348E-06  1.501369E-06  1.790760E-06  1.075689E-01  3.983694E-04  1.454931E-05  2.120756E-07  1.839788E-01  3.675713E-05  6.600553E-06  5.790985E-06
 2.751500E+02  7.074372E-01  1.639733E-03  9.828323E-07  1.290862E-06  1.436400E-06  1.713805E-06  1.086638E-01  3.967320E-04  1.385324E-05  2.097216E-07  1.817960E-01  3.515118E-05  6.356119E-06  5.571755E-06
 2.761500E+02  7.085438E-01  1.614461E-03  9.402579E-07  1.235356E-06  1.374737E-06  1.640743E-06  1.097477E-01  3.950180E-04  1.319036E-05  2.073383E-07  1.796353E-01  3.361878E-05  6.121878E-06  5.361858E-06
 2.771500E+02  7.096387E-01  1.589782E-03  8.998503E-07  1.182658E-06  1.316190E-06  1.571352E-06  1.108204E-01  3.932312E-04  1.255918E-05  2.049291E-07  1.774970E-01  3.215653E-05  5.897369E-06  5.160861E-06
 2.781500E+02  7.107216E-01  1.565677E-03  8.614843E-07  1.132607E-06  1.260578E-06  1.505420E-06  1.118818E-01  3.913748E-04  1.195826E-05  2.024974E-07  1.753812E-01  3.076116E-05  5.682150E-06  4.968353E-06
 2.791500E+02  7.117926E-01  1.542130E-03  8.250429E-07  1.085050E-06  1.207735E-06  1.442753E-06  1.129319E-01  3.894525E-04  1.138622E-05  2.000463E-07  1.732881E-01  2.942955E-05  5.475803E-06  4.783942E-06
 2.801500E+02  7.128517E-01  1.519123E-03  7.904163E-07  1.039848E-06  1.157504E-06  1.383165E-06  1.139706E-01  3.874675E-04  1.084173E-05  1.975791E-07  1.712177E-01  2.815875E-05  5.277928E-06  4.607258E-06
 2.811500E+02  7.138987E-01  1.496641E-03  7.575018E-07  9.968672E-07  1.109739E-06  1.326485E-06  1.149978E-01  3.854232E-04  1.032350E-05  1.950986E-07  1.691702E-01  2.694592E-05  5.088145E-06  4.437948E-06
 2.821500E+02  7.149337E-01  1.474668E-03  7.262032E-07  9.559836E-07  1.064301E-06  1.272551E-06  1.160135E-01  3.833229E-04  9.830327E-06  1.926077E-07  1.671457E-01  2.578836E-05  4.906093E-06  4.275674E-06
 2.831500E+02  7.159567E-01  1.453190E-03  6.964303E-07  9.170807E-07  1.021061E-06  1.221212E-06  1.170178E-01  3.811698E-04  9.361029E-06  1.901091E-07  1.651442E-01  2.468347E-05  4.731429E-06  4.120117E-06
 2.841500E+02  7.169676E-01  1.432191E-03  6.680985E-07  8.800492E-07  9.798984E-07  1.172326E-06  1.180104E-01  3.789668E-04  8.914485E-06  1.876054E-07  1.631658E-01  2.362882E-05  4.563823E-06  3.970975E-06
 2.851500E+02  7.179665E-01  1.411659E-03  6.411284E-07  8.447868E-07  9.406996E-07  1.125758E-06  1.189915E-01  3.767172E-04  8.489620E-06  1.850992E-07  1.612105E-01  2.262205E-05  4.402965E-06  3.827956E-06
 2.861500E+02  7.189534E-01  1.391579E-03  6.154455E-07  8.111971E-07  9.033577E-07  1.081383E-06  1.199611E-01  3.744238E-04  8.085405E-06  1.825927E-07  1.592783E-01  2.166092E-05  4.248557E-06  3.690787E-06
 2.871500E+02  7.199282E-01  1.371939E-03  5.909799E-07  7.791896E-07  8.677725E-07  1.039084E-06  1.209191E-01  3.720896E-04  7.700856E-06  1.800883E-07  1.573692E-01  2.074330E-05  4.100315E-06  3.559204E-06
 2.881500E+02  7.208910E-01  1.352727E-03  5.676658E-07  7.486795E-07  8.338496E-07  9.987499E-07  1.218655E-01  3.697173E-04  7.335032E-06  1.775879E-07  1.554831E-01  1.986716E-05  3.957969E-06  3.432960E-06
 2.891500E+02  7.218419E-01  1.333930E-03  5.454415E-07  7.195868E-07  8.015007E-07  9.602763E-07  1.228004E-01  3.673097E-04  6.987034E-06  1.750937E-07  1.536202E-01  1.903057E-05  3.821263E-06  3.311816E-06
 2.901500E+02  7.227808E-01  1.315537E-03  5.242489E-07  6.918365E-07  7.706422E-07  9.235653E-07  1.237238E-01  3.648694E-04  6.656003E-06  1.726076E-07  1.517802E-01  1.823166E-05  3.689952E-06  3.195547E-06
 2.911500E+02  7.237078E-01  1.297536E-03  5.040335E-07  6.653578E-07  7.411959E-07  8.885247E-07  1.246357E-01  3.623991E-04  6.341119E-06  1.701312E-07  1.499632E-01  1.746870E-05  3.563801E-06  3.083936E-06
 2.921500E+02  7.246230E-01  1.279918E-03  4.847437E-07  6.400842E-07  7.130880E-07  8.550676E-07  1.255361E-01  3.599011E-04  6.041599E-06  1.676664E-07  1.481690E-01  1.673998E-05  3.442587E-06  2.976780E-06
 2.931500E+02  7.255265E-01  1.262672E-03  4.663314E-07  6.159530E-07  6.862490E-07  8.231122E-07  1.264252E-01  3.573779E-04  5.756696E-06  1.652146E-07  1.463976E-01  1.604393E-05  3.326099E-06  2.873882E-06
 2.941500E+02  7.264182E-01  1.245787E-03  4.487508E-07  5.929054E-07  6.606134E-07  7.925815E-07  1.273029E-01  3.548318E-04  5.485698E-06  1.627774E-07  1.446488E-01  1.537901E-05  3.214134E-06  2.775057E-06
 2.951500E+02  7.272983E-01  1.229253E-03  4.319591E-07  5.708857E-07  6.361195E-07  7.634028E-07  1.281693E-01  3.522651E-04  5.227924E-06  1.603562E-07  1.429226E-01  1.474377E-05  3.106498E-06  2.680127E-06
 2.961500E+02  7.281667E-01  1.213062E-03  4.159158E-07  5.498415E-07  6.127093E-07  7.355077E-07  1.290244E-01  3.496799E-04  4.982728E-06  1.579522E-07  1.412189E-01  1.413683E-05  3.003006E-06  2.588923E-06
 2.971500E+02  7.290237E-01  1.197205E-03  4.005829E-07  5.297233E-07  5.903279E-07  7.088313E-07  1.298684E-01  3.470784E-04  4.749492E-06  1.555666E-07  1.395375E-01  1.355687E-05  2.903484E-06  2.501285E-06
 2.981500E+02  7.298693E-01  1.181672E-03  3.859244E-07  5.104846E-07  5.689235E-07  6.833129E-07  1.307013E-01  3.444626E-04  4.527628E-06  1.532006E-07  1.378782E-01  1.300264E-05  2.807762E-06  2.417057E-06
 2.991500E+02  7.307035E-01  1.166455E-03  3.719063E-07  4.920813E-07  5.484474E-07  6.588948E-07  1.315232E-01  3.418344E-04  4.316577E-06  1.508552E-07  1.362410E-01  1.247293E-05  2.715682E-06  2.336095E-06
 3.001500E+02  7.315264E-01  1.151545E-03  3.584967E-07  4.744719E-07  5.288534E-07  6.355226E-07  1.323341E-01  3.391957E-04  4.115804E-06  1.485312E-07  1.346256E-01  1.196662E-05  2.627089E-06  2.258257E-06
 3.011500E+02  7.323382E-01  1.136936E-03  3.456653E-07  4.576172E-07  5.100981E-07  6.131450E-07  1.331342E-01  3.365483E-04  3.924803E-06  1.462297E-07  1.330319E-01  1.148261E-05  2.541838E-06  2.183412E-06
 3.021500E+02  7.331389E-01  1.122618E-03  3.333836E-07  4.414802E-07  4.921402E-07  5.917135E-07  1.339235E-01  3.338939E-04  3.743091E-06  1.439513E-07  1.314598E-01  1.101987E-05  2.459789E-06  2.111431E-06
 3.031500E+02  7.339286E-01  1.108586E-03  3.216246E-07  4.260258E-07  4.749409E-07  5.711821E-07  1.347020E-01  3.312341E-04  3.570206E-06  1.416968E-07  1.299090E-01  1.057743E-05  2.380810E-06  2.042194E-06
 3.041500E+02  7.347075E-01  1.094830E-03  3.103629E-07  4.112208E-07  4.584635E-07  5.515075E-07  1.354700E-01  3.285706E-04  3.405713E-06  1.394668E-07  1.283794E-01  1.015433E-05  2.304772E-06  1.975584E-06
 3.051500E+02  7.354755E-01  1.081345E-03  2.995743E-07  3.970341E-07  4.426731E-07  5.326486E-07  1.362274E-01  3.259049E-04  3.249196E-06  1.372620E-07  1.268708E-01  9.749682E-06  2.231555E-06  1.911491E-06
 3.061500E+02  7.362329E-01  1.068124E-03  2.892360E-07  3.834359E-07  4.275370E-07  5.145666E-07  1.369744E-01  3.232384E-04  3.100258E-06  1.350829E-07  1.253830E-01  9.362642E-06  2.161043E-06  1.849810E-06
 3.071500E+02  7.369798E-01  1.055160E-03  2.793265E-07  3.703983E-07  4.130240E-07  4.972247E-07  1.377111E-01  3.205725E-04  2.958523E-06  1.329298E-07  1.239158E-01  8.992397E-06  2.093124E-06  1.790441E-06
 3.081500E+02  7.377161E-01  1.042446E-03  2.698254E-07  3.578947E-07  3.991047E-07  4.805881E-07  1.384376E-01  3.179085E-04  2.823634E-06  1.308034E-07  1.224691E-01  8.638174E-06  2.027692E-06  1.733286E-06
 3.091500E+02  7.384421E-01  1.029977E-03  2.607133E-07  3.459000E-07  3.857511E-07  4.646238E-07  1.391540E-01  3.152477E-04  2.695252E-06  1.287038E-07  1.210425E-01  8.299237E-06  1.964647E-06  1.678254E-06
 3.101500E+02  7.391579E-01  1.017747E-03  2.519720E-07  3.343903E-07  3.729367E-07  4.493006E-07  1.398603E-01  3.125913E-04  2.573052E-06  1.266314E-07  1.196358E-01  7.974887E-06  1.903891E-06  1.625257E-06
 3.111500E+02  7.398635E-01  1.005749E-03  2.435841E-07  3.233432E-07  3.606367E-07  4.345887E-07  1.405567E-01  3.099405E-04  2.456727E-06  1.245865E-07  1.182490E-01  7.664455E-06  1.845332E-06  1.574212E-06
 3.121500E+02  7.405592E-01  9.939778E-04  2.355332E-07  3.127372E-07  3.488272E-07  4.204603E-07  1.412433E-01  3.072963E-04  2.345987E-06  1.225692E-07  1.168817E-01  7.367307E-06  1.788882E-06  1.525039E-06
