#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.965065E+01  4.965143E+01
 2.741500E+02  4.973234E+01  4.973313E+01
 2.751500E+02  4.981407E+01  4.981487E+01
 2.761500E+02  4.989585E+01  4.989665E+01
 2.771500E+02  4.997766E+01  4.997848E+01
 2.781500E+02  5.005953E+01  5.006035E+01
 2.791500E+02  5.014143E+01  5.014225E+01
 2.801500E+02  5.022337E+01  5.022420E+01
 2.811500E+02  5.030534E+01  5.030619E+01
 2.821500E+02  5.038735E+01  5.038820E+01
 2.831500E+02  5.046940E+01  5.047026E+01
 2.841500E+02  5.055148E+01  5.055235E+01
 2.851500E+02  5.063360E+01  5.063448E+01
 2.861500E+02  5.071575E+01  5.071663E+01
 2.871500E+02  5.079793E+01  5.079882E+01
 2.881500E+02  5.088014E+01  5.088104E+01
 2.891500E+02  5.096238E+01  5.096329E+01
 2.901500E+02  5.104466E+01  5.104557E+01
 2.911500E+02  5.112696E+01  5.112788E+01
 2.921500E+02  5.120929E+01  5.121022E+01
 2.931500E+02  5.129165E+01  5.129259E+01
 2.941500E+02  5.137404E+01  5.137499E+01
 2.951500E+02  5.145645E+01  5.145741E+01
 2.961500E+02  5.153890E+01  5.153986E+01
 2.971500E+02  5.162136E+01  5.162234E+01
 2.981500E+02  5.170386E+01  5.170484E+01
 2.991500E+02  5.178638E+01  5.178736E+01
 3.001500E+02  5.186892E+01  5.186991E+01
 3.011500E+02  5.195149E+01  5.195249E+01
 3.021500E+02  5.203408E+01  5.203509E+01
 3.031500E+02  5.211669E+01  5.211770E+01
 3.041500E+02  5.219932E+01  5.220034E+01
 3.051500E+02  5.228197E+01  5.228300E+01
 3.061500E+02  5.236464E+01  5.236568E+01
 3.071500E+02  5.244732E+01  5.244837E+01
 3.081500E+02  5.253003E+01  5.253108E+01
 3.091500E+02  5.261274E+01  5.261380E+01
 3.101500E+02  5.269547E+01  5.269654E+01
 3.111500E+02  5.277820E+01  5.277928E+01
 3.121500E+02  5.286095E+01  5.286204E+01
