#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  3.493155E+01  4.426986E+01
 2.741500E+02  3.497455E+01  4.430176E+01
 2.751500E+02  3.501798E+01  4.432334E+01
 2.761500E+02  3.506182E+01  4.434605E+01
 2.771500E+02  3.510607E+01  4.436985E+01
 2.781500E+02  3.515072E+01  4.439470E+01
 2.791500E+02  3.519577E+01  4.442053E+01
 2.801500E+02  3.524120E+01  4.444733E+01
 2.811500E+02  3.528701E+01  4.447504E+01
 2.821500E+02  3.533319E+01  4.450364E+01
 2.831500E+02  3.537974E+01  4.453309E+01
 2.841500E+02  3.542664E+01  4.456337E+01
 2.851500E+02  3.547390E+01  4.459444E+01
 2.861500E+02  3.552149E+01  4.462627E+01
 2.871500E+02  3.556943E+01  4.465886E+01
 2.881500E+02  3.561770E+01  4.469216E+01
 2.891500E+02  3.566630E+01  4.472617E+01
 2.901500E+02  3.571521E+01  4.476085E+01
 2.911500E+02  3.576444E+01  4.479619E+01
 2.921500E+02  3.581398E+01  4.483218E+01
 2.931500E+02  3.586382E+01  4.486879E+01
 2.941500E+02  3.591396E+01  4.490600E+01
 2.951500E+02  3.596439E+01  4.494381E+01
 2.961500E+02  3.601511E+01  4.498220E+01
 2.971500E+02  3.606612E+01  4.502114E+01
 2.981500E+02  3.611740E+01  4.506064E+01
 2.991500E+02  3.616895E+01  4.510067E+01
 3.001500E+02  3.622076E+01  4.514122E+01
 3.011500E+02  3.627284E+01  4.518228E+01
 3.021500E+02  3.632518E+01  4.522384E+01
 3.031500E+02  3.637777E+01  4.526588E+01
 3.041500E+02  3.643061E+01  4.530840E+01
 3.051500E+02  3.648369E+01  4.535139E+01
 3.061500E+02  3.653702E+01  4.539483E+01
 3.071500E+02  3.659057E+01  4.543871E+01
 3.081500E+02  3.664436E+01  4.548303E+01
 3.091500E+02  3.669837E+01  4.552777E+01
 3.101500E+02  3.675261E+01  4.557293E+01
 3.111500E+02  3.680706E+01  4.561850E+01
 3.121500E+02  3.686173E+01  4.566446E+01
 3.131500E+02  3.691661E+01  4.571081E+01
 3.141500E+02  3.697169E+01  4.575755E+01
 3.151500E+02  3.702698E+01  4.580465E+01
 3.161500E+02  3.708246E+01  4.585212E+01
 3.171500E+02  3.713814E+01  4.589995E+01
 3.181500E+02  3.719400E+01  4.594813E+01
 3.191500E+02  3.725006E+01  4.599665E+01
 3.201500E+02  3.730629E+01  4.604551E+01
 3.211500E+02  3.736271E+01  4.609469E+01
 3.221500E+02  3.741930E+01  4.614419E+01
 3.231500E+02  3.747607E+01  4.619401E+01
 3.241500E+02  3.753300E+01  4.624414E+01
 3.251500E+02  3.759010E+01  4.629456E+01
 3.261500E+02  3.764736E+01  4.634528E+01
 3.271500E+02  3.770478E+01  4.639629E+01
 3.281500E+02  3.776235E+01  4.644758E+01
 3.291500E+02  3.782007E+01  4.649915E+01
 3.301500E+02  3.787795E+01  4.655098E+01
 3.311500E+02  3.793597E+01  4.660308E+01
 3.321500E+02  3.799413E+01  4.665544E+01
 3.331500E+02  3.805243E+01  4.670805E+01
 3.341500E+02  3.811087E+01  4.676091E+01
 3.351500E+02  3.816944E+01  4.681401E+01
 3.361500E+02  3.822815E+01  4.686734E+01
 3.371500E+02  3.828697E+01  4.692091E+01
 3.381500E+02  3.834593E+01  4.697470E+01
 3.391500E+02  3.840500E+01  4.702872E+01
 3.401500E+02  3.846420E+01  4.708295E+01
 3.411500E+02  3.852351E+01  4.713739E+01
 3.421500E+02  3.858293E+01  4.719203E+01
 3.431500E+02  3.864246E+01  4.724688E+01
 3.441500E+02  3.870210E+01  4.730193E+01
 3.451500E+02  3.876185E+01  4.735716E+01
 3.461500E+02  3.882170E+01  4.741259E+01
 3.471500E+02  3.888164E+01  4.746820E+01
 3.481500E+02  3.894169E+01  4.752399E+01
 3.491500E+02  3.900183E+01  4.757995E+01
 3.501500E+02  3.906206E+01  4.763608E+01
 3.511500E+02  3.912238E+01  4.769238E+01
 3.521500E+02  3.918279E+01  4.774884E+01
 3.531500E+02  3.924329E+01  4.780546E+01
 3.541500E+02  3.930386E+01  4.786223E+01
 3.551500E+02  3.936452E+01  4.791916E+01
 3.561500E+02  3.942525E+01  4.797623E+01
 3.571500E+02  3.948606E+01  4.803344E+01
 3.581500E+02  3.954695E+01  4.809080E+01
 3.591500E+02  3.960790E+01  4.814829E+01
 3.601500E+02  3.966892E+01  4.820591E+01
 3.611500E+02  3.973001E+01  4.826366E+01
 3.621500E+02  3.979117E+01  4.832153E+01
 3.631500E+02  3.985238E+01  4.837953E+01
 3.641500E+02  3.991366E+01  4.843765E+01
 3.651500E+02  3.997500E+01  4.849588E+01
 3.661500E+02  4.003639E+01  4.855422E+01
 3.671500E+02  4.009783E+01  4.861267E+01
 3.681500E+02  4.015933E+01  4.867123E+01
 3.691500E+02  4.022088E+01  4.872989E+01
 3.701500E+02  4.028248E+01  4.878865E+01
 3.711500E+02  4.034412E+01  4.884751E+01
 3.721500E+02  4.040581E+01  4.890646E+01
 3.731500E+02  4.046754E+01  4.896550E+01
 3.741500E+02  4.052931E+01  4.902463E+01
 3.751500E+02  4.059112E+01  4.908385E+01
 3.761500E+02  4.065296E+01  4.914314E+01
 3.771500E+02  4.071484E+01  4.920252E+01
 3.781500E+02  4.077676E+01  4.926198E+01
 3.791500E+02  4.083871E+01  4.932150E+01
 3.801500E+02  4.090068E+01  4.938111E+01
 3.811500E+02  4.096269E+01  4.944078E+01
 3.821500E+02  4.102472E+01  4.950051E+01
 3.831500E+02  4.108678E+01  4.956031E+01
 3.841500E+02  4.114886E+01  4.962018E+01
 3.851500E+02  4.121097E+01  4.968010E+01
 3.861500E+02  4.127309E+01  4.974008E+01
 3.871500E+02  4.133523E+01  4.980012E+01
 3.881500E+02  4.139739E+01  4.986021E+01
 3.891500E+02  4.145957E+01  4.992035E+01
 3.901500E+02  4.152176E+01  4.998054E+01
 3.911500E+02  4.158396E+01  5.004077E+01
 3.921500E+02  4.164617E+01  5.010105E+01
 3.931500E+02  4.170840E+01  5.016137E+01
 3.941500E+02  4.177063E+01  5.022173E+01
 3.951500E+02  4.183287E+01  5.028213E+01
 3.961500E+02  4.189511E+01  5.034256E+01
 3.971500E+02  4.195736E+01  5.040303E+01
 3.981500E+02  4.201961E+01  5.046353E+01
 3.991500E+02  4.208187E+01  5.052492E+01
