#         T/K          A/kJ          G/kJ
  2.731500000000E+02   2.289451566865E+01   2.289810358263E+01
  2.741500000000E+02   2.277827773437E+01   2.278186681423E+01
  2.751500000000E+02   2.266166482152E+01   2.266525508139E+01
  2.761500000000E+02   2.254467640487E+01   2.254826785784E+01
  2.771500000000E+02   2.242731209775E+01   2.243090475646E+01
  2.781500000000E+02   2.230957165981E+01   2.231316553645E+01
  2.791500000000E+02   2.219145499570E+01   2.219505010198E+01
  2.801500000000E+02   2.207296215612E+01   2.207655850327E+01
  2.811500000000E+02   2.195409333448E+01   2.195769093323E+01
  2.821500000000E+02   2.183484886611E+01   2.183844772670E+01
  2.831500000000E+02   2.171522922411E+01   2.171882935627E+01
  2.841500000000E+02   2.159523501883E+01   2.159883643178E+01
  2.851500000000E+02   2.147486699161E+01   2.147846969408E+01
  2.861500000000E+02   2.135412601194E+01   2.135773001214E+01
  2.871500000000E+02   2.123301307260E+01   2.123661837825E+01
  2.881500000000E+02   2.111152928466E+01   2.111513590297E+01
  2.891500000000E+02   2.098967587223E+01   2.099328380994E+01
  2.901500000000E+02   2.086745416669E+01   2.087106343008E+01
  2.911500000000E+02   2.074486560091E+01   2.074847619577E+01
  2.921500000000E+02   2.062191170281E+01   2.062552363451E+01
  2.931500000000E+02   2.049859408951E+01   2.050220736298E+01
  2.941500000000E+02   2.037491446041E+01   2.037852908017E+01
  2.951500000000E+02   2.025087459114E+01   2.025449056131E+01
  2.961500000000E+02   2.012647632536E+01   2.013009364970E+01
  2.971500000000E+02   2.000172157115E+01   2.000534025305E+01
  2.981500000000E+02   1.987661229136E+01   1.988023233390E+01
  2.991500000000E+02   1.975115049851E+01   1.975477190445E+01
  3.001500000000E+02   1.962533824808E+01   1.962896101990E+01
  3.011500000000E+02   1.949917763166E+01   1.950280177156E+01
  3.021500000000E+02   1.937267077155E+01   1.937629628152E+01
  3.031500000000E+02   1.924581981378E+01   1.924944669558E+01
  3.041500000000E+02   1.911862692258E+01   1.912225517778E+01
  3.051500000000E+02   1.899109427462E+01   1.899472390463E+01
  3.061500000000E+02   1.886322405315E+01   1.886685505923E+01
  3.071500000000E+02   1.873501844324E+01   1.873865082654E+01
  3.081500000000E+02   1.860647962612E+01   1.861011338770E+01
  3.091500000000E+02   1.847760977457E+01   1.848124491541E+01
  3.101500000000E+02   1.834841104832E+01   1.835204756936E+01
  3.111500000000E+02   1.821888558931E+01   1.822252349146E+01
  3.121500000000E+02   1.808903551823E+01   1.809267480239E+01
  3.131500000000E+02   1.795886292993E+01   1.796250359703E+01
  3.141500000000E+02   1.782836989012E+01   1.783201194113E+01
  3.151500000000E+02   1.769755843202E+01   1.770120186797E+01
  3.161500000000E+02   1.756643055243E+01   1.757007537443E+01
  3.171500000000E+02   1.743498821033E+01   1.743863441957E+01
  3.181500000000E+02   1.730323332261E+01   1.730688092042E+01
  3.191500000000E+02   1.717116776233E+01   1.717481675017E+01
  3.201500000000E+02   1.703879335628E+01   1.704244373575E+01
  3.211500000000E+02   1.690611188295E+01   1.690976365585E+01
  3.221500000000E+02   1.677312507048E+01   1.677677823876E+01
  3.231500000000E+02   1.663983459526E+01   1.664348916109E+01
  3.241500000000E+02   1.650624208011E+01   1.650989804587E+01
  3.251500000000E+02   1.637234909309E+01   1.637600646140E+01
  3.261500000000E+02   1.623815714629E+01   1.624181591999E+01
  3.271500000000E+02   1.610366769479E+01   1.610732787700E+01
  3.281500000000E+02   1.596888213573E+01   1.597254372982E+01
  3.291500000000E+02   1.583380180768E+01   1.583746481732E+01
  3.301500000000E+02   1.569842798990E+01   1.570209241904E+01
  3.311500000000E+02   1.556276190184E+01   1.556642775473E+01
  3.321500000000E+02   1.542680470284E+01   1.543047198406E+01
  3.331500000000E+02   1.529055749176E+01   1.529422620620E+01
  3.341500000000E+02   1.515402130671E+01   1.515769145960E+01
  3.351500000000E+02   1.501719712520E+01   1.502086872211E+01
  3.361500000000E+02   1.488008586396E+01   1.488375891081E+01
  3.371500000000E+02   1.474268837850E+01   1.474636288157E+01
  3.381500000000E+02   1.460500546444E+01   1.460868143040E+01
  3.391500000000E+02   1.446703785711E+01   1.447071529299E+01
  3.401500000000E+02   1.432878622922E+01   1.433246514243E+01
  3.411500000000E+02   1.419025119733E+01   1.419393159569E+01
  3.421500000000E+02   1.405143331751E+01   1.405511520923E+01
  3.431500000000E+02   1.391233308074E+01   1.391601647446E+01
  3.441500000000E+02   1.093303686503E+01   1.373755355777E+01
  3.451500000000E+02   1.068542244757E+01   1.349876712118E+01
  3.461500000000E+02   1.043767285544E+01   1.325983801718E+01
  3.471500000000E+02   1.018978839975E+01   1.302076668292E+01
  3.481500000000E+02   9.941769387814E+00   1.278155354950E+01
  3.491500000000E+02   9.693616123254E+00   1.254219904205E+01
  3.501500000000E+02   9.445328906077E+00   1.230270357990E+01
  3.511500000000E+02   9.196908032757E+00   1.206306757672E+01
  3.521500000000E+02   8.948353796327E+00   1.182329144059E+01
  3.531500000000E+02   8.699666486456E+00   1.158337557418E+01
  3.541500000000E+02   8.450846389529E+00   1.134332037484E+01
  3.551500000000E+02   8.201893788724E+00   1.110312623473E+01
  3.561500000000E+02   7.952808964090E+00   1.086279354092E+01
  3.571500000000E+02   7.703592192620E+00   1.062232267549E+01
  3.581500000000E+02   7.454243748321E+00   1.038171401569E+01
  3.591500000000E+02   7.204763902285E+00   1.014096793397E+01
  3.601500000000E+02   6.955152922759E+00   9.900084798138E+00
  3.611500000000E+02   6.705411075205E+00   9.659064971423E+00
  3.621500000000E+02   6.455538622370E+00   9.417908812597E+00
  3.631500000000E+02   6.205535824347E+00   9.176616676056E+00
  3.641500000000E+02   5.955402938634E+00   8.935188911910E+00
  3.651500000000E+02   5.705140220192E+00   8.693625866079E+00
  3.661500000000E+02   5.454747921508E+00   8.451927880375E+00
  3.671500000000E+02   5.204226292644E+00   8.210095292586E+00
  3.681500000000E+02   4.953575581293E+00   7.968128436560E+00
  3.691500000000E+02   4.702796032833E+00   7.726027642289E+00
  3.701500000000E+02   4.451887890377E+00   7.483793235979E+00
  3.711500000000E+02   4.200851394822E+00   7.241425540136E+00
  3.721500000000E+02   3.949686784898E+00   6.998924873634E+00
  3.731500000000E+02   3.698394297212E+00   6.756291551788E+00
  3.741500000000E+02   3.446974166299E+00   6.513525886431E+00
  3.751500000000E+02   3.195426624658E+00   6.270628185977E+00
  3.761500000000E+02   2.943751902802E+00   6.027598755491E+00
  3.771500000000E+02   2.691950229295E+00   5.784437896755E+00
  3.781500000000E+02   2.440021830795E+00   5.541145908333E+00
  3.791500000000E+02   2.187966932093E+00   5.297723085631E+00
  3.801500000000E+02   1.935785756146E+00   5.054169720964E+00
  3.811500000000E+02   1.683478524122E+00   4.810486103610E+00
  3.821500000000E+02   1.431045455430E+00   4.566672519871E+00
  3.831500000000E+02   1.178486767757E+00   4.322729253132E+00
  3.841500000000E+02   9.258026771023E-01   4.078656583913E+00
  3.851500000000E+02   6.729933978094E-01   3.834454789925E+00
  3.861500000000E+02   4.200591425984E-01   3.590124146126E+00
  3.871500000000E+02   1.670001225970E-01   3.345664924767E+00
  3.881500000000E+02  -8.618345262886E-02   3.101077395447E+00
  3.891500000000E+02  -3.394913750458E-01   2.856361825164E+00
  3.901500000000E+02  -5.929234381241E-01   2.611518478358E+00
  3.911500000000E+02  -8.464794368108E-01   2.366547616962E+00
