#         T/K          A/kJ          G/kJ
  2.731500000000E+02   1.248040387634E+01   1.248504591806E+01
  2.741500000000E+02   1.233483559707E+01   1.233948021585E+01
  2.751500000000E+02   1.218862743626E+01   1.219327466483E+01
  2.761500000000E+02   1.204177951663E+01   1.204642938262E+01
  2.771500000000E+02   1.189429249311E+01   1.189894502175E+01
  2.781500000000E+02   1.174616756451E+01   1.175082277856E+01
  2.791500000000E+02   1.159740646658E+01   1.160206438634E+01
  2.801500000000E+02   1.144801146141E+01   1.145267210463E+01
  2.811500000000E+02   1.129798532164E+01   1.130264870356E+01
  2.821500000000E+02   1.114733131483E+01   1.115199744819E+01
  2.831500000000E+02   1.099605317986E+01   1.100072207494E+01
  2.841500000000E+02   1.084415510430E+01   1.084882676897E+01
  2.851500000000E+02   1.069164169681E+01   1.069631613658E+01
  2.861500000000E+02   1.053851796044E+01   1.054319517858E+01
  2.871500000000E+02   1.038478926085E+01   1.038946925846E+01
  2.881500000000E+02   1.023046129620E+01   1.023514407231E+01
  2.891500000000E+02   1.007554006364E+01   1.008022561536E+01
  2.901500000000E+02   9.920031829758E+00   9.924720152377E+00
  2.911500000000E+02   9.763943095585E+00   9.768634182697E+00
  2.921500000000E+02   9.607280566011E+00   9.611974409657E+00
  2.931500000000E+02   9.450051118334E+00   9.454747709133E+00
  2.941500000000E+02   9.292261771879E+00   9.296961099161E+00
  2.951500000000E+02   9.133919659050E+00   9.138621710992E+00
  2.961500000000E+02   8.975031997383E+00   8.979736761137E+00
  2.971500000000E+02   8.815606063491E+00   8.820313525314E+00
  2.981500000000E+02   8.655649167633E+00   8.660359313010E+00
  2.991500000000E+02   8.495168632095E+00   8.499881445859E+00
  3.001500000000E+02   8.334171768450E+00   8.338887234891E+00
  3.011500000000E+02   8.172665860724E+00   8.177383963704E+00
  3.021500000000E+02   8.010658136784E+00   8.015378859833E+00
  3.031500000000E+02   7.848155772977E+00   7.852879099392E+00
  3.041500000000E+02   7.685165858788E+00   7.689891771722E+00
  3.051500000000E+02   7.521695393773E+00   7.526423876318E+00
  3.061500000000E+02   7.357751274044E+00   7.362482309308E+00
