#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.644859E+01  4.644947E+01
 2.741500E+02  4.651712E+01  4.651800E+01
 2.751500E+02  4.658540E+01  4.658629E+01
 2.761500E+02  4.665344E+01  4.665434E+01
 2.771500E+02  4.672124E+01  4.672215E+01
 2.781500E+02  4.678880E+01  4.678973E+01
 2.791500E+02  4.685614E+01  4.685708E+01
 2.801500E+02  4.692326E+01  4.692421E+01
 2.811500E+02  4.699017E+01  4.699113E+01
 2.821500E+02  4.705686E+01  4.705783E+01
 2.831500E+02  4.712336E+01  4.712434E+01
 2.841500E+02  4.718966E+01  4.719065E+01
 2.851500E+02  4.725577E+01  4.725677E+01
 2.861500E+02  4.732170E+01  4.732271E+01
 2.871500E+02  4.738746E+01  4.738848E+01
 2.881500E+02  4.745305E+01  4.745408E+01
 2.891500E+02  4.751849E+01  4.751952E+01
 2.901500E+02  4.758377E+01  4.758481E+01
 2.911500E+02  4.764891E+01  4.764996E+01
 2.921500E+02  4.771392E+01  4.771497E+01
 2.931500E+02  4.777879E+01  4.777986E+01
 2.941500E+02  4.784355E+01  4.784462E+01
 2.951500E+02  4.790819E+01  4.790926E+01
 2.961500E+02  4.797272E+01  4.797380E+01
 2.971500E+02  4.803715E+01  4.803824E+01
 2.981500E+02  4.810148E+01  4.810257E+01
 2.991500E+02  4.816573E+01  4.816682E+01
 3.001500E+02  4.822989E+01  4.823099E+01
 3.011500E+02  4.829397E+01  4.829508E+01
 3.021500E+02  4.835798E+01  4.835909E+01
 3.031500E+02  4.842192E+01  4.842304E+01
 3.041500E+02  4.848580E+01  4.848692E+01
 3.051500E+02  4.854961E+01  4.855074E+01
 3.061500E+02  4.861337E+01  4.861450E+01
 3.071500E+02  4.867708E+01  4.867821E+01
 3.081500E+02  4.874074E+01  4.874187E+01
 3.091500E+02  4.880434E+01  4.880549E+01
 3.101500E+02  4.886790E+01  4.886905E+01
 3.111500E+02  4.893142E+01  4.893257E+01
 3.121500E+02  4.899490E+01  4.899605E+01
 3.131500E+02  4.905833E+01  4.905948E+01
 3.141500E+02  4.912171E+01  4.912287E+01
 3.151500E+02  4.918506E+01  4.918623E+01
 3.161500E+02  4.924837E+01  4.924953E+01
 3.171500E+02  4.931163E+01  4.931280E+01
 3.181500E+02  4.937485E+01  4.937602E+01
 3.191500E+02  4.943802E+01  4.943919E+01
 3.201500E+02  4.950114E+01  4.950232E+01
 3.211500E+02  4.956422E+01  4.956540E+01
 3.221500E+02  4.962724E+01  4.962843E+01
 3.231500E+02  4.969021E+01  4.969140E+01
 3.241500E+02  4.975312E+01  4.975432E+01
 3.251500E+02  4.981597E+01  4.981718E+01
 3.261500E+02  4.987876E+01  4.987997E+01
 3.271500E+02  4.994148E+01  4.994269E+01
 3.281500E+02  5.000413E+01  5.000534E+01
 3.291500E+02  5.006670E+01  5.006792E+01
 3.301500E+02  5.012919E+01  5.013042E+01
 3.311500E+02  5.019160E+01  5.019283E+01
 3.321500E+02  5.025392E+01  5.025515E+01
 3.331500E+02  5.031614E+01  5.031738E+01
 3.341500E+02  5.037826E+01  5.037951E+01
 3.351500E+02  5.044027E+01  5.044153E+01
 3.361500E+02  5.050217E+01  5.050344E+01
 3.371500E+02  5.056396E+01  5.056523E+01
 3.381500E+02  5.062562E+01  5.062690E+01
 3.391500E+02  5.068716E+01  5.068844E+01
 3.401500E+02  5.074855E+01  5.074984E+01
 3.411500E+02  5.080981E+01  5.081111E+01
 3.421500E+02  5.087092E+01  5.087222E+01
 3.431500E+02  5.093187E+01  5.093319E+01
 3.441500E+02  5.099266E+01  5.099399E+01
 3.451500E+02  5.105328E+01  5.105462E+01
 3.461500E+02  5.111373E+01  5.111508E+01
 3.471500E+02  5.117400E+01  1.481541E+03
 3.481500E+02  3.820765E+01  1.472879E+03
 3.491500E+02  3.826348E+01  4.687063E+01
 3.501500E+02  3.831941E+01  4.692208E+01
 3.511500E+02  3.837543E+01  4.697371E+01
 3.521500E+02  3.843154E+01  4.702550E+01
 3.531500E+02  3.848773E+01  4.707746E+01
 3.541500E+02  3.854401E+01  4.712959E+01
 3.551500E+02  3.860037E+01  4.718187E+01
 3.561500E+02  3.865682E+01  4.723430E+01
 3.571500E+02  3.871333E+01  4.728688E+01
 3.581500E+02  3.876993E+01  4.733961E+01
 3.591500E+02  3.882659E+01  4.739248E+01
 3.601500E+02  3.888333E+01  4.744549E+01
 3.611500E+02  3.894013E+01  4.749863E+01
 3.621500E+02  3.899701E+01  4.755191E+01
 3.631500E+02  3.905394E+01  4.760532E+01
 3.641500E+02  3.911094E+01  4.765885E+01
 3.651500E+02  3.916800E+01  4.771250E+01
 3.661500E+02  3.922512E+01  4.776627E+01
 3.671500E+02  3.928229E+01  4.782015E+01
 3.681500E+02  3.933952E+01  4.787415E+01
 3.691500E+02  3.939680E+01  4.792826E+01
 3.701500E+02  3.945413E+01  4.798247E+01
 3.711500E+02  3.951151E+01  4.803678E+01
 3.721500E+02  3.956894E+01  4.809120E+01
 3.731500E+02  3.962641E+01  4.814571E+01
 3.741500E+02  3.968392E+01  4.820032E+01
 3.751500E+02  3.974148E+01  4.825502E+01
 3.761500E+02  3.979908E+01  4.830980E+01
 3.771500E+02  3.985671E+01  4.836468E+01
 3.781500E+02  3.991438E+01  4.841963E+01
 3.791500E+02  3.997208E+01  4.847467E+01
 3.801500E+02  4.002982E+01  4.852979E+01
 3.811500E+02  4.008759E+01  4.858498E+01
 3.821500E+02  4.014539E+01  4.864024E+01
 3.831500E+02  4.020322E+01  4.869558E+01
 3.841500E+02  4.026107E+01  4.875098E+01
 3.851500E+02  4.031895E+01  4.880645E+01
 3.861500E+02  4.037685E+01  4.886198E+01
 3.871500E+02  4.043477E+01  4.891758E+01
 3.881500E+02  4.049272E+01  4.897323E+01
 3.891500E+02  4.055068E+01  4.902894E+01
 3.901500E+02  4.060866E+01  4.908470E+01
 3.911500E+02  4.066665E+01  4.914052E+01
 3.921500E+02  4.072466E+01  4.919639E+01
 3.931500E+02  4.078269E+01  4.925230E+01
 3.941500E+02  4.084072E+01  4.930827E+01
 3.951500E+02  4.089877E+01  4.936427E+01
 3.961500E+02  4.095682E+01  4.942032E+01
 3.971500E+02  4.101489E+01  4.947641E+01
 3.981500E+02  4.107295E+01  4.953254E+01
 3.991500E+02  4.113103E+01  4.958965E+01
