#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  6.995153E+01  7.221178E+01  2.879073E+02
 2.741500E+02  7.000861E+01  7.227749E+01  2.881475E+02
 2.751500E+02  7.006572E+01  7.234322E+01  2.883868E+02
 2.761500E+02  7.012285E+01  7.240898E+01  2.886254E+02
 2.771500E+02  7.018003E+01  7.247476E+01  2.888631E+02
 2.781500E+02  7.023723E+01  7.254056E+01  2.891001E+02
 2.791500E+02  7.029447E+01  7.260640E+01  2.893364E+02
 2.801500E+02  7.035176E+01  7.267226E+01  2.895719E+02
 2.811500E+02  7.040908E+01  7.273816E+01  2.898067E+02
 2.821500E+02  7.046645E+01  7.280410E+01  2.900409E+02
 2.831500E+02  7.052386E+01  7.287008E+01  2.902743E+02
 2.841500E+02  7.058132E+01  7.293609E+01  2.905070E+02
 2.851500E+02  7.063883E+01  7.300215E+01  2.907391E+02
 2.861500E+02  7.069639E+01  7.306825E+01  2.909705E+02
 2.871500E+02  7.075400E+01  7.313440E+01  2.912013E+02
 2.881500E+02  7.081166E+01  7.320060E+01  2.914314E+02
 2.891500E+02  7.086938E+01  7.326684E+01  2.916609E+02
 2.901500E+02  7.092715E+01  7.333314E+01  2.918898E+02
 2.911500E+02  7.098499E+01  7.339949E+01  2.921180E+02
 2.921500E+02  7.104288E+01  7.346589E+01  2.923457E+02
 2.931500E+02  7.110082E+01  7.353234E+01  2.925728E+02
 2.941500E+02  7.115883E+01  7.359885E+01  2.927993E+02
 2.951500E+02  7.121691E+01  7.366542E+01  2.930252E+02
 2.961500E+02  7.127504E+01  7.373205E+01  2.932506E+02
 2.971500E+02  7.133324E+01  7.379873E+01  2.934754E+02
 2.981500E+02  7.139150E+01  7.386548E+01  2.936996E+02
 2.991500E+02  7.144983E+01  7.393228E+01  2.939233E+02
 3.001500E+02  7.150822E+01  7.399915E+01  2.941465E+02
 3.011500E+02  7.156668E+01  7.406608E+01  2.943691E+02
 3.021500E+02  7.162521E+01  7.413308E+01  2.945912E+02
 3.031500E+02  7.168380E+01  7.420014E+01  2.948127E+02
 3.041500E+02  7.174247E+01  7.426726E+01  2.950338E+02
 3.051500E+02  7.180120E+01  7.433446E+01  2.952544E+02
 3.061500E+02  7.186001E+01  7.440171E+01  2.954744E+02
 3.071500E+02  7.191888E+01  7.446904E+01  2.956940E+02
 3.081500E+02  7.197783E+01  7.453643E+01  2.959130E+02
 3.091500E+02  7.203685E+01  7.460390E+01  2.961316E+02
 3.101500E+02  7.209594E+01  7.467143E+01  2.963497E+02
 3.111500E+02  7.215510E+01  7.473903E+01  2.965673E+02
 3.121500E+02  7.221434E+01  7.480670E+01  2.967844E+02
 3.131500E+02  7.227365E+01  7.487444E+01  2.970011E+02
 3.141500E+02  7.233303E+01  7.494226E+01  2.972173E+02
 3.151500E+02  7.239249E+01  7.501014E+01  2.974331E+02
 3.161500E+02  7.245202E+01  7.507810E+01  2.976484E+02
 3.171500E+02  7.251163E+01  7.514613E+01  2.978632E+02
 3.181500E+02  7.257131E+01  7.521423E+01  2.980776E+02
 3.191500E+02  7.263107E+01  7.528241E+01  2.982915E+02
 3.201500E+02  7.269090E+01  7.535066E+01  2.985051E+02
 3.211500E+02  7.275081E+01  7.541898E+01  2.987181E+02
 3.221500E+02  7.281079E+01  7.548737E+01  2.989308E+02
 3.231500E+02  7.287086E+01  7.555584E+01  2.991430E+02
 3.241500E+02  7.293099E+01  7.562439E+01  2.993548E+02
 3.251500E+02  7.299121E+01  7.569301E+01  2.995661E+02
 3.261500E+02  7.305150E+01  7.576170E+01  2.997771E+02
 3.271500E+02  7.311187E+01  7.583047E+01  2.999876E+02
 3.281500E+02  7.317231E+01  7.589932E+01  3.001977E+02
 3.291500E+02  7.323283E+01  7.596824E+01  3.004074E+02
 3.301500E+02  7.329343E+01  7.603723E+01  3.006167E+02
 3.311500E+02  7.335411E+01  7.610630E+01  3.008256E+02
 3.321500E+02  7.341486E+01  7.617545E+01  3.010341E+02
 3.331500E+02  7.347569E+01  7.624467E+01  3.012422E+02
 3.341500E+02  7.353660E+01  7.631397E+01  3.014499E+02
 3.351500E+02  7.359759E+01  7.638335E+01  3.016572E+02
 3.361500E+02  7.365865E+01  7.645280E+01  3.018641E+02
 3.371500E+02  7.371980E+01  7.652233E+01  3.020707E+02
 3.381500E+02  7.378102E+01  7.659193E+01  3.022768E+02
