#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -8.690362281953E+00  -6.430113921349E+00
  2.741500000000E+02  -8.987023226631E+00  -6.718141400793E+00
  2.751500000000E+02  -9.283915005611E+00  -7.006408613612E+00
  2.761500000000E+02  -9.581037117372E+00  -7.294914762196E+00
  2.771500000000E+02  -9.878389065269E+00  -7.583659064823E+00
  2.781500000000E+02  -1.017597035734E+01  -7.872640755041E+00
  2.791500000000E+02  -1.047378050613E+01  -8.161859081064E+00
  2.801500000000E+02  -1.077181902853E+01  -8.451313305214E+00
  2.811500000000E+02  -1.107008544559E+01  -8.741002703370E+00
  2.821500000000E+02  -1.136857928241E+01  -9.030926564453E+00
  2.831500000000E+02  -1.166730006798E+01  -9.321084189936E+00
  2.841500000000E+02  -1.196624733506E+01  -9.611474893367E+00
  2.851500000000E+02  -1.226542062002E+01  -9.902097999924E+00
  2.861500000000E+02  -1.256481946279E+01  -1.019295284598E+01
  2.871500000000E+02  -1.286444340670E+01  -1.048403877871E+01
  2.881500000000E+02  -1.316429199840E+01  -1.077535515567E+01
  2.891500000000E+02  -1.346436478774E+01  -1.106690134445E+01
  2.901500000000E+02  -1.376466132773E+01  -1.135867672229E+01
  2.911500000000E+02  -1.406518117438E+01  -1.165068067578E+01
  2.921500000000E+02  -1.436592388669E+01  -1.194291260048E+01
  2.931500000000E+02  -1.466688902653E+01  -1.223537190065E+01
  2.941500000000E+02  -1.496807615858E+01  -1.252805798894E+01
  2.951500000000E+02  -1.526948485026E+01  -1.282097028610E+01
  2.961500000000E+02  -1.557111467165E+01  -1.311410822070E+01
  2.971500000000E+02  -1.587296519546E+01  -1.340747122887E+01
  2.981500000000E+02  -1.617503599695E+01  -1.370105875408E+01
  2.991500000000E+02  -1.647732665387E+01  -1.399487024687E+01
  3.001500000000E+02  -1.677983674643E+01  -1.428890516461E+01
  3.011500000000E+02  -1.708256585719E+01  -1.458316297131E+01
  3.021500000000E+02  -1.738551357110E+01  -1.487764313741E+01
  3.031500000000E+02  -1.768867947538E+01  -1.517234513955E+01
  3.041500000000E+02  -1.799206315951E+01  -1.546726846040E+01
  3.051500000000E+02  -1.829566421518E+01  -1.576241258846E+01
  3.061500000000E+02  -1.859948223625E+01  -1.605777701791E+01
  3.071500000000E+02  -1.890351681870E+01  -1.635336124840E+01
  3.081500000000E+02  -1.920776756062E+01  -1.664916478491E+01
  3.091500000000E+02  -1.951223406215E+01  -1.694518713759E+01
  3.101500000000E+02  -1.981691592544E+01  -1.724142782164E+01
  3.111500000000E+02  -2.012181275466E+01  -1.753788635708E+01
  3.121500000000E+02  -2.042692415590E+01  -1.783456226872E+01
  3.131500000000E+02  -2.073224973722E+01  -1.813145508593E+01
  3.141500000000E+02  -2.103778910854E+01  -1.842856434259E+01
  3.151500000000E+02  -2.134354188168E+01  -1.872588957691E+01
  3.161500000000E+02  -2.164950767028E+01  -1.902343033135E+01
  3.171500000000E+02  -2.195568608983E+01  -1.932118615248E+01
  3.181500000000E+02  -2.226207675756E+01  -1.961915659089E+01
  3.191500000000E+02  -2.256867929252E+01  -1.991734120108E+01
  3.201500000000E+02  -2.287549331548E+01  -2.021573954133E+01
  3.211500000000E+02  -2.318251844891E+01  -2.051435117366E+01
  3.221500000000E+02  -2.348975431701E+01  -2.081317566369E+01
  3.231500000000E+02  -2.379720054565E+01  -2.111221258057E+01
  3.241500000000E+02  -2.410485676234E+01  -2.141146149689E+01
  3.251500000000E+02  -2.441272259624E+01  -2.171092198858E+01
  3.261500000000E+02  -2.472079767811E+01  -2.201059363485E+01
  3.271500000000E+02  -2.502908164032E+01  -2.231047601812E+01
  3.281500000000E+02  -2.533757411682E+01  -2.261056872393E+01
  3.291500000000E+02  -2.564627474311E+01  -2.291087134084E+01
  3.301500000000E+02  -2.595518315623E+01  -2.321138346042E+01
  3.311500000000E+02  -2.626429899475E+01  -2.351210467715E+01
  3.321500000000E+02  -2.657362189874E+01  -2.381303458835E+01
  3.331500000000E+02  -2.688315150978E+01  -2.411417279411E+01
  3.341500000000E+02  -2.719288747091E+01  -2.441551889728E+01
  3.351500000000E+02  -2.750282942662E+01  -2.471707250335E+01
  3.361500000000E+02  -2.781297702287E+01  -2.501883322042E+01
  3.371500000000E+02  -2.812332990704E+01  -2.532080065917E+01
  3.381500000000E+02  -2.843388772792E+01  -2.562297443276E+01
  3.391500000000E+02  -2.874465013570E+01  -2.592535415681E+01
  3.401500000000E+02  -2.905561678197E+01  -2.622793944934E+01
  3.411500000000E+02  -2.936678731969E+01  -2.653072993074E+01
