#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  9.263752E+01  9.264154E+01  1.185621E+02
 2.741500E+02  9.271150E+01  9.271553E+01  1.188324E+02
 2.751500E+02  9.278589E+01  9.278992E+01  1.191033E+02
 2.761500E+02  9.286067E+01  9.286470E+01  1.193746E+02
 2.771500E+02  9.293584E+01  9.293988E+01  1.196463E+02
 2.781500E+02  9.301140E+01  9.301543E+01  1.199185E+02
 2.791500E+02  9.308734E+01  9.309137E+01  1.201910E+02
 2.801500E+02  9.316364E+01  9.316767E+01  1.204638E+02
 2.811500E+02  9.324031E+01  9.324435E+01  1.207370E+02
 2.821500E+02  9.331733E+01  9.332137E+01  1.210105E+02
 2.831500E+02  9.339471E+01  9.339875E+01  1.212842E+02
 2.841500E+02  9.347242E+01  9.347646E+01  1.215582E+02
 2.851500E+02  9.355047E+01  9.355451E+01  1.218324E+02
 2.861500E+02  9.362884E+01  9.363288E+01  1.221068E+02
 2.871500E+02  9.370752E+01  9.371156E+01  1.223813E+02
 2.881500E+02  9.378651E+01  9.379055E+01  1.226559E+02
 2.891500E+02  9.386579E+01  9.386984E+01  1.229306E+02
 2.901500E+02  9.394537E+01  9.394942E+01  1.232053E+02
 2.911500E+02  9.402522E+01  9.402927E+01  1.234800E+02
 2.921500E+02  9.410535E+01  9.410940E+01  1.237548E+02
 2.931500E+02  9.418574E+01  9.418979E+01  1.240295E+02
 2.941500E+02  9.426639E+01  9.427044E+01  1.243041E+02
 2.951500E+02  9.434728E+01  9.435133E+01  1.245787E+02
 2.961500E+02  9.442841E+01  9.443247E+01  1.248531E+02
 2.971500E+02  9.450978E+01  9.451383E+01  1.251274E+02
 2.981500E+02  9.459137E+01  9.459543E+01  1.254015E+02
 2.991500E+02  9.467318E+01  9.467724E+01  1.256754E+02
 3.001500E+02  9.475520E+01  9.475926E+01  1.259492E+02
 3.011500E+02  9.483744E+01  9.484150E+01  1.262227E+02
 3.021500E+02  9.491988E+01  9.492394E+01  1.264960E+02
 3.031500E+02  9.500251E+01  9.500658E+01  1.267690E+02
 3.041500E+02  9.508535E+01  9.508942E+01  1.270419E+02
 3.051500E+02  9.516838E+01  9.517244E+01  1.273144E+02
 3.061500E+02  9.525160E+01  9.525567E+01  1.275867E+02
 3.071500E+02  1.273531E+02  1.298965E+02  2.405440E+02
 3.081500E+02  1.273919E+02  1.299438E+02  2.406979E+02
 3.091500E+02  1.274307E+02  1.299911E+02  2.408515E+02
