#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  7.753997E-01  2.000629E-03  1.366673E-06  1.793792E-06  1.995736E-06  2.379667E-06  7.719313E-02  2.056049E-04  5.569971E-06  7.815264E-08  1.451557E-01  2.124964E-05  5.747189E-06  5.046641E-06
 2.741500E+02  7.762706E-01  1.968010E-03  1.305455E-06  1.714021E-06  1.907127E-06  2.274729E-06  7.803206E-02  2.050627E-04  5.314435E-06  7.746498E-08  1.434809E-01  2.034146E-05  5.534097E-06  4.855331E-06
 2.751500E+02  7.771330E-01  1.936194E-03  1.247451E-06  1.638414E-06  1.823137E-06  2.175231E-06  7.886327E-02  2.044738E-04  5.070402E-06  7.675989E-08  1.418216E-01  1.947371E-05  5.329892E-06  4.672167E-06
 2.761500E+02  7.779867E-01  1.905156E-03  1.192471E-06  1.566725E-06  1.743494E-06  2.080853E-06  7.968665E-02  2.038401E-04  4.837396E-06  7.603868E-08  1.401779E-01  1.864456E-05  5.134169E-06  4.496771E-06
 2.771500E+02  7.788317E-01  1.874873E-03  1.140335E-06  1.498724E-06  1.667941E-06  1.991295E-06  8.050212E-02  2.031632E-04  4.614958E-06  7.530261E-08  1.385501E-01  1.785230E-05  4.946546E-06  4.328783E-06
 2.781500E+02  7.796679E-01  1.845320E-03  1.090878E-06  1.434194E-06  1.596242E-06  1.906280E-06  8.130958E-02  2.024448E-04  4.402644E-06  7.455294E-08  1.369382E-01  1.709527E-05  4.766656E-06  4.167864E-06
 2.791500E+02  7.804953E-01  1.816475E-03  1.043943E-06  1.372936E-06  1.528172E-06  1.825544E-06  8.210896E-02  2.016868E-04  4.200023E-06  7.379086E-08  1.353426E-01  1.637188E-05  4.594152E-06  4.013687E-06
 2.801500E+02  7.813138E-01  1.788317E-03  9.993845E-07  1.314761E-06  1.463522E-06  1.748843E-06  8.290020E-02  2.008907E-04  4.006681E-06  7.301755E-08  1.337632E-01  1.568062E-05  4.428705E-06  3.865947E-06
 2.811500E+02  7.821234E-01  1.760824E-03  9.570653E-07  1.259492E-06  1.402099E-06  1.675947E-06  8.368322E-02  2.000583E-04  3.822218E-06  7.223414E-08  1.322003E-01  1.502005E-05  4.269997E-06  3.724348E-06
 2.821500E+02  7.829241E-01  1.733977E-03  9.168580E-07  1.206964E-06  1.343718E-06  1.606643E-06  8.445799E-02  1.991912E-04  3.646250E-06  7.144174E-08  1.306539E-01  1.438878E-05  4.117731E-06  3.588613E-06
 2.831500E+02  7.837158E-01  1.707755E-03  8.786427E-07  1.157024E-06  1.288209E-06  1.540728E-06  8.522445E-02  1.982910E-04  3.478404E-06  7.064141E-08  1.291241E-01  1.378549E-05  3.971619E-06  3.458477E-06
 2.841500E+02  7.844985E-01  1.682141E-03  8.423074E-07  1.109525E-06  1.235410E-06  1.478013E-06  8.598258E-02  1.973593E-04  3.318324E-06  6.983418E-08  1.276110E-01  1.320891E-05  3.831391E-06  3.333686E-06
 2.851500E+02  7.852723E-01  1.657116E-03  8.077469E-07  1.064333E-06  1.185172E-06  1.418323E-06  8.673233E-02  1.963977E-04  3.165666E-06  6.902103E-08  1.261146E-01  1.265785E-05  3.696787E-06  3.214002E-06
 2.861500E+02  7.860371E-01  1.632663E-03  7.748626E-07  1.021319E-06  1.137352E-06  1.361491E-06  8.747369E-02  1.954077E-04  3.020099E-06  6.820292E-08  1.246350E-01  1.213114E-05  3.567560E-06  3.099195E-06
 2.871500E+02  7.867928E-01  1.608765E-03  7.435620E-07  9.803648E-07  1.091818E-06  1.307360E-06  8.820665E-02  1.943910E-04  2.881306E-06  6.738076E-08  1.231722E-01  1.162768E-05  3.443476E-06  2.989047E-06
 2.881500E+02  7.875396E-01  1.585407E-03  7.137583E-07  9.413571E-07  1.048446E-06  1.255785E-06  8.893118E-02  1.933488E-04  2.748983E-06  6.655542E-08  1.217263E-01  1.114642E-05  3.324309E-06  2.883352E-06
 2.891500E+02  7.882775E-01  1.562572E-03  6.853700E-07  9.041909E-07  1.007119E-06  1.206627E-06  8.964729E-02  1.922827E-04  2.622835E-06  6.572775E-08  1.202972E-01  1.068635E-05  3.209847E-06  2.781913E-06
 2.901500E+02  7.890063E-01  1.540245E-03  6.583205E-07  8.687669E-07  9.677265E-07  1.159758E-06  9.035498E-02  1.911941E-04  2.502584E-06  6.489855E-08  1.188850E-01  1.024652E-05  3.099885E-06  2.684541E-06
 2.911500E+02  7.897263E-01  1.518413E-03  6.325378E-07  8.349921E-07  9.301653E-07  1.115056E-06  9.105425E-02  1.900844E-04  2.387959E-06  6.406857E-08  1.174896E-01  9.826003E-06  2.994230E-06  2.591058E-06
 2.921500E+02  7.904373E-01  1.497060E-03  6.079544E-07  8.027787E-07  8.943384E-07  1.072406E-06  9.174512E-02  1.889549E-04  2.278704E-06  6.323855E-08  1.161110E-01  9.423927E-06  2.892696E-06  2.501293E-06
 2.931500E+02  7.911395E-01  1.476174E-03  5.845065E-07  7.720445E-07  8.601544E-07  1.031701E-06  9.242761E-02  1.878070E-04  2.174570E-06  6.240918E-08  1.147492E-01  9.039456E-06  2.795106E-06  2.415083E-06
 2.941500E+02  7.918329E-01  1.455742E-03  5.621344E-07  7.427118E-07  8.275272E-07  9.928391E-07  9.310174E-02  1.866418E-04  2.075321E-06  6.158112E-08  1.134040E-01  8.671792E-06  2.701293E-06  2.332274E-06
 2.951500E+02  7.925174E-01  1.435751E-03  5.407816E-07  7.147077E-07  7.963758E-07  9.557253E-07  9.376753E-02  1.854607E-04  1.980731E-06  6.075499E-08  1.120756E-01  8.320174E-06  2.611095E-06  2.252719E-06
 2.961500E+02  7.931932E-01  1.416189E-03  5.203952E-07  6.879634E-07  7.666238E-07  9.202695E-07  9.442502E-02  1.842649E-04  1.890583E-06  5.993137E-08  1.107638E-01  7.983873E-06  2.524358E-06  2.176276E-06
 2.971500E+02  7.938604E-01  1.397043E-03  5.009252E-07  6.624140E-07  7.381995E-07  8.863870E-07  9.507423E-02  1.830554E-04  1.804670E-06  5.911083E-08  1.094685E-01  7.662196E-06  2.440937E-06  2.102811E-06
 2.981500E+02  7.945188E-01  1.378304E-03  4.823245E-07  6.379986E-07  7.110350E-07  8.539977E-07  9.571522E-02  1.818335E-04  1.722794E-06  5.829389E-08  1.081896E-01  7.354482E-06  2.360692E-06  2.032197E-06
 2.991500E+02  7.951687E-01  1.359959E-03  4.645487E-07  6.146594E-07  6.850664E-07  8.230264E-07  9.634802E-02  1.806002E-04  1.644765E-06  5.748104E-08  1.069271E-01  7.060098E-06  2.283489E-06  1.964312E-06
 3.001500E+02  7.958101E-01  1.341998E-03  4.475560E-07  5.923423E-07  6.602335E-07  7.934019E-07  9.697268E-02  1.793566E-04  1.570403E-06  5.667274E-08  1.056809E-01  6.778441E-06  2.209200E-06  1.899038E-06
 3.011500E+02  7.964429E-01  1.324411E-03  4.313069E-07  5.709959E-07  6.364793E-07  7.650571E-07  9.758924E-02  1.781037E-04  1.499535E-06  5.586943E-08  1.044509E-01  6.508937E-06  2.137706E-06  1.836266E-06
 3.021500E+02  7.970674E-01  1.307188E-03  4.157642E-07  5.505719E-07  6.137502E-07  7.379285E-07  9.819777E-02  1.768425E-04  1.431996E-06  5.507151E-08  1.032369E-01  6.251035E-06  2.068888E-06  1.775890E-06
 3.031500E+02  7.976835E-01  1.290319E-03  4.008927E-07  5.310246E-07  5.919954E-07  7.119564E-07  9.879831E-02  1.755740E-04  1.367628E-06  5.427936E-08  1.020389E-01  6.004213E-06  2.002637E-06  1.717807E-06
 3.041500E+02  7.982914E-01  1.273795E-03  3.866591E-07  5.123108E-07  5.711671E-07  6.870840E-07  9.939093E-02  1.742990E-04  1.306281E-06  5.349332E-08  1.008567E-01  5.767971E-06  1.938845E-06  1.661922E-06
 3.051500E+02  7.988910E-01  1.257607E-03  3.730321E-07  4.943898E-07  5.512199E-07  6.632580E-07  9.997567E-02  1.730185E-04  1.247812E-06  5.271374E-08  9.969030E-02  5.541831E-06  1.877414E-06  1.608143E-06
 3.061500E+02  7.994825E-01  1.241746E-03  3.599821E-07  4.772230E-07  5.321111E-07  6.404278E-07  1.005526E-01  1.717333E-04  1.192084E-06  5.194090E-08  9.853946E-02  5.325341E-06  1.818244E-06  1.556381E-06
 3.071500E+02  8.000659E-01  1.226204E-03  3.474810E-07  4.607740E-07  5.138003E-07  6.185456E-07  1.011218E-01  1.704442E-04  1.138967E-06  5.117508E-08  9.740408E-02  5.118065E-06  1.761244E-06  1.506554E-06
