#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  3.725732E-02  4.806431E-05  2.188918E-08  2.873008E-08  3.196450E-08  3.811369E-08  3.709067E-03  4.939574E-06  8.921085E-08  1.251723E-09  3.487307E-03  3.403426E-07  9.204925E-08  8.082899E-08
 2.741500E+02  3.712924E-02  4.706523E-05  2.081342E-08  2.732737E-08  3.040614E-08  3.626698E-08  3.732296E-03  4.904103E-06  8.473031E-08  1.235057E-09  3.431367E-03  3.243126E-07  8.823248E-08  7.741063E-08
 2.751500E+02  3.700200E-02  4.609445E-05  1.979849E-08  2.600353E-08  2.893530E-08  3.452343E-08  3.754954E-03  4.867854E-06  8.047314E-08  1.218268E-09  3.376309E-03  3.090702E-07  8.459155E-08  7.415270E-08
 2.761500E+02  3.687557E-02  4.515098E-05  1.884053E-08  2.475359E-08  2.754646E-08  3.287658E-08  3.777045E-03  4.830879E-06  7.642879E-08  1.201379E-09  3.322126E-03  2.945761E-07  8.111768E-08  7.104706E-08
 2.771500E+02  3.674996E-02  4.423388E-05  1.793596E-08  2.357293E-08  2.623450E-08  3.132043E-08  3.798574E-03  4.793230E-06  7.258716E-08  1.184410E-09  3.268812E-03  2.807929E-07  7.780258E-08  6.808600E-08
 2.781500E+02  3.662515E-02  4.334225E-05  1.708145E-08  2.245725E-08  2.499466E-08  2.984937E-08  3.819544E-03  4.754956E-06  6.893854E-08  1.167383E-09  3.216359E-03  2.676852E-07  7.463840E-08  6.526225E-08
 2.791500E+02  3.650114E-02  4.247523E-05  1.627391E-08  2.140254E-08  2.382248E-08  2.845818E-08  3.839961E-03  4.716107E-06  6.547365E-08  1.150317E-09  3.164759E-03  2.552193E-07  7.161770E-08  6.256889E-08
 2.801500E+02  3.637792E-02  4.163197E-05  1.551043E-08  2.040506E-08  2.271384E-08  2.714200E-08  3.859828E-03  4.676730E-06  6.218361E-08  1.133231E-09  3.114004E-03  2.433629E-07  6.873341E-08  5.999942E-08
 2.811500E+02  3.625549E-02  4.081168E-05  1.478832E-08  1.946133E-08  2.166486E-08  2.589629E-08  3.879153E-03  4.636871E-06  5.905990E-08  1.116143E-09  3.064086E-03  2.320858E-07  6.597886E-08  5.754764E-08
 2.821500E+02  3.613382E-02  4.001359E-05  1.410507E-08  1.856810E-08  2.067194E-08  2.471680E-08  3.897939E-03  4.596575E-06  5.609439E-08  1.099069E-09  3.014995E-03  2.213589E-07  6.334771E-08  5.520770E-08
 2.831500E+02  3.601293E-02  3.923696E-05  1.345832E-08  1.772233E-08  1.973172E-08  2.359959E-08  3.916193E-03  4.555885E-06  5.327932E-08  1.082027E-09  2.966723E-03  2.111547E-07  6.083397E-08  5.297408E-08
 2.841500E+02  3.589279E-02  3.848110E-05  1.284590E-08  1.692119E-08  1.884105E-08  2.254095E-08  3.933920E-03  4.514842E-06  5.060724E-08  1.065030E-09  2.919262E-03  2.014471E-07  5.843194E-08  5.084152E-08
 2.851500E+02  3.577340E-02  3.774530E-05  1.226575E-08  1.616204E-08  1.799700E-08  2.153743E-08  3.951127E-03  4.473489E-06  4.807107E-08  1.048094E-09  2.872601E-03  1.922112E-07  5.613622E-08  4.880506E-08
 2.861500E+02  3.565476E-02  3.702892E-05  1.171596E-08  1.544240E-08  1.719682E-08  2.058581E-08  3.967820E-03  4.431863E-06  4.566405E-08  1.031232E-09  2.826731E-03  1.834234E-07  5.394169E-08  4.685998E-08
 2.871500E+02  3.553686E-02  3.633133E-05  1.119475E-08  1.475996E-08  1.643795E-08  1.968306E-08  3.984005E-03  4.390002E-06  4.337973E-08  1.014456E-09  2.781643E-03  1.750614E-07  5.184351E-08  4.500183E-08
 2.881500E+02  3.541968E-02  3.565192E-05  1.070045E-08  1.411255E-08  1.571800E-08  1.882635E-08  3.999690E-03  4.347942E-06  4.121194E-08  9.977792E-10  2.737327E-03  1.671038E-07  4.983706E-08  4.322637E-08
 2.891500E+02  3.530323E-02  3.499011E-05  1.023150E-08  1.349815E-08  1.503471E-08  1.801305E-08  4.014880E-03  4.305719E-06  3.915482E-08  9.812121E-10  2.693773E-03  1.595305E-07  4.791798E-08  4.152959E-08
 2.901500E+02  3.518750E-02  3.434534E-05  9.786425E-09  1.291487E-08  1.438598E-08  1.724067E-08  4.029582E-03  4.263365E-06  3.720278E-08  9.647653E-10  2.650971E-03  1.523221E-07  4.608211E-08  3.990771E-08
 2.911500E+02  3.507248E-02  3.371706E-05  9.363865E-09  1.236093E-08  1.376984E-08  1.650689E-08  4.043804E-03  4.220913E-06  3.535050E-08  9.484483E-10  2.608911E-03  1.454606E-07  4.432552E-08  3.835710E-08
 2.921500E+02  3.495816E-02  3.310476E-05  8.962536E-09  1.183466E-08  1.318444E-08  1.580954E-08  4.057553E-03  4.178394E-06  3.359292E-08  9.322703E-10  2.567583E-03  1.389287E-07  4.264447E-08  3.687436E-08
 2.931500E+02  3.484454E-02  3.250794E-05  8.581235E-09  1.133451E-08  1.262807E-08  1.514657E-08  4.070835E-03  4.135837E-06  3.192521E-08  9.162394E-10  2.526977E-03  1.327097E-07  4.103541E-08  3.545623E-08
 2.941500E+02  3.473162E-02  3.192611E-05  8.218837E-09  1.085902E-08  1.209908E-08  1.451607E-08  4.083657E-03  4.093271E-06  3.034279E-08  9.003634E-10  2.487082E-03  1.267883E-07  3.949498E-08  3.409964E-08
 2.951500E+02  3.461937E-02  3.135881E-05  7.874283E-09  1.040681E-08  1.159597E-08  1.391625E-08  4.096027E-03  4.050721E-06  2.884128E-08  8.846492E-10  2.447888E-03  1.211495E-07  3.801997E-08  3.280168E-08
 2.961500E+02  3.450781E-02  3.080559E-05  7.546584E-09  9.976598E-09  1.111730E-08  1.334542E-08  4.107953E-03  4.008214E-06  2.741655E-08  8.691032E-10  2.409384E-03  1.157793E-07  3.660734E-08  3.155957E-08
