#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  1.009578E-01  1.175036E-02  4.827897E-04  6.336732E-04  7.050117E-04  8.406388E-04  1.418422E-04  5.931321E-05  7.921258E-07  5.562203E-05  1.184124E-04  1.238538E-04  1.733119E-04  4.505456E-06  3.658022E-05  2.812724E-05  2.010217E-05  7.375958E-06  4.467149E-07  3.838505E-02  4.317028E-03  6.987243E-03  3.643878E-01  3.155097E-01  9.902392E-01  2.906129E-01  1.356999E-01  8.342701E-02  1.112110E-01  3.977329E-02  1.636173E-01  1.412517E-01  4.026248E-03  1.321140E-02  5.569919E-03  7.516786E-01  1.650612E-01  4.206293E-01  3.534974E-03  7.930113E-03  2.045325E-03  8.075373E-03  1.502732E-01  5.406915E-02  7.104565E-02  2.119705E-03  1.326240E-03  3.012427E-03  2.922346E-05  9.056551E-04  1.526088E-04  1.271920E-05
 2.741500E+02  1.038766E-01  1.218671E-02  4.987861E-04  6.548905E-04  7.286721E-04  8.691248E-04  1.450519E-04  6.086181E-05  8.160037E-07  5.706682E-05  1.216129E-04  1.271173E-04  1.777519E-04  4.510336E-06  3.698130E-05  2.842365E-05  2.034673E-05  7.318612E-06  4.440892E-07  4.001752E-02  4.568920E-03  7.273752E-03  3.687486E-01  3.164331E-01  9.945913E-01  2.887767E-01  1.356594E-01  8.295992E-02  1.106076E-01  3.970238E-02  1.635636E-01  1.472720E-01  4.178204E-03  1.375442E-02  5.737064E-03  7.517943E-01  1.634937E-01  4.168136E-01  3.669882E-03  8.140180E-03  2.099834E-03  8.182948E-03  1.481191E-01  5.348180E-02  7.003007E-02  2.180260E-03  1.350806E-03  3.022328E-03  2.979210E-05  9.084804E-04  1.534789E-04  1.280874E-05
 2.751500E+02  1.068381E-01  1.263071E-02  5.148600E-04  6.762223E-04  7.524629E-04  8.977823E-04  1.481809E-04  6.238477E-05  8.396891E-07  5.848723E-05  1.247670E-04  1.303285E-04  1.821135E-04  4.510215E-06  3.734267E-05  2.868938E-05  2.056978E-05  7.252463E-06  4.409108E-07  4.170890E-02  4.833753E-03  7.570103E-03  3.731402E-01  3.173601E-01  9.989546E-01  2.869708E-01  1.356219E-01  8.250033E-02  1.100138E-01  3.963289E-02  1.635135E-01  1.534748E-01  4.333932E-03  1.431295E-02  5.906834E-03  7.517575E-01  1.619193E-01  4.129752E-01  3.807342E-03  8.350762E-03  2.154489E-03  8.287678E-03  1.459484E-01  5.288232E-02  6.900651E-02  2.240652E-03  1.374762E-03  3.030226E-03  3.034114E-05  9.104987E-04  1.542128E-04  1.288407E-05
 2.761500E+02  1.098408E-01  1.308198E-02  5.309834E-04  6.976315E-04  7.763430E-04  9.265621E-04  1.512204E-04  6.387789E-05  8.631208E-07  5.987936E-05  1.278661E-04  1.334786E-04  1.863845E-04  4.505063E-06  3.766286E-05  2.892334E-05  2.077045E-05  7.177701E-06  4.371884E-07  4.346077E-02  5.112084E-03  7.876548E-03  3.775621E-01  3.182904E-01  1.003329E+00  2.851946E-01  1.355874E-01  8.204812E-02  1.094295E-01  3.956480E-02  1.634672E-01  1.598614E-01  4.493423E-03  1.488707E-02  6.079164E-03  7.515668E-01  1.603381E-01  4.091144E-01  3.947249E-03  8.561595E-03  2.209221E-03  8.389398E-03  1.437621E-01  5.227107E-02  6.797552E-02  2.300768E-03  1.398056E-03  3.036095E-03  3.086896E-05  9.117005E-04  1.548076E-04  1.294485E-05
 2.771500E+02  1.128835E-01  1.354016E-02  5.471277E-04  7.190807E-04  8.002706E-04  9.554144E-04  1.541614E-04  6.533697E-05  8.862364E-07  6.123928E-05  1.309016E-04  1.365587E-04  1.905530E-04  4.494863E-06  3.794048E-05  2.912451E-05  2.094788E-05  7.094536E-06  4.329319E-07  4.527490E-02  5.404504E-03  8.193364E-03  3.820143E-01  3.192242E-01  1.007714E+00  2.834473E-01  1.355559E-01  8.160312E-02  1.088544E-01  3.949807E-02  1.634244E-01  1.664334E-01  4.656673E-03  1.547686E-02  6.253989E-03  7.512208E-01  1.587502E-01  4.052314E-01  4.089497E-03  8.772417E-03  2.263963E-03  8.487947E-03  1.415614E-01  5.164840E-02  6.693757E-02  2.360490E-03  1.420634E-03  3.039909E-03  3.137396E-05  9.120766E-04  1.552610E-04  1.299079E-05
 2.781500E+02  1.159650E-01  1.400486E-02  5.632637E-04  7.405313E-04  8.242028E-04  9.842877E-04  1.569951E-04  6.675785E-05  9.089731E-07  6.256309E-05  1.338648E-04  1.395601E-04  1.946069E-04  4.479617E-06  3.817433E-05  2.929200E-05  2.110132E-05  7.003214E-06  4.281539E-07  4.715311E-02  5.711626E-03  8.520829E-03  3.864969E-01  3.201611E-01  1.012109E+00  2.817284E-01  1.355272E-01  8.116515E-02  1.082884E-01  3.943267E-02  1.633851E-01  1.731921E-01  4.823675E-03  1.608240E-02  6.431240E-03  7.507184E-01  1.571556E-01  4.013266E-01  4.233972E-03  8.982958E-03  2.318644E-03  8.583163E-03  1.393473E-01  5.101469E-02  6.589317E-02  2.419700E-03  1.442444E-03  3.041646E-03  3.185459E-05  9.116209E-04  1.555707E-04  1.302163E-05
 2.791500E+02  1.190841E-01  1.447565E-02  5.793611E-04  7.619434E-04  8.480950E-04  1.013129E-03  1.597130E-04  6.813636E-05  9.312676E-07  6.384693E-05  1.367473E-04  1.424741E-04  1.985342E-04  4.459347E-06  3.836333E-05  2.942503E-05  2.123009E-05  6.904015E-06  4.228687E-07  4.909726E-02  6.034088E-03  8.859228E-03  3.910100E-01  3.211013E-01  1.016515E+00  2.800369E-01  1.355012E-01  8.073404E-02  1.077312E-01  3.936857E-02  1.633491E-01  1.801390E-01  4.994414E-03  1.670375E-02  6.610845E-03  7.500586E-01  1.555544E-01  3.974002E-01  4.380550E-03  9.192940E-03  2.373193E-03  8.674891E-03  1.371210E-01  5.037032E-02  6.484284E-02  2.478277E-03  1.463436E-03  3.041290E-03  3.230935E-05  9.103294E-04  1.557350E-04  1.303719E-05
 2.801500E+02  1.222394E-01  1.495210E-02  5.953891E-04  7.832762E-04  8.719019E-04  1.041883E-03  1.623068E-04  6.946843E-05  9.530567E-07  6.508698E-05  1.395405E-04  1.452919E-04  2.023235E-04  4.434094E-06  3.850659E-05  2.952296E-05  2.133362E-05  6.797252E-06  4.170932E-07  5.110923E-02  6.372545E-03  9.208851E-03  3.955535E-01  3.220445E-01  1.020930E+00  2.783724E-01  1.354779E-01  8.030960E-02  1.071825E-01  3.930571E-02  1.633164E-01  1.872749E-01  5.168873E-03  1.734092E-02  6.792723E-03  7.492404E-01  1.539469E-01  3.934525E-01  4.529100E-03  9.402083E-03  2.427537E-03  8.762978E-03  1.348834E-01  4.971570E-02  6.378712E-02  2.536099E-03  1.483560E-03  3.038828E-03  3.273680E-05  9.082008E-04  1.557526E-04  1.303731E-05
 2.811500E+02  1.254295E-01  1.543373E-02  6.113161E-04  8.044879E-04  8.955770E-04  1.070495E-03  1.647684E-04  7.075004E-05  9.742774E-07  6.627949E-05  1.422362E-04  1.480052E-04  2.059630E-04  4.403916E-06  3.860340E-05  2.958528E-05  2.141142E-05  6.683271E-06  4.108462E-07  5.319098E-02  6.727680E-03  9.569991E-03  4.001273E-01  3.229906E-01  1.025355E+00  2.767339E-01  1.354571E-01  7.989166E-02  1.066422E-01  3.924406E-02  1.632867E-01  1.946007E-01  5.347026E-03  1.799395E-02  6.976792E-03  7.482631E-01  1.523330E-01  3.894841E-01  4.679483E-03  9.610100E-03  2.481601E-03  8.847276E-03  1.326359E-01  4.905125E-02  6.272658E-02  2.593045E-03  1.502769E-03  3.034255E-03  3.313557E-05  9.052367E-04  1.556229E-04  1.302194E-05
 2.821500E+02  1.286528E-01  1.592005E-02  6.271100E-04  8.255360E-04  9.190728E-04  1.098907E-03  1.670901E-04  7.197728E-05  9.948672E-07  6.742084E-05  1.448260E-04  1.506056E-04  2.094418E-04  4.368894E-06  3.865321E-05  2.961162E-05  2.146310E-05  6.562444E-06  4.041485E-07  5.534447E-02  7.100196E-03  9.942949E-03  4.047314E-01  3.239395E-01  1.029789E+00  2.751209E-01  1.354387E-01  7.948003E-02  1.061100E-01  3.918357E-02  1.632599E-01  2.021172E-01  5.528846E-03  1.866283E-02  7.162964E-03  7.471260E-01  1.507130E-01  3.854952E-01  4.831551E-03  9.816702E-03  2.535310E-03  8.927644E-03  1.303796E-01  4.837743E-02  6.166180E-02  2.648992E-03  1.521016E-03  3.027568E-03  3.350437E-05  9.014410E-04  1.553455E-04  1.299106E-05
