#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  3.949306E-01  1.236011E-03  4.175260E-05  5.830118E-01  1.099023E-02  2.107175E-03  2.956592E-05  2.930990E-03  3.989867E-03  4.704804E-04  1.153953E-04  1.461496E-04
 2.741500E+02  3.950632E-01  1.207310E-03  3.858459E-05  5.835111E-01  1.075130E-02  1.953575E-03  2.847596E-05  2.866520E-03  3.901859E-03  4.359456E-04  1.068030E-04  1.353212E-04
 2.751500E+02  3.951905E-01  1.179491E-03  3.567845E-05  5.839874E-01  1.051883E-02  1.812061E-03  2.743246E-05  2.803880E-03  3.816360E-03  4.041576E-04  9.890600E-05  1.253653E-04
 2.761500E+02  3.953128E-01  1.152523E-03  3.301085E-05  5.844420E-01  1.029262E-02  1.681623E-03  2.643331E-05  2.743012E-03  3.733290E-03  3.748831E-04  9.164399E-05  1.162063E-04
 2.771500E+02  3.954304E-01  1.126373E-03  3.056072E-05  5.848763E-01  1.007252E-02  1.561339E-03  2.547649E-05  2.683860E-03  3.652574E-03  3.479095E-04  8.496212E-05  1.077758E-04
 2.781500E+02  3.955435E-01  1.101012E-03  2.830893E-05  5.852915E-01  9.858350E-03  1.450368E-03  2.456005E-05  2.626370E-03  3.574134E-03  3.230434E-04  7.881060E-05  1.000114E-04
 2.791500E+02  3.956525E-01  1.076411E-03  2.623818E-05  5.856888E-01  9.649948E-03  1.347939E-03  2.368216E-05  2.570489E-03  3.497900E-03  3.001084E-04  7.314419E-05  9.285669E-05
 2.801500E+02  3.957574E-01  1.052544E-03  2.433278E-05  5.860693E-01  9.447151E-03  1.253353E-03  2.284104E-05  2.516166E-03  3.423800E-03  2.789439E-04  6.792175E-05  8.626004E-05
 2.811500E+02  3.958585E-01  1.029384E-03  2.257848E-05  5.864339E-01  9.249797E-03  1.165967E-03  2.203500E-05  2.463351E-03  3.351766E-03  2.594033E-04  6.310586E-05  8.017464E-05
 2.821500E+02  3.959560E-01  1.006905E-03  2.096236E-05  5.867836E-01  9.057730E-03  1.085195E-03  2.126245E-05  2.411997E-03  3.281732E-03  2.413529E-04  5.866246E-05  7.455783E-05
 2.831500E+02  3.960501E-01  9.850842E-04  1.947267E-05  5.871192E-01  8.870795E-03  1.010502E-03  2.052185E-05  2.362057E-03  3.213634E-03  2.246706E-04  5.456052E-05  6.937073E-05
 2.841500E+02  3.961409E-01  9.638977E-04  1.809872E-05  5.874416E-01  8.688844E-03  9.413986E-04  1.981174E-05  2.313485E-03  3.147409E-03  2.092452E-04  5.077178E-05  6.457792E-05
 2.851500E+02  3.962286E-01  9.433235E-04  1.683081E-05  5.877513E-01  8.511729E-03  8.774358E-04  1.913074E-05  2.266240E-03  3.082999E-03  1.949747E-04  4.727047E-05  6.014709E-05
 2.861500E+02  3.963134E-01  9.233402E-04  1.566010E-05  5.880492E-01  8.339308E-03  8.182039E-04  1.847750E-05  2.220277E-03  3.020346E-03  1.817663E-04  4.403307E-05  5.604875E-05
 2.871500E+02  3.963953E-01  9.039274E-04  1.457853E-05  5.883358E-01  8.171442E-03  7.633274E-04  1.785078E-05  2.175558E-03  2.959393E-03  1.695348E-04  4.103813E-05  5.225596E-05
 2.881500E+02  3.964746E-01  8.850653E-04  1.357878E-05  5.886118E-01  8.007997E-03  7.124624E-04  1.724938E-05  2.132042E-03  2.900086E-03  1.582024E-04  3.826606E-05  4.874415E-05
 2.891500E+02  3.965512E-01  8.667352E-04  1.265414E-05  5.888776E-01  7.848840E-03  6.652939E-04  1.667214E-05  2.089692E-03  2.842373E-03  1.476980E-04  3.569895E-05  4.549083E-05
