#         T/K          A/kJ          G/kJ
  2.731500000000E+02   2.818331198678E+01   2.818657352902E+01
  2.741500000000E+02   2.807418480012E+01   2.807744756751E+01
  2.751500000000E+02   2.796473643095E+01   2.796800043704E+01
  2.761500000000E+02   2.785496656235E+01   2.785823182008E+01
  2.771500000000E+02   2.774487496974E+01   2.774814149170E+01
  2.781500000000E+02   2.763446152369E+01   2.763772932212E+01
  2.791500000000E+02   2.752372619010E+01   2.752699527688E+01
  2.801500000000E+02   2.741266902844E+01   2.741593941508E+01
  2.811500000000E+02   2.730129019086E+01   2.730456188848E+01
  2.821500000000E+02   2.718958991965E+01   2.719286293900E+01
  2.831500000000E+02   2.707756854653E+01   2.708084289799E+01
  2.841500000000E+02   2.696522648878E+01   2.696850218234E+01
  2.851500000000E+02   2.685256424752E+01   2.685584129279E+01
  2.861500000000E+02   2.673958240266E+01   2.674286080888E+01
  2.871500000000E+02   2.662628161320E+01   2.662956138923E+01
  2.881500000000E+02   2.651266261001E+01   2.651594376438E+01
  2.891500000000E+02   2.639872619379E+01   2.640200873466E+01
  2.901500000000E+02   2.628447323078E+01   2.628775716598E+01
  2.911500000000E+02   2.616990464841E+01   2.617318998545E+01
  2.921500000000E+02   2.605502143130E+01   2.605830817738E+01
  2.931500000000E+02   2.593982461656E+01   2.594311277857E+01
  2.941500000000E+02   2.582431528966E+01   2.582760487423E+01
  2.951500000000E+02   2.570849457868E+01   2.571178559218E+01
  2.961500000000E+02   2.559236365206E+01   2.559565610063E+01
  2.971500000000E+02   2.547592371173E+01   2.547921760126E+01
  2.981500000000E+02   2.535917598961E+01   2.536247132582E+01
  2.991500000000E+02   2.524212174299E+01   2.524541853141E+01
  3.001500000000E+02   2.512476224966E+01   2.512806049567E+01
  3.011500000000E+02   2.500709880420E+01   2.501039851303E+01
  3.021500000000E+02   2.488913271298E+01   2.489243388978E+01
  3.031500000000E+02   2.477086529030E+01   2.477416794012E+01
  3.041500000000E+02   2.465229785427E+01   2.465560198208E+01
  3.051500000000E+02   2.453343172259E+01   2.453673733334E+01
  3.061500000000E+02   2.441426820920E+01   2.441757530782E+01
  3.071500000000E+02   2.429480862015E+01   2.429811721155E+01
  3.081500000000E+02   2.417505425026E+01   2.417836433940E+01
  3.091500000000E+02   2.144502217023E+01   2.395343102743E+01
  3.101500000000E+02   2.120849459952E+01   2.372591195618E+01
  3.111500000000E+02   2.097182616653E+01   2.349823986134E+01
  3.121500000000E+02   2.073501724094E+01   2.327041546296E+01
  3.131500000000E+02   2.049806819682E+01   2.304243946275E+01
  3.141500000000E+02   2.026097941130E+01   2.281431254527E+01
  3.151500000000E+02   2.002375126347E+01   2.258603537888E+01
  3.161500000000E+02   1.978638413336E+01   2.235760861667E+01
  3.171500000000E+02   1.954887840120E+01   2.212903289726E+01
  3.181500000000E+02   1.931123444664E+01   2.190030884554E+01
  3.191500000000E+02   1.907345264818E+01   2.167143707336E+01
  3.201500000000E+02   1.883553338270E+01   2.144241818013E+01
  3.211500000000E+02   1.859747702498E+01   2.121325275337E+01
  3.221500000000E+02   1.835928394739E+01   2.098394136923E+01
  3.231500000000E+02   1.812095451958E+01   2.075448459299E+01
  3.241500000000E+02   1.788248910823E+01   2.052488297945E+01
  3.251500000000E+02   1.764388807688E+01   2.029513707335E+01
  3.261500000000E+02   1.740515178574E+01   2.006524740975E+01
  3.271500000000E+02   1.716628059154E+01   1.983521451439E+01
  3.281500000000E+02   1.692727484752E+01   1.960503890399E+01
  3.291500000000E+02   1.668813490325E+01   1.937472108654E+01
  3.301500000000E+02   1.644886110466E+01   1.914426156165E+01
  3.311500000000E+02   1.620945379396E+01   1.891366082074E+01
  3.321500000000E+02   1.596991330962E+01   1.868291934734E+01
  3.331500000000E+02   1.573023998642E+01   1.845203761732E+01
  3.341500000000E+02   1.549043415538E+01   1.822101609911E+01
  3.351500000000E+02   1.525049614382E+01   1.798985525390E+01
  3.361500000000E+02   1.501042627538E+01   1.775855553587E+01
  3.371500000000E+02   1.477022487006E+01   1.752711739237E+01
  3.381500000000E+02   1.452989224423E+01   1.729554126410E+01
