#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  7.846032E-03  2.129537E-06  2.040403E-10  2.678078E-10  2.979575E-10  3.552772E-10  9.692054E-03  8.258596E-06  1.012732E-07  2.224282E-02  1.774702E-04  1.920280E-05  2.694357E-07  8.317088E-05  1.796163E-08  5.893781E-08  4.853866E-09  4.399865E-03  2.572624E-06  2.443394E-08  2.145558E-08  3.044497E-05  4.144381E-05  2.757959E-06  4.351276E-07  5.510949E-07  2.062814E-07
 2.741500E+02  7.865225E-03  2.109975E-06  1.974708E-10  2.592730E-10  2.884833E-10  3.440889E-10  9.645827E-03  8.016716E-06  9.290410E-08  2.219856E-02  1.733182E-04  1.779342E-05  2.593628E-07  8.117217E-05  1.676371E-08  5.518521E-08  4.625265E-09  4.319148E-03  2.425664E-06  2.350399E-08  2.062119E-08  2.965755E-05  4.036937E-05  2.548349E-06  4.006887E-07  5.076796E-07  1.933985E-07
 2.751500E+02  7.883558E-03  2.090410E-06  1.911175E-10  2.510156E-10  2.793164E-10  3.332594E-10  9.600099E-03  7.783768E-06  8.528361E-08  2.215382E-02  1.692833E-04  1.649530E-05  2.497193E-07  7.923036E-05  1.565291E-08  5.169424E-08  4.408431E-09  4.240059E-03  2.287808E-06  2.261218E-08  1.982177E-08  2.889551E-05  3.932967E-05  2.355929E-06  3.691970E-07  4.679645E-07  1.813907E-07
 2.761500E+02  7.901042E-03  2.070849E-06  1.849737E-10  2.430274E-10  2.704474E-10  3.227778E-10  9.554863E-03  7.559365E-06  7.834001E-08  2.210863E-02  1.653619E-04  1.529910E-05  2.404855E-07  7.734367E-05  1.462240E-08  4.844520E-08  4.202714E-09  4.162569E-03  2.158453E-06  2.175688E-08  1.905580E-08  2.815791E-05  3.832344E-05  2.179196E-06  3.403829E-07  4.316119E-07  1.701941E-07
 2.771500E+02  7.917691E-03  2.051304E-06  1.790329E-10  2.353000E-10  2.618672E-10  3.126339E-10  9.510111E-03  7.343140E-06  7.200889E-08  2.206301E-02  1.615505E-04  1.419632E-05  2.316424E-07  7.551035E-05  1.366595E-08  4.541998E-08  4.007505E-09  4.086651E-03  2.037040E-06  2.093654E-08  1.832182E-08  2.744384E-05  3.734943E-05  2.016784E-06  3.140026E-07  3.983172E-07  1.597500E-07
 2.781500E+02  7.933519E-03  2.031783E-06  1.732887E-10  2.278253E-10  2.535669E-10  3.028172E-10  9.465838E-03  7.134741E-06  6.623233E-08  2.201700E-02  1.578458E-04  1.317918E-05  2.231719E-07  7.372873E-05  1.277781E-08  4.260193E-08  3.822226E-09  4.012275E-03  1.923049E-06  2.014967E-08  1.761845E-08  2.675244E-05  3.640645E-05  1.867454E-06  2.898361E-07  3.678049E-07  1.500041E-07
 2.791500E+02  7.948539E-03  2.012296E-06  1.677349E-10  2.205956E-10  2.455380E-10  2.933180E-10  9.422036E-03  6.933837E-06  6.095823E-08  2.197062E-02  1.542444E-04  1.224060E-05  2.150569E-07  7.199719E-05  1.195272E-08  3.997571E-08  3.646338E-09  3.939415E-03  1.815995E-06  1.939486E-08  1.694435E-08  2.608289E-05  3.549337E-05  1.730079E-06  2.676843E-07  3.398258E-07  1.409062E-07
 2.801500E+02  7.962765E-03  1.992851E-06  1.623655E-10  2.136032E-10  2.377719E-10  2.841266E-10  9.378699E-03  6.740109E-06  5.613971E-08  2.192390E-02  1.507433E-04  1.137411E-05  2.072812E-07  7.031418E-05  1.118588E-08  3.752722E-08  3.479329E-09  3.868040E-03  1.715426E-06  1.867075E-08  1.629824E-08  2.543438E-05  3.460909E-05  1.603636E-06  2.473674E-07  3.141545E-07  1.324102E-07
 2.811500E+02  7.976212E-03  1.973458E-06  1.571747E-10  2.068408E-10  2.302606E-10  2.752335E-10  9.335820E-03  6.553255E-06  5.173455E-08  2.187685E-02  1.473392E-04  1.057381E-05  1.998290E-07  6.867819E-05  1.047283E-08  3.524344E-08  3.320719E-09  3.798125E-03  1.620923E-06  1.797602E-08  1.567892E-08  2.480615E-05  3.375255E-05  1.487194E-06  2.287224E-07  2.905869E-07  1.244732E-07
 2.821500E+02  7.988893E-03  1.954123E-06  1.521567E-10  2.003012E-10  2.229961E-10  2.666296E-10  9.293393E-03  6.372989E-06  4.770467E-08  2.182950E-02  1.440293E-04  9.834303E-06  1.926856E-07  6.708777E-05  9.809512E-09  3.311238E-08  3.170055E-09  3.729641E-03  1.532093E-06  1.730944E-08  1.508522E-08  2.419746E-05  3.292275E-05  1.379907E-06  2.116018E-07  2.689381E-07  1.170556E-07
 2.831500E+02  8.000825E-03  1.934855E-06  1.473061E-10  1.939772E-10  2.159707E-10  2.583059E-10  9.251411E-03  6.199037E-06  4.401574E-08  2.178186E-02  1.408105E-04  9.150662E-06  1.858368E-07  6.554150E-05  9.192186E-09  3.112301E-08  3.026909E-09  3.662561E-03  1.448572E-06  1.666981E-08  1.451603E-08  2.360761E-05  3.211871E-05  1.281005E-06  1.958718E-07  2.490404E-07  1.101209E-07
 2.841500E+02  8.012020E-03  1.915663E-06  1.426175E-10  1.878621E-10  2.091767E-10  2.502537E-10  9.209868E-03  6.031137E-06  4.063679E-08  2.173397E-02  1.376802E-04  8.518379E-06  1.792694E-07  6.403803E-05  8.617408E-09  2.926512E-08  2.890879E-09  3.596858E-03  1.370019E-06  1.605600E-08  1.397029E-08  2.303593E-05  3.133950E-05  1.189784E-06  1.814114E-07  2.307418E-07  1.036353E-07
 2.851500E+02  8.022495E-03  1.896551E-06  1.380856E-10  1.819493E-10  2.026069E-10  2.424646E-10  9.168758E-03  5.869041E-06  3.753981E-08  2.168583E-02  1.346356E-04  7.933332E-06  1.729705E-07  6.257605E-05  8.082012E-09  2.752930E-08  2.761585E-09  3.532506E-03  1.296118E-06  1.546690E-08  1.344699E-08  2.248175E-05  3.058424E-05  1.105607E-06  1.681104E-07  2.139042E-07  9.756744E-08
