#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  7.539226E-04  1.392299E-04  2.775223E-04  1.584337E-02  1.407860E-02  4.418623E-02  1.277603E-02  5.965689E-03  3.667649E-03  4.889100E-03  1.748528E-03  7.193003E-03  2.670552E-04  7.127748E-05  1.934944E-04  2.714933E-06  5.719619E-03  6.667197E-03  4.677782E-03  1.761541E-05  2.985720E-05  5.098910E-02  6.938532E-02  5.112148E-02  1.354002E-04  2.052559E-03  2.059515E-03  4.840658E-02  7.922134E-05  1.078416E-04  1.800493E-04  1.086386E-02  2.833950E-03  7.106566E-03  4.386769E-02  8.965024E-03  3.822723E-02  5.199693E-03  5.055402E-02  4.485304E-02  1.939873E-02  1.840433E-04  2.330933E-04  1.302549E-02  4.076726E-03  6.562265E-04  1.991986E-03  3.760964E-02  3.296282E-02  2.021958E-02  7.780157E-03  2.283615E-02  2.591875E-02  1.761577E-02  1.691401E-02  2.612618E-02  6.316796E-03  4.854095E-04  7.727521E-03  1.122154E-02  1.654578E-02  2.275386E-02  7.978371E-03  1.247539E-02  4.642590E-03  1.659868E-02  2.586645E-02  2.708726E-02  2.659734E-02
 2.741500E+02  7.852941E-04  1.472702E-04  2.888284E-04  1.603392E-02  1.412505E-02  4.439692E-02  1.270401E-02  5.967993E-03  3.649613E-03  4.865903E-03  1.746606E-03  7.195566E-03  2.787433E-04  7.574188E-05  2.029666E-04  2.958509E-06  5.828754E-03  6.844469E-03  4.752356E-03  1.854169E-05  3.138155E-05  5.071096E-02  6.895268E-02  5.131300E-02  1.378194E-04  2.078904E-03  2.085880E-03  4.914388E-02  8.403117E-05  1.143818E-04  1.884679E-04  1.106292E-02  2.870392E-03  7.197091E-03  4.457803E-02  8.927096E-03  3.794294E-02  5.167652E-03  5.016386E-02  4.454006E-02  1.927915E-02  1.921316E-04  2.434342E-04  1.324263E-02  4.113516E-03  6.620123E-04  2.013078E-03  3.724017E-02  3.267300E-02  2.015753E-02  7.763536E-03  2.264177E-02  2.631033E-02  1.787723E-02  1.709146E-02  2.604221E-02  6.273864E-03  4.855263E-04  7.700031E-03  1.117541E-02  1.668481E-02  2.293774E-02  7.914031E-03  1.237272E-02  4.606934E-03  1.639485E-02  2.568301E-02  2.671223E-02  2.631271E-02
 2.751500E+02  8.177243E-04  1.557079E-04  3.004948E-04  1.622422E-02  1.417007E-02  4.460315E-02  1.263155E-02  5.969647E-03  3.631404E-03  4.842461E-03  1.744515E-03  7.197349E-03  2.908537E-04  8.044970E-05  2.128217E-04  3.221869E-06  5.938769E-03  7.024690E-03  4.827168E-03  1.950804E-05  3.296975E-05  5.043091E-02  6.851871E-02  5.149841E-02  1.402495E-04  2.105197E-03  2.112191E-03  4.988207E-02  8.909347E-05  1.212651E-04  1.972074E-04  1.126340E-02  2.906786E-03  7.287479E-03  4.529087E-02  8.888617E-03  3.765870E-02  5.135451E-03  4.977402E-02  4.422668E-02  1.915909E-02  2.005046E-04  2.541435E-04  1.346089E-02  4.150001E-03  6.677457E-04  2.034064E-03  3.687286E-02  3.238421E-02  2.009391E-02  7.746223E-03  2.244798E-02  2.670311E-02  1.813940E-02  1.726798E-02  2.595627E-02  6.230834E-03  4.855858E-04  7.671981E-03  1.112855E-02  1.682252E-02  2.311975E-02  7.849810E-03  1.227024E-02  4.571287E-03  1.619318E-02  2.549942E-02  2.634212E-02  2.603028E-02
 2.761500E+02  8.512357E-04  1.645585E-04  3.125284E-04  1.641423E-02  1.421366E-02  4.480490E-02  1.255870E-02  5.970666E-03  3.613034E-03  4.818788E-03  1.742258E-03  7.198366E-03  3.033967E-04  8.541177E-05  2.230708E-04  3.506434E-06  6.049634E-03  7.207849E-03  4.902195E-03  2.051572E-05  3.462376E-05  5.014903E-02  6.808350E-02  5.167769E-02  1.426900E-04  2.131431E-03  2.138442E-03  5.062095E-02  9.441891E-05  1.285059E-04  2.062764E-04  1.146525E-02  2.943120E-03  7.377704E-03  4.600601E-02  8.849603E-03  3.737456E-02  5.103100E-03  4.938457E-02  4.391300E-02  1.903859E-02  2.091690E-04  2.652302E-04  1.368019E-02  4.186172E-03  6.734253E-04  2.054937E-03  3.650773E-02  3.209651E-02  2.002875E-02  7.728233E-03  2.225481E-02  2.709699E-02  1.840220E-02  1.744353E-02  2.586840E-02  6.187721E-03  4.855887E-04  7.643390E-03  1.108101E-02  1.695888E-02  2.329985E-02  7.785723E-03  1.216798E-02  4.535659E-03  1.599366E-02  2.531574E-02  2.597689E-02  2.575006E-02
 2.771500E+02  8.858551E-04  1.738386E-04  3.249371E-04  1.660392E-02  1.425581E-02  4.500217E-02  1.248548E-02  5.971055E-03  3.594509E-03  4.794893E-03  1.739837E-03  7.198627E-03  3.163840E-04  9.063960E-05  2.337258E-04  3.813721E-06  6.161335E-03  7.393950E-03  4.977421E-03  2.156607E-05  3.634561E-05  4.986538E-02  6.764713E-02  5.185083E-02  1.451402E-04  2.157599E-03  2.164626E-03  5.136033E-02  1.000189E-04  1.361197E-04  2.156839E-04  1.166844E-02  2.979386E-03  7.467745E-03  4.672330E-02  8.810068E-03  3.709057E-02  5.070605E-03  4.899556E-02  4.359906E-02  1.891768E-02  2.181318E-04  2.767036E-04  1.390050E-02  4.222021E-03  6.790499E-04  2.075694E-03  3.614481E-02  3.180991E-02  1.996208E-02  7.709576E-03  2.206229E-02  2.749190E-02  1.866560E-02  1.761807E-02  2.577866E-02  6.144533E-03  4.855357E-04  7.614270E-03  1.103280E-02  1.709387E-02  2.347801E-02  7.721777E-03  1.206595E-02  4.500058E-03  1.579629E-02  2.513199E-02  2.561649E-02  2.547207E-02
 2.781500E+02  9.216094E-04  1.835652E-04  3.377285E-04  1.679325E-02  1.429655E-02  4.519495E-02  1.241190E-02  5.970823E-03  3.575835E-03  4.770785E-03  1.737257E-03  7.198139E-03  3.298277E-04  9.614514E-05  2.447989E-04  4.145344E-06  6.273853E-03  7.582993E-03  5.052830E-03  2.266043E-05  3.813736E-05  4.958003E-02  6.720968E-02  5.201783E-02  1.475995E-04  2.183694E-03  2.190735E-03  5.210000E-02  1.059051E-04  1.441225E-04  2.254394E-04  1.187294E-02  3.015576E-03  7.557581E-03  4.744258E-02  8.770028E-03  3.680677E-02  5.037977E-03  4.860704E-02  4.328491E-02  1.879638E-02  2.274004E-04  2.885734E-04  1.412179E-02  4.257543E-03  6.846184E-04  2.096330E-03  3.578410E-02  3.152445E-02  1.989395E-02  7.690265E-03  2.187042E-02  2.788776E-02  1.892954E-02  1.779156E-02  2.568709E-02  6.101280E-03  4.854274E-04  7.584634E-03  1.098394E-02  1.722746E-02  2.365419E-02  7.657984E-03  1.196417E-02  4.464489E-03  1.560104E-02  2.494823E-02  2.526085E-02  2.519631E-02
 2.791500E+02  9.585263E-04  1.937558E-04  3.509106E-04  1.698218E-02  1.433587E-02  4.538325E-02  1.233800E-02  5.969976E-03  3.557018E-03  4.746471E-03  1.734519E-03  7.196912E-03  3.437402E-04  1.019408E-04  2.563024E-04  4.503017E-06  6.387172E-03  7.774981E-03  5.128404E-03  2.380017E-05  4.000110E-05  4.929305E-02  6.677123E-02  5.217869E-02  1.500672E-04  2.209709E-03  2.216762E-03  5.283976E-02  1.120896E-04  1.525306E-04  2.355523E-04  1.207871E-02  3.051682E-03  7.647191E-03  4.816369E-02  8.729495E-03  3.652320E-02  5.005223E-03  4.821908E-02  4.297062E-02  1.867472E-02  2.369822E-04  3.008494E-04  1.434400E-02  4.292730E-03  6.901297E-04  2.116841E-03  3.542563E-02  3.124015E-02  1.982438E-02  7.670311E-03  2.167924E-02  2.828451E-02  1.919398E-02  1.796397E-02  2.559373E-02  6.057971E-03  4.852644E-04  7.554496E-03  1.093445E-02  1.735964E-02  2.382839E-02  7.594352E-03  1.186266E-02  4.428960E-03  1.540791E-02  2.476448E-02  2.490993E-02  2.492278E-02
 2.801500E+02  9.966336E-04  2.044284E-04  3.644914E-04  1.717070E-02  1.437378E-02  4.556707E-02  1.226378E-02  5.968523E-03  3.538065E-03  4.721961E-03  1.731626E-03  7.194956E-03  3.581338E-04  1.080392E-04  2.682491E-04  4.888557E-06  6.501274E-03  7.969912E-03  5.204126E-03  2.498669E-05  4.193898E-05  4.900452E-02  6.633186E-02  5.233339E-02  1.525427E-04  2.235637E-03  2.242702E-03  5.357942E-02  1.185851E-04  1.613612E-04  2.460322E-04  1.228572E-02  3.087694E-03  7.736556E-03  4.888647E-02  8.688484E-03  3.623990E-02  4.972351E-03  4.783173E-02  4.265623E-02  1.855272E-02  2.468847E-04  3.135414E-04  1.456712E-02  4.327576E-03  6.955830E-04  2.137222E-03  3.506942E-02  3.095704E-02  1.975340E-02  7.649726E-03  2.148877E-02  2.868208E-02  1.945887E-02  1.813527E-02  2.549863E-02  6.014616E-03  4.850474E-04  7.523870E-03  1.088435E-02  1.749039E-02  2.400056E-02  7.530888E-03  1.176142E-02  4.393476E-03  1.521687E-02  2.458079E-02  2.456367E-02  2.465148E-02
 2.811500E+02  1.035960E-03  2.156017E-04  3.784787E-04  1.735876E-02  1.441028E-02  4.574639E-02  1.218928E-02  5.966469E-03  3.518982E-03  4.697262E-03  1.728580E-03  7.192277E-03  3.730213E-04  1.144538E-04  2.806517E-04  5.303892E-06  6.616142E-03  8.167786E-03  5.279980E-03  2.622139E-05  4.395315E-05  4.871450E-02  6.589165E-02  5.248194E-02  1.550254E-04  2.261471E-03  2.268547E-03  5.431877E-02  1.254044E-04  1.706318E-04  2.568889E-04  1.249394E-02  3.123606E-03  7.825655E-03  4.961078E-02  8.647009E-03  3.595693E-02  4.939369E-03  4.744503E-02  4.234181E-02  1.843041E-02  2.571153E-04  3.266595E-04  1.479109E-02  4.362073E-03  7.009771E-04  2.157470E-03  3.471547E-02  3.067514E-02  1.968104E-02  7.628521E-03  2.129901E-02  2.908041E-02  1.972417E-02  1.830541E-02  2.540182E-02  5.971223E-03  4.847769E-04  7.492767E-03  1.083365E-02  1.761969E-02  2.417068E-02  7.467603E-03  1.166048E-02  4.358044E-03  1.502792E-02  2.439717E-02  2.422202E-02  2.438241E-02
 2.821500E+02  1.076533E-03  2.272946E-04  3.928807E-04  1.754635E-02  1.444539E-02  4.592124E-02  1.211450E-02  5.963823E-03  3.499774E-03  4.672382E-03  1.725385E-03  7.188886E-03  3.884156E-04  1.211982E-04  2.935233E-04  5.751064E-06  6.731758E-03  8.368600E-03  5.355948E-03  2.750573E-05  4.604580E-05  4.842306E-02  6.545067E-02  5.262434E-02  1.575146E-04  2.287206E-03  2.294290E-03  5.505762E-02  1.325609E-04  1.803606E-04  2.681323E-04  1.270333E-02  3.159409E-03  7.914469E-03  5.033644E-02  8.605085E-03  3.567431E-02  4.906284E-03  4.705905E-02  4.202739E-02  1.830781E-02  2.676818E-04  3.402138E-04  1.501589E-02  4.396218E-03  7.063112E-04  2.177581E-03  3.436381E-02  3.039448E-02  1.960735E-02  7.606708E-03  2.110999E-02  2.947943E-02  1.998983E-02  1.847438E-02  2.530335E-02  5.927800E-03  4.844537E-04  7.461200E-03  1.078238E-02  1.774750E-02  2.433873E-02  7.404503E-03  1.155984E-02  4.322668E-03  1.484104E-02  2.421367E-02  2.388491E-02  2.411558E-02
