#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.575262E+01  4.575952E+01  1.855808E+02
 2.741500E+02  4.592790E+01  4.593481E+01  1.862214E+02
 2.751500E+02  4.610364E+01  4.611055E+01  1.868613E+02
 2.761500E+02  4.627982E+01  4.628674E+01  1.875004E+02
 2.771500E+02  4.645644E+01  4.646336E+01  1.881389E+02
 2.781500E+02  4.663349E+01  4.664042E+01  1.887766E+02
 2.791500E+02  4.681097E+01  4.681790E+01  1.894135E+02
 2.801500E+02  4.698887E+01  4.699581E+01  1.900497E+02
 2.811500E+02  4.716719E+01  4.717413E+01  1.906851E+02
 2.821500E+02  4.734592E+01  4.735286E+01  1.913197E+02
 2.831500E+02  4.752504E+01  4.753199E+01  1.919534E+02
 2.841500E+02  4.770453E+01  4.771149E+01  1.925862E+02
 2.851500E+02  4.788439E+01  4.789136E+01  1.932181E+02
 2.861500E+02  4.806460E+01  4.807156E+01  1.938490E+02
 2.871500E+02  4.824512E+01  4.825210E+01  1.944788E+02
 2.881500E+02  4.842595E+01  4.843292E+01  1.951074E+02
 2.891500E+02  4.860704E+01  4.861402E+01  1.957348E+02
 2.901500E+02  4.878838E+01  4.879537E+01  1.963609E+02
 2.911500E+02  4.896992E+01  4.897692E+01  1.969855E+02
 2.921500E+02  4.915164E+01  4.915864E+01  1.976086E+02
 2.931500E+02  4.933350E+01  4.934051E+01  1.982301E+02
 2.941500E+02  4.951545E+01  4.952247E+01  1.988497E+02
 2.951500E+02  4.969746E+01  4.970448E+01  1.994675E+02
 2.961500E+02  4.987948E+01  4.988651E+01  2.000831E+02
 2.971500E+02  5.006146E+01  5.006849E+01  2.006966E+02
 2.981500E+02  5.024335E+01  5.025039E+01  2.013077E+02
 2.991500E+02  5.042511E+01  5.043215E+01  2.019163E+02
 3.001500E+02  5.060666E+01  5.061372E+01  2.025223E+02
 3.011500E+02  5.078797E+01  5.079503E+01  2.031253E+02
 3.021500E+02  5.096897E+01  5.097604E+01  2.037254E+02
 3.031500E+02  5.114961E+01  5.115668E+01  2.043222E+02
 3.041500E+02  5.132981E+01  5.133689E+01  2.049157E+02
 3.051500E+02  5.150953E+01  5.151661E+01  2.055057E+02
 3.061500E+02  5.168869E+01  5.169578E+01  2.060918E+02
 3.071500E+02  5.186723E+01  5.187433E+01  2.066741E+02
 3.081500E+02  5.204510E+01  5.205220E+01  2.072523E+02
 3.091500E+02  5.222222E+01  5.222933E+01  2.078262E+02
 3.101500E+02  5.239854E+01  5.240565E+01  2.083956E+02
 3.111500E+02  5.257398E+01  5.258110E+01  2.089604E+02
 3.121500E+02  5.274849E+01  5.275562E+01  2.095203E+02
 3.131500E+02  5.292200E+01  5.292914E+01  2.100753E+02
 3.141500E+02  5.309445E+01  5.310160E+01  2.106252E+02
 3.151500E+02  5.326579E+01  5.327294E+01  2.111698E+02
 3.161500E+02  5.343595E+01  5.344311E+01  2.117089E+02
 3.171500E+02  5.360489E+01  5.361206E+01  2.122424E+02
 3.181500E+02  5.377254E+01  5.377972E+01  2.127702E+02
 3.191500E+02  5.393887E+01  5.394605E+01  2.132922E+02
 3.201500E+02  5.410380E+01  5.411099E+01  2.138082E+02
 3.211500E+02  5.426733E+01  5.427453E+01  2.143182E+02
 3.221500E+02  5.442940E+01  5.443660E+01  2.148221E+02
 3.231500E+02  7.662452E+01  7.927668E+01  2.918503E+02
 3.241500E+02  7.668355E+01  7.934440E+01  2.920600E+02
 3.251500E+02  7.674261E+01  7.941216E+01  2.922691E+02
 3.261500E+02  7.680172E+01  7.947995E+01  2.924777E+02
 3.271500E+02  7.686087E+01  7.954778E+01  2.926857E+02
 3.281500E+02  7.692007E+01  7.961565E+01  2.928932E+02
 3.291500E+02  7.697930E+01  7.968355E+01  2.931002E+02
 3.301500E+02  7.703858E+01  7.975150E+01  2.933067E+02
 3.311500E+02  7.709790E+01  7.981948E+01  2.935127E+02
 3.321500E+02  7.715727E+01  7.988750E+01  2.937182E+02
 3.331500E+02  7.721668E+01  7.995556E+01  2.939231E+02
 3.341500E+02  7.727614E+01  8.002367E+01  2.941276E+02
 3.351500E+02  7.733565E+01  8.009181E+01  2.943316E+02
 3.361500E+02  7.739520E+01  8.016000E+01  2.945351E+02
 3.371500E+02  7.745480E+01  8.022823E+01  2.947382E+02
 3.381500E+02  7.751445E+01  8.029650E+01  2.949407E+02
 3.391500E+02  7.757415E+01  8.036482E+01  2.951428E+02
 3.401500E+02  7.763389E+01  8.043319E+01  2.953444E+02
 3.411500E+02  7.769369E+01  8.050160E+01  2.955456E+02
 3.421500E+02  7.775353E+01  8.057005E+01  2.957463E+02
 3.431500E+02  7.781343E+01  8.063855E+01  2.959466E+02
 3.441500E+02  7.787338E+01  8.070710E+01  2.961464E+02
 3.451500E+02  7.793338E+01  8.077569E+01  2.963457E+02
 3.461500E+02  7.799343E+01  8.084434E+01  2.965447E+02
 3.471500E+02  7.805353E+01  8.091303E+01  2.967431E+02
 3.481500E+02  7.811368E+01  8.098177E+01  2.969412E+02
 3.491500E+02  7.817389E+01  8.105056E+01  2.971388E+02
 3.501500E+02  7.823415E+01  8.111939E+01  2.973360E+02
 3.511500E+02  7.829447E+01  8.118828E+01  2.975328E+02
 3.521500E+02  7.835484E+01  8.125722E+01  2.977291E+02
 3.531500E+02  7.841526E+01  8.132621E+01  2.979251E+02
 3.541500E+02  7.847574E+01  8.139525E+01  2.981206E+02
 3.551500E+02  7.853627E+01  8.146434E+01  2.983157E+02
 3.561500E+02  7.859685E+01  8.153348E+01  2.985105E+02
 3.571500E+02  7.865750E+01  8.160268E+01  2.987048E+02
 3.581500E+02  7.871819E+01  8.167193E+01  2.988987E+02
 3.591500E+02  7.877895E+01  8.174123E+01  2.990922E+02
 3.601500E+02  7.883976E+01  8.181058E+01  2.992853E+02
 3.611500E+02  7.890063E+01  8.187999E+01  2.994781E+02
 3.621500E+02  7.896155E+01  8.194945E+01  2.996704E+02
 3.631500E+02  7.902253E+01  8.201896E+01  2.998624E+02
 3.641500E+02  7.908356E+01  8.208853E+01  3.000540E+02
 3.651500E+02  7.914466E+01  8.215815E+01  3.002452E+02
 3.661500E+02  7.920581E+01  8.222782E+01  3.004360E+02
 3.671500E+02  7.926702E+01  8.229756E+01  3.006265E+02
 3.681500E+02  7.932829E+01  8.236734E+01  3.008166E+02
 3.691500E+02  7.938961E+01  8.243718E+01  3.010063E+02
 3.701500E+02  7.945099E+01  8.250708E+01  3.011956E+02
 3.711500E+02  7.951243E+01  8.257703E+01  3.013846E+02
 3.721500E+02  7.957393E+01  8.264704E+01  3.015733E+02
 3.731500E+02  7.963549E+01  8.271710E+01  3.017616E+02
 3.741500E+02  7.969711E+01  8.278722E+01  3.019495E+02
 3.751500E+02  7.975878E+01  8.285740E+01  3.021370E+02
 3.761500E+02  7.982052E+01  8.292763E+01  3.023243E+02
 3.771500E+02  7.988231E+01  8.299792E+01  3.025111E+02
 3.781500E+02  7.994416E+01  8.306827E+01  3.026977E+02
 3.791500E+02  8.000607E+01  8.313867E+01  3.028838E+02
 3.801500E+02  8.006804E+01  8.320913E+01  3.030697E+02
 3.811500E+02  8.013007E+01  8.327964E+01  3.032552E+02
 3.821500E+02  8.019216E+01  8.335022E+01  3.034403E+02
 3.831500E+02  8.025431E+01  8.342085E+01  3.036252E+02
 3.841500E+02  8.031652E+01  8.349154E+01  3.038097E+02
 3.851500E+02  8.037879E+01  8.356228E+01  3.039938E+02
 3.861500E+02  8.044112E+01  8.363309E+01  3.041777E+02
 3.871500E+02  8.050350E+01  8.370395E+01  3.043612E+02
 3.881500E+02  8.056595E+01  8.377487E+01  3.045443E+02
 3.891500E+02  8.062846E+01  8.384584E+01  3.047272E+02
 3.901500E+02  8.069103E+01  8.391688E+01  3.049097E+02
 3.911500E+02  8.075365E+01  8.398797E+01  3.050919E+02
 3.921500E+02  8.081634E+01  8.405912E+01  3.052738E+02
 3.931500E+02  8.087909E+01  8.413033E+01  3.054554E+02
 3.941500E+02  8.094190E+01  8.420160E+01  3.056367E+02
 3.951500E+02  8.100476E+01  8.427293E+01  3.058176E+02
 3.961500E+02  8.106769E+01  8.434431E+01  3.059983E+02
 3.971500E+02  8.113068E+01  8.441575E+01  3.061786E+02
 3.981500E+02  8.119373E+01  8.448725E+01  3.063586E+02
 3.991500E+02  8.125683E+01  8.455881E+01  3.065383E+02
