#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.870200E+01  5.959602E+01
 2.741500E+02  4.873954E+01  5.962239E+01
 2.751500E+02  4.877738E+01  5.963774E+01
 2.761500E+02  4.881552E+01  5.965312E+01
 2.771500E+02  4.885396E+01  5.966856E+01
 2.781500E+02  4.889269E+01  5.968407E+01
 2.791500E+02  4.893171E+01  5.969968E+01
 2.801500E+02  4.897102E+01  5.971541E+01
 2.811500E+02  4.901062E+01  5.973127E+01
 2.821500E+02  4.905050E+01  5.974729E+01
 2.831500E+02  4.909066E+01  5.976347E+01
 2.841500E+02  4.913111E+01  5.977984E+01
 2.851500E+02  4.917182E+01  5.979640E+01
 2.861500E+02  4.921281E+01  5.981319E+01
 2.871500E+02  4.925406E+01  5.983020E+01
 2.881500E+02  4.929558E+01  5.984745E+01
 2.891500E+02  4.933736E+01  5.986495E+01
 2.901500E+02  4.937940E+01  5.988272E+01
 2.911500E+02  4.942169E+01  5.990076E+01
 2.921500E+02  4.946423E+01  5.991909E+01
 2.931500E+02  4.950701E+01  5.993770E+01
 2.941500E+02  4.955003E+01  5.995662E+01
 2.951500E+02  4.959329E+01  5.997585E+01
 2.961500E+02  4.963678E+01  5.999539E+01
 2.971500E+02  4.968050E+01  6.001526E+01
 2.981500E+02  4.972444E+01  6.003545E+01
 2.991500E+02  4.976860E+01  6.005597E+01
 3.001500E+02  4.981297E+01  6.007683E+01
 3.011500E+02  4.985755E+01  6.009803E+01
 3.021500E+02  4.990234E+01  6.011958E+01
 3.031500E+02  4.994733E+01  6.014147E+01
 3.041500E+02  4.999251E+01  6.016371E+01
 3.051500E+02  5.003788E+01  6.018631E+01
 3.061500E+02  5.008344E+01  6.020925E+01
 3.071500E+02  5.012918E+01  6.023255E+01
 3.081500E+02  5.017510E+01  6.025621E+01
 3.091500E+02  5.022119E+01  6.028022E+01
 3.101500E+02  5.026745E+01  6.030459E+01
 3.111500E+02  5.031387E+01  6.032931E+01
 3.121500E+02  5.036045E+01  6.035439E+01
 3.131500E+02  5.040719E+01  6.037981E+01
 3.141500E+02  5.045407E+01  6.040559E+01
 3.151500E+02  5.050110E+01  6.043172E+01
 3.161500E+02  5.054827E+01  6.045820E+01
 3.171500E+02  5.059558E+01  6.048503E+01
 3.181500E+02  5.064302E+01  6.051219E+01
 3.191500E+02  5.069058E+01  6.053970E+01
 3.201500E+02  5.073827E+01  6.056755E+01
 3.211500E+02  5.078608E+01  6.059573E+01
 3.221500E+02  5.083400E+01  6.062424E+01
 3.231500E+02  5.088204E+01  6.065308E+01
 3.241500E+02  5.093018E+01  6.068225E+01
 3.251500E+02  5.097842E+01  6.071174E+01
 3.261500E+02  5.102676E+01  6.074154E+01
 3.271500E+02  5.107520E+01  6.077166E+01
 3.281500E+02  5.112372E+01  6.080209E+01
 3.291500E+02  5.117234E+01  6.083282E+01
 3.301500E+02  5.122103E+01  6.086385E+01
 3.311500E+02  5.126981E+01  6.089518E+01
 3.321500E+02  5.131866E+01  6.092681E+01
 3.331500E+02  5.136758E+01  6.095872E+01
 3.341500E+02  5.141657E+01  6.099091E+01
 3.351500E+02  5.146562E+01  6.102338E+01
 3.361500E+02  5.151473E+01  6.105612E+01
 3.371500E+02  5.156390E+01  6.108914E+01
 3.381500E+02  5.161313E+01  6.112242E+01
 3.391500E+02  5.166240E+01  6.115595E+01
 3.401500E+02  5.171173E+01  6.118975E+01
 3.411500E+02  5.176109E+01  6.122379E+01
 3.421500E+02  5.181050E+01  6.125808E+01
 3.431500E+02  5.185994E+01  6.129260E+01
 3.441500E+02  5.190942E+01  6.132737E+01
 3.451500E+02  5.195893E+01  6.136236E+01
 3.461500E+02  5.200847E+01  6.139758E+01
 3.471500E+02  5.205804E+01  6.143302E+01
 3.481500E+02  5.210762E+01  6.146868E+01
 3.491500E+02  5.215723E+01  6.150455E+01
 3.501500E+02  5.220685E+01  6.154062E+01
 3.511500E+02  5.225649E+01  6.157690E+01
 3.521500E+02  5.230614E+01  6.161337E+01
 3.531500E+02  5.235580E+01  6.165004E+01
 3.541500E+02  5.240546E+01  6.168690E+01
 3.551500E+02  5.245513E+01  6.172393E+01
 3.561500E+02  5.250480E+01  6.176115E+01
 3.571500E+02  5.255447E+01  6.179854E+01
 3.581500E+02  5.260413E+01  6.183610E+01
 3.591500E+02  5.265379E+01  6.187383E+01
 3.601500E+02  5.270344E+01  6.191172E+01
 3.611500E+02  5.275308E+01  6.194976E+01
 3.621500E+02  5.280270E+01  6.198796E+01
 3.631500E+02  5.285232E+01  6.202630E+01
 3.641500E+02  5.290191E+01  6.206479E+01
 3.651500E+02  5.295149E+01  6.210341E+01
 3.661500E+02  5.300104E+01  6.214217E+01
 3.671500E+02  5.305057E+01  6.218107E+01
 3.681500E+02  5.310008E+01  6.222009E+01
 3.691500E+02  5.314956E+01  6.225923E+01
 3.701500E+02  5.319901E+01  6.229849E+01
 3.711500E+02  5.324843E+01  6.233787E+01
 3.721500E+02  5.329782E+01  6.237736E+01
 3.731500E+02  5.334717E+01  6.241696E+01
