#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  2.437043E-02  2.055875E-05  6.122462E-09  8.035879E-09  8.940554E-09  1.066050E-08  4.895059E-03  2.108025E-06  1.306447E-08  9.321090E-03  3.118634E-05  1.415030E-06  1.985438E-08  1.305605E-04  1.424996E-08  4.675865E-08  2.368246E-08  5.730792E-03  1.405121E-06  9.891617E-08  8.685886E-08  6.447922E-06  8.777361E-06  2.449369E-07  4.657451E-08  5.898724E-08  1.357884E-07
 2.741500E+02  2.431669E-02  2.018123E-05  5.843190E-09  7.671925E-09  8.536264E-09  1.018164E-08  4.872053E-03  2.046563E-06  1.198726E-08  9.346115E-03  3.074260E-05  1.329675E-06  1.938179E-08  1.268401E-04  1.323963E-08  4.358413E-08  2.235955E-08  5.625761E-03  1.331079E-06  9.471130E-08  8.309480E-08  6.310995E-06  8.590421E-06  2.284606E-07  4.309489E-08  5.460199E-08  1.273188E-07
 2.751500E+02  2.426275E-02  1.981295E-05  5.578506E-09  7.326866E-09  8.152933E-09  9.727468E-09  4.849247E-03  1.987326E-06  1.100590E-08  9.370017E-03  3.030259E-05  1.249682E-06  1.891871E-08  1.232509E-04  1.230762E-08  4.064631E-08  2.111943E-08  5.522853E-03  1.261203E-06  9.070553E-08  7.951220E-08  6.177358E-06  8.408000E-06  2.131613E-07  3.989433E-08  5.056685E-08  1.194228E-07
 2.761500E+02  2.420863E-02  1.945363E-05  5.327560E-09  6.999605E-09  7.789347E-09  9.296553E-09  4.826642E-03  1.930220E-06  1.011128E-08  9.392817E-03  2.986648E-05  1.174705E-06  1.846511E-08  1.197875E-04  1.144739E-08  3.792613E-08  1.995643E-08  5.422028E-03  1.195246E-06  8.688865E-08  7.610158E-08  6.046937E-06  8.229994E-06  1.989509E-07  3.694909E-08  4.685214E-08  1.120587E-07
 2.771500E+02  2.415433E-02  1.910301E-05  5.089555E-09  6.689117E-09  7.444371E-09  8.887568E-09  4.804236E-03  1.875159E-06  9.295222E-09  9.414537E-03  2.943441E-05  1.104424E-06  1.802096E-08  1.164449E-04  1.065298E-08  3.540612E-08  1.886528E-08  5.323251E-03  1.132979E-06  8.325100E-08  7.285398E-08  5.919656E-06  8.056299E-06  1.857479E-07  3.423752E-08  4.343083E-08  1.051883E-07
 2.781500E+02  2.409987E-02  1.876083E-05  4.863747E-09  6.394442E-09  7.116940E-09  8.499263E-09  4.782030E-03  1.822057E-06  8.550353E-09  9.435199E-03  2.900653E-05  1.038535E-06  1.758621E-08  1.132181E-04  9.918955E-09  3.307035E-08  1.784110E-08  5.226483E-03  1.074185E-06  7.978344E-08  6.976096E-08  5.795443E-06  7.886815E-06  1.734775E-07  3.173994E-08  4.027830E-08  9.877618E-08
 2.791500E+02  2.404525E-02  1.842686E-05  4.649437E-09  6.114680E-09  6.806056E-09  8.130471E-09  4.760024E-03  1.770834E-06  7.870035E-09  9.454824E-03  2.858296E-05  9.767578E-07  1.716081E-08  1.101026E-04  9.240357E-09  3.090424E-08  1.687937E-08  5.131688E-03  1.018661E-06  7.647734E-08  6.681453E-08  5.674227E-06  7.721440E-06  1.620703E-07  2.943838E-08  3.737208E-08  9.278948E-08
 2.801500E+02  2.399048E-02  1.810085E-05  4.445972E-09  5.848988E-09  6.510786E-09  7.780093E-09  4.738217E-03  1.721415E-06  7.248286E-09  9.473435E-03  2.816380E-05  9.188284E-07  1.674468E-08  1.070938E-04  8.612668E-09  2.889443E-08  1.597592E-08  5.038829E-03  9.662163E-07  7.332453E-08  6.400714E-08  5.555935E-06  7.560078E-06  1.514626E-07  2.731649E-08  3.469171E-08  8.719799E-08
 2.811500E+02  2.393557E-02  1.778256E-05  4.252738E-09  5.596574E-09  6.230253E-09  7.447102E-09  4.716609E-03  1.673726E-06  6.679712E-09  9.491052E-03  2.774917E-05  8.645001E-07  1.633774E-08  1.041875E-04  8.031760E-09  2.702869E-08  1.512685E-08  4.947870E-03  9.166707E-07  7.031729E-08  6.133167E-08  5.440499E-06  7.402630E-06  1.415954E-07  2.535934E-08  3.221850E-08  8.197372E-08
 2.821500E+02  2.388053E-02  1.747179E-05  4.069160E-09  5.356697E-09  5.963633E-09  7.130533E-09  4.695199E-03  1.627697E-06  6.159447E-09  9.507697E-03  2.733914E-05  8.135423E-07  1.593991E-08  1.013797E-04  7.493864E-09  2.529583E-08  1.432857E-08  4.858775E-03  8.698559E-07  6.744829E-08  5.878137E-08  5.327850E-06  7.249003E-06  1.324142E-07  2.355331E-08  2.993540E-08  7.709078E-08
 2.831500E+02  2.382536E-02  1.716831E-05  3.894699E-09  5.128659E-09  5.710155E-09  6.829478E-09  4.673985E-03  1.583260E-06  5.683094E-09  9.523391E-03  2.693380E-05  7.657394E-07  1.555107E-08  9.866654E-05  6.995537E-09  2.368557E-08  1.357773E-08  4.771507E-03  8.256132E-07  6.471063E-08  5.634987E-08  5.217919E-06  7.099101E-06  1.238688E-07  2.188598E-08  2.782683E-08  7.252525E-08
 2.841500E+02  2.377009E-02  1.687192E-05  3.728850E-09  4.911808E-09  5.469094E-09  6.543086E-09  4.652967E-03  1.540353E-06  5.246684E-09  9.538155E-03  2.653323E-05  7.208896E-07  1.517113E-08  9.604422E-05  6.533628E-09  2.218850E-08  1.287122E-08  4.686032E-03  7.837937E-07  6.209776E-08  5.403115E-08  5.110642E-06  6.952835E-06  1.159128E-07  2.034599E-08  2.587858E-08  6.825495E-08
 2.851500E+02  2.371471E-02  1.658241E-05  3.571135E-09  4.705528E-09  5.239770E-09  6.270558E-09  4.632144E-03  1.498914E-06  4.846627E-09  9.552009E-03  2.613747E-05  6.788043E-07  1.479997E-08  9.350923E-05  6.105256E-09  2.079598E-08  1.220617E-08  4.602315E-03  7.442574E-07  5.960347E-08  5.181950E-08  5.005953E-06  6.810114E-06  1.085032E-07  1.892297E-08  2.407765E-08  6.425936E-08
 2.861500E+02  2.365923E-02  1.629961E-05  3.421109E-09  4.509244E-09  5.021542E-09  6.011141E-09  4.611515E-03  1.458884E-06  4.479677E-09  9.564975E-03  2.574659E-05  6.393072E-07  1.443748E-08  9.105819E-05  5.707784E-09  1.950008E-08  1.157989E-08  4.520321E-03  7.068726E-07  5.722190E-08  4.970955E-08  4.903788E-06  6.670849E-06  1.016006E-07  1.760745E-08  2.241214E-08  6.051948E-08
 2.871500E+02  2.360367E-02  1.602331E-05  3.278353E-09  4.322412E-09  4.813809E-09  5.764129E-09  4.591078E-03  1.420209E-06  4.142894E-09  9.577072E-03  2.536063E-05  6.022333E-07  1.408352E-08  8.868786E-05  5.338797E-09  1.829351E-08  1.098989E-08  4.440016E-03  6.715155E-07  5.494748E-08  4.769618E-08  4.804085E-06  6.534955E-06  9.516810E-08  1.639075E-08  2.087119E-08  5.701770E-08
 2.881500E+02  2.354803E-02  1.575333E-05  3.142472E-09  4.144523E-09  4.616006E-09  5.528857E-09  4.570832E-03  1.382834E-06  3.833618E-09  9.588320E-03  2.497963E-05  5.674286E-07  1.373797E-08  8.639512E-05  4.996083E-09  1.716956E-08  1.043385E-08  4.361367E-03  6.380698E-07  5.277496E-08  4.577457E-08  4.706783E-06  6.402348E-06  8.917203E-08  1.526496E-08  1.944484E-08  5.373770E-08
 2.891500E+02  2.349231E-02  1.548951E-05  3.013095E-09  3.975098E-09  4.427601E-09  5.304700E-09  4.550775E-03  1.346708E-06  3.549437E-09  9.598740E-03  2.460361E-05  5.347488E-07  1.340070E-08  8.417701E-05  4.677612E-09  1.612209E-08  9.909616E-09  4.284339E-03  6.064261E-07  5.069935E-08  4.394016E-08  4.611821E-06  6.272943E-06  8.358102E-08  1.422281E-08  1.812399E-08  5.066437E-08
 2.901500E+02  2.343654E-02  1.523167E-05  2.889873E-09  3.813684E-09  4.248093E-09  5.091067E-09  4.530906E-03  1.311784E-06  3.288163E-09  9.608350E-03  2.423260E-05  5.040591E-07  1.307157E-08  8.203069E-05  4.381525E-09  1.514543E-08  9.415175E-09  4.208901E-03  5.764815E-07  4.871591E-08  4.218862E-08  4.519142E-06  6.146661E-06  7.836612E-08  1.325767E-08  1.690030E-08  4.778366E-08
 2.911500E+02  2.338070E-02  1.497965E-05  2.772479E-09  3.659857E-09  4.077011E-09  4.887405E-09  4.511223E-03  1.278013E-06  3.047813E-09  9.617171E-03  2.386661E-05  4.752335E-07  1.275044E-08  7.995345E-05  4.106113E-09  1.423436E-08  8.948658E-09  4.135019E-03  5.481392E-07  4.682017E-08  4.051585E-08  4.428687E-06  6.023422E-06  7.350054E-08  1.236345E-08  1.576612E-08  4.508256E-08
 2.921500E+02  2.332482E-02  1.473330E-05  2.660603E-09  3.513217E-09  3.913912E-09  4.693192E-09  4.491725E-03  1.245351E-06  2.826586E-09  9.625220E-03  2.350566E-05  4.481540E-07  1.243716E-08  7.794267E-05  3.849809E-09  1.338409E-08  8.508322E-09  4.062663E-03  5.213082E-07  4.500789E-08  3.891799E-08  4.340401E-06  5.903149E-06  6.895947E-08  1.153457E-08  1.471445E-08  4.254900E-08
 2.931500E+02  2.326890E-02  1.449245E-05  2.553955E-09  3.373387E-09  3.758377E-09  4.507935E-09  4.472410E-03  1.213757E-06  2.622846E-09  9.632518E-03  2.314974E-05  4.227104E-07  1.213160E-08  7.599587E-05  3.611173E-09  1.259020E-08  8.092544E-09  3.991800E-03  4.959029E-07  4.327504E-08  3.739136E-08  4.254228E-06  5.785766E-06  6.471999E-08  1.076593E-08  1.373886E-08  4.017175E-08
 2.941500E+02  2.321295E-02  1.425695E-05  2.452260E-09  3.240013E-09  3.610012E-09  4.331171E-09  4.453277E-03  1.183188E-06  2.435105E-09  9.639081E-03  2.279887E-05  3.987996E-07  1.183361E-08  7.411065E-05  3.388881E-09  1.184860E-08  7.699807E-09  3.922399E-03  4.718428E-07  4.161780E-08  3.593247E-08  4.170115E-06  5.671200E-06  6.076084E-08  1.005284E-08  1.283345E-08  3.794041E-08
