#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  1.564200E-02  8.466695E-06  1.617825E-09  2.123434E-09  2.362489E-09  2.816975E-09  2.058993E-02  1.521249E-04  1.524225E-05  2.138650E-07  8.122527E-03  4.397824E-06  8.995639E-08  7.899123E-08
 2.741500E+02  1.565116E-02  8.357789E-06  1.557025E-09  2.044325E-09  2.274643E-09  2.713084E-09  2.057655E-02  1.489645E-04  1.418041E-05  2.066984E-07  7.969376E-03  4.149998E-06  8.632697E-08  7.573882E-08
 2.751500E+02  1.565916E-02  8.250226E-06  1.498729E-09  1.968445E-09  2.190377E-09  2.613394E-09  2.056207E-02  1.458788E-04  1.319770E-05  1.997975E-07  7.819484E-03  3.917289E-06  8.285842E-08  7.263345E-08
 2.761500E+02  1.566603E-02  8.144001E-06  1.442827E-09  1.895655E-09  2.109536E-09  2.517722E-09  2.054653E-02  1.428661E-04  1.228787E-05  1.931522E-07  7.672784E-03  3.698717E-06  7.954317E-08  6.966802E-08
 2.771500E+02  1.567177E-02  8.039113E-06  1.389215E-09  1.825822E-09  2.031972E-09  2.425898E-09  2.052997E-02  1.399247E-04  1.144522E-05  1.867525E-07  7.529213E-03  3.493366E-06  7.637398E-08  6.683581E-08
 2.781500E+02  1.567643E-02  7.935557E-06  1.337794E-09  1.758818E-09  1.957543E-09  2.337757E-09  2.051243E-02  1.370529E-04  1.066449E-05  1.805890E-07  7.388706E-03  3.300384E-06  7.334398E-08  6.413043E-08
 2.791500E+02  1.568001E-02  7.833329E-06  1.288467E-09  1.694520E-09  1.886116E-09  2.253142E-09  2.049393E-02  1.342491E-04  9.940857E-06  1.746525E-07  7.251201E-03  3.118976E-06  7.044666E-08  6.154582E-08
 2.801500E+02  1.568255E-02  7.732425E-06  1.241145E-09  1.632813E-09  1.817562E-09  2.171904E-09  2.047452E-02  1.315118E-04  9.269900E-06  1.689342E-07  7.116636E-03  2.948402E-06  6.767580E-08  5.907620E-08
 2.811500E+02  1.568408E-02  7.632839E-06  1.195740E-09  1.573586E-09  1.751757E-09  2.093898E-09  2.045422E-02  1.288393E-04  8.647551E-06  1.634256E-07  6.984950E-03  2.787971E-06  6.502549E-08  5.671610E-08
 2.821500E+02  1.568460E-02  7.534565E-06  1.152171E-09  1.516733E-09  1.688585E-09  2.018989E-09  2.043306E-02  1.262300E-04  8.070074E-06  1.581186E-07  6.856083E-03  2.637037E-06  6.249013E-08  5.446032E-08
 2.831500E+02  1.568416E-02  7.437597E-06  1.110357E-09  1.462152E-09  1.627933E-09  1.947046E-09  2.041108E-02  1.236825E-04  7.534033E-06  1.530054E-07  6.729974E-03  2.495000E-06  6.006437E-08  5.230392E-08
 2.841500E+02  1.568276E-02  7.341929E-06  1.070224E-09  1.409747E-09  1.569694E-09  1.877943E-09  2.038829E-02  1.211952E-04  7.036271E-06  1.480784E-07  6.606566E-03  2.361299E-06  5.774313E-08  5.024220E-08
 2.851500E+02  1.568045E-02  7.247553E-06  1.031699E-09  1.359424E-09  1.513767E-09  1.811560E-09  2.036474E-02  1.187666E-04  6.573883E-06  1.433304E-07  6.485801E-03  2.235409E-06  5.552158E-08  4.827069E-08
 2.861500E+02  1.567723E-02  7.154461E-06  9.947136E-10  1.311097E-09  1.460052E-09  1.747785E-09  2.034045E-02  1.163954E-04  6.144196E-06  1.387544E-07  6.367622E-03  2.116842E-06  5.339511E-08  4.638516E-08
 2.871500E+02  1.567313E-02  7.062646E-06  9.592022E-10  1.264680E-09  1.408456E-09  1.686507E-09  2.031544E-02  1.140801E-04  5.744751E-06  1.343438E-07  6.251974E-03  2.005142E-06  5.135935E-08  4.458156E-08
 2.881500E+02  1.566817E-02  6.972097E-06  9.251018E-10  1.220092E-09  1.358891E-09  1.627622E-09  2.028974E-02  1.118194E-04  5.373280E-06  1.300921E-07  6.138802E-03  1.899881E-06  4.941014E-08  4.285608E-08
 2.891500E+02  1.566239E-02  6.882807E-06  8.923524E-10  1.177257E-09  1.311270E-09  1.571030E-09  2.026337E-02  1.096118E-04  5.027700E-06  1.259932E-07  6.028053E-03  1.800662E-06  4.754352E-08  4.120506E-08
 2.901500E+02  1.565579E-02  6.794766E-06  8.608967E-10  1.136101E-09  1.265512E-09  1.516635E-09  2.023636E-02  1.074561E-04  4.706087E-06  1.220411E-07  5.919672E-03  1.707111E-06  4.575570E-08  3.962503E-08
 2.911500E+02  1.564840E-02  6.707964E-06  8.306799E-10  1.096553E-09  1.221539E-09  1.464346E-09  2.020873E-02  1.053509E-04  4.406671E-06  1.182303E-07  5.813609E-03  1.618881E-06  4.404310E-08  3.811271E-08
 2.921500E+02  1.564025E-02  6.622390E-06  8.016496E-10  1.058545E-09  1.179276E-09  1.414076E-09  2.018051E-02  1.032951E-04  4.127817E-06  1.145551E-07  5.709812E-03  1.535647E-06  4.240230E-08  3.666495E-08
 2.931500E+02  1.563134E-02  6.538034E-06  7.737557E-10  1.022014E-09  1.138652E-09  1.365741E-09  2.015171E-02  1.012873E-04  3.868020E-06  1.110105E-07  5.608232E-03  1.457105E-06  4.083004E-08  3.527878E-08
 2.941500E+02  1.562171E-02  6.454886E-06  7.469504E-10  9.868974E-10  1.099598E-09  1.319260E-09  2.012236E-02  9.932645E-05  3.625891E-06  1.075913E-07  5.508819E-03  1.382969E-06  3.932324E-08  3.395136E-08
 2.951500E+02  1.561138E-02  6.372933E-06  7.211880E-10  9.531364E-10  1.062049E-09  1.274558E-09  2.009248E-02  9.741124E-05  3.400145E-06  1.042927E-07  5.411526E-03  1.312973E-06  3.787893E-08  3.268000E-08
 2.961500E+02  1.560036E-02  6.292164E-06  6.964247E-10  9.206747E-10  1.025943E-09  1.231561E-09  2.006208E-02  9.554058E-05  3.189600E-06  1.011102E-07  5.316304E-03  1.246869E-06  3.649430E-08  3.146212E-08
 2.971500E+02  1.558868E-02  6.212568E-06  6.726187E-10  8.894583E-10  9.912195E-10  1.190199E-09  2.003119E-02  9.371334E-05  2.993162E-06  9.803915E-08  5.223108E-03  1.184423E-06  3.516669E-08  3.029529E-08
 2.981500E+02  1.557635E-02  6.134132E-06  6.497301E-10  8.594357E-10  9.578217E-10  1.150404E-09  1.999983E-02  9.192842E-05  2.809821E-06  9.507544E-08  5.131893E-03  1.125417E-06  3.389353E-08  2.917719E-08
 2.991500E+02  1.556339E-02  6.056844E-06  6.277206E-10  8.305574E-10  9.256948E-10  1.112113E-09  1.996802E-02  9.018477E-05  2.638642E-06  9.221492E-08  5.042613E-03  1.069646E-06  3.267241E-08  2.810559E-08
 3.001500E+02  1.554983E-02  5.980692E-06  6.065537E-10  8.027765E-10  8.947865E-10  1.075264E-09  1.993576E-02  8.848134E-05  2.478764E-06  8.945366E-08  4.955226E-03  1.016919E-06  3.150100E-08  2.707840E-08
 3.011500E+02  1.553567E-02  5.905663E-06  5.861945E-10  7.760475E-10  8.650468E-10  1.039798E-09  1.990309E-02  8.681711E-05  2.329387E-06  8.678789E-08  4.869689E-03  9.670563E-07  3.037711E-08  2.609361E-08
 3.021500E+02  1.552094E-02  5.831745E-06  5.666096E-10  7.503275E-10  8.364278E-10  1.005660E-09  1.987001E-02  8.519110E-05  2.189773E-06  8.421399E-08  4.785960E-03  9.198896E-07  2.929863E-08  2.514932E-08
 3.031500E+02  1.550566E-02  5.758924E-06  5.477669E-10  7.255750E-10  8.088836E-10  9.727944E-10  1.983655E-02  8.360235E-05  2.059239E-06  8.172847E-08  4.703997E-03  8.752614E-07  2.826356E-08  2.424371E-08
 3.041500E+02  1.548984E-02  5.687188E-06  5.296359E-10  7.017506E-10  7.823704E-10  9.411505E-10  1.980272E-02  8.204990E-05  1.937152E-06  7.932800E-08  4.623762E-03  8.330238E-07  2.726999E-08  2.337504E-08
 3.051500E+02  1.547350E-02  5.616522E-06  5.121875E-10  6.788163E-10  7.568461E-10  9.106788E-10  1.976853E-02  8.053286E-05  1.822926E-06  7.700938E-08  4.545215E-03  7.930382E-07  2.631611E-08  2.254168E-08
 3.061500E+02  1.545666E-02  5.546915E-06  4.953935E-10  6.567359E-10  7.322708E-10  8.813321E-10  1.973401E-02  7.905032E-05  1.716019E-06  7.476952E-08  4.468318E-03  7.551745E-07  2.540018E-08  2.174206E-08
 3.071500E+02  1.543933E-02  5.478353E-06  4.792273E-10  6.354749E-10  7.086059E-10  8.530650E-10  1.969916E-02  7.760141E-05  1.615928E-06  7.260548E-08  4.393032E-03  7.193108E-07  2.452055E-08  2.097467E-08
 3.081500E+02  1.542152E-02  5.410822E-06  4.636632E-10  6.150000E-10  6.858145E-10  8.258343E-10  1.966399E-02  7.618529E-05  1.522185E-06  7.051442E-08  4.319323E-03  6.853324E-07  2.367563E-08  2.023810E-08
 3.091500E+02  1.540326E-02  5.344309E-06  4.486768E-10  5.952795E-10  6.638616E-10  7.995984E-10  1.962853E-02  7.480114E-05  1.434360E-06  6.849363E-08  4.247152E-03  6.531319E-07  2.286394E-08  1.953099E-08
 3.101500E+02  1.538456E-02  5.278801E-06  4.342446E-10  5.762831E-10  6.427134E-10  7.743176E-10  1.959279E-02  7.344814E-05  1.352051E-06  6.654047E-08  4.176486E-03  6.226084E-07  2.208404E-08  1.885204E-08
 3.111500E+02  1.536543E-02  5.214284E-06  4.203442E-10  5.579815E-10  6.223376E-10  7.499540E-10  1.955678E-02  7.212551E-05  1.274885E-06  6.465246E-08  4.107291E-03  5.936669E-07  2.133455E-08  1.820003E-08
 3.121500E+02  1.534589E-02  5.150745E-06  4.069541E-10  5.403471E-10  6.027033E-10  7.264709E-10  1.952051E-02  7.083250E-05  1.202518E-06  6.282717E-08  4.039532E-03  5.662184E-07  2.061417E-08  1.757378E-08
 3.131500E+02  1.532594E-02  5.088170E-06  3.940538E-10  5.233531E-10  5.837810E-10  7.038337E-10  1.948399E-02  6.956836E-05  1.134629E-06  6.106229E-08  3.973177E-03  5.401792E-07  1.992167E-08  1.697218E-08
 3.141500E+02  1.530562E-02  5.026547E-06  3.816237E-10  5.069740E-10  5.655422E-10  6.820087E-10  1.944724E-02  6.833236E-05  1.070919E-06  5.935560E-08  3.908193E-03  5.154705E-07  1.925585E-08  1.639415E-08
 3.151500E+02  1.528492E-02  4.965861E-06  3.696448E-10  4.911853E-10  5.479599E-10  6.609640E-10  1.941027E-02  6.712380E-05  1.011112E-06  5.770496E-08  3.844551E-03  4.920185E-07  1.861558E-08  1.583867E-08
 3.161500E+02  1.526386E-02  4.906099E-06  3.580993E-10  4.759637E-10  5.310081E-10  6.406689E-10  1.937309E-02  6.594199E-05  9.549511E-07  5.610833E-08  3.782218E-03  4.697536E-07  1.799978E-08  1.530478E-08
 3.171500E+02  1.524246E-02  4.847249E-06  3.469697E-10  4.612867E-10  5.146620E-10  6.210940E-10  1.933571E-02  6.478627E-05  9.021962E-07  5.456374E-08  3.721165E-03  4.486103E-07  1.740741E-08  1.479156E-08
 3.181500E+02  1.522073E-02  4.789296E-06  3.362397E-10  4.471329E-10  4.988975E-10  6.022112E-10  1.929814E-02  6.365598E-05  8.526252E-07  5.306928E-08  3.661363E-03  4.285270E-07  1.683749E-08  1.429811E-08
 3.191500E+02  1.519867E-02  4.732229E-06  3.258934E-10  4.334817E-10  4.836921E-10  5.839935E-10  1.926039E-02  6.255050E-05  8.060310E-07  5.162315E-08  3.602783E-03  4.094459E-07  1.628909E-08  1.382360E-08
 3.201500E+02  1.517630E-02  4.676033E-06  3.159157E-10  4.203135E-10  4.690236E-10  5.664150E-10  1.922248E-02  6.146920E-05  7.622210E-07  5.022360E-08  3.545397E-03  3.913123E-07  1.576130E-08  1.336722E-08
 3.211500E+02  1.515363E-02  4.620695E-06  3.062920E-10  4.076092E-10  4.548713E-10  5.494509E-10  1.918440E-02  6.041149E-05  7.210159E-07  4.886895E-08  3.489178E-03  3.740750E-07  1.525326E-08  1.292821E-08
 3.221500E+02  1.513068E-02  4.566204E-06  2.970085E-10  3.953509E-10  4.412150E-10  5.330774E-10  1.914617E-02  5.937677E-05  6.822485E-07  4.755758E-08  3.434100E-03  3.576855E-07  1.476416E-08  1.250584E-08
 3.231500E+02  1.510745E-02  4.512546E-06  2.880519E-10  3.835212E-10  4.280355E-10  5.172719E-10  1.910781E-02  5.836448E-05  6.457634E-07  4.628795E-08  3.380137E-03  3.420984E-07  1.429321E-08  1.209940E-08
 3.241500E+02  1.508396E-02  4.459708E-06  2.794094E-10  3.721035E-10  4.153143E-10  5.020125E-10  1.906931E-02  5.737407E-05  6.114155E-07  4.505856E-08  3.327262E-03  3.272707E-07  1.383966E-08  1.170823E-08
 3.251500E+02  1.506020E-02  4.407678E-06  2.710688E-10  3.610819E-10  4.030338E-10  4.872782E-10  1.903069E-02  5.640500E-05  5.790696E-07  4.386799E-08  3.275452E-03  3.131620E-07  1.340281E-08  1.133169E-08
 3.261500E+02  1.503621E-02  4.356444E-06  2.630183E-10  3.504412E-10  3.911770E-10  4.730490E-10  1.899195E-02  5.545674E-05  5.485999E-07  4.271485E-08  3.224682E-03  2.997341E-07  1.298196E-08  1.096918E-08
 3.271500E+02  1.501198E-02  4.305992E-06  2.552469E-10  3.401667E-10  3.797276E-10  4.593056E-10  1.895311E-02  5.452878E-05  5.198885E-07  4.159783E-08  3.174928E-03  2.869511E-07  1.257647E-08  1.062011E-08
 3.281500E+02  1.498752E-02  4.256312E-06  2.477437E-10  3.302445E-10  3.686702E-10  4.460297E-10  1.891417E-02  5.362062E-05  4.928261E-07  4.051564E-08  3.126168E-03  2.747791E-07  1.218571E-08  1.028394E-08
 3.291500E+02  1.496285E-02  4.207390E-06  2.404985E-10  3.206610E-10  3.579898E-10  4.332035E-10  1.887514E-02  5.273177E-05  4.673100E-07  3.946707E-08  3.078379E-03  2.631861E-07  1.180909E-08  9.960120E-09
 3.301500E+02  1.493796E-02  4.159215E-06  2.335013E-10  3.114034E-10  3.476720E-10  4.208100E-10  1.883602E-02  5.186177E-05  4.432449E-07  3.845093E-08  3.031539E-03  2.521419E-07  1.144603E-08  9.648158E-09
 3.311500E+02  1.491288E-02  4.111775E-06  2.267427E-10  3.024594E-10  3.377032E-10  4.088330E-10  1.879683E-02  5.101016E-05  4.205413E-07  3.746611E-08  2.985626E-03  2.416180E-07  1.109599E-08  9.347567E-09
 3.321500E+02  1.488761E-02  4.065059E-06  2.202136E-10  2.938171E-10  3.280702E-10  3.972568E-10  1.875757E-02  5.017648E-05  3.991161E-07  3.651149E-08  2.940619E-03  2.315876E-07  1.075845E-08  9.057884E-09
 3.331500E+02  1.486216E-02  4.019054E-06  2.139053E-10  2.854651E-10  3.187602E-10  3.860665E-10  1.871825E-02  4.936030E-05  3.788912E-07  3.558605E-08  2.896499E-03  2.220253E-07  1.043292E-08  8.778667E-09
 3.341500E+02  1.483653E-02  3.973749E-06  2.078096E-10  2.773925E-10  3.097614E-10  3.752476E-10  1.867887E-02  4.856121E-05  3.597938E-07  3.468877E-08  2.853245E-03  2.129071E-07  1.011890E-08  8.509495E-09
 3.351500E+02  1.481074E-02  3.929134E-06  2.019183E-10  2.695890E-10  3.010619E-10  3.647865E-10  1.863944E-02  4.777877E-05  3.417558E-07  3.381868E-08  2.810837E-03  2.042103E-07  9.815960E-09  8.249963E-09
 3.361500E+02  1.478479E-02  3.885196E-06  1.962238E-10  2.620444E-10  2.926507E-10  3.546698E-10  1.859996E-02  4.701260E-05  3.247137E-07  3.297484E-08  2.769256E-03  1.959135E-07  9.523646E-09  7.999686E-09
 3.371500E+02  1.475869E-02  3.841926E-06  1.907188E-10  2.547491E-10  2.845171E-10  3.448849E-10  1.856045E-02  4.626231E-05  3.086076E-07  3.215637E-08  2.728485E-03  1.879966E-07  9.241545E-09  7.758294E-09
 3.381500E+02  1.473244E-02  3.799311E-06  1.853961E-10  2.476939E-10  2.766507E-10  3.354194E-10  1.852091E-02  4.552750E-05  2.933820E-07  3.136239E-08  2.688505E-03  1.804404E-07  8.969257E-09  7.525434E-09
 3.391500E+02  1.470606E-02  3.757341E-06  1.802491E-10  2.408699E-10  2.690418E-10  3.262618E-10  1.848134E-02  4.480781E-05  2.789845E-07  3.059207E-08  2.649297E-03  1.732268E-07  8.706399E-09  7.300767E-09
 3.401500E+02  1.467955E-02  3.716007E-06  1.752711E-10  2.342687E-10  2.616809E-10  3.174008E-10  1.844174E-02  4.410288E-05  2.653664E-07  2.984461E-08  2.610846E-03  1.663387E-07  8.452605E-09  7.083972E-09
 3.411500E+02  1.465291E-02  3.675296E-06  1.704560E-10  2.278819E-10  2.545588E-10  3.088256E-10  1.840214E-02  4.341235E-05  2.524818E-07  2.911924E-08  2.573133E-03  1.597599E-07  8.207524E-09  6.874738E-09
