#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  2.959234E-01  3.203546E-04  9.182054E-08  1.205167E-07  1.340844E-07  1.598790E-07  3.895311E-01  5.755955E-03  8.650823E-04  1.213803E-05  3.073323E-01  2.496009E-04  5.105525E-06  4.483191E-06
 2.741500E+02  2.979061E-01  3.181663E-04  8.890979E-08  1.167358E-07  1.298875E-07  1.549235E-07  3.916565E-01  5.670817E-03  8.097349E-04  1.180297E-05  3.033801E-01  2.369747E-04  4.929474E-06  4.324866E-06
 2.751500E+02  2.998640E-01  3.159741E-04  8.609937E-08  1.130838E-07  1.258334E-07  1.501350E-07  3.937517E-01  5.586990E-03  7.581848E-04  1.147802E-05  2.994772E-01  2.250415E-04  4.760073E-06  4.172666E-06
 2.761500E+02  3.017970E-01  3.137790E-04  8.338569E-08  1.095561E-07  1.219170E-07  1.455074E-07  3.958171E-01  5.504466E-03  7.101564E-04  1.116290E-05  2.956235E-01  2.137610E-04  4.597060E-06  4.026343E-06
 2.771500E+02  3.037052E-01  3.115819E-04  8.076531E-08  1.061485E-07  1.181335E-07  1.410353E-07  3.978528E-01  5.423235E-03  6.653950E-04  1.085730E-05  2.918191E-01  2.030951E-04  4.440182E-06  3.885658E-06
 2.781500E+02  3.055886E-01  3.093838E-04  7.823489E-08  1.028566E-07  1.144782E-07  1.367133E-07  3.998593E-01  5.343286E-03  6.236651E-04  1.056094E-05  2.880637E-01  1.930082E-04  4.289196E-06  3.750383E-06
 2.791500E+02  3.074474E-01  3.071856E-04  7.579124E-08  9.967642E-08  1.109467E-07  1.325361E-07  4.018368E-01  5.264607E-03  5.847491E-04  1.027355E-05  2.843573E-01  1.834669E-04  4.143870E-06  3.620297E-06
 2.801500E+02  3.092816E-01  3.049882E-04  7.343126E-08  9.660398E-08  1.075345E-07  1.284988E-07  4.037857E-01  5.187188E-03  5.484456E-04  9.994845E-06  2.806998E-01  1.744397E-04  4.003980E-06  3.495192E-06
 2.811500E+02  3.110913E-01  3.027924E-04  7.115198E-08  9.363553E-08  1.042375E-07  1.245965E-07  4.057063E-01  5.111014E-03  5.145686E-04  9.724567E-06  2.770908E-01  1.658969E-04  3.869312E-06  3.374865E-06
 2.821500E+02  3.128766E-01  3.005991E-04  6.895053E-08  9.076739E-08  1.010517E-07  1.208244E-07  4.075988E-01  5.036073E-03  4.829456E-04  9.462455E-06  2.735304E-01  1.578109E-04  3.739661E-06  3.259124E-06
 2.831500E+02  3.146376E-01  2.984091E-04  6.682413E-08  8.799606E-08  9.797320E-08  1.171782E-07  4.094636E-01  4.962352E-03  4.534174E-04  9.208259E-06  2.700181E-01  1.501555E-04  3.614828E-06  3.147784E-06
 2.841500E+02  3.163746E-01  2.962232E-04  6.477013E-08  8.531812E-08  9.499819E-08  1.136534E-07  4.113011E-01  4.889835E-03  4.258364E-04  8.961732E-06  2.665537E-01  1.429062E-04  3.494625E-06  3.040667E-06
 2.851500E+02  3.180876E-01  2.940422E-04  6.278595E-08  8.273030E-08  9.212307E-08  1.102459E-07  4.131114E-01  4.818509E-03  4.000659E-04  8.722638E-06  2.631370E-01  1.360400E-04  3.378869E-06  2.937602E-06
 2.861500E+02  3.197768E-01  2.918667E-04  6.086911E-08  8.022943E-08  8.934435E-08  1.069515E-07  4.148950E-01  4.748359E-03  3.759794E-04  8.490744E-06  2.597676E-01  1.295351E-04  3.267386E-06  2.838428E-06
 2.871500E+02  3.214423E-01  2.896975E-04  5.901722E-08  7.781248E-08  8.665865E-08  1.037664E-07  4.166521E-01  4.679370E-03  3.534596E-04  8.265825E-06  2.564452E-01  1.233712E-04  3.160008E-06  2.742988E-06
 2.881500E+02  3.230844E-01  2.875352E-04  5.722798E-08  7.547648E-08  8.406272E-08  1.006868E-07  4.183831E-01  4.611526E-03  3.323980E-04  8.047664E-06  2.531694E-01  1.175291E-04  3.056575E-06  2.651132E-06
 2.891500E+02  3.247033E-01  2.853805E-04  5.549916E-08  7.321860E-08  8.155340E-08  9.770896E-08  4.200882E-01  4.544813E-03  3.126939E-04  7.836048E-06  2.499400E-01  1.119907E-04  2.956932E-06  2.562716E-06
